,time,TraceabilityCode,PressForceValueFL,time.value
51152,2023-02-28 19:39:47.236,1010223059183630,5.8,2023-02-28 19:39:52.256
51153,2023-02-28 19:39:55.726,1010223059183638,6.1,2023-02-28 19:40:00.655
51154,2023-02-28 19:40:12.665,1010223059183932,5.8,2023-02-28 19:40:17.605
51155,2023-02-28 19:40:21.145,1010223059183941,6.1,2023-02-28 19:40:26.184
51156,2023-02-28 19:40:38.016,1010223059183958,5.8,2023-02-28 19:40:42.986
51157,2023-02-28 19:40:45.956,1010223059184006,6.1,2023-02-28 19:40:50.894
51158,2023-02-28 19:45:53.388,1010223059184451,5.8,2023-02-28 19:45:58.418
51159,2023-02-28 19:46:09.598,1010223059184530,6.1,2023-02-28 19:46:14.509
51160,2023-02-28 19:47:46.648,1010223059184621,5.8,2023-02-28 19:47:51.617
51161,2023-02-28 19:47:54.846,1010223059184629,6.1,2023-02-28 19:47:59.707
51162,2023-02-28 19:49:03.256,1010223059184653,6.4,2023-02-28 19:49:08.194
51163,2023-02-28 19:49:11.815,1010223059184701,6.1,2023-02-28 19:49:16.744
51164,2023-02-28 19:52:00.733,1010223059185003,5.8,2023-02-28 19:52:05.703
51165,2023-02-28 19:52:24.612,1010223059185147,6.4,2023-02-28 19:52:29.622
51166,2023-02-28 19:52:32.622,1010223059185156,6.1,2023-02-28 19:52:37.632
51167,2023-02-28 19:53:13.121,1010223059185236,5.8,2023-02-28 19:53:18.030
51168,2023-02-28 19:53:21.582,1010223059185244,6.1,2023-02-28 19:53:26.500
51169,2023-02-28 19:53:37.832,1010223059185300,5.8,2023-02-28 19:53:42.740
51170,2023-02-28 19:53:46.621,1010223059185308,6.1,2023-02-28 19:53:51.619
51171,2023-02-28 19:54:20.210,1010223059185340,5.8,2023-02-28 19:54:25.230
51172,2023-02-28 19:54:28.911,1010223059185349,6.1,2023-02-28 19:54:33.861
51173,2023-02-28 19:56:00.819,1010223059185521,5.8,2023-02-28 19:56:05.779
51174,2023-02-28 19:56:09.740,1010223059185529,6.1,2023-02-28 19:56:14.749
51175,2023-02-28 19:56:51.819,1010223059185612,5.8,2023-02-28 19:56:56.828
51176,2023-02-28 19:57:00.148,1010223059185620,6.1,2023-02-28 19:57:05.059
51177,2023-02-28 19:57:25.628,1010223059185645,6.4,2023-02-28 19:57:30.578
51178,2023-02-28 19:57:33.819,1010223059185654,6.1,2023-02-28 19:57:38.747
51179,2023-02-28 19:59:23.036,1010223059185843,6.4,2023-02-28 19:59:27.946
51180,2023-02-28 19:59:31.197,1010223059185851,6.1,2023-02-28 19:59:36.196
51181,2023-02-28 20:00:13.467,1010223059185933,5.8,2023-02-28 20:00:18.345
51182,2023-02-28 20:00:21.835,1010223059185942,6.1,2023-02-28 20:00:26.755
51183,2023-02-28 20:00:47.115,1010223059190007,6.4,2023-02-28 20:00:52.105
51184,2023-02-28 20:00:55.756,1010223059190015,6.1,2023-02-28 20:01:00.676
51185,2023-02-28 20:01:29.045,1010223059190049,5.8,2023-02-28 20:01:33.944
51186,2023-02-28 20:01:37.565,1010223059190057,6.1,2023-02-28 20:01:42.513
51187,2023-02-28 20:01:46.015,1010223059190106,5.8,2023-02-28 20:01:50.994
51188,2023-02-28 20:01:54.404,1010223059190114,6.1,2023-02-28 20:01:59.394
51189,2023-02-28 20:02:02.884,1010223059190123,5.8,2023-02-28 20:02:07.864
51190,2023-02-28 20:02:10.684,1010223059190131,6.4,2023-02-28 20:02:15.634
51191,2023-02-28 20:02:28.154,1010223059190148,6.1,2023-02-28 20:02:33.072
51192,2023-02-28 20:02:35.894,1010223059190156,5.8,2023-02-28 20:02:40.903
51193,2023-02-28 20:02:44.874,1010223059190205,6.1,2023-02-28 20:02:49.871
51194,2023-02-28 20:04:00.111,1010223059190320,6.4,2023-02-28 20:04:05.062
51195,2023-02-28 20:04:08.871,1010223059190329,6.1,2023-02-28 20:04:13.871
51196,2023-02-28 20:04:17.282,1010223059190337,6.4,2023-02-28 20:04:22.272
51197,2023-02-28 20:04:50.940,1010223059190411,6.1,2023-02-28 20:04:55.871
51198,2023-02-28 20:06:06.569,1010223059190526,6.4,2023-02-28 20:06:11.559
51199,2023-02-28 20:06:15.009,1010223059190535,5.8,2023-02-28 20:06:19.959
51200,2023-02-28 20:06:23.529,1010223059190543,6.1,2023-02-28 20:06:28.509
51201,2023-02-28 20:06:31.190,1010223059190552,6.4,2023-02-28 20:06:36.108
51202,2023-02-28 20:06:40.170,1010223059190600,6.1,2023-02-28 20:06:45.150
51203,2023-02-28 20:07:13.959,1010223059190634,6.4,2023-02-28 20:07:18.927
51204,2023-02-28 20:07:21.838,1010223059190642,6.1,2023-02-28 20:07:26.759
51205,2023-02-28 20:07:47.719,1010223059190707,6.4,2023-02-28 20:07:52.678
51206,2023-02-28 20:07:56.259,1010223059190730,6.1,2023-02-28 20:08:01.148
51207,2023-02-28 20:08:29.368,1010123059190759,6.4,2023-02-28 20:08:34.278
51208,2023-02-28 20:08:38.257,1010123059190806,6.1,2023-02-28 20:08:43.237
51209,2023-02-28 20:08:46.868,1010123059190813,6.4,2023-02-28 20:08:51.877
51210,2023-02-28 20:08:55.078,1010123059190820,6.1,2023-02-28 20:09:00.036
51211,2023-02-28 20:09:03.516,1010123059190828,6.4,2023-02-28 20:09:08.437
51212,2023-02-28 20:09:11.167,1010123059190835,6.1,2023-02-28 20:09:16.117
51213,2023-02-28 20:09:20.187,1010123059190842,5.8,2023-02-28 20:09:25.167
51214,2023-02-28 20:09:28.627,1010123059190849,6.4,2023-02-28 20:09:33.637
51215,2023-02-28 20:09:45.417,1010123059190905,6.1,2023-02-28 20:09:50.446
51216,2023-02-28 20:10:10.546,1010123059190930,6.4,2023-02-28 20:10:15.556
51217,2023-02-28 20:10:19.056,1010123059190939,6.1,2023-02-28 20:10:24.036
51218,2023-02-28 20:10:43.976,1010123059191004,6.4,2023-02-28 20:10:48.914
51219,2023-02-28 20:11:01.125,1010123059191021,6.1,2023-02-28 20:11:06.125
51220,2023-02-28 20:13:04.355,1010123059191102,6.4,2023-02-28 20:13:09.255
51221,2023-02-28 20:13:21.063,1010123059191120,6.6,2023-02-28 20:13:26.042
51222,2023-02-28 20:13:29.104,1010123059191128,6.1,2023-02-28 20:13:34.132
51223,2023-02-28 20:14:01.573,1010123059191324,6.4,2023-02-28 20:14:06.604
51224,2023-02-28 20:14:09.694,1010123059191332,6.1,2023-02-28 20:14:14.674
51225,2023-02-28 20:16:03.111,1010123059191525,6.4,2023-02-28 20:16:08.121
51226,2023-02-28 20:16:11.631,1010123059191533,6.1,2023-02-28 20:16:16.601
51227,2023-02-28 20:16:19.891,1010123059191541,6.4,2023-02-28 20:16:24.839
51228,2023-02-28 20:16:28.321,1010123059191549,6.1,2023-02-28 20:16:33.319
51229,2023-02-28 20:16:53.510,1010123059191613,6.4,2023-02-28 20:16:58.530
51230,2023-02-28 20:17:01.411,1010123059191622,5.8,2023-02-28 20:17:06.361
51231,2023-02-28 20:17:10.351,1010123059191630,6.1,2023-02-28 20:17:15.329
51232,2023-02-28 20:18:09.460,1010123059191729,6.4,2023-02-28 20:18:14.378
51233,2023-02-28 20:18:34.779,1010123059191754,6.1,2023-02-28 20:18:39.727
51234,2023-02-28 20:19:16.688,1010123059191836,6.4,2023-02-28 20:19:21.568
51235,2023-02-28 20:19:25.148,1010123059191845,6.1,2023-02-28 20:19:30.048
51236,2023-02-28 20:19:32.947,1010123059191853,6.4,2023-02-28 20:19:37.888
51237,2023-02-28 20:19:41.828,1010123059191902,6.1,2023-02-28 20:19:46.767
51238,2023-02-28 20:20:23.937,1010123059191944,6.4,2023-02-28 20:20:28.846
51239,2023-02-28 20:20:40.726,1010123059192000,6.1,2023-02-28 20:20:45.647
51240,2023-02-28 20:20:49.155,1010123059192008,6.4,2023-02-28 20:20:54.055
51241,2023-02-28 20:21:05.936,1010123059192026,6.1,2023-02-28 20:21:10.855
51242,2023-02-28 20:21:14.256,1010123059192034,6.4,2023-02-28 20:21:19.244
51243,2023-02-28 20:21:39.385,1010123059192059,6.1,2023-02-28 20:21:44.375
51244,2023-02-28 20:21:47.996,1010123059192107,6.4,2023-02-28 20:21:52.924
51245,2023-02-28 20:21:56.345,1010123059192116,6.1,2023-02-28 20:22:01.256
51246,2023-02-28 20:22:04.655,1010123059192124,6.4,2023-02-28 20:22:09.655
51247,2023-02-28 20:22:13.165,1010123059192133,6.1,2023-02-28 20:22:18.055
51248,2023-02-28 20:22:46.904,1010123059192206,6.4,2023-02-28 20:22:51.894
51249,2023-02-28 20:22:54.875,1010123059192215,6.1,2023-02-28 20:22:59.805
51250,2023-02-28 20:23:03.755,1010123059192223,6.4,2023-02-28 20:23:08.694
51251,2023-02-28 20:23:12.075,1010123059192231,6.1,2023-02-28 20:23:17.095
51252,2023-02-28 20:23:37.334,1010123059192257,6.4,2023-02-28 20:23:42.292
51253,2023-02-28 20:24:02.523,1010123059192322,6.1,2023-02-28 20:24:07.503
51254,2023-02-28 20:24:27.763,1010123059192347,6.4,2023-02-28 20:24:32.694
51255,2023-02-28 20:24:35.703,1010123059192356,6.1,2023-02-28 20:24:40.614
51256,2023-02-28 20:25:02.892,1010123059192421,6.4,2023-02-28 20:25:07.822
51257,2023-02-28 20:25:10.572,1010123059192430,6.1,2023-02-28 20:25:15.582
51258,2023-02-28 20:26:25.421,1010123059192546,6.4,2023-02-28 20:26:30.381
51259,2023-02-28 20:26:42.201,1010123059192602,6.1,2023-02-28 20:26:47.091
51260,2023-02-28 20:26:59.072,1010123059192619,6.4,2023-02-28 20:27:03.982
51261,2023-02-28 20:27:07.361,1010123059192627,6.1,2023-02-28 20:27:12.302
51262,2023-02-28 20:27:31.911,1010123059192652,6.4,2023-02-28 20:27:36.940
51263,2023-02-28 20:27:40.960,1010123059192701,6.1,2023-02-28 20:27:45.980
51264,2023-02-28 20:28:22.921,1010123059192743,6.4,2023-02-28 20:28:27.890
51265,2023-02-28 20:28:48.220,1010123059192808,6.1,2023-02-28 20:28:53.180
51266,2023-02-28 20:29:05.299,1010123059192824,6.4,2023-02-28 20:29:10.220
51267,2023-02-28 20:29:21.880,1010123059192841,6.1,2023-02-28 20:29:26.789
51268,2023-02-28 20:29:30.269,1010123059192850,6.4,2023-02-28 20:29:35.180
51269,2023-02-28 20:29:38.799,1010123059192858,6.1,2023-02-28 20:29:43.750
51270,2023-02-28 20:29:47.130,1010123059192907,6.4,2023-02-28 20:29:52.049
51271,2023-02-28 20:29:55.578,1010123059192915,6.1,2023-02-28 20:30:00.618
51272,2023-02-28 20:30:04.148,1010123059192924,6.4,2023-02-28 20:30:09.098
51273,2023-02-28 20:30:12.499,1010123059192932,6.1,2023-02-28 20:30:17.507
51274,2023-02-28 20:30:21.069,1010123059192940,6.4,2023-02-28 20:30:25.979
51275,2023-02-28 20:30:29.438,1010123059192948,6.1,2023-02-28 20:30:34.459
51276,2023-02-28 20:30:37.838,1010123059192957,6.4,2023-02-28 20:30:42.858
51277,2023-02-28 20:30:54.658,1010123059193014,6.1,2023-02-28 20:30:59.568
51278,2023-02-28 20:31:37.017,1010123059193056,6.4,2023-02-28 20:31:41.897
51279,2023-02-28 20:31:45.348,1010123059193105,6.1,2023-02-28 20:31:50.288
51280,2023-02-28 20:31:53.767,1010123059193113,6.4,2023-02-28 20:31:58.778
51281,2023-02-28 20:32:01.798,1010123059193122,6.1,2023-02-28 20:32:06.697
51282,2023-02-28 20:32:19.026,1010123059193139,6.4,2023-02-28 20:32:23.976
51283,2023-02-28 20:32:35.816,1010123059193155,6.1,2023-02-28 20:32:40.786
51284,2023-02-28 20:32:44.306,1010123059193204,6.4,2023-02-28 20:32:49.196
51285,2023-02-28 20:33:01.147,1010123059193220,6.1,2023-02-28 20:33:06.065
51286,2023-02-28 20:33:34.647,1010123059193254,6.4,2023-02-28 20:33:39.585
51287,2023-02-28 20:34:07.786,1010123059193328,6.1,2023-02-28 20:34:12.696
51288,2023-02-28 20:34:17.016,1010123059193336,6.4,2023-02-28 20:34:21.904
51289,2023-02-28 20:34:25.176,1010123059193345,6.1,2023-02-28 20:34:30.065
51290,2023-02-28 20:34:41.946,1010123059193402,6.4,2023-02-28 20:34:46.875
51291,2023-02-28 20:34:50.384,1010123059193410,6.1,2023-02-28 20:34:55.414
51292,2023-02-28 20:34:58.174,1010123059193419,6.4,2023-02-28 20:35:03.174
51293,2023-02-28 20:35:07.174,1010123059193427,5.8,2023-02-28 20:35:12.224
51294,2023-02-28 20:35:14.894,1010123059193435,6.1,2023-02-28 20:35:19.823
51295,2023-02-28 20:35:24.045,1010123059193444,6.4,2023-02-28 20:35:29.025
51296,2023-02-28 20:35:32.305,1010123059193452,6.1,2023-02-28 20:35:37.265
51297,2023-02-28 20:36:05.313,1010123059193526,6.4,2023-02-28 20:36:10.223
51298,2023-02-28 20:36:14.263,1010123059193534,6.1,2023-02-28 20:36:19.193
51299,2023-02-28 20:36:22.594,1010123059193542,6.4,2023-02-28 20:36:27.582
51300,2023-02-28 20:36:47.864,1010123059193607,6.1,2023-02-28 20:36:52.792
51301,2023-02-28 20:37:13.102,1010123059193632,6.4,2023-02-28 20:37:18.072
51302,2023-02-28 20:37:46.882,1010123059193706,6.1,2023-02-28 20:37:51.832
51303,2023-02-28 20:37:55.351,1010123059193715,6.4,2023-02-28 20:38:00.312
51304,2023-02-28 20:38:03.832,1010123059193723,6.1,2023-02-28 20:38:08.780
51305,2023-02-28 20:38:28.931,1010123059193748,6.4,2023-02-28 20:38:33.831
51306,2023-02-28 20:38:54.131,1010123059193814,6.1,2023-02-28 20:38:59.030
51307,2023-02-28 20:39:19.319,1010123059193839,6.4,2023-02-28 20:39:24.239
51308,2023-02-28 20:39:27.700,1010123059193847,6.1,2023-02-28 20:39:32.628
51309,2023-02-28 20:39:43.828,1010123059193904,6.4,2023-02-28 20:39:48.779
51310,2023-02-28 20:40:01.279,1010123059193921,6.1,2023-02-28 20:40:06.219
51311,2023-02-28 20:40:09.089,1010123059193929,6.4,2023-02-28 20:40:14.069
51312,2023-02-28 20:40:18.150,1010123059193938,6.1,2023-02-28 20:40:23.108
51313,2023-02-28 20:40:34.888,1010123059193955,6.4,2023-02-28 20:40:39.828
51314,2023-02-28 20:40:51.749,1010123059194011,6.1,2023-02-28 20:40:56.628
51315,2023-02-28 20:41:08.049,1010123059194028,6.4,2023-02-28 20:41:12.948
51316,2023-02-28 20:41:41.407,1010123059194102,6.1,2023-02-28 20:41:46.308
51317,2023-02-28 20:41:50.487,1010123059194110,6.4,2023-02-28 20:41:55.437
51318,2023-02-28 20:42:32.598,1010123059194152,5.8,2023-02-28 20:42:37.588
51319,2023-02-28 20:42:40.898,1010123059194200,6.4,2023-02-28 20:42:45.826
51320,2023-02-28 20:43:05.615,1010123059194226,6.1,2023-02-28 20:43:10.546
51321,2023-02-28 20:43:31.476,1010123059194251,6.4,2023-02-28 20:43:36.476
51322,2023-02-28 20:43:48.476,1010123059194308,6.1,2023-02-28 20:43:53.434
51323,2023-02-28 20:43:56.845,1010123059194316,6.4,2023-02-28 20:44:01.825
51324,2023-02-28 20:44:30.395,1010123059194350,6.1,2023-02-28 20:44:35.355
51325,2023-02-28 20:44:38.805,1010123059194358,6.4,2023-02-28 20:44:43.755
51326,2023-02-28 20:44:55.665,1010123059194415,6.1,2023-02-28 20:45:00.635
51327,2023-02-28 20:45:04.286,1010123059194424,6.4,2023-02-28 20:45:09.196
51328,2023-02-28 20:45:28.884,1010123059194449,6.1,2023-02-28 20:45:33.914
51329,2023-02-28 20:45:54.835,1010123059194514,6.4,2023-02-28 20:45:59.753
51330,2023-02-28 20:46:03.095,1010123059194523,6.1,2023-02-28 20:46:08.085
51331,2023-02-28 20:46:11.525,1010123059194531,6.4,2023-02-28 20:46:16.394
51332,2023-02-28 20:46:28.184,1010123059194548,6.1,2023-02-28 20:46:33.194
51333,2023-02-28 20:46:36.224,1010123059194556,6.4,2023-02-28 20:46:41.184
51334,2023-02-28 20:46:45.115,1010123059194605,6.1,2023-02-28 20:46:50.082
51335,2023-02-28 20:46:53.434,1010123059194613,6.4,2023-02-28 20:46:58.394
51336,2023-02-28 20:47:01.834,1010123059194622,6.6,2023-02-28 20:47:06.792
51337,2023-02-28 20:47:10.334,1010123059194630,6.1,2023-02-28 20:47:15.263
51338,2023-02-28 20:47:26.924,1010123059194647,6.4,2023-02-28 20:47:31.903
51339,2023-02-28 20:48:00.763,1010123059194720,6.1,2023-02-28 20:48:05.661
51340,2023-02-28 20:48:17.433,1010123059194737,6.4,2023-02-28 20:48:22.312
51341,2023-02-28 20:48:25.842,1010123059194745,6.1,2023-02-28 20:48:30.802
51342,2023-02-28 20:48:34.413,1010123059194754,6.6,2023-02-28 20:48:39.361
51343,2023-02-28 20:48:42.812,1010123059194802,6.1,2023-02-28 20:48:47.681
51344,2023-02-28 20:48:59.572,1010123059194819,6.4,2023-02-28 20:49:04.483
51345,2023-02-28 20:49:41.742,1010123059194901,6.1,2023-02-28 20:49:46.631
51346,2023-02-28 20:49:50.101,1010123059194910,6.4,2023-02-28 20:49:55.131
51347,2023-02-28 20:49:58.592,1010123059194918,6.1,2023-02-28 20:50:03.510
51348,2023-02-28 20:50:23.901,1010123059194943,6.4,2023-02-28 20:50:28.871
51349,2023-02-28 20:50:32.200,1010123059194952,6.1,2023-02-28 20:50:37.190
51350,2023-02-28 20:50:40.520,1010123059195000,6.4,2023-02-28 20:50:45.430
51351,2023-02-28 20:51:14.010,1010123059195034,6.1,2023-02-28 20:51:18.960
51352,2023-02-28 20:51:39.321,1010123059195059,6.4,2023-02-28 20:51:44.321
51353,2023-02-28 20:52:04.640,1010123059195124,6.1,2023-02-28 20:52:09.519
51354,2023-02-28 20:52:13.170,1010123059195133,6.4,2023-02-28 20:52:18.079
51355,2023-02-28 20:52:21.309,1010123059195141,6.1,2023-02-28 20:52:26.239
51356,2023-02-28 20:52:29.789,1010123059195149,6.4,2023-02-28 20:52:34.730
51357,2023-02-28 20:52:46.700,1010123059195206,6.1,2023-02-28 20:52:51.608
51358,2023-02-28 20:52:55.019,1010123059195215,6.4,2023-02-28 20:52:59.999
51359,2023-02-28 20:53:11.729,1010123059195232,6.1,2023-02-28 20:53:16.719
51360,2023-02-28 20:53:28.628,1010123059195248,6.4,2023-02-28 20:53:33.588
51361,2023-02-28 20:53:36.989,1010123059195256,6.1,2023-02-28 20:53:41.908
51362,2023-02-28 20:53:53.618,1010123059195314,6.6,2023-02-28 20:53:58.628
51363,2023-02-28 20:54:02.168,1010123059195322,6.1,2023-02-28 20:54:07.108
51364,2023-02-28 20:54:44.338,1010123059195404,6.4,2023-02-28 20:54:49.368
51365,2023-02-28 20:54:52.757,1010123059195412,6.1,2023-02-28 20:54:57.687
51366,2023-02-28 20:55:09.548,1010123059195429,6.4,2023-02-28 20:55:14.566
51367,2023-02-28 20:55:18.187,1010123059195437,6.1,2023-02-28 20:55:23.125
51368,2023-02-28 20:55:25.976,1010123059195446,6.4,2023-02-28 20:55:30.957
51369,2023-02-28 20:55:43.266,1010123059195503,6.1,2023-02-28 20:55:48.256
51370,2023-02-28 20:55:51.736,1010123059195511,6.4,2023-02-28 20:55:56.645
51371,2023-02-28 21:01:55.730,1010123059195545,5.8,2023-02-28 21:02:00.749
51372,2023-02-28 21:02:23.230,1010123059195553,6.1,2023-02-28 21:02:28.240
51373,2023-02-28 21:02:56.710,1010123059200156,6.4,2023-02-28 21:03:01.608
51374,2023-02-28 21:03:05.019,1010123059200203,6.1,2023-02-28 21:03:09.999
51375,2023-02-28 21:04:03.299,1010123059200324,6.4,2023-02-28 21:04:08.237
51376,2023-02-28 21:04:29.158,1010123059200349,6.1,2023-02-28 21:04:34.098
51377,2023-02-28 21:04:54.467,1010123059200414,6.4,2023-02-28 21:04:59.367
51378,2023-02-28 21:05:02.717,1010123059200422,6.1,2023-02-28 21:05:07.677
51379,2023-02-28 21:05:35.687,1010123059200456,6.4,2023-02-28 21:05:40.647
51380,2023-02-28 21:06:01.375,1010123059200521,6.1,2023-02-28 21:06:06.325
51381,2023-02-28 21:06:43.586,1010123059200603,6.4,2023-02-28 21:06:48.496
51382,2023-02-28 21:06:51.887,1010123059200612,6.1,2023-02-28 21:06:56.887
51383,2023-02-28 21:07:25.315,1010123059200645,6.4,2023-02-28 21:07:30.325
51384,2023-02-28 21:07:34.006,1010123059200653,6.1,2023-02-28 21:07:38.884
51385,2023-02-28 21:07:42.375,1010123059200702,6.4,2023-02-28 21:07:47.375
51386,2023-02-28 21:07:50.796,1010123059200710,6.1,2023-02-28 21:07:55.766
51387,2023-02-28 21:08:07.026,1010123059200727,6.4,2023-02-28 21:08:12.005
51388,2023-02-28 21:08:15.786,1010123059200736,6.1,2023-02-28 21:08:20.805
51389,2023-02-28 21:09:39.904,1010123059200900,6.4,2023-02-28 21:09:44.803
51390,2023-02-28 21:09:48.265,1010123059200908,6.1,2023-02-28 21:09:53.213
51391,2023-02-28 21:10:12.983,1010123059200933,6.4,2023-02-28 21:10:17.934
51392,2023-02-28 21:10:21.934,1010123059200942,6.1,2023-02-28 21:10:26.892
51393,2023-02-28 21:10:55.233,1010123059201015,6.4,2023-02-28 21:11:00.163
51394,2023-02-28 21:11:03.822,1010123059201024,6.1,2023-02-28 21:11:08.733
51395,2023-02-28 21:11:12.263,1010123059201032,6.4,2023-02-28 21:11:17.302
51396,2023-02-28 21:11:29.132,1010123059201049,6.1,2023-02-28 21:11:34.012
51397,2023-02-28 21:11:45.903,1010123059201105,6.4,2023-02-28 21:11:50.822
51398,2023-02-28 21:11:54.201,1010123059201114,6.1,2023-02-28 21:11:59.210
51399,2023-02-28 21:12:02.661,1010123059201122,6.4,2023-02-28 21:12:07.611
51400,2023-02-28 21:12:11.161,1010123059201131,6.1,2023-02-28 21:12:16.092
51401,2023-02-28 21:12:27.821,1010123059201147,6.4,2023-02-28 21:12:32.819
51402,2023-02-28 21:12:36.190,1010123059201156,6.1,2023-02-28 21:12:41.210
51403,2023-02-28 21:12:53.171,1010123059201213,6.4,2023-02-28 21:12:58.171
51404,2023-02-28 21:13:01.530,1010123059201221,6.1,2023-02-28 21:13:06.500
51405,2023-02-28 21:13:51.950,1010123059201312,6.4,2023-02-28 21:13:56.890
51406,2023-02-28 21:14:00.539,1010123059201320,6.1,2023-02-28 21:14:05.450
51407,2023-02-28 21:14:34.118,1010123059201354,6.4,2023-02-28 21:14:39.048
51408,2023-02-28 21:14:50.438,1010123059201410,6.1,2023-02-28 21:14:55.378
51409,2023-02-28 21:14:59.338,1010123059201419,6.4,2023-02-28 21:15:04.328
51410,2023-02-28 21:15:16.118,1010123059201436,6.1,2023-02-28 21:15:21.068
51411,2023-02-28 21:15:33.197,1010123059201453,6.4,2023-02-28 21:15:38.177
51412,2023-02-28 21:15:41.207,1010123059201501,6.1,2023-02-28 21:15:46.096
51413,2023-02-28 21:15:58.308,1010123059201518,6.4,2023-02-28 21:16:03.217
51414,2023-02-28 21:16:06.068,1010123059201526,6.1,2023-02-28 21:16:10.967
51415,2023-02-28 21:16:23.296,1010123059201543,6.4,2023-02-28 21:16:28.256
51416,2023-02-28 21:16:40.127,1010123059201600,6.1,2023-02-28 21:16:45.135
51417,2023-02-28 21:16:48.657,1010123059201608,6.4,2023-02-28 21:16:53.615
51418,2023-02-28 21:17:05.326,1010123059201625,6.1,2023-02-28 21:17:10.345
51419,2023-02-28 21:18:01.855,1010123059201650,6.4,2023-02-28 21:18:06.835
51420,2023-02-28 21:18:26.815,1010123059201715,6.1,2023-02-28 21:18:31.865
51421,2023-02-28 21:18:59.005,1010123059201822,6.4,2023-02-28 21:19:04.013
51422,2023-02-28 21:19:15.125,1010123059201838,6.1,2023-02-28 21:19:20.084
51423,2023-02-28 21:19:55.604,1010123059201918,6.4,2023-02-28 21:20:00.493
51424,2023-02-28 21:20:19.753,1010123059201942,6.1,2023-02-28 21:20:24.653
51425,2023-02-28 21:21:25.572,1010123059202047,6.4,2023-02-28 21:21:30.493
51426,2023-02-28 21:21:34.292,1010123059202055,6.1,2023-02-28 21:21:39.213
51427,2023-02-28 21:21:50.913,1010123059202111,6.4,2023-02-28 21:21:55.951
51428,2023-02-28 21:21:59.673,1010123059202119,6.1,2023-02-28 21:22:04.582
51429,2023-02-28 21:22:08.153,1010123059202128,6.4,2023-02-28 21:22:13.062
51430,2023-02-28 21:22:32.461,1010123059202153,6.1,2023-02-28 21:22:37.371
51431,2023-02-28 21:22:58.272,1010223059202227,6.4,2023-02-28 21:23:03.230
51432,2023-02-28 21:23:23.482,1010223059202249,6.1,2023-02-28 21:23:28.421
51433,2023-02-28 21:23:32.111,1010223059202256,6.4,2023-02-28 21:23:37.062
51434,2023-02-28 21:23:40.542,1010223059202303,6.1,2023-02-28 21:23:45.460
