time;TraceabilityCode;TotalPressForceValue;time.value
2023-01-04 16:16:01.654 CET;1010123004151521;28,6;2023-01-04 16:16:06.154 CET
2023-01-04 16:16:09.015 CET;1010123004151529;28,4;2023-01-04 16:16:13.493 CET
2023-01-04 16:16:16.474 CET;1010123004151536;28,6;2023-01-04 16:16:20.923 CET
2023-01-04 16:16:31.334 CET;1010123004151551;28,4;2023-01-04 16:16:35.882 CET
2023-01-04 16:16:38.973 CET;1010123004151559;28,6;2023-01-04 16:16:43.414 CET
2023-01-04 16:16:46.334 CET;1010123004151606;28,3;2023-01-04 16:16:50.773 CET
2023-01-04 16:16:53.963 CET;1010123004151613;28,4;2023-01-04 16:16:58.533 CET
2023-01-04 16:17:01.453 CET;1010123004151621;28,5;2023-01-04 16:17:05.892 CET
2023-01-04 16:17:08.934 CET;1010123004151628;28,2;2023-01-04 16:17:13.332 CET
2023-01-04 16:17:16.263 CET;1010123004151636;28,6;2023-01-04 16:17:20.743 CET
2023-01-04 16:17:31.213 CET;1010123004151651;28,8;2023-01-04 16:17:35.743 CET
2023-01-04 16:17:45.763 CET;1010123004151706;28,7;2023-01-04 16:17:50.272 CET
2023-01-04 16:17:53.132 CET;1010123004151713;28,9;2023-01-04 16:17:57.673 CET
2023-01-04 16:18:00.542 CET;1010123004151721;28,7;2023-01-04 16:18:05.102 CET
2023-01-04 16:18:08.122 CET;1010123004151728;28,6;2023-01-04 16:18:12.612 CET
2023-01-04 16:18:30.471 CET;1010123004151750;28,8;2023-01-04 16:18:34.930 CET
2023-01-04 16:18:37.901 CET;1010123004151757;28,9;2023-01-04 16:18:42.381 CET
2023-01-04 16:18:45.211 CET;1010123004151805;28,7;2023-01-04 16:18:49.651 CET
2023-01-04 16:19:07.111 CET;1010123004151827;28,6;2023-01-04 16:19:11.581 CET
2023-01-04 16:19:14.451 CET;1010123004151835;28,4;2023-01-04 16:19:18.950 CET
2023-01-04 16:19:21.821 CET;1010123004151842;28,7;2023-01-04 16:19:26.381 CET
2023-01-04 16:19:29.220 CET;1010123004151849;28,4;2023-01-04 16:19:33.651 CET
2023-01-04 16:19:36.480 CET;1010123004151857;28,7;2023-01-04 16:19:40.911 CET
2023-01-04 16:19:43.921 CET;1010123004151904;28,6;2023-01-04 16:19:48.480 CET
2023-01-04 16:27:51.273 CET;1010123004151919;28,5;2023-01-04 16:27:57.973 CET
2023-01-04 16:28:13.973 CET;1010123004151926;28,3;2023-01-04 16:28:18.482 CET
2023-01-04 16:29:38.230 CET;1010123004151956;28,7;2023-01-04 16:29:42.680 CET
2023-01-04 16:29:45.571 CET;1010123004152748;28,6;2023-01-04 16:29:50.161 CET
2023-01-04 16:30:00.230 CET;1010123004152816;28,8;2023-01-04 16:30:04.690 CET
2023-01-04 16:30:07.510 CET;1010123004152824;28,4;2023-01-04 16:30:12.051 CET
2023-01-04 16:30:14.790 CET;1010123004152930;28,3;2023-01-04 16:30:19.359 CET
2023-01-04 16:30:22.240 CET;1010123004152938;28,4;2023-01-04 16:30:26.710 CET
2023-01-04 16:30:29.569 CET;1010123004152949;28,6;2023-01-04 16:30:34.039 CET
2023-01-04 16:30:36.970 CET;1010123004152957;28,4;2023-01-04 16:30:41.390 CET
2023-01-04 16:30:44.349 CET;1010123004153004;28,6;2023-01-04 16:30:48.880 CET
2023-01-04 16:30:51.670 CET;1010123004153011;28,4;2023-01-04 16:30:56.138 CET
2023-01-04 16:30:59.119 CET;1010123004153019;28,3;2023-01-04 16:31:03.559 CET
2023-01-04 16:31:06.430 CET;1010123004153026;28,5;2023-01-04 16:31:10.839 CET
2023-01-04 16:31:13.720 CET;1010123004153034;28,6;2023-01-04 16:31:18.168 CET
2023-01-04 16:31:21.158 CET;1010123004153041;28,7;2023-01-04 16:31:25.677 CET
2023-01-04 16:31:28.489 CET;1010123004153049;28,8;2023-01-04 16:31:32.947 CET
2023-01-04 16:31:35.868 CET;1010123004153056;28,6;2023-01-04 16:31:40.288 CET
2023-01-04 16:31:43.769 CET;1010123004153103;29;2023-01-04 16:31:48.257 CET
2023-01-04 16:31:51.029 CET;1010123004153111;28,6;2023-01-04 16:31:55.558 CET
2023-01-04 16:31:58.438 CET;1010123004153118;28,8;2023-01-04 16:32:02.868 CET
2023-01-04 16:32:05.678 CET;1010123004153125;28,6;2023-01-04 16:32:10.148 CET
2023-01-04 16:32:12.989 CET;1010123004153133;28,9;2023-01-04 16:32:17.497 CET
2023-01-04 16:32:20.348 CET;1010123004153140;29;2023-01-04 16:32:24.757 CET
2023-01-04 16:32:28.157 CET;1010123004153147;28,9;2023-01-04 16:32:32.596 CET
2023-01-04 16:32:35.548 CET;1010123004153155;28,8;2023-01-04 16:32:40.006 CET
2023-01-04 16:32:50.078 CET;1010123004153210;28,7;2023-01-04 16:32:54.526 CET
2023-01-04 16:32:57.387 CET;1010123004153217;29;2023-01-04 16:33:01.796 CET
2023-01-04 16:33:04.756 CET;1010123004153224;28,9;2023-01-04 16:33:09.286 CET
2023-01-04 16:33:12.086 CET;1010123004153232;28,8;2023-01-04 16:33:16.546 CET
2023-01-04 16:33:20.046 CET;1010123004153239;28,7;2023-01-04 16:33:24.466 CET
2023-01-04 16:33:27.407 CET;1010123004153246;29;2023-01-04 16:33:31.885 CET
2023-01-04 16:33:34.687 CET;1010123004153254;28,6;2023-01-04 16:33:39.155 CET
2023-01-04 16:33:41.966 CET;1010123004153301;29,1;2023-01-04 16:33:46.395 CET
2023-01-04 16:33:49.276 CET;1010123004153309;28,8;2023-01-04 16:33:53.825 CET
2023-01-04 16:33:56.875 CET;1010123004153323;28,7;2023-01-04 16:34:01.345 CET
2023-01-04 16:34:04.335 CET;1010123004153331;29,1;2023-01-04 16:34:08.865 CET
2023-01-04 16:34:17.226 CET;1010123004153345;28,8;2023-01-04 16:34:21.706 CET
2023-01-04 16:34:46.286 CET;1010123004153414;28,6;2023-01-04 16:34:50.706 CET
2023-01-04 16:35:00.244 CET;1010123004153428;28,7;2023-01-04 16:35:04.694 CET
2023-01-04 16:35:07.954 CET;1010123004153435;28,8;2023-01-04 16:35:12.473 CET
2023-01-04 16:35:22.085 CET;1010123004153450;28,9;2023-01-04 16:35:26.535 CET
2023-01-04 16:35:29.515 CET;1010123004153457;28,8;2023-01-04 16:35:33.994 CET
2023-01-04 16:35:51.005 CET;1010123004153518;29,1;2023-01-04 16:35:55.433 CET
2023-01-04 16:36:05.063 CET;1010123004153533;28,6;2023-01-04 16:36:09.572 CET
2023-01-04 16:36:12.674 CET;1010123004153540;28,8;2023-01-04 16:36:17.112 CET
2023-01-04 16:36:34.072 CET;1010123004153601;28,9;2023-01-04 16:36:38.621 CET
2023-01-04 16:46:44.604 CET;1010123004154224;28,8;2023-01-04 16:46:49.114 CET
2023-01-04 16:46:57.592 CET;1010123004154232;28,4;2023-01-04 16:47:02.052 CET
2023-01-04 16:47:04.963 CET;1010123004154239;28,2;2023-01-04 16:47:09.441 CET
2023-01-04 16:47:12.392 CET;1010123004154246;28,4;2023-01-04 16:47:16.792 CET
2023-01-04 16:47:27.203 CET;1010123004154634;28,8;2023-01-04 16:47:31.673 CET
2023-01-04 16:47:34.532 CET;1010123004154651;28,7;2023-01-04 16:47:38.933 CET
2023-01-04 16:47:41.782 CET;1010123004154702;28,5;2023-01-04 16:47:46.242 CET
2023-01-04 16:47:49.243 CET;1010123004154710;28,4;2023-01-04 16:47:53.681 CET
2023-01-04 16:47:56.542 CET;1010123004154717;28,8;2023-01-04 16:48:01.111 CET
2023-01-04 16:48:04.101 CET;1010123004154725;28,4;2023-01-04 16:48:08.631 CET
2023-01-04 16:48:11.522 CET;1010123004154732;28,7;2023-01-04 16:48:15.881 CET
2023-01-04 16:48:18.941 CET;1010123004154739;28,3;2023-01-04 16:48:23.421 CET
2023-01-04 16:48:33.812 CET;1010123004154754;28,6;2023-01-04 16:48:38.322 CET
2023-01-04 16:48:41.201 CET;1010123004154802;28,5;2023-01-04 16:48:45.671 CET
2023-01-04 16:48:48.522 CET;1010123004154809;28,7;2023-01-04 16:48:53.030 CET
2023-01-04 16:48:55.970 CET;1010123004154816;28,4;2023-01-04 16:49:00.430 CET
2023-01-04 16:49:03.361 CET;1010123004154824;28,6;2023-01-04 16:49:07.821 CET
2023-01-04 16:49:10.760 CET;1010123004154831;28,8;2023-01-04 16:49:15.210 CET
2023-01-04 16:49:25.500 CET;1010123004154846;28,6;2023-01-04 16:49:29.990 CET
2023-01-04 16:49:32.920 CET;1010123004154853;28,8;2023-01-04 16:49:37.349 CET
2023-01-04 16:49:40.319 CET;1010123004154901;28,6;2023-01-04 16:49:44.690 CET
2023-01-04 16:49:47.579 CET;1010123004154908;29;2023-01-04 16:49:52.059 CET
2023-01-04 16:49:55.059 CET;1010123004154916;28,6;2023-01-04 16:49:59.519 CET
2023-01-04 16:50:02.559 CET;1010123004154923;28,7;2023-01-04 16:50:06.959 CET
2023-01-04 16:50:09.910 CET;1010123004154930;28,5;2023-01-04 16:50:14.398 CET
2023-01-04 16:50:17.299 CET;1010123004154938;28,8;2023-01-04 16:50:21.819 CET
2023-01-04 16:50:24.769 CET;1010123004154945;28,7;2023-01-04 16:50:29.167 CET
2023-01-04 16:50:32.279 CET;1010123004154953;28,6;2023-01-04 16:50:36.759 CET
2023-01-04 16:50:39.588 CET;1010123004155000;29;2023-01-04 16:50:44.098 CET
2023-01-04 16:50:46.948 CET;1010123004155007;28,8;2023-01-04 16:50:51.509 CET
2023-01-04 16:50:54.328 CET;1010123004155015;28,7;2023-01-04 16:50:58.868 CET
2023-01-04 16:51:01.688 CET;1010123004155022;28,8;2023-01-04 16:51:06.128 CET
2023-01-04 16:51:09.138 CET;1010123004155030;29;2023-01-04 16:51:13.668 CET
2023-01-04 16:51:16.618 CET;1010123004155037;28,6;2023-01-04 16:51:21.118 CET
2023-01-04 16:51:24.108 CET;1010123004155044;29;2023-01-04 16:51:28.647 CET
2023-01-04 16:51:31.377 CET;1010123004155052;29,2;2023-01-04 16:51:35.927 CET
2023-01-04 16:51:38.746 CET;1010123004155059;28,9;2023-01-04 16:51:43.266 CET
2023-01-04 16:51:46.266 CET;1010123004155107;29,1;2023-01-04 16:51:50.776 CET
2023-01-04 16:52:01.167 CET;1010123004155122;29;2023-01-04 16:52:05.687 CET
2023-01-04 16:52:15.818 CET;1010123004155136;28,8;2023-01-04 16:52:20.318 CET
2023-01-04 16:52:23.286 CET;1010123004155144;28,6;2023-01-04 16:52:27.746 CET
2023-01-04 16:52:30.697 CET;1010123004155151;28,9;2023-01-04 16:52:35.176 CET
2023-01-04 16:52:38.016 CET;1010123004155159;28,8;2023-01-04 16:52:42.546 CET
2023-01-04 16:52:45.486 CET;1010123004155206;28,6;2023-01-04 16:52:49.926 CET
2023-01-04 16:52:52.845 CET;1010123004155213;28,8;2023-01-04 16:52:57.285 CET
2023-01-04 16:53:23.016 CET;1010123004155250;28,6;2023-01-04 16:53:27.405 CET
2023-01-04 16:53:30.986 CET;1010123004155257;28,4;2023-01-04 16:53:35.426 CET
2023-01-04 16:53:38.385 CET;1010123004155304;29;2023-01-04 16:53:42.795 CET
2023-01-04 16:53:45.726 CET;1010123004155311;29,1;2023-01-04 16:53:50.246 CET
2023-01-04 16:53:53.045 CET;1010123004155319;29,2;2023-01-04 16:53:57.523 CET
2023-01-04 16:54:00.424 CET;1010123004155326;29;2023-01-04 16:54:04.874 CET
2023-01-04 16:54:07.875 CET;1010123004155333;28,8;2023-01-04 16:54:12.375 CET
2023-01-04 16:54:15.345 CET;1010123004155340;29,1;2023-01-04 16:54:19.815 CET
2023-01-04 16:54:22.605 CET;1010123004155348;29,2;2023-01-04 16:54:27.045 CET
2023-01-04 16:54:37.375 CET;1010123004155402;28,9;2023-01-04 16:54:41.845 CET
2023-01-04 16:54:52.174 CET;1010123004155417;29,2;2023-01-04 16:54:56.622 CET
2023-01-04 16:54:59.733 CET;1010123004155424;29;2023-01-04 16:55:04.124 CET
2023-01-04 16:55:07.023 CET;1010123004155431;29,1;2023-01-04 16:55:11.523 CET
2023-01-04 16:55:14.374 CET;1010123004155438;28,8;2023-01-04 16:55:18.803 CET
2023-01-04 16:55:21.763 CET;1010123004155446;29,2;2023-01-04 16:55:26.322 CET
2023-01-04 16:55:36.624 CET;1010123004155500;28,8;2023-01-04 16:55:41.114 CET
2023-01-04 16:55:43.963 CET;1010123004155507;28,6;2023-01-04 16:55:48.463 CET
2023-01-04 16:55:51.364 CET;1010123004155514;28,8;2023-01-04 16:55:55.802 CET
2023-01-04 16:55:58.802 CET;1010123004155522;29;2023-01-04 16:56:03.302 CET
2023-01-04 16:56:06.092 CET;1010123004155529;29,1;2023-01-04 16:56:10.642 CET
2023-01-04 16:56:13.483 CET;1010123004155536;29,3;2023-01-04 16:56:17.993 CET
2023-01-04 16:56:20.842 CET;1010123004155543;29,2;2023-01-04 16:56:25.332 CET
2023-01-04 16:56:35.772 CET;1010123004155557;29,1;2023-01-04 16:56:40.240 CET
2023-01-04 16:56:43.201 CET;1010123004155605;29;2023-01-04 16:56:47.611 CET
2023-01-04 17:19:42.293 CET;1010123004155612;28,5;2023-01-04 17:19:46.793 CET
2023-01-04 17:20:11.842 CET;1010123004155619;28,4;2023-01-04 17:20:16.332 CET
2023-01-04 17:20:24.882 CET;1010123004155626;28,3;2023-01-04 17:20:29.272 CET
2023-01-04 17:20:32.473 CET;1010123004155641;28,5;2023-01-04 17:20:36.992 CET
2023-01-04 17:20:47.282 CET;1010123004161948;28,2;2023-01-04 17:20:51.782 CET
2023-01-04 17:21:02.151 CET;1010123004162026;28;2023-01-04 17:21:06.651 CET
2023-01-04 17:21:09.611 CET;1010123004162033;28,1;2023-01-04 17:21:14.111 CET
2023-01-04 17:21:17.002 CET;1010123004162040;28,2;2023-01-04 17:21:21.460 CET
2023-01-04 17:21:24.431 CET;1010123004162048;28,1;2023-01-04 17:21:28.891 CET
2023-01-04 17:21:34.431 CET;1010123004162102;28,3;2023-01-04 17:21:38.901 CET
2023-01-04 17:22:03.260 CET;1010123004162131;28,4;2023-01-04 17:22:07.710 CET
2023-01-04 17:22:18.220 CET;1010123004162145;28,5;2023-01-04 17:22:22.670 CET
2023-01-04 17:22:33.529 CET;1010123004162200;28,9;2023-01-04 17:22:37.948 CET
2023-01-04 17:22:40.849 CET;1010123004162207;28,6;2023-01-04 17:22:45.369 CET
2023-01-04 17:23:15.410 CET;1010123004162243;28,7;2023-01-04 17:23:19.848 CET
2023-01-04 17:24:05.868 CET;1010123004162333;28,6;2023-01-04 17:24:10.358 CET
2023-01-04 17:24:13.309 CET;1010123004162341;28,4;2023-01-04 17:24:17.878 CET
2023-01-04 17:24:20.588 CET;1010123004162348;28,8;2023-01-04 17:24:25.147 CET
2023-01-04 17:24:27.997 CET;1010123004162355;29;2023-01-04 17:24:32.417 CET
2023-01-04 17:24:36.038 CET;1010123004162402;28,7;2023-01-04 17:24:40.487 CET
2023-01-04 17:24:58.278 CET;1010123004162424;28,6;2023-01-04 17:25:02.747 CET
2023-01-04 17:25:13.118 CET;1010123004162438;28,4;2023-01-04 17:25:17.618 CET
2023-01-04 17:25:20.558 CET;1010123004162445;28,8;2023-01-04 17:25:25.048 CET
2023-01-04 17:25:27.868 CET;1010123004162452;28,6;2023-01-04 17:25:32.358 CET
2023-01-04 17:25:35.457 CET;1010123004162500;28,7;2023-01-04 17:25:39.878 CET
2023-01-04 17:25:50.457 CET;1010123004162514;28,9;2023-01-04 17:25:54.986 CET
2023-01-04 17:25:57.836 CET;1010123004162521;28,6;2023-01-04 17:26:02.357 CET
2023-01-04 17:26:05.336 CET;1010123004162528;28,8;2023-01-04 17:26:09.865 CET
2023-01-04 17:26:20.107 CET;1010123004162543;29,2;2023-01-04 17:26:24.647 CET
2023-01-04 17:26:27.546 CET;1010123004162550;28,8;2023-01-04 17:26:32.046 CET
2023-01-04 17:26:34.957 CET;1010123004162557;29,1;2023-01-04 17:26:39.476 CET
2023-01-04 17:26:42.296 CET;1010123004162604;28,8;2023-01-04 17:26:46.746 CET
2023-01-04 17:26:49.726 CET;1010123004162612;29,2;2023-01-04 17:26:54.177 CET
2023-01-04 17:27:04.316 CET;1010123004162619;28,7;2023-01-04 17:27:08.766 CET
2023-01-04 17:27:11.786 CET;1010123004162626;28,6;2023-01-04 17:27:16.266 CET
2023-01-04 17:27:19.187 CET;1010123004162634;29;2023-01-04 17:27:23.714 CET
2023-01-04 17:27:26.555 CET;1010123004162641;28,8;2023-01-04 17:27:30.994 CET
2023-01-04 17:27:33.915 CET;1010123004162656;29;2023-01-04 17:27:38.325 CET
2023-01-04 17:27:56.526 CET;1010123004162718;28,7;2023-01-04 17:28:00.994 CET
2023-01-04 17:28:11.385 CET;1010123004162732;29,1;2023-01-04 17:28:15.885 CET
2023-01-04 17:28:18.676 CET;1010123004162740;29;2023-01-04 17:28:23.154 CET
2023-01-04 17:28:25.964 CET;1010123004162747;29,1;2023-01-04 17:28:30.424 CET
2023-01-04 17:28:33.305 CET;1010123004162754;29;2023-01-04 17:28:37.773 CET
2023-01-04 17:28:40.734 CET;1010123004162802;29,2;2023-01-04 17:28:45.174 CET
2023-01-04 17:28:47.984 CET;1010123004162809;29;2023-01-04 17:28:52.525 CET
2023-01-04 17:28:55.365 CET;1010123004162817;29,3;2023-01-04 17:28:59.793 CET
2023-01-04 17:29:02.605 CET;1010123004162824;29;2023-01-04 17:29:07.055 CET
2023-01-04 17:29:09.934 CET;1010123004162831;28,6;2023-01-04 17:29:14.424 CET
2023-01-04 17:29:17.255 CET;1010123004162839;29,2;2023-01-04 17:29:21.713 CET
2023-01-04 17:29:24.684 CET;1010123004162846;28,7;2023-01-04 17:29:29.164 CET
2023-01-04 17:29:39.594 CET;1010123004162901;28,8;2023-01-04 17:29:44.124 CET
2023-01-04 17:29:47.023 CET;1010123004162908;29;2023-01-04 17:29:51.483 CET
2023-01-04 17:30:01.674 CET;1010123004162923;28,8;2023-01-04 17:30:06.094 CET
2023-01-04 17:30:09.243 CET;1010123004162930;29;2023-01-04 17:30:13.733 CET
2023-01-04 17:30:23.993 CET;1010123004162945;29,2;2023-01-04 17:30:28.532 CET
2023-01-04 17:30:31.253 CET;1010123004162952;28,8;2023-01-04 17:30:35.802 CET
2023-01-04 17:30:38.832 CET;1010123004163000;28,9;2023-01-04 17:30:43.391 CET
2023-01-04 17:30:46.203 CET;1010123004163007;29,4;2023-01-04 17:30:50.663 CET
2023-01-04 17:30:53.493 CET;1010123004163014;29;2023-01-04 17:30:58.023 CET
2023-01-04 17:31:00.872 CET;1010123004163022;28,9;2023-01-04 17:31:05.322 CET
2023-01-04 17:31:08.263 CET;1010123004163029;28,8;2023-01-04 17:31:12.763 CET
2023-01-04 17:31:15.693 CET;1010123004163037;29,2;2023-01-04 17:31:20.122 CET
2023-01-04 17:31:23.183 CET;1010123004163044;29;2023-01-04 17:31:27.721 CET
2023-01-04 17:31:30.552 CET;1010123004163051;29,2;2023-01-04 17:31:34.992 CET
2023-01-04 17:31:37.911 CET;1010123004163059;28,8;2023-01-04 17:31:42.441 CET
2023-01-04 17:31:52.812 CET;1010123004163113;29,2;2023-01-04 17:31:57.289 CET
2023-01-04 17:32:00.131 CET;1010123004163121;29,1;2023-01-04 17:32:04.591 CET
2023-01-04 17:32:14.911 CET;1010123004163136;29,2;2023-01-04 17:32:19.400 CET
2023-01-04 17:32:22.250 CET;1010123004163143;29;2023-01-04 17:32:26.680 CET
2023-01-04 17:32:29.651 CET;1010123004163150;28,8;2023-01-04 17:32:34.101 CET
2023-01-04 17:32:37.081 CET;1010123004163158;29,1;2023-01-04 17:32:41.540 CET
2023-01-04 17:32:44.401 CET;1010123004163205;29,2;2023-01-04 17:32:48.851 CET
2023-01-04 17:32:51.671 CET;1010123004163213;29,1;2023-01-04 17:32:56.130 CET
2023-01-04 17:33:13.740 CET;1010123004163235;29,2;2023-01-04 17:33:18.259 CET
2023-01-04 17:33:21.099 CET;1010123004163242;29;2023-01-04 17:33:25.650 CET
2023-01-04 17:33:28.509 CET;1010123004163250;29,1;2023-01-04 17:33:33.000 CET
2023-01-04 17:33:35.859 CET;1010123004163257;29,2;2023-01-04 17:33:40.279 CET
2023-01-04 17:33:43.180 CET;1010123004163304;29,1;2023-01-04 17:33:47.630 CET
2023-01-04 17:33:50.680 CET;1010123004163312;29;2023-01-04 17:33:55.128 CET
2023-01-04 17:33:58.019 CET;1010123004163319;29,1;2023-01-04 17:34:02.539 CET
2023-01-04 17:34:12.688 CET;1010123004163334;28,9;2023-01-04 17:34:17.158 CET
2023-01-04 17:34:20.019 CET;1010123004163341;28,8;2023-01-04 17:34:24.497 CET
2023-01-04 17:34:34.709 CET;1010123004163356;29,2;2023-01-04 17:34:39.167 CET
2023-01-04 17:34:42.088 CET;1010123004163403;29,1;2023-01-04 17:34:46.528 CET
2023-01-04 17:34:49.388 CET;1010123004163411;29;2023-01-04 17:34:53.808 CET
2023-01-04 17:34:56.657 CET;1010123004163418;29,1;2023-01-04 17:35:01.167 CET
2023-01-04 17:35:04.048 CET;1010123004163425;28,9;2023-01-04 17:35:08.516 CET
2023-01-04 17:35:19.838 CET;1010123004163447;29,1;2023-01-04 17:35:24.266 CET
2023-01-04 17:35:27.357 CET;1010123004163455;29;2023-01-04 17:35:31.806 CET
2023-01-04 17:35:41.496 CET;1010123004163509;29,1;2023-01-04 17:35:46.026 CET
2023-01-04 17:35:49.276 CET;1010123004163516;28,9;2023-01-04 17:35:53.716 CET
2023-01-04 17:36:10.586 CET;1010123004163538;29;2023-01-04 17:36:15.016 CET
2023-01-04 17:36:18.056 CET;1010123004163545;28,9;2023-01-04 17:36:22.526 CET
2023-01-04 17:36:25.385 CET;1010123004163553;29;2023-01-04 17:36:29.885 CET
2023-01-04 17:36:32.776 CET;1010123004163600;29,2;2023-01-04 17:36:37.325 CET
2023-01-04 17:36:53.976 CET;1010123004163622;29,1;2023-01-04 17:36:58.525 CET
2023-01-04 17:37:01.546 CET;1010123004163629;29,2;2023-01-04 17:37:06.045 CET
2023-01-04 17:37:23.055 CET;1010123004163651;28,8;2023-01-04 17:37:27.494 CET
2023-01-04 17:37:30.555 CET;1010123004163658;29;2023-01-04 17:37:35.094 CET
2023-01-04 17:37:44.694 CET;1010123004163712;28,6;2023-01-04 17:37:49.144 CET
2023-01-04 17:37:52.315 CET;1010123004163720;28,8;2023-01-04 17:37:56.845 CET
2023-01-04 17:38:13.744 CET;1010123004163741;28,9;2023-01-04 17:38:18.213 CET
2023-01-04 17:38:21.194 CET;1010123004163749;29,2;2023-01-04 17:38:25.654 CET
2023-01-04 17:38:42.483 CET;1010123004163810;28,8;2023-01-04 17:38:47.013 CET
2023-01-04 17:38:50.344 CET;1010123004163818;29,4;2023-01-04 17:38:54.844 CET
2023-01-04 17:38:57.664 CET;1010123004163825;28,9;2023-01-04 17:39:02.203 CET
2023-01-04 17:39:05.124 CET;1010123004163832;29,2;2023-01-04 17:39:09.563 CET
2023-01-04 17:39:26.102 CET;1010123004163854;28,8;2023-01-04 17:39:30.612 CET
2023-01-04 17:40:02.183 CET;1010123004163930;28,9;2023-01-04 17:40:06.671 CET
2023-01-04 17:40:09.782 CET;1010123004163937;29;2023-01-04 17:40:14.302 CET
2023-01-04 17:40:31.312 CET;1010123004163959;28,8;2023-01-04 17:40:35.812 CET
2023-01-04 17:40:38.802 CET;1010123004164006;29;2023-01-04 17:40:43.332 CET
2023-01-04 17:41:00.161 CET;1010123004164028;28,6;2023-01-04 17:41:04.701 CET
2023-01-04 17:41:07.842 CET;1010123004164035;29;2023-01-04 17:41:12.371 CET
2023-01-04 17:43:52.500 CET;1010223004164308;28,6;2023-01-04 17:43:56.948 CET
2023-01-04 17:44:22.349 CET;1010123004164338;29;2023-01-04 17:44:26.848 CET
2023-01-04 17:44:29.898 CET;1010123004164348;28,6;2023-01-04 17:44:34.448 CET
2023-01-04 17:44:37.469 CET;1010123004164357;28,8;2023-01-04 17:44:41.967 CET
2023-01-04 17:45:07.227 CET;1010123004164427;29;2023-01-04 17:45:11.627 CET
2023-01-04 17:45:14.687 CET;1010123004164435;28,6;2023-01-04 17:45:19.237 CET
2023-01-04 17:45:37.058 CET;1010123004164457;29;2023-01-04 17:45:41.487 CET
2023-01-04 17:45:44.528 CET;1010123004164505;28,8;2023-01-04 17:45:49.006 CET
2023-01-04 17:45:51.967 CET;1010123004164512;28,4;2023-01-04 17:45:56.496 CET
2023-01-04 17:45:59.627 CET;1010123004164520;28,8;2023-01-04 17:46:04.026 CET
2023-01-04 17:46:07.066 CET;1010123004164527;28,5;2023-01-04 17:46:11.575 CET
2023-01-04 17:46:14.457 CET;1010123004164535;28,9;2023-01-04 17:46:18.937 CET
2023-01-04 17:46:21.776 CET;1010123004164542;29;2023-01-04 17:46:26.296 CET
2023-01-04 17:46:29.207 CET;1010123004164550;28,5;2023-01-04 17:46:33.726 CET
2023-01-04 17:46:36.657 CET;1010123004164557;29;2023-01-04 17:46:41.137 CET
2023-01-04 17:46:44.137 CET;1010123004164604;28,7;2023-01-04 17:46:48.585 CET
2023-01-04 17:46:51.506 CET;1010123004164612;28,8;2023-01-04 17:46:55.986 CET
2023-01-04 17:46:58.956 CET;1010123004164619;28,6;2023-01-04 17:47:03.404 CET
2023-01-04 17:47:06.536 CET;1010123004164627;28,5;2023-01-04 17:47:11.016 CET
2023-01-04 17:47:14.006 CET;1010123004164634;28,4;2023-01-04 17:47:18.525 CET
2023-01-04 17:47:21.476 CET;1010123004164642;29;2023-01-04 17:47:25.865 CET
2023-01-04 17:47:28.986 CET;1010123004164649;28,6;2023-01-04 17:47:33.466 CET
2023-01-04 17:47:36.466 CET;1010123004164657;28,8;2023-01-04 17:47:40.934 CET
2023-01-04 17:47:58.875 CET;1010123004164719;29,1;2023-01-04 17:48:03.414 CET
2023-01-04 17:48:06.375 CET;1010123004164727;28,8;2023-01-04 17:48:10.924 CET
2023-01-04 17:48:14.015 CET;1010123004164734;29,2;2023-01-04 17:48:18.513 CET
2023-01-04 17:48:21.355 CET;1010123004164742;28,8;2023-01-04 17:48:25.783 CET
2023-01-04 17:48:44.384 CET;1010123004164804;29;2023-01-04 17:48:48.864 CET
