time;TraceabilityCode;PressForceValueFR;time.value
2023-02-16 15:55:28.657 CET;1010123047145312;28,2;2023-02-16 15:55:34.596 CET
2023-02-16 15:55:43.977 CET;1010123047145327;27,7;2023-02-16 15:55:48.397 CET
2023-02-16 15:55:51.247 CET;1010123047145334;28;2023-02-16 15:55:55.676 CET
2023-02-16 15:56:05.786 CET;1010123047145515;28,2;2023-02-16 15:56:10.266 CET
2023-02-16 15:56:13.107 CET;1010123047145522;28,5;2023-02-16 15:56:17.615 CET
2023-02-16 15:56:42.836 CET;1010123047145603;28,8;2023-02-16 15:56:47.385 CET
2023-02-16 15:56:50.217 CET;1010123047145611;28,5;2023-02-16 15:56:54.746 CET
2023-02-16 15:56:57.546 CET;1010123047145618;28,8;2023-02-16 15:57:02.125 CET
2023-02-16 15:57:12.496 CET;1010123047145633;28,5;2023-02-16 15:57:17.066 CET
2023-02-16 15:57:19.806 CET;1010123047145641;28,8;2023-02-16 15:57:24.345 CET
2023-02-16 15:58:36.934 CET;1010123047145648;28,5;2023-02-16 15:58:44.654 CET
2023-02-16 15:59:01.154 CET;1010123047145711;28,2;2023-02-16 15:59:05.632 CET
2023-02-16 15:59:15.823 CET;1010123047145726;28;2023-02-16 15:59:20.354 CET
2023-02-16 15:59:23.084 CET;1010123047145838;28,2;2023-02-16 15:59:27.624 CET
2023-02-16 15:59:45.203 CET;1010123047145903;28,5;2023-02-16 15:59:49.604 CET
2023-02-16 15:59:52.584 CET;1010123047145913;28,2;2023-02-16 15:59:57.062 CET
2023-02-16 16:00:00.023 CET;1010123047145921;28,5;2023-02-16 16:00:04.513 CET
2023-02-16 16:00:07.513 CET;1010123047145928;28,2;2023-02-16 16:00:11.963 CET
2023-02-16 16:00:14.923 CET;1010123047145936;28;2023-02-16 16:00:19.401 CET
2023-02-16 16:00:22.392 CET;1010123047145943;28,8;2023-02-16 16:00:26.913 CET
2023-02-16 16:00:29.723 CET;1010123047145951;28,5;2023-02-16 16:00:34.183 CET
2023-02-16 16:00:37.263 CET;1010123047145958;29;2023-02-16 16:00:41.703 CET
2023-02-16 16:00:44.523 CET;1010123047150006;28,2;2023-02-16 16:00:49.072 CET
2023-02-16 16:00:52.052 CET;1010123047150013;28,5;2023-02-16 16:00:56.591 CET
2023-02-16 16:01:06.832 CET;1010123047150028;28,8;2023-02-16 16:01:11.391 CET
2023-02-16 16:01:36.671 CET;1010123047150058;28,2;2023-02-16 16:01:41.141 CET
2023-02-16 16:01:43.930 CET;1010123047150106;28,5;2023-02-16 16:01:48.430 CET
2023-02-16 16:01:51.490 CET;1010123047150113;28,8;2023-02-16 16:01:55.950 CET
2023-02-16 16:01:58.750 CET;1010123047150120;29;2023-02-16 16:02:03.240 CET
2023-02-16 16:02:06.171 CET;1010123047150128;28,5;2023-02-16 16:02:10.671 CET
2023-02-16 16:02:13.581 CET;1010123047150135;28,8;2023-02-16 16:02:18.109 CET
2023-02-16 16:02:21.010 CET;1010123047150143;29;2023-02-16 16:02:25.549 CET
2023-02-16 16:04:44.638 CET;1010123047150150;28,8;2023-02-16 16:04:51.407 CET
2023-02-16 16:05:04.197 CET;1010123047150158;28,5;2023-02-16 16:05:08.726 CET
2023-02-16 16:05:18.788 CET;1010123047150212;28,2;2023-02-16 16:05:23.227 CET
2023-02-16 16:05:26.028 CET;1010123047150220;28;2023-02-16 16:05:30.516 CET
2023-02-16 16:05:33.358 CET;1010123047150445;27,7;2023-02-16 16:05:37.877 CET
2023-02-16 16:05:40.717 CET;1010123047150452;28,5;2023-02-16 16:05:45.157 CET
2023-02-16 16:05:48.068 CET;1010123047150507;28;2023-02-16 16:05:52.507 CET
2023-02-16 16:06:03.108 CET;1010123047150523;28,2;2023-02-16 16:06:07.558 CET
2023-02-16 16:06:17.808 CET;1010123047150538;28;2023-02-16 16:06:22.266 CET
2023-02-16 16:06:32.677 CET;1010123047150554;28,8;2023-02-16 16:06:37.147 CET
2023-02-16 16:06:40.177 CET;1010123047150601;28,5;2023-02-16 16:06:44.677 CET
2023-02-16 16:06:47.516 CET;1010123047150609;28,2;2023-02-16 16:06:51.946 CET
2023-02-16 16:07:02.427 CET;1010123047150624;28,5;2023-02-16 16:07:06.996 CET
2023-02-16 16:07:09.766 CET;1010123047150631;29;2023-02-16 16:07:14.266 CET
2023-02-16 16:07:17.316 CET;1010123047150639;28,5;2023-02-16 16:07:21.875 CET
2023-02-16 16:07:24.627 CET;1010123047150646;28,2;2023-02-16 16:07:29.147 CET
2023-02-16 16:07:32.147 CET;1010123047150654;28,5;2023-02-16 16:07:36.586 CET
2023-02-16 16:07:39.556 CET;1010123047150701;29;2023-02-16 16:07:44.036 CET
2023-02-16 16:07:46.996 CET;1010123047150709;28,2;2023-02-16 16:07:51.546 CET
2023-02-16 16:07:54.446 CET;1010123047150716;28,5;2023-02-16 16:07:58.996 CET
2023-02-16 16:08:16.776 CET;1010123047150739;28,2;2023-02-16 16:08:21.234 CET
2023-02-16 16:08:24.145 CET;1010123047150746;28,8;2023-02-16 16:08:28.595 CET
2023-02-16 16:08:31.706 CET;1010123047150753;28,5;2023-02-16 16:08:36.196 CET
2023-02-16 16:09:01.164 CET;1010123047150823;28,8;2023-02-16 16:09:05.634 CET
2023-02-16 16:09:08.744 CET;1010123047150831;28,2;2023-02-16 16:09:13.323 CET
2023-02-16 16:09:16.025 CET;1010123047150838;28,5;2023-02-16 16:09:20.594 CET
2023-02-16 16:09:38.424 CET;1010123047150900;28,2;2023-02-16 16:09:42.994 CET
2023-02-16 16:09:45.875 CET;1010123047150908;28,5;2023-02-16 16:09:50.355 CET
2023-02-16 16:09:53.355 CET;1010123047150915;28,8;2023-02-16 16:09:57.874 CET
2023-02-16 16:10:00.694 CET;1010123047150923;28,2;2023-02-16 16:10:05.164 CET
2023-02-16 16:10:08.184 CET;1010123047150930;28,8;2023-02-16 16:10:12.674 CET
2023-02-16 16:10:15.724 CET;1010123047150937;28,5;2023-02-16 16:10:20.283 CET
2023-02-16 16:10:30.523 CET;1010123047150952;28,8;2023-02-16 16:10:34.993 CET
2023-02-16 16:10:38.094 CET;1010123047151000;29;2023-02-16 16:10:42.582 CET
2023-02-16 16:11:00.293 CET;1010123047151022;28,8;2023-02-16 16:11:04.763 CET
2023-02-16 16:11:07.874 CET;1010123047151030;28,5;2023-02-16 16:11:12.352 CET
2023-02-16 16:11:15.273 CET;1010123047151037;28,8;2023-02-16 16:11:19.723 CET
2023-02-16 16:11:22.644 CET;1010123047151044;28,5;2023-02-16 16:11:27.163 CET
2023-02-16 16:11:29.973 CET;1010123047151052;28,8;2023-02-16 16:11:34.433 CET
2023-02-16 16:11:37.403 CET;1010123047151059;28,5;2023-02-16 16:11:41.963 CET
2023-02-16 16:11:44.802 CET;1010123047151107;28,8;2023-02-16 16:11:49.243 CET
2023-02-16 16:12:06.973 CET;1010123047151129;28,5;2023-02-16 16:12:11.483 CET
2023-02-16 16:12:14.443 CET;1010123047151136;28,8;2023-02-16 16:12:18.921 CET
2023-02-16 16:12:22.013 CET;1010123047151144;28,5;2023-02-16 16:12:26.523 CET
2023-02-16 16:12:29.322 CET;1010123047151151;28,8;2023-02-16 16:12:33.792 CET
2023-02-16 16:12:36.802 CET;1010123047151158;29,3;2023-02-16 16:12:41.232 CET
2023-02-16 16:12:57.762 CET;1010223047151225;28,2;2023-02-16 16:13:02.280 CET
2023-02-16 16:13:05.752 CET;1010223047151232;28;2023-02-16 16:13:10.280 CET
2023-02-16 16:13:13.201 CET;1010223047151240;28,2;2023-02-16 16:13:17.720 CET
2023-02-16 16:13:28.101 CET;1010223047151255;28,5;2023-02-16 16:13:32.592 CET
2023-02-16 16:15:04.520 CET;1010223047151302;28,8;2023-02-16 16:15:11.351 CET
2023-02-16 16:15:13.990 CET;1010223047151310;28,5;2023-02-16 16:15:18.440 CET
2023-02-16 16:16:14.210 CET;1010223047151325;28;2023-02-16 16:16:18.690 CET
2023-02-16 16:16:25.019 CET;1010223047151332;28,5;2023-02-16 16:16:29.569 CET
2023-02-16 16:16:32.950 CET;1010223047151508;28;2023-02-16 16:16:37.490 CET
2023-02-16 16:16:48.750 CET;1010223047151525;28,5;2023-02-16 16:16:53.250 CET
2023-02-16 16:16:56.069 CET;1010223047151532;27,7;2023-02-16 16:17:00.529 CET
2023-02-16 16:17:03.348 CET;1010223047151540;28;2023-02-16 16:17:07.888 CET
2023-02-16 16:17:10.588 CET;1010223047151548;28,2;2023-02-16 16:17:15.078 CET
2023-02-16 16:17:33.198 CET;1010223047151652;28,8;2023-02-16 16:17:37.618 CET
2023-02-16 16:17:40.459 CET;1010223047151659;28,5;2023-02-16 16:17:44.888 CET
2023-02-16 16:17:47.749 CET;1010223047151708;28,2;2023-02-16 16:17:52.188 CET
2023-02-16 16:17:55.017 CET;1010223047151715;28,5;2023-02-16 16:17:59.487 CET
2023-02-16 16:18:02.907 CET;1010223047151723;28,2;2023-02-16 16:18:07.407 CET
2023-02-16 16:18:10.328 CET;1010223047151730;28;2023-02-16 16:18:14.848 CET
2023-02-16 16:18:17.538 CET;1010223047151738;28,2;2023-02-16 16:18:22.048 CET
2023-02-16 16:18:24.898 CET;1010223047151746;28;2023-02-16 16:18:29.407 CET
2023-02-16 16:18:32.148 CET;1010223047151753;28,8;2023-02-16 16:18:36.677 CET
2023-02-16 16:18:39.477 CET;1010223047151801;28,2;2023-02-16 16:18:43.927 CET
2023-02-16 16:18:47.437 CET;1010223047151809;28;2023-02-16 16:18:51.927 CET
2023-02-16 16:18:54.767 CET;1010223047151816;28,2;2023-02-16 16:18:59.308 CET
2023-02-16 16:19:02.118 CET;1010223047151823;28,8;2023-02-16 16:19:06.608 CET
2023-02-16 16:19:09.358 CET;1010223047151831;28,5;2023-02-16 16:19:13.888 CET
2023-02-16 16:19:24.157 CET;1010223047151846;28,8;2023-02-16 16:19:28.595 CET
2023-02-16 16:21:14.625 CET;1010223047151853;28,5;2023-02-16 16:21:20.625 CET
2023-02-16 16:21:44.585 CET;1010223047151908;27,7;2023-02-16 16:21:49.085 CET
2023-02-16 16:21:52.546 CET;1010223047151916;28,2;2023-02-16 16:21:57.003 CET
2023-02-16 16:21:59.865 CET;1010223047151923;28,5;2023-02-16 16:22:04.365 CET
2023-02-16 16:22:07.234 CET;1010223047151931;27,7;2023-02-16 16:22:11.644 CET
2023-02-16 16:22:14.555 CET;1010223047152119;28;2023-02-16 16:22:19.003 CET
2023-02-16 16:22:21.734 CET;1010223047152127;28,2;2023-02-16 16:22:26.275 CET
2023-02-16 16:22:29.105 CET;1010223047152137;27,7;2023-02-16 16:22:33.555 CET
2023-02-16 16:22:36.944 CET;1010223047152145;28,5;2023-02-16 16:22:41.484 CET
2023-02-16 16:23:20.874 CET;1010223047152242;28,8;2023-02-16 16:23:25.413 CET
2023-02-16 16:28:44.878 CET;1010223047152250;28,2;2023-02-16 16:28:50.908 CET
2023-02-16 16:28:52.779 CET;1010223047152257;28;2023-02-16 16:28:57.338 CET
2023-02-16 16:29:00.148 CET;1010223047152305;27,4;2023-02-16 16:29:04.687 CET
2023-02-16 16:29:07.467 CET;1010223047152312;28;2023-02-16 16:29:12.056 CET
2023-02-16 16:29:29.417 CET;1010223047152847;28,2;2023-02-16 16:29:33.877 CET
2023-02-16 16:30:06.076 CET;1010223047152927;28;2023-02-16 16:30:10.526 CET
2023-02-16 16:30:13.576 CET;1010223047152934;28,2;2023-02-16 16:30:18.046 CET
2023-02-16 16:30:20.986 CET;1010223047152942;28,5;2023-02-16 16:30:25.476 CET
2023-02-16 16:30:28.447 CET;1010223047152950;28,8;2023-02-16 16:30:33.006 CET
2023-02-16 16:30:35.826 CET;1010223047152957;28,5;2023-02-16 16:30:40.286 CET
2023-02-16 16:30:58.127 CET;1010223047153020;28,8;2023-02-16 16:31:02.615 CET
2023-02-16 16:31:05.566 CET;1010223047153027;28,5;2023-02-16 16:31:10.055 CET
2023-02-16 16:31:13.036 CET;1010223047153035;28,8;2023-02-16 16:31:17.496 CET
2023-02-16 16:31:20.447 CET;1010223047153042;28,5;2023-02-16 16:31:25.016 CET
2023-02-16 16:31:27.796 CET;1010223047153050;28;2023-02-16 16:31:32.285 CET
2023-02-16 16:31:35.365 CET;1010223047153057;28,8;2023-02-16 16:31:39.815 CET
2023-02-16 16:31:42.716 CET;1010223047153105;28,2;2023-02-16 16:31:47.165 CET
2023-02-16 16:31:57.575 CET;1010223047153120;28;2023-02-16 16:32:02.055 CET
2023-02-16 16:32:05.036 CET;1010223047153127;28,8;2023-02-16 16:32:09.575 CET
2023-02-16 16:32:12.385 CET;1010223047153135;28,2;2023-02-16 16:32:16.855 CET
2023-02-16 16:32:34.595 CET;1010223047153157;28,8;2023-02-16 16:32:39.095 CET
2023-02-16 16:32:49.585 CET;1010223047153212;28,5;2023-02-16 16:32:54.055 CET
2023-02-16 16:32:56.934 CET;1010223047153220;29;2023-02-16 16:33:01.494 CET
2023-02-16 16:33:11.934 CET;1010223047153235;28,8;2023-02-16 16:33:16.454 CET
2023-02-16 16:33:26.714 CET;1010223047153250;28,2;2023-02-16 16:33:31.255 CET
2023-02-16 16:33:34.234 CET;1010223047153257;28,8;2023-02-16 16:33:38.694 CET
2023-02-16 16:33:41.674 CET;1010223047153305;28,5;2023-02-16 16:33:46.223 CET
2023-02-16 16:33:49.095 CET;1010223047153312;28,8;2023-02-16 16:33:53.654 CET
2023-02-16 16:33:56.563 CET;1010223047153320;28,5;2023-02-16 16:34:01.023 CET
2023-02-16 16:34:03.934 CET;1010223047153327;28,8;2023-02-16 16:34:08.364 CET
2023-02-16 16:34:18.803 CET;1010223047153342;28,5;2023-02-16 16:34:23.342 CET
2023-02-16 16:34:26.364 CET;1010223047153350;28,8;2023-02-16 16:34:30.844 CET
2023-02-16 16:34:33.733 CET;1010223047153357;29;2023-02-16 16:34:38.293 CET
2023-02-16 16:34:41.104 CET;1010223047153405;28,8;2023-02-16 16:34:45.573 CET
2023-02-16 16:34:55.823 CET;1010223047153420;29;2023-02-16 16:35:00.372 CET
2023-02-16 16:35:03.334 CET;1010223047153428;28,5;2023-02-16 16:35:07.894 CET
2023-02-16 16:35:10.684 CET;1010223047153435;28,8;2023-02-16 16:35:15.173 CET
2023-02-16 16:35:18.164 CET;1010223047153443;28,5;2023-02-16 16:35:22.703 CET
2023-02-16 16:35:25.612 CET;1010223047153450;28,8;2023-02-16 16:35:30.062 CET
2023-02-16 16:35:33.013 CET;1010223047153458;29,3;2023-02-16 16:35:37.582 CET
2023-02-16 16:35:40.463 CET;1010223047153505;28,8;2023-02-16 16:35:44.941 CET
2023-02-16 16:36:09.822 CET;1010223047153535;28,2;2023-02-16 16:36:14.371 CET
2023-02-16 16:36:17.163 CET;1010223047153543;28,8;2023-02-16 16:36:21.663 CET
2023-02-16 16:36:24.622 CET;1010223047153550;29,3;2023-02-16 16:36:29.101 CET
2023-02-16 16:36:32.092 CET;1010223047153558;28,5;2023-02-16 16:36:36.611 CET
2023-02-16 16:36:39.431 CET;1010223047153605;28,8;2023-02-16 16:36:43.901 CET
2023-02-16 16:36:46.832 CET;1010223047153613;29;2023-02-16 16:36:51.331 CET
2023-02-16 16:36:54.451 CET;1010223047153620;28,5;2023-02-16 16:36:58.941 CET
2023-02-16 16:37:02.022 CET;1010223047153628;28,2;2023-02-16 16:37:06.460 CET
2023-02-16 16:37:09.772 CET;1010223047153636;28,5;2023-02-16 16:37:14.301 CET
2023-02-16 16:37:17.232 CET;1010223047153643;28,8;2023-02-16 16:37:21.740 CET
2023-02-16 16:37:24.742 CET;1010223047153651;28,5;2023-02-16 16:37:29.260 CET
2023-02-16 16:37:32.012 CET;1010223047153658;29;2023-02-16 16:37:36.532 CET
2023-02-16 16:39:10.380 CET;1010223047153706;28,8;2023-02-16 16:39:16.230 CET
2023-02-16 16:39:19.200 CET;1010223047153713;28,5;2023-02-16 16:39:23.660 CET
2023-02-16 16:41:14.299 CET;1010223047153721;28;2023-02-16 16:41:20.858 CET
2023-02-16 16:41:23.088 CET;1010223047153729;28,2;2023-02-16 16:41:27.548 CET
2023-02-16 16:41:30.479 CET;1010223047153900;28;2023-02-16 16:41:34.959 CET
2023-02-16 16:41:45.088 CET;1010223047154100;28,2;2023-02-16 16:41:49.499 CET
2023-02-16 16:41:59.677 CET;1010223047154116;28;2023-02-16 16:42:04.187 CET
2023-02-16 16:42:07.028 CET;1010223047154123;28,2;2023-02-16 16:42:11.558 CET
2023-02-16 16:42:14.447 CET;1010223047154131;28,5;2023-02-16 16:42:18.937 CET
2023-02-16 16:42:21.788 CET;1010223047154141;28,2;2023-02-16 16:42:26.296 CET
2023-02-16 16:42:29.257 CET;1010223047154150;28;2023-02-16 16:42:33.746 CET
2023-02-16 16:42:44.118 CET;1010223047154205;28,5;2023-02-16 16:42:48.628 CET
2023-02-16 16:42:51.507 CET;1010223047154213;28,8;2023-02-16 16:42:56.055 CET
2023-02-16 16:42:59.107 CET;1010223047154221;28,5;2023-02-16 16:43:03.585 CET
2023-02-16 16:43:06.437 CET;1010223047154228;28,8;2023-02-16 16:43:10.855 CET
2023-02-16 16:43:36.137 CET;1010223047154259;28,5;2023-02-16 16:43:40.627 CET
2023-02-16 16:43:43.546 CET;1010223047154306;28,8;2023-02-16 16:43:47.996 CET
2023-02-16 16:43:50.846 CET;1010223047154314;28,5;2023-02-16 16:43:55.437 CET
2023-02-16 16:43:58.236 CET;1010223047154321;28,8;2023-02-16 16:44:02.704 CET
2023-02-16 16:44:05.825 CET;1010223047154329;29;2023-02-16 16:44:10.315 CET
2023-02-16 16:44:20.655 CET;1010223047154344;28,5;2023-02-16 16:44:25.105 CET
2023-02-16 16:44:28.194 CET;1010223047154351;28,8;2023-02-16 16:44:32.704 CET
2023-02-16 16:44:35.644 CET;1010223047154359;28,5;2023-02-16 16:44:40.154 CET
2023-02-16 16:44:43.055 CET;1010223047154406;28,2;2023-02-16 16:44:47.585 CET
2023-02-16 16:44:57.884 CET;1010223047154421;28,8;2023-02-16 16:45:02.374 CET
2023-02-16 16:45:12.865 CET;1010223047154436;28,2;2023-02-16 16:45:17.345 CET
2023-02-16 16:45:20.285 CET;1010223047154444;29;2023-02-16 16:45:24.783 CET
2023-02-16 16:45:42.434 CET;1010223047154507;28,8;2023-02-16 16:45:46.953 CET
2023-02-16 16:45:49.894 CET;1010223047154514;28,5;2023-02-16 16:45:54.473 CET
2023-02-16 16:45:57.523 CET;1010223047154522;28,2;2023-02-16 16:46:01.993 CET
2023-02-16 16:46:04.884 CET;1010223047154529;28,8;2023-02-16 16:46:09.354 CET
2023-02-16 16:46:19.733 CET;1010223047154544;28,5;2023-02-16 16:46:24.154 CET
2023-02-16 16:46:27.042 CET;1010223047154552;28,8;2023-02-16 16:46:31.503 CET
2023-02-16 16:46:34.403 CET;1010223047154559;28,5;2023-02-16 16:46:38.953 CET
2023-02-16 16:46:41.842 CET;1010223047154607;28,2;2023-02-16 16:46:46.302 CET
2023-02-16 16:46:49.532 CET;1010223047154615;29,3;2023-02-16 16:46:54.062 CET
2023-02-16 16:46:57.122 CET;1010223047154622;28,8;2023-02-16 16:47:01.663 CET
2023-02-16 16:47:04.392 CET;1010223047154630;28,5;2023-02-16 16:47:08.943 CET
2023-02-16 16:47:11.953 CET;1010223047154637;28,8;2023-02-16 16:47:16.382 CET
2023-02-16 16:47:26.871 CET;1010223047154653;28,5;2023-02-16 16:47:31.351 CET
2023-02-16 16:47:34.191 CET;1010223047154700;28,8;2023-02-16 16:47:38.701 CET
2023-02-16 16:47:42.361 CET;1010223047154708;29;2023-02-16 16:47:46.871 CET
2023-02-16 16:47:49.732 CET;1010223047154715;28,5;2023-02-16 16:47:54.312 CET
2023-02-16 16:47:57.082 CET;1010223047154723;28,8;2023-02-16 16:48:01.582 CET
2023-02-16 16:48:04.542 CET;1010223047154730;28,5;2023-02-16 16:48:09.111 CET
2023-02-16 16:48:12.732 CET;1010223047154738;28,8;2023-02-16 16:48:17.272 CET
2023-02-16 16:48:20.092 CET;1010223047154746;29;2023-02-16 16:48:24.542 CET
2023-02-16 16:48:27.540 CET;1010223047154753;28,8;2023-02-16 16:48:32.071 CET
2023-02-16 16:48:35.290 CET;1010223047154801;29;2023-02-16 16:48:39.750 CET
2023-02-16 16:48:42.760 CET;1010223047154808;28,8;2023-02-16 16:48:47.269 CET
2023-02-16 16:48:50.171 CET;1010223047154816;29;2023-02-16 16:48:54.720 CET
2023-02-16 16:49:05.581 CET;1010223047154831;28,5;2023-02-16 16:49:10.061 CET
2023-02-16 16:49:13.131 CET;1010223047154839;28,2;2023-02-16 16:49:17.680 CET
2023-02-16 16:49:27.851 CET;1010223047154854;28,5;2023-02-16 16:49:32.309 CET
2023-02-16 16:49:35.921 CET;1010223047154901;29;2023-02-16 16:49:40.390 CET
2023-02-16 16:49:43.671 CET;1010223047154909;28,5;2023-02-16 16:49:48.240 CET
2023-02-16 16:49:51.161 CET;1010223047154917;28,2;2023-02-16 16:49:55.670 CET
2023-02-16 16:49:58.579 CET;1010223047154924;28,8;2023-02-16 16:50:03.109 CET
2023-02-16 16:50:05.900 CET;1010223047154932;29;2023-02-16 16:50:10.390 CET
2023-02-16 16:50:14.049 CET;1010223047154939;28,5;2023-02-16 16:50:18.549 CET
2023-02-16 16:50:21.500 CET;1010223047154947;28,8;2023-02-16 16:50:26.000 CET
2023-02-16 16:50:29.319 CET;1010223047154955;29;2023-02-16 16:50:33.828 CET
2023-02-16 16:50:36.809 CET;1010223047155002;28,8;2023-02-16 16:50:41.269 CET
2023-02-16 16:50:59.588 CET;1010223047155025;29;2023-02-16 16:51:04.148 CET
2023-02-16 16:51:06.948 CET;1010223047155033;28,5;2023-02-16 16:51:11.428 CET
2023-02-16 16:51:22.378 CET;1010223047155048;28,8;2023-02-16 16:51:26.798 CET
2023-02-16 16:51:29.658 CET;1010223047155055;28,5;2023-02-16 16:51:34.078 CET
2023-02-16 16:51:37.098 CET;1010223047155103;28,8;2023-02-16 16:51:41.657 CET
2023-02-16 16:51:45.069 CET;1010223047155111;29;2023-02-16 16:51:49.598 CET
2023-02-16 16:51:52.509 CET;1010223047155118;28,5;2023-02-16 16:51:57.038 CET
2023-02-16 16:51:59.838 CET;1010223047155126;28,8;2023-02-16 16:52:04.309 CET
2023-02-16 16:52:22.719 CET;1010223047155148;28,2;2023-02-16 16:52:27.276 CET
2023-02-16 16:52:30.707 CET;1010223047155156;28,8;2023-02-16 16:52:35.197 CET
2023-02-16 16:52:38.028 CET;1010223047155203;28,5;2023-02-16 16:52:42.477 CET
2023-02-16 16:52:45.348 CET;1010223047155211;29;2023-02-16 16:52:49.917 CET
2023-02-16 16:52:52.778 CET;1010223047155218;28,2;2023-02-16 16:54:45.655 CET
2023-02-16 16:54:47.746 CET;1010223047155226;28,5;2023-02-16 16:54:52.325 CET
2023-02-16 16:55:07.986 CET;1010223047155241;28;2023-02-16 16:55:12.476 CET
2023-02-16 16:55:15.966 CET;1010223047155249;28,5;2023-02-16 16:55:20.395 CET
2023-02-16 16:55:45.125 CET;1010223047155319;28,8;2023-02-16 16:55:49.595 CET
2023-02-16 16:55:52.936 CET;1010223047155327;28,5;2023-02-16 16:55:57.494 CET
2023-02-16 16:56:00.355 CET;1010223047155516;28;2023-02-16 16:56:04.755 CET
2023-02-16 16:56:07.625 CET;1010223047155526;28,5;2023-02-16 16:56:12.055 CET
2023-02-16 16:56:14.895 CET;1010223047155534;28,2;2023-02-16 16:56:19.434 CET
2023-02-16 16:56:30.095 CET;1010223047155550;28,8;2023-02-16 16:56:34.555 CET
2023-02-16 16:56:37.355 CET;1010223047155558;28,2;2023-02-16 16:56:41.835 CET
2023-02-16 16:56:44.634 CET;1010223047155606;28,8;2023-02-16 16:56:49.115 CET
2023-02-16 16:56:51.974 CET;1010223047155614;28,5;2023-02-16 16:56:56.464 CET
2023-02-16 16:57:06.644 CET;1010223047155629;29;2023-02-16 16:57:11.084 CET
2023-02-16 16:57:14.035 CET;1010223047155636;28,5;2023-02-16 16:57:18.454 CET
2023-02-16 16:57:21.615 CET;1010223047155644;28,8;2023-02-16 16:57:26.075 CET
2023-02-16 16:57:28.953 CET;1010223047155652;28,5;2023-02-16 16:57:33.443 CET
2023-02-16 16:57:36.384 CET;1010223047155659;29;2023-02-16 16:57:40.872 CET
2023-02-16 16:57:43.783 CET;1010223047155707;28,5;2023-02-16 16:57:48.233 CET
2023-02-16 16:57:51.144 CET;1010223047155714;28,8;2023-02-16 16:57:55.592 CET
2023-02-16 16:58:06.073 CET;1010223047155730;28,5;2023-02-16 16:58:10.634 CET
2023-02-16 16:58:13.434 CET;1010223047155737;28,2;2023-02-16 16:58:17.924 CET
2023-02-16 16:58:20.823 CET;1010223047155745;28,8;2023-02-16 16:58:25.352 CET
2023-02-16 16:58:28.243 CET;1010223047155753;28,5;2023-02-16 16:58:32.723 CET
2023-02-16 16:58:35.723 CET;1010223047155800;28,8;2023-02-16 16:58:40.243 CET
2023-02-16 16:58:43.174 CET;1010223047155808;28,2;2023-02-16 16:58:47.602 CET
2023-02-16 16:58:50.684 CET;1010223047155815;28,8;2023-02-16 16:58:55.112 CET
2023-02-16 16:58:57.923 CET;1010223047155823;29;2023-02-16 16:59:02.391 CET
2023-02-16 16:59:13.042 CET;1010223047155838;28,8;2023-02-16 16:59:17.512 CET
2023-02-16 17:00:33.482 CET;1010223047155846;29;2023-02-16 17:00:37.901 CET
2023-02-16 17:00:41.782 CET;1010223047155853;28,2;2023-02-16 17:00:46.290 CET
2023-02-16 17:00:50.391 CET;1010223047155901;28,5;2023-02-16 17:00:54.921 CET
2023-02-16 17:01:55.421 CET;1010223047160036;28,2;2023-02-16 17:01:59.839 CET
2023-02-16 17:02:10.290 CET;1010223047160051;28;2023-02-16 17:02:14.801 CET
2023-02-16 17:02:17.551 CET;1010223047160139;28,2;2023-02-16 17:02:22.000 CET
2023-02-16 17:02:25.071 CET;1010223047160147;28,5;2023-02-16 17:02:29.509 CET
