time;TraceabilityCode;PressForceValueRR;time.value
2023-01-04 16:19:14.451 CET;1010123004151835;31,2;2023-01-04 16:19:18.950 CET
2023-01-04 16:19:21.821 CET;1010123004151842;31,7;2023-01-04 16:19:26.381 CET
2023-01-04 16:19:29.220 CET;1010123004151849;31,2;2023-01-04 16:19:33.651 CET
2023-01-04 16:19:36.480 CET;1010123004151857;31,4;2023-01-04 16:19:40.911 CET
2023-01-04 16:19:43.921 CET;1010123004151904;31,7;2023-01-04 16:19:48.480 CET
2023-01-04 16:19:51.319 CET;1010123004151911;32;2023-01-04 16:19:55.829 CET
2023-01-04 16:27:51.273 CET;1010123004151919;32,2;2023-01-04 16:27:57.973 CET
2023-01-04 16:28:13.973 CET;1010123004151926;31,7;2023-01-04 16:28:18.482 CET
2023-01-04 16:28:23.112 CET;1010123004151933;32;2023-01-04 16:28:27.592 CET
2023-01-04 16:28:31.112 CET;1010123004151941;31,4;2023-01-04 16:28:35.512 CET
2023-01-04 16:29:26.081 CET;1010123004151948;31,7;2023-01-04 16:29:32.599 CET
2023-01-04 16:29:38.230 CET;1010123004151956;32,2;2023-01-04 16:29:42.680 CET
2023-01-04 16:30:07.510 CET;1010123004152824;31,7;2023-01-04 16:30:12.051 CET
2023-01-04 16:30:14.790 CET;1010123004152930;31,2;2023-01-04 16:30:19.359 CET
2023-01-04 16:30:22.240 CET;1010123004152938;30,9;2023-01-04 16:30:26.710 CET
2023-01-04 16:30:29.569 CET;1010123004152949;31,2;2023-01-04 16:30:34.039 CET
2023-01-04 16:30:36.970 CET;1010123004152957;31,4;2023-01-04 16:30:41.390 CET
2023-01-04 16:30:44.349 CET;1010123004153004;31,2;2023-01-04 16:30:48.880 CET
2023-01-04 16:30:51.670 CET;1010123004153011;31,4;2023-01-04 16:30:56.138 CET
2023-01-04 16:30:59.119 CET;1010123004153019;31,7;2023-01-04 16:31:03.559 CET
2023-01-04 16:31:06.430 CET;1010123004153026;31,4;2023-01-04 16:31:10.839 CET
2023-01-04 16:31:13.720 CET;1010123004153034;31,7;2023-01-04 16:31:18.168 CET
2023-01-04 16:31:21.158 CET;1010123004153041;32,2;2023-01-04 16:31:25.677 CET
2023-01-04 16:31:28.489 CET;1010123004153049;32;2023-01-04 16:31:32.947 CET
2023-01-04 16:31:35.868 CET;1010123004153056;32,5;2023-01-04 16:31:40.288 CET
2023-01-04 16:31:43.769 CET;1010123004153103;32,8;2023-01-04 16:31:48.257 CET
2023-01-04 16:31:51.029 CET;1010123004153111;32,5;2023-01-04 16:31:55.558 CET
2023-01-04 16:31:58.438 CET;1010123004153118;32,8;2023-01-04 16:32:02.868 CET
2023-01-04 16:32:20.348 CET;1010123004153140;32,5;2023-01-04 16:32:24.757 CET
2023-01-04 16:32:42.818 CET;1010123004153202;31,7;2023-01-04 16:32:47.336 CET
2023-01-04 16:32:50.078 CET;1010123004153210;32,2;2023-01-04 16:32:54.526 CET
2023-01-04 16:33:04.756 CET;1010123004153224;32;2023-01-04 16:33:09.286 CET
2023-01-04 16:33:20.046 CET;1010123004153239;32,2;2023-01-04 16:33:24.466 CET
2023-01-04 16:33:41.966 CET;1010123004153301;33;2023-01-04 16:33:46.395 CET
2023-01-04 16:33:49.276 CET;1010123004153309;32,5;2023-01-04 16:33:53.825 CET
2023-01-04 16:33:56.875 CET;1010123004153323;32;2023-01-04 16:34:01.345 CET
2023-01-04 16:34:04.335 CET;1010123004153331;32,8;2023-01-04 16:34:08.865 CET
2023-01-04 16:34:17.226 CET;1010123004153345;32,5;2023-01-04 16:34:21.706 CET
2023-01-04 16:34:38.686 CET;1010123004153407;32,2;2023-01-04 16:34:43.174 CET
2023-01-04 16:35:00.244 CET;1010123004153428;31,7;2023-01-04 16:35:04.694 CET
2023-01-04 16:35:07.954 CET;1010123004153435;32,2;2023-01-04 16:35:12.473 CET
2023-01-04 16:35:29.515 CET;1010123004153457;32;2023-01-04 16:35:33.994 CET
2023-01-04 16:35:43.535 CET;1010123004153511;31,7;2023-01-04 16:35:48.053 CET
2023-01-04 16:35:51.005 CET;1010123004153518;32,5;2023-01-04 16:35:55.433 CET
2023-01-04 16:36:05.063 CET;1010123004153533;31,7;2023-01-04 16:36:09.572 CET
2023-01-04 16:36:12.674 CET;1010123004153540;32,2;2023-01-04 16:36:17.112 CET
2023-01-04 16:36:26.653 CET;1010123004153554;31,7;2023-01-04 16:36:31.171 CET
2023-01-04 16:36:34.072 CET;1010123004153601;32,2;2023-01-04 16:36:38.621 CET
2023-01-04 16:46:44.604 CET;1010123004154224;32,5;2023-01-04 16:46:49.114 CET
2023-01-04 16:46:57.592 CET;1010123004154232;32;2023-01-04 16:47:02.052 CET
2023-01-04 16:47:04.963 CET;1010123004154239;31,2;2023-01-04 16:47:09.441 CET
2023-01-04 16:47:12.392 CET;1010123004154246;31,4;2023-01-04 16:47:16.792 CET
2023-01-04 16:47:19.763 CET;1010123004154627;31,7;2023-01-04 16:47:24.253 CET
2023-01-04 16:47:27.203 CET;1010123004154634;32,2;2023-01-04 16:47:31.673 CET
2023-01-04 16:47:41.782 CET;1010123004154702;31,7;2023-01-04 16:47:46.242 CET
2023-01-04 16:47:49.243 CET;1010123004154710;31,2;2023-01-04 16:47:53.681 CET
2023-01-04 16:47:56.542 CET;1010123004154717;32,2;2023-01-04 16:48:01.111 CET
2023-01-04 16:48:04.101 CET;1010123004154725;31,2;2023-01-04 16:48:08.631 CET
2023-01-04 16:48:11.522 CET;1010123004154732;31,4;2023-01-04 16:48:15.881 CET
2023-01-04 16:48:26.332 CET;1010123004154747;30,9;2023-01-04 16:48:30.802 CET
2023-01-04 16:48:33.812 CET;1010123004154754;31,4;2023-01-04 16:48:38.322 CET
2023-01-04 16:48:48.522 CET;1010123004154809;31,2;2023-01-04 16:48:53.030 CET
2023-01-04 16:48:55.970 CET;1010123004154816;31,4;2023-01-04 16:49:00.430 CET
2023-01-04 16:49:03.361 CET;1010123004154824;31,7;2023-01-04 16:49:07.821 CET
2023-01-04 16:49:10.760 CET;1010123004154831;32,2;2023-01-04 16:49:15.210 CET
2023-01-04 16:49:18.121 CET;1010123004154839;32;2023-01-04 16:49:22.559 CET
2023-01-04 16:49:25.500 CET;1010123004154846;31,7;2023-01-04 16:49:29.990 CET
2023-01-04 16:49:32.920 CET;1010123004154853;32,2;2023-01-04 16:49:37.349 CET
2023-01-04 16:49:47.579 CET;1010123004154908;32,8;2023-01-04 16:49:52.059 CET
2023-01-04 16:49:55.059 CET;1010123004154916;32;2023-01-04 16:49:59.519 CET
2023-01-04 16:50:02.559 CET;1010123004154923;31,7;2023-01-04 16:50:06.959 CET
2023-01-04 16:50:09.910 CET;1010123004154930;31,4;2023-01-04 16:50:14.398 CET
2023-01-04 16:50:17.299 CET;1010123004154938;32;2023-01-04 16:50:21.819 CET
2023-01-04 16:50:24.769 CET;1010123004154945;31,4;2023-01-04 16:50:29.167 CET
2023-01-04 16:50:39.588 CET;1010123004155000;32,2;2023-01-04 16:50:44.098 CET
2023-01-04 16:50:46.948 CET;1010123004155007;32;2023-01-04 16:50:51.509 CET
2023-01-04 16:51:09.138 CET;1010123004155030;31,7;2023-01-04 16:51:13.668 CET
2023-01-04 16:51:16.618 CET;1010123004155037;31,4;2023-01-04 16:51:21.118 CET
2023-01-04 16:51:24.108 CET;1010123004155044;32,5;2023-01-04 16:51:28.647 CET
2023-01-04 16:51:31.377 CET;1010123004155052;32,8;2023-01-04 16:51:35.927 CET
2023-01-04 16:51:38.746 CET;1010123004155059;32,2;2023-01-04 16:51:43.266 CET
2023-01-04 16:51:46.266 CET;1010123004155107;32;2023-01-04 16:51:50.776 CET
2023-01-04 16:51:53.717 CET;1010123004155114;32,5;2023-01-04 16:51:58.207 CET
2023-01-04 16:52:01.167 CET;1010123004155122;33;2023-01-04 16:52:05.687 CET
2023-01-04 16:52:08.558 CET;1010123004155129;32,8;2023-01-04 16:52:13.048 CET
2023-01-04 16:52:15.818 CET;1010123004155136;32,2;2023-01-04 16:52:20.318 CET
2023-01-04 16:52:23.286 CET;1010123004155144;32;2023-01-04 16:52:27.746 CET
2023-01-04 16:52:30.697 CET;1010123004155151;32,2;2023-01-04 16:52:35.176 CET
2023-01-04 16:52:38.016 CET;1010123004155159;32;2023-01-04 16:52:42.546 CET
2023-01-04 16:52:45.486 CET;1010123004155206;31,7;2023-01-04 16:52:49.926 CET
2023-01-04 16:53:00.276 CET;1010123004155221;31,4;2023-01-04 16:53:04.726 CET
2023-01-04 16:53:07.655 CET;1010123004155228;32;2023-01-04 16:53:12.155 CET
2023-01-04 16:53:15.605 CET;1010123004155243;32,2;2023-01-04 16:53:20.075 CET
2023-01-04 16:53:23.016 CET;1010123004155250;31,7;2023-01-04 16:53:27.405 CET
2023-01-04 16:53:30.986 CET;1010123004155257;32;2023-01-04 16:53:35.426 CET
2023-01-04 16:53:45.726 CET;1010123004155311;33;2023-01-04 16:53:50.246 CET
2023-01-04 16:53:53.045 CET;1010123004155319;32,5;2023-01-04 16:53:57.523 CET
2023-01-04 16:54:00.424 CET;1010123004155326;32,2;2023-01-04 16:54:04.874 CET
2023-01-04 16:54:15.345 CET;1010123004155340;32,8;2023-01-04 16:54:19.815 CET
2023-01-04 16:54:22.605 CET;1010123004155348;32,5;2023-01-04 16:54:27.045 CET
2023-01-04 16:54:30.015 CET;1010123004155355;32,8;2023-01-04 16:54:34.474 CET
2023-01-04 16:54:44.724 CET;1010123004155409;32,5;2023-01-04 16:54:49.273 CET
2023-01-04 16:54:52.174 CET;1010123004155417;32,2;2023-01-04 16:54:56.622 CET
2023-01-04 16:54:59.733 CET;1010123004155424;32,5;2023-01-04 16:55:04.124 CET
2023-01-04 16:55:14.374 CET;1010123004155438;31,7;2023-01-04 16:55:18.803 CET
2023-01-04 16:55:21.763 CET;1010123004155446;32,5;2023-01-04 16:55:26.322 CET
2023-01-04 16:55:29.114 CET;1010123004155453;32,2;2023-01-04 16:55:33.602 CET
2023-01-04 16:55:36.624 CET;1010123004155500;31,7;2023-01-04 16:55:41.114 CET
2023-01-04 16:55:51.364 CET;1010123004155514;32;2023-01-04 16:55:55.802 CET
2023-01-04 16:55:58.802 CET;1010123004155522;32,8;2023-01-04 16:56:03.302 CET
2023-01-04 16:56:06.092 CET;1010123004155529;32,5;2023-01-04 16:56:10.642 CET
2023-01-04 16:56:13.483 CET;1010123004155536;33;2023-01-04 16:56:17.993 CET
2023-01-04 16:56:20.842 CET;1010123004155543;32,2;2023-01-04 16:56:25.332 CET
2023-01-04 16:56:28.201 CET;1010123004155550;32,5;2023-01-04 16:56:32.701 CET
2023-01-04 16:56:35.772 CET;1010123004155557;33;2023-01-04 16:56:40.240 CET
2023-01-04 16:56:43.201 CET;1010123004155605;32,2;2023-01-04 16:56:47.611 CET
2023-01-04 17:20:24.882 CET;1010123004155626;31,4;2023-01-04 17:20:29.272 CET
2023-01-04 17:20:32.473 CET;1010123004155641;32;2023-01-04 17:20:36.992 CET
2023-01-04 17:20:47.282 CET;1010123004161948;31,2;2023-01-04 17:20:51.782 CET
2023-01-04 17:21:02.151 CET;1010123004162026;30,9;2023-01-04 17:21:06.651 CET
2023-01-04 17:21:24.431 CET;1010123004162048;30,4;2023-01-04 17:21:28.891 CET
2023-01-04 17:21:34.431 CET;1010123004162102;30,9;2023-01-04 17:21:38.901 CET
2023-01-04 17:21:41.982 CET;1010123004162109;31,4;2023-01-04 17:21:46.441 CET
2023-01-04 17:22:03.260 CET;1010123004162131;30,9;2023-01-04 17:22:07.710 CET
2023-01-04 17:22:10.621 CET;1010123004162138;31,4;2023-01-04 17:22:15.150 CET
2023-01-04 17:22:18.220 CET;1010123004162145;32;2023-01-04 17:22:22.670 CET
2023-01-04 17:22:26.230 CET;1010123004162152;32,5;2023-01-04 17:22:30.680 CET
2023-01-04 17:22:40.849 CET;1010123004162207;32,2;2023-01-04 17:22:45.369 CET
2023-01-04 17:23:07.450 CET;1010123004162235;32,5;2023-01-04 17:23:12.019 CET
2023-01-04 17:24:05.868 CET;1010123004162333;32;2023-01-04 17:24:10.358 CET
2023-01-04 17:24:13.309 CET;1010123004162341;32,2;2023-01-04 17:24:17.878 CET
2023-01-04 17:24:20.588 CET;1010123004162348;32,5;2023-01-04 17:24:25.147 CET
2023-01-04 17:24:27.997 CET;1010123004162355;32,2;2023-01-04 17:24:32.417 CET
2023-01-04 17:24:36.038 CET;1010123004162402;32;2023-01-04 17:24:40.487 CET
2023-01-04 17:24:43.348 CET;1010123004162409;31,2;2023-01-04 17:24:47.848 CET
2023-01-04 17:24:50.937 CET;1010123004162417;32;2023-01-04 17:24:55.397 CET
2023-01-04 17:24:58.278 CET;1010123004162424;31,4;2023-01-04 17:25:02.747 CET
2023-01-04 17:25:05.757 CET;1010123004162431;31,7;2023-01-04 17:25:10.276 CET
2023-01-04 17:25:13.118 CET;1010123004162438;31,4;2023-01-04 17:25:17.618 CET
2023-01-04 17:25:20.558 CET;1010123004162445;31,7;2023-01-04 17:25:25.048 CET
2023-01-04 17:25:27.868 CET;1010123004162452;32;2023-01-04 17:25:32.358 CET
2023-01-04 17:25:42.778 CET;1010123004162507;32,2;2023-01-04 17:25:47.318 CET
2023-01-04 17:25:50.457 CET;1010123004162514;32,8;2023-01-04 17:25:54.986 CET
2023-01-04 17:25:57.836 CET;1010123004162521;32,2;2023-01-04 17:26:02.357 CET
2023-01-04 17:26:05.336 CET;1010123004162528;32,5;2023-01-04 17:26:09.865 CET
2023-01-04 17:26:12.717 CET;1010123004162536;32,2;2023-01-04 17:26:17.125 CET
2023-01-04 17:26:20.107 CET;1010123004162543;32,8;2023-01-04 17:26:24.647 CET
2023-01-04 17:26:27.546 CET;1010123004162550;31,7;2023-01-04 17:26:32.046 CET
2023-01-04 17:26:34.957 CET;1010123004162557;33;2023-01-04 17:26:39.476 CET
2023-01-04 17:26:42.296 CET;1010123004162604;31,4;2023-01-04 17:26:46.746 CET
2023-01-04 17:26:49.726 CET;1010123004162612;32,2;2023-01-04 17:26:54.177 CET
2023-01-04 17:27:04.316 CET;1010123004162619;31,4;2023-01-04 17:27:08.766 CET
2023-01-04 17:27:11.786 CET;1010123004162626;31,7;2023-01-04 17:27:16.266 CET
2023-01-04 17:27:19.187 CET;1010123004162634;32,2;2023-01-04 17:27:23.714 CET
2023-01-04 17:27:56.526 CET;1010123004162718;32,5;2023-01-04 17:28:00.994 CET
2023-01-04 17:28:03.926 CET;1010123004162725;32;2023-01-04 17:28:08.375 CET
2023-01-04 17:28:11.385 CET;1010123004162732;33;2023-01-04 17:28:15.885 CET
2023-01-04 17:28:18.676 CET;1010123004162740;33,3;2023-01-04 17:28:23.154 CET
2023-01-04 17:28:25.964 CET;1010123004162747;33;2023-01-04 17:28:30.424 CET
2023-01-04 17:28:40.734 CET;1010123004162802;33,3;2023-01-04 17:28:45.174 CET
2023-01-04 17:28:47.984 CET;1010123004162809;33;2023-01-04 17:28:52.525 CET
2023-01-04 17:28:55.365 CET;1010123004162817;32,8;2023-01-04 17:28:59.793 CET
2023-01-04 17:29:02.605 CET;1010123004162824;32,2;2023-01-04 17:29:07.055 CET
2023-01-04 17:29:17.255 CET;1010123004162839;32;2023-01-04 17:29:21.713 CET
2023-01-04 17:29:24.684 CET;1010123004162846;31,4;2023-01-04 17:29:29.164 CET
2023-01-04 17:29:32.263 CET;1010123004162853;32;2023-01-04 17:29:36.763 CET
2023-01-04 17:29:39.594 CET;1010123004162901;31,7;2023-01-04 17:29:44.124 CET
2023-01-04 17:29:47.023 CET;1010123004162908;32,5;2023-01-04 17:29:51.483 CET
2023-01-04 17:29:54.394 CET;1010123004162915;32;2023-01-04 17:29:58.812 CET
2023-01-04 17:30:01.674 CET;1010123004162923;31,7;2023-01-04 17:30:06.094 CET
2023-01-04 17:30:09.243 CET;1010123004162930;32,8;2023-01-04 17:30:13.733 CET
2023-01-04 17:30:16.634 CET;1010123004162938;33;2023-01-04 17:30:21.082 CET
2023-01-04 17:30:31.253 CET;1010123004162952;32,2;2023-01-04 17:30:35.802 CET
2023-01-04 17:30:38.832 CET;1010123004163000;33;2023-01-04 17:30:43.391 CET
2023-01-04 17:30:53.493 CET;1010123004163014;32,8;2023-01-04 17:30:58.023 CET
2023-01-04 17:31:00.872 CET;1010123004163022;32,2;2023-01-04 17:31:05.322 CET
2023-01-04 17:31:08.263 CET;1010123004163029;32;2023-01-04 17:31:12.763 CET
2023-01-04 17:31:15.693 CET;1010123004163037;32,5;2023-01-04 17:31:20.122 CET
2023-01-04 17:31:23.183 CET;1010123004163044;32,2;2023-01-04 17:31:27.721 CET
2023-01-04 17:31:30.552 CET;1010123004163051;32,5;2023-01-04 17:31:34.992 CET
2023-01-04 17:31:37.911 CET;1010123004163059;31,7;2023-01-04 17:31:42.441 CET
2023-01-04 17:31:45.381 CET;1010123004163106;32;2023-01-04 17:31:49.861 CET
2023-01-04 17:31:52.812 CET;1010123004163113;32,2;2023-01-04 17:31:57.289 CET
2023-01-04 17:32:07.641 CET;1010123004163128;32,5;2023-01-04 17:32:12.130 CET
2023-01-04 17:32:22.250 CET;1010123004163143;32,2;2023-01-04 17:32:26.680 CET
2023-01-04 17:32:37.081 CET;1010123004163158;32,8;2023-01-04 17:32:41.540 CET
2023-01-04 17:32:51.671 CET;1010123004163213;33;2023-01-04 17:32:56.130 CET
2023-01-04 17:33:06.480 CET;1010123004163227;32,8;2023-01-04 17:33:10.888 CET
2023-01-04 17:33:13.740 CET;1010123004163235;33;2023-01-04 17:33:18.259 CET
2023-01-04 17:33:35.859 CET;1010123004163257;32,5;2023-01-04 17:33:40.279 CET
2023-01-04 17:33:50.680 CET;1010123004163312;32,2;2023-01-04 17:33:55.128 CET
2023-01-04 17:34:20.019 CET;1010123004163341;32;2023-01-04 17:34:24.497 CET
2023-01-04 17:34:34.709 CET;1010123004163356;32,5;2023-01-04 17:34:39.167 CET
2023-01-04 17:34:49.388 CET;1010123004163411;33;2023-01-04 17:34:53.808 CET
2023-01-04 17:34:56.657 CET;1010123004163418;32,8;2023-01-04 17:35:01.167 CET
2023-01-04 17:35:04.048 CET;1010123004163425;32,5;2023-01-04 17:35:08.516 CET
2023-01-04 17:35:11.326 CET;1010123004163433;32;2023-01-04 17:35:15.857 CET
2023-01-04 17:35:19.838 CET;1010123004163447;33;2023-01-04 17:35:24.266 CET
2023-01-04 17:35:41.496 CET;1010123004163509;32,5;2023-01-04 17:35:46.026 CET
2023-01-04 17:35:49.276 CET;1010123004163516;32,8;2023-01-04 17:35:53.716 CET
2023-01-04 17:36:10.586 CET;1010123004163538;32,5;2023-01-04 17:36:15.016 CET
2023-01-04 17:36:25.385 CET;1010123004163553;31,7;2023-01-04 17:36:29.885 CET
2023-01-04 17:36:32.776 CET;1010123004163600;32,2;2023-01-04 17:36:37.325 CET
2023-01-04 17:37:23.055 CET;1010123004163651;31,7;2023-01-04 17:37:27.494 CET
2023-01-04 17:37:30.555 CET;1010123004163658;32,2;2023-01-04 17:37:35.094 CET
2023-01-04 17:37:44.694 CET;1010123004163712;31,7;2023-01-04 17:37:49.144 CET
2023-01-04 17:37:52.315 CET;1010123004163720;32,2;2023-01-04 17:37:56.845 CET
2023-01-04 17:38:13.744 CET;1010123004163741;32,5;2023-01-04 17:38:18.213 CET
2023-01-04 17:38:21.194 CET;1010123004163749;32,8;2023-01-04 17:38:25.654 CET
2023-01-04 17:38:50.344 CET;1010123004163818;33,3;2023-01-04 17:38:54.844 CET
2023-01-04 17:38:57.664 CET;1010123004163825;32,5;2023-01-04 17:39:02.203 CET
2023-01-04 17:39:05.124 CET;1010123004163832;33;2023-01-04 17:39:09.563 CET
2023-01-04 17:39:26.102 CET;1010123004163854;32,5;2023-01-04 17:39:30.612 CET
2023-01-04 17:39:33.822 CET;1010123004163901;32,8;2023-01-04 17:39:38.292 CET
2023-01-04 17:40:02.183 CET;1010123004163930;32,5;2023-01-04 17:40:06.671 CET
2023-01-04 17:40:31.312 CET;1010123004163959;32,2;2023-01-04 17:40:35.812 CET
2023-01-04 17:40:38.802 CET;1010123004164006;32,5;2023-01-04 17:40:43.332 CET
2023-01-04 17:41:00.161 CET;1010123004164028;31,4;2023-01-04 17:41:04.701 CET
2023-01-04 17:41:07.842 CET;1010123004164035;32,5;2023-01-04 17:41:12.371 CET
2023-01-04 17:43:52.500 CET;1010223004164308;32;2023-01-04 17:43:56.948 CET
2023-01-04 17:44:07.410 CET;1010123004164323;31,7;2023-01-04 17:44:11.900 CET
2023-01-04 17:44:14.869 CET;1010123004164330;31,4;2023-01-04 17:44:19.339 CET
2023-01-04 17:44:22.349 CET;1010123004164338;32,2;2023-01-04 17:44:26.848 CET
2023-01-04 17:44:29.898 CET;1010123004164348;31,4;2023-01-04 17:44:34.448 CET
2023-01-04 17:44:37.469 CET;1010123004164357;32;2023-01-04 17:44:41.967 CET
2023-01-04 17:44:44.769 CET;1010123004164405;32,2;2023-01-04 17:44:49.247 CET
2023-01-04 17:44:52.279 CET;1010123004164412;32,5;2023-01-04 17:44:56.756 CET
2023-01-04 17:44:59.767 CET;1010123004164420;32;2023-01-04 17:45:04.276 CET
2023-01-04 17:45:07.227 CET;1010123004164427;32,8;2023-01-04 17:45:11.627 CET
2023-01-04 17:45:14.687 CET;1010123004164435;31,7;2023-01-04 17:45:19.237 CET
2023-01-04 17:45:22.288 CET;1010123004164443;32,5;2023-01-04 17:45:26.776 CET
2023-01-04 17:45:29.638 CET;1010123004164450;31,4;2023-01-04 17:45:34.137 CET
2023-01-04 17:45:37.058 CET;1010123004164457;32,5;2023-01-04 17:45:41.487 CET
2023-01-04 17:45:44.528 CET;1010123004164505;32;2023-01-04 17:45:49.006 CET
2023-01-04 17:45:51.967 CET;1010123004164512;31,4;2023-01-04 17:45:56.496 CET
2023-01-04 17:45:59.627 CET;1010123004164520;31,7;2023-01-04 17:46:04.026 CET
2023-01-04 17:46:14.457 CET;1010123004164535;32,5;2023-01-04 17:46:18.937 CET
2023-01-04 17:46:21.776 CET;1010123004164542;32;2023-01-04 17:46:26.296 CET
2023-01-04 17:46:29.207 CET;1010123004164550;31,7;2023-01-04 17:46:33.726 CET
2023-01-04 17:46:36.657 CET;1010123004164557;32,5;2023-01-04 17:46:41.137 CET
2023-01-04 17:46:44.137 CET;1010123004164604;32,2;2023-01-04 17:46:48.585 CET
2023-01-04 17:46:51.506 CET;1010123004164612;32,8;2023-01-04 17:46:55.986 CET
2023-01-04 17:46:58.956 CET;1010123004164619;32;2023-01-04 17:47:03.404 CET
2023-01-04 17:47:21.476 CET;1010123004164642;32,5;2023-01-04 17:47:25.865 CET
2023-01-04 17:47:28.986 CET;1010123004164649;32,2;2023-01-04 17:47:33.466 CET
2023-01-04 17:47:36.466 CET;1010123004164657;32,5;2023-01-04 17:47:40.934 CET
2023-01-04 17:47:44.046 CET;1010123004164704;32,2;2023-01-04 17:47:48.615 CET
2023-01-04 17:47:51.466 CET;1010123004164712;32,5;2023-01-04 17:47:55.974 CET
2023-01-04 17:48:06.375 CET;1010123004164727;32;2023-01-04 17:48:10.924 CET
2023-01-04 17:48:14.015 CET;1010123004164734;32,2;2023-01-04 17:48:18.513 CET
2023-01-04 17:48:21.355 CET;1010123004164742;31,4;2023-01-04 17:48:25.783 CET
2023-01-04 17:48:29.124 CET;1010123004164749;32,5;2023-01-04 17:48:33.594 CET
2023-01-04 17:48:36.973 CET;1010123004164757;31,7;2023-01-04 17:48:41.424 CET
2023-01-04 17:48:44.384 CET;1010123004164804;32,5;2023-01-04 17:48:48.864 CET
2023-01-04 17:49:13.854 CET;1010123004164834;32,2;2023-01-04 17:49:18.263 CET
2023-01-04 17:49:21.194 CET;1010123004164841;32,8;2023-01-04 17:49:25.651 CET
2023-01-04 17:49:28.532 CET;1010123004164849;33;2023-01-04 17:49:33.013 CET
2023-01-04 17:49:35.862 CET;1010123004164856;33,3;2023-01-04 17:49:40.371 CET
2023-01-04 17:49:50.592 CET;1010123004164911;32,8;2023-01-04 17:49:55.102 CET
2023-01-04 17:50:05.352 CET;1010123004164926;33;2023-01-04 17:50:09.862 CET
2023-01-04 17:50:20.163 CET;1010123004164941;32,8;2023-01-04 17:50:24.701 CET
2023-01-04 17:50:27.721 CET;1010123004164949;31,7;2023-01-04 17:50:32.210 CET
2023-01-04 17:50:35.371 CET;1010123004164956;32;2023-01-04 17:50:39.901 CET
2023-01-04 17:51:12.802 CET;1010123004165040;32,2;2023-01-04 17:51:17.312 CET
2023-01-04 17:51:20.802 CET;1010123004165048;32;2023-01-04 17:51:25.230 CET
2023-01-04 17:51:28.561 CET;1010123004165055;32,5;2023-01-04 17:53:29.288 CET
2023-01-04 17:53:42.209 CET;1010123004165102;33;2023-01-04 17:53:46.678 CET
2023-01-04 17:53:50.069 CET;1010123004165117;32,8;2023-01-04 17:53:54.586 CET
2023-01-04 17:54:13.538 CET;1010123004165139;33;2023-01-04 17:54:18.056 CET
2023-01-04 17:54:20.868 CET;1010123004165146;32,8;2023-01-04 17:54:25.336 CET
2023-01-04 17:54:43.398 CET;1010123004165323;32,5;2023-01-04 17:54:47.898 CET
2023-01-04 17:54:50.737 CET;1010123004165408;32,2;2023-01-04 17:54:55.147 CET
2023-01-04 17:55:20.007 CET;1010123004165446;31,7;2023-01-04 17:55:24.437 CET
2023-01-04 17:55:27.857 CET;1010123004165453;32;2023-01-04 17:55:32.276 CET
2023-01-04 17:55:40.336 CET;1010123004165508;31,7;2023-01-04 17:55:44.766 CET
2023-01-04 17:55:47.766 CET;1010123004165515;31,4;2023-01-04 17:55:52.305 CET
2023-01-04 17:56:02.927 CET;1010123004165530;32,5;2023-01-04 17:56:07.496 CET
2023-01-04 17:56:16.697 CET;1010123004165544;32,2;2023-01-04 17:56:21.256 CET
2023-01-04 17:56:24.655 CET;1010123004165552;32,5;2023-01-04 17:56:29.184 CET
2023-01-04 17:56:32.095 CET;1010123004165559;32;2023-01-04 17:56:36.545 CET
2023-01-04 17:56:39.686 CET;1010123004165606;32,8;2023-01-04 17:56:44.214 CET
