time;TraceabilityCode;ClutchBrakeTemperatureUnitOil;time.value
2023-02-14 13:45:33.838 CET;1010123045124421;50,1;2023-02-14 13:45:38.427 CET
2023-02-14 13:45:42.226 CET;1010123045124429;50,2;2023-02-14 13:45:46.897 CET
2023-02-14 13:45:50.677 CET;1010123045124437;50,1;2023-02-14 13:45:55.387 CET
2023-02-14 13:45:59.257 CET;1010123045124446;50,2;2023-02-14 13:46:03.867 CET
2023-02-14 13:46:16.098 CET;1010123045124502;50,3;2023-02-14 13:46:20.667 CET
2023-02-14 13:46:24.388 CET;1010123045124511;50,2;2023-02-14 13:46:28.987 CET
2023-02-14 13:46:49.588 CET;1010123045124536;50,3;2023-02-14 13:46:54.276 CET
2023-02-14 13:48:05.246 CET;1010123045124652;50,2;2023-02-14 13:48:09.875 CET
2023-02-14 13:48:55.645 CET;1010123045124743;50,1;2023-02-14 13:49:00.194 CET
2023-02-14 13:49:03.996 CET;1010123045124751;50,2;2023-02-14 13:49:08.674 CET
2023-02-14 13:49:12.436 CET;1010123045124759;50,1;2023-02-14 13:49:17.075 CET
2023-02-14 13:50:11.204 CET;1010123045124858;50;2023-02-14 13:50:15.793 CET
2023-02-14 13:50:53.263 CET;1010123045124940;49,9;2023-02-14 13:50:57.874 CET
2023-02-14 13:52:42.371 CET;1010123045125129;49,8;2023-02-14 13:52:47.000 CET
2023-02-14 13:52:50.891 CET;1010123045125138;49,9;2023-02-14 13:52:55.470 CET
2023-02-14 13:53:16.082 CET;1010123045125203;49,8;2023-02-14 13:53:20.680 CET
2023-02-14 13:54:56.880 CET;1010123045125344;49,9;2023-02-14 13:55:01.479 CET
2023-02-14 13:55:22.078 CET;1010123045125409;49,8;2023-02-14 13:55:26.749 CET
2023-02-14 13:55:38.838 CET;1010123045125426;49,9;2023-02-14 13:55:43.398 CET
2023-02-14 13:59:00.657 CET;1010123045125747;49,8;2023-02-14 13:59:05.236 CET
2023-02-14 13:59:09.127 CET;1010123045125756;50;2023-02-14 13:59:13.714 CET
2023-02-14 13:59:17.595 CET;1010123045125804;49,9;2023-02-14 13:59:22.204 CET
2023-02-14 13:59:25.986 CET;1010123045125812;50;2023-02-14 13:59:30.595 CET
2023-02-14 13:59:34.365 CET;1010123045125821;49,9;2023-02-14 13:59:39.006 CET
2023-02-14 13:59:59.665 CET;1010123045125846;50;2023-02-14 14:00:04.216 CET
2023-02-14 14:00:08.026 CET;1010123045125855;49,9;2023-02-14 14:00:12.604 CET
2023-02-14 14:00:49.894 CET;1010123045125937;49,8;2023-02-14 14:00:54.523 CET
2023-02-14 14:00:58.384 CET;1010123045125945;49,9;2023-02-14 14:01:03.013 CET
2023-02-14 14:01:23.803 CET;1010123045130010;49,8;2023-02-14 14:01:28.434 CET
2023-02-14 14:01:32.263 CET;1010123045130019;49,9;2023-02-14 14:01:36.844 CET
2023-02-14 14:01:57.354 CET;1010123045130044;49,8;2023-02-14 14:02:02.043 CET
2023-02-14 14:02:05.884 CET;1010123045130052;49,9;2023-02-14 14:02:10.513 CET
2023-02-14 14:03:46.943 CET;1010123045130233;49,8;2023-02-14 14:03:51.562 CET
2023-02-14 14:10:39.417 CET;1010123045130926;49,9;2023-02-14 14:10:44.046 CET
2023-02-14 14:10:47.857 CET;1010123045130934;49,8;2023-02-14 14:10:52.536 CET
2023-02-14 14:10:56.427 CET;1010123045130943;49,9;2023-02-14 14:11:01.016 CET
2023-02-14 14:11:30.096 CET;1010123045131017;49,8;2023-02-14 14:11:34.686 CET
2023-02-14 14:14:01.464 CET;1010123045131248;49,7;2023-02-14 14:14:06.134 CET
2023-02-14 14:14:35.164 CET;1010123045131322;49,8;2023-02-14 14:14:39.734 CET
2023-02-14 14:14:43.503 CET;1010123045131330;49,7;2023-02-14 14:14:48.132 CET
2023-02-14 14:18:38.710 CET;1010123045131726;49,8;2023-02-14 14:18:43.329 CET
2023-02-14 14:19:37.539 CET;1010123045131824;49,9;2023-02-14 14:19:42.128 CET
2023-02-14 14:20:36.407 CET;1010123045131923;50;2023-02-14 14:20:41.098 CET
2023-02-14 14:20:53.288 CET;1010123045131940;50,1;2023-02-14 14:20:57.977 CET
2023-02-14 14:21:43.836 CET;1010123045132030;50,2;2023-02-14 14:21:48.457 CET
2023-02-14 14:21:52.286 CET;1010123045132039;50,1;2023-02-14 14:21:56.947 CET
2023-02-14 14:22:00.746 CET;1010123045132047;50,2;2023-02-14 14:22:05.427 CET
2023-02-14 14:22:26.016 CET;1010123045132112;50,3;2023-02-14 14:22:30.617 CET
2023-02-14 14:22:59.706 CET;1010123045132146;50,4;2023-02-14 14:23:04.305 CET
2023-02-14 14:24:48.875 CET;1010123045132336;50,3;2023-02-14 14:24:53.505 CET
2023-02-14 14:25:22.624 CET;1010123045132410;50,2;2023-02-14 14:25:27.243 CET
2023-02-14 14:25:47.813 CET;1010123045132434;50,3;2023-02-14 14:25:52.384 CET
2023-02-14 14:25:56.283 CET;1010123045132443;50,2;2023-02-14 14:26:00.882 CET
2023-02-14 14:26:21.533 CET;1010123045132508;50,1;2023-02-14 14:26:26.223 CET
2023-02-14 14:27:20.601 CET;1010123045132607;50;2023-02-14 14:27:25.181 CET
2023-02-14 14:27:54.262 CET;1010123045132641;49,9;2023-02-14 14:27:58.861 CET
2023-02-14 14:29:26.700 CET;1010123045132813;49,8;2023-02-14 14:29:31.259 CET
2023-02-14 14:30:08.631 CET;1010123045132855;49,7;2023-02-14 14:30:13.259 CET
2023-02-14 14:31:07.700 CET;1010123045132955;49,8;2023-02-14 14:31:12.299 CET
2023-02-14 14:31:16.009 CET;1010123045133003;49,7;2023-02-14 14:31:20.628 CET
2023-02-14 14:34:21.177 CET;1010123045133308;49,8;2023-02-14 14:34:25.746 CET
2023-02-14 14:37:59.924 CET;1010223045133652;49,7;2023-02-14 14:38:04.553 CET
2023-02-14 14:40:31.190 CET;1010223045133918;49,8;2023-02-14 14:40:35.750 CET
2023-02-14 14:40:39.540 CET;1010223045133926;49,7;2023-02-14 14:40:44.151 CET
2023-02-14 14:40:47.930 CET;1010223045133935;49,8;2023-02-14 14:40:52.470 CET
2023-02-14 14:40:56.351 CET;1010223045133943;49,7;2023-02-14 14:41:00.960 CET
2023-02-14 14:41:04.680 CET;1010223045133951;49,8;2023-02-14 14:41:09.361 CET
2023-02-14 14:41:13.150 CET;1010223045134000;49,7;2023-02-14 14:41:17.819 CET
2023-02-14 14:43:02.539 CET;1010223045134149;49,8;2023-02-14 14:43:07.197 CET
2023-02-14 14:43:52.987 CET;1010223045134240;49,9;2023-02-14 14:43:57.598 CET
2023-02-14 14:44:26.687 CET;1010223045134313;50;2023-02-14 14:44:31.276 CET
2023-02-14 14:44:35.157 CET;1010223045134322;50,1;2023-02-14 14:44:39.756 CET
2023-02-14 14:44:52.016 CET;1010223045134338;50,2;2023-02-14 14:44:56.635 CET
2023-02-14 14:45:00.407 CET;1010223045134347;50,1;2023-02-14 14:45:05.055 CET
2023-02-14 14:45:25.657 CET;1010223045134412;50,2;2023-02-14 14:45:30.316 CET
2023-02-14 14:45:34.137 CET;1010223045134421;50,3;2023-02-14 14:45:38.726 CET
2023-02-14 14:45:51.066 CET;1010223045134437;50,4;2023-02-14 14:45:55.677 CET
2023-02-14 14:46:58.625 CET;1010223045134545;50,5;2023-02-14 14:47:03.196 CET
2023-02-14 14:47:23.724 CET;1010223045134611;50,4;2023-02-14 14:47:28.325 CET
2023-02-14 14:47:49.045 CET;1010223045134635;50,5;2023-02-14 14:47:53.684 CET
2023-02-14 14:47:57.394 CET;1010223045134644;50,4;2023-02-14 14:48:02.003 CET
2023-02-14 14:49:04.924 CET;1010223045134751;50,3;2023-02-14 14:49:09.513 CET
2023-02-14 14:49:21.632 CET;1010223045134808;50,4;2023-02-14 14:49:26.322 CET
2023-02-14 14:49:30.082 CET;1010223045134817;50,3;2023-02-14 14:49:34.721 CET
2023-02-14 14:49:38.532 CET;1010223045134825;50,4;2023-02-14 14:49:43.122 CET
2023-02-14 14:50:11.951 CET;1010223045134859;50,3;2023-02-14 14:50:16.641 CET
2023-02-14 14:51:27.750 CET;1010223045135014;50,2;2023-02-14 14:51:32.321 CET
2023-02-14 14:52:01.349 CET;1010223045135048;50,1;2023-02-14 14:52:05.908 CET
2023-02-14 14:52:09.690 CET;1010223045135056;50,2;2023-02-14 14:52:14.319 CET
2023-02-14 14:52:18.079 CET;1010223045135105;50,1;2023-02-14 14:52:22.720 CET
2023-02-14 14:52:34.880 CET;1010223045135121;50,2;2023-02-14 14:52:39.450 CET
2023-02-14 14:52:43.438 CET;1010223045135130;50,1;2023-02-14 14:52:48.078 CET
2023-02-14 14:52:51.858 CET;1010223045135138;50,2;2023-02-14 14:52:56.479 CET
2023-02-14 14:53:00.279 CET;1010223045135147;50,1;2023-02-14 14:53:04.967 CET
2023-02-14 14:53:08.789 CET;1010223045135155;50,2;2023-02-14 14:53:13.378 CET
2023-02-14 14:53:25.638 CET;1010223045135212;50,1;2023-02-14 14:53:30.247 CET
2023-02-14 14:54:24.447 CET;1010223045135311;50,2;2023-02-14 14:54:29.046 CET
2023-02-14 14:54:32.806 CET;1010223045135319;50,1;2023-02-14 14:54:37.436 CET
2023-02-14 14:55:48.665 CET;1010223045135435;50,2;2023-02-14 14:55:53.286 CET
2023-02-14 14:55:57.095 CET;1010223045135444;50,1;2023-02-14 14:56:01.696 CET
2023-02-14 14:56:05.476 CET;1010223045135452;50,2;2023-02-14 14:56:10.164 CET
2023-02-14 14:56:13.964 CET;1010223045135500;50,1;2023-02-14 14:56:18.565 CET
2023-02-14 14:56:22.384 CET;1010223045135509;50,2;2023-02-14 14:56:27.043 CET
2023-02-14 14:56:30.825 CET;1010223045135517;50,1;2023-02-14 14:56:35.515 CET
2023-02-14 14:56:39.375 CET;1010223045135526;50,2;2023-02-14 14:56:44.005 CET
2023-02-14 14:56:47.724 CET;1010223045135534;50,1;2023-02-14 14:56:52.315 CET
2023-02-14 14:56:56.085 CET;1010223045135543;50,2;2023-02-14 14:57:00.724 CET
2023-02-14 14:57:04.634 CET;1010223045135551;50,1;2023-02-14 14:57:09.285 CET
2023-02-14 14:57:21.503 CET;1010223045135608;50,2;2023-02-14 14:57:26.163 CET
2023-02-14 14:57:55.282 CET;1010223045135641;50,3;2023-02-14 14:57:59.842 CET
2023-02-14 14:59:44.730 CET;1010223045135831;50,4;2023-02-14 14:59:49.371 CET
2023-02-14 14:59:53.151 CET;1010223045135839;50,3;2023-02-14 14:59:57.779 CET
2023-02-14 15:01:49.158 CET;1010223045135947;50,1;2023-02-14 15:01:53.858 CET
2023-02-14 15:01:58.408 CET;1010223045135955;50;2023-02-14 15:02:03.049 CET
2023-02-14 15:03:06.997 CET;1010223045140012;49,5;2023-02-14 15:03:11.617 CET
2023-02-14 15:03:55.476 CET;1010223045140029;49,1;2023-02-14 15:04:00.125 CET
2023-02-14 15:04:12.686 CET;1010223045140046;49;2023-02-14 15:04:17.375 CET
2023-02-14 15:04:29.915 CET;1010223045140150;48,9;2023-02-14 15:04:34.575 CET
2023-02-14 15:05:45.634 CET;1010223045140438;49;2023-02-14 15:05:50.253 CET
2023-02-14 15:06:10.884 CET;1010223045140503;49,1;2023-02-14 15:06:15.444 CET
2023-02-14 15:06:36.013 CET;1010223045140527;49,2;2023-02-14 15:06:40.644 CET
2023-02-14 15:07:13.683 CET;1010223045140535;49,3;2023-02-14 15:07:18.361 CET
2023-02-14 15:07:56.592 CET;1010223045140651;49,2;2023-02-14 15:08:01.290 CET
2023-02-14 15:08:13.440 CET;1010223045140707;49,1;2023-02-14 15:08:18.099 CET
2023-02-14 15:08:55.470 CET;1010223045140747;49,2;2023-02-14 15:09:00.081 CET
2023-02-14 15:09:20.700 CET;1010223045140812;49,1;2023-02-14 15:09:25.299 CET
2023-02-14 15:09:29.069 CET;1010223045140820;49,2;2023-02-14 15:09:33.779 CET
2023-02-14 15:09:45.960 CET;1010223045140836;49,3;2023-02-14 15:09:50.658 CET
2023-02-14 15:10:11.289 CET;1010223045140901;49,4;2023-02-14 15:10:15.927 CET
2023-02-14 15:11:18.437 CET;1010223045141006;49,5;2023-02-14 15:11:23.046 CET
2023-02-14 15:11:35.348 CET;1010223045141023;49,4;2023-02-14 15:11:39.927 CET
2023-02-14 15:11:43.717 CET;1010223045141031;49,6;2023-02-14 15:11:48.325 CET
2023-02-14 15:11:52.147 CET;1010223045141039;49,5;2023-02-14 15:11:56.736 CET
2023-02-14 15:12:59.315 CET;1010223045141146;49,6;2023-02-14 15:13:03.934 CET
2023-02-14 15:14:48.944 CET;1010223045141335;49,7;2023-02-14 15:14:53.533 CET
2023-02-14 15:15:22.663 CET;1010223045141409;49,6;2023-02-14 15:15:27.302 CET
2023-02-14 15:15:47.913 CET;1010223045141434;49,7;2023-02-14 15:15:52.492 CET
2023-02-14 15:16:13.101 CET;1010223045141459;49,6;2023-02-14 15:16:17.701 CET
2023-02-14 15:16:21.542 CET;1010223045141508;49,7;2023-02-14 15:16:26.171 CET
2023-02-14 15:18:22.799 CET;1010223045141533;49,1;2023-02-14 15:18:27.398 CET
2023-02-14 15:18:40.160 CET;1010223045141550;49;2023-02-14 15:18:44.749 CET
2023-02-14 15:18:56.868 CET;1010223045141607;48,9;2023-02-14 15:19:01.469 CET
2023-02-14 15:19:05.188 CET;1010223045141616;48,8;2023-02-14 15:19:09.868 CET
2023-02-14 15:19:22.098 CET;1010223045141815;48,7;2023-02-14 15:19:26.727 CET
2023-02-14 15:20:04.078 CET;1010223045141856;48,8;2023-02-14 15:20:08.736 CET
2023-02-14 15:20:37.677 CET;1010223045141928;48,9;2023-02-14 15:20:42.267 CET
2023-02-14 15:21:02.867 CET;1010223045141952;49;2023-02-14 15:21:07.457 CET
2023-02-14 15:21:45.165 CET;1010223045142033;49,1;2023-02-14 15:21:49.776 CET
2023-02-14 15:22:27.305 CET;1010223045142114;49,2;2023-02-14 15:22:31.865 CET
2023-02-14 15:23:00.875 CET;1010223045142147;49,3;2023-02-14 15:23:05.535 CET
2023-02-14 15:23:09.325 CET;1010223045142156;49,2;2023-02-14 15:23:13.944 CET
2023-02-14 15:23:26.184 CET;1010223045142212;49,3;2023-02-14 15:23:30.813 CET
2023-02-14 15:23:34.563 CET;1010223045142221;49,2;2023-02-14 15:23:39.223 CET
2023-02-14 15:23:42.983 CET;1010223045142230;49,3;2023-02-14 15:23:47.604 CET
2023-02-14 15:24:58.653 CET;1010223045142345;49,4;2023-02-14 15:25:03.223 CET
2023-02-14 15:27:08.980 CET;1010223045142427;49,1;2023-02-14 15:27:13.709 CET
2023-02-14 15:27:26.289 CET;1010223045142444;49;2023-02-14 15:27:30.979 CET
2023-02-14 15:27:34.910 CET;1010223045142453;48,9;2023-02-14 15:27:39.549 CET
2023-02-14 15:27:43.348 CET;1010223045142501;48,8;2023-02-14 15:27:47.938 CET
2023-02-14 15:27:51.789 CET;1010223045142509;48,7;2023-02-14 15:27:56.348 CET
2023-02-14 15:28:08.539 CET;1010223045142703;48,6;2023-02-14 15:28:13.138 CET
2023-02-14 15:28:33.828 CET;1010223045142727;48,5;2023-02-14 15:28:38.497 CET
2023-02-14 15:28:42.289 CET;1010223045142735;48,6;2023-02-14 15:28:46.989 CET
2023-02-14 15:28:59.198 CET;1010223045142751;48,7;2023-02-14 15:29:03.789 CET
2023-02-14 15:29:15.967 CET;1010223045142808;48,8;2023-02-14 15:29:20.588 CET
2023-02-14 15:29:49.687 CET;1010223045142840;48,9;2023-02-14 15:29:54.348 CET
2023-02-14 15:30:44.887 CET;1010223045142848;49;2023-02-14 15:30:49.546 CET
2023-02-14 15:30:53.907 CET;1010223045142857;48,9;2023-02-14 15:30:58.586 CET
2023-02-14 15:31:02.217 CET;1010223045142905;48,8;2023-02-14 15:31:06.826 CET
2023-02-14 15:31:10.576 CET;1010223045142913;48,7;2023-02-14 15:31:15.147 CET
2023-02-14 15:31:27.326 CET;1010223045142929;48,6;2023-02-14 15:31:31.947 CET
2023-02-14 15:31:44.176 CET;1010223045142946;48,5;2023-02-14 15:31:48.825 CET
2023-02-14 15:31:52.625 CET;1010223045143045;48,6;2023-02-14 15:31:57.226 CET
2023-02-14 15:32:09.415 CET;1010223045143101;48,5;2023-02-14 15:32:14.026 CET
2023-02-14 15:32:17.815 CET;1010223045143109;48,6;2023-02-14 15:32:22.505 CET
2023-02-14 15:32:43.266 CET;1010223045143134;48,7;2023-02-14 15:32:47.855 CET
2023-02-14 15:33:00.065 CET;1010223045143150;48,8;2023-02-14 15:33:04.664 CET
2023-02-14 15:33:16.765 CET;1010223045143206;48,9;2023-02-14 15:33:21.384 CET
2023-02-14 15:33:25.214 CET;1010223045143214;48,8;2023-02-14 15:33:29.783 CET
2023-02-14 15:33:41.894 CET;1010223045143230;48,9;2023-02-14 15:33:46.513 CET
2023-02-14 15:34:07.204 CET;1010223045143255;49;2023-02-14 15:34:11.783 CET
2023-02-14 15:35:14.573 CET;1010223045143401;49,1;2023-02-14 15:35:19.233 CET
2023-02-14 15:36:05.413 CET;1010223045143452;49,2;2023-02-14 15:36:10.022 CET
2023-02-14 15:36:30.542 CET;1010223045143517;49,1;2023-02-14 15:36:35.151 CET
2023-02-14 15:36:47.252 CET;1010223045143534;49,2;2023-02-14 15:36:51.951 CET
2023-02-14 15:38:19.750 CET;1010223045143707;49,3;2023-02-14 15:38:24.349 CET
2023-02-14 15:40:34.170 CET;1010223045143921;49,4;2023-02-14 15:40:38.828 CET
2023-02-14 15:41:33.118 CET;1010223045144020;49,5;2023-02-14 15:41:37.789 CET
2023-02-14 15:41:41.658 CET;1010223045144028;49,4;2023-02-14 15:41:46.259 CET
2023-02-14 15:42:06.779 CET;1010223045144053;49,5;2023-02-14 15:42:11.398 CET
2023-02-14 15:42:15.207 CET;1010223045144102;49,4;2023-02-14 15:42:19.877 CET
2023-02-14 15:42:57.278 CET;1010223045144144;49,5;2023-02-14 15:43:01.878 CET
2023-02-14 15:43:05.667 CET;1010223045144152;49,4;2023-02-14 15:43:10.286 CET
2023-02-14 15:43:14.076 CET;1010223045144201;49,5;2023-02-14 15:43:18.677 CET
2023-02-14 15:43:47.536 CET;1010223045144235;49,4;2023-02-14 15:43:52.204 CET
2023-02-14 15:44:04.426 CET;1010223045144251;49,5;2023-02-14 15:44:09.075 CET
2023-02-14 15:44:29.696 CET;1010223045144317;49,4;2023-02-14 15:44:34.276 CET
2023-02-14 15:44:54.884 CET;1010223045144342;49,5;2023-02-14 15:44:59.483 CET
2023-02-14 15:45:03.265 CET;1010223045144350;49,4;2023-02-14 15:45:07.865 CET
2023-02-14 15:45:11.664 CET;1010223045144358;49,5;2023-02-14 15:45:16.273 CET
2023-02-14 15:45:36.924 CET;1010223045144423;49,4;2023-02-14 15:45:41.555 CET
2023-02-14 15:46:02.273 CET;1010223045144449;49,5;2023-02-14 15:46:06.924 CET
2023-02-14 15:47:09.713 CET;1010223045144556;49,6;2023-02-14 15:47:14.371 CET
2023-02-14 15:47:43.342 CET;1010223045144630;49,7;2023-02-14 15:47:47.961 CET
2023-02-14 15:48:00.322 CET;1010223045144647;49,8;2023-02-14 15:48:04.992 CET
2023-02-14 15:48:08.812 CET;1010223045144655;49,7;2023-02-14 15:48:13.492 CET
2023-02-14 15:48:34.022 CET;1010223045144720;49,8;2023-02-14 15:48:38.611 CET
2023-02-14 15:48:59.240 CET;1010223045144746;49,9;2023-02-14 15:49:03.880 CET
2023-02-14 15:49:16.111 CET;1010223045144803;50;2023-02-14 15:49:20.680 CET
2023-02-14 15:49:24.381 CET;1010223045144811;49,9;2023-02-14 15:49:29.089 CET
2023-02-14 15:49:41.210 CET;1010223045144828;50;2023-02-14 15:49:45.801 CET
2023-02-14 15:50:06.470 CET;1010223045144853;50,1;2023-02-14 15:50:11.081 CET
2023-02-14 15:50:23.329 CET;1010223045144910;50,2;2023-02-14 15:50:27.948 CET
2023-02-14 15:50:56.970 CET;1010223045144944;50,1;2023-02-14 15:51:01.569 CET
2023-02-14 15:51:05.359 CET;1010223045144952;50,2;2023-02-14 15:51:10.039 CET
2023-02-14 15:51:30.719 CET;1010123045145028;50,3;2023-02-14 15:51:35.328 CET
2023-02-14 15:53:36.798 CET;1010123045145223;50,2;2023-02-14 15:53:41.326 CET
2023-02-14 15:54:27.167 CET;1010123045145314;50,1;2023-02-14 15:54:31.805 CET
2023-02-14 15:54:35.586 CET;1010123045145322;50,2;2023-02-14 15:54:40.206 CET
2023-02-14 15:54:43.907 CET;1010123045145331;50,1;2023-02-14 15:54:48.526 CET
2023-02-14 15:54:52.336 CET;1010123045145339;50,2;2023-02-14 15:54:57.006 CET
2023-02-14 15:55:00.726 CET;1010123045145347;50,1;2023-02-14 15:55:05.325 CET
2023-02-14 15:55:09.207 CET;1010123045145356;50,2;2023-02-14 15:55:13.816 CET
2023-02-14 15:55:17.595 CET;1010123045145404;50,1;2023-02-14 15:55:22.206 CET
2023-02-14 15:55:42.706 CET;1010123045145430;50;2023-02-14 15:55:47.335 CET
2023-02-14 15:56:24.796 CET;1010123045145511;49,9;2023-02-14 15:56:29.405 CET
2023-02-14 15:57:15.224 CET;1010123045145602;50;2023-02-14 15:57:19.823 CET
2023-02-14 15:57:57.453 CET;1010123045145644;49,9;2023-02-14 15:58:02.043 CET
2023-02-14 15:58:22.743 CET;1010123045145709;50;2023-02-14 15:58:27.322 CET
2023-02-14 15:58:39.503 CET;1010123045145726;49,9;2023-02-14 15:58:44.124 CET
2023-02-14 15:59:29.822 CET;1010123045145816;50;2023-02-14 15:59:34.451 CET
2023-02-14 16:00:03.572 CET;1010123045145850;50,1;2023-02-14 16:00:08.203 CET
2023-02-14 16:01:52.960 CET;1010123045150039;50,2;2023-02-14 16:01:57.569 CET
2023-02-14 16:02:01.361 CET;1010123045150048;50,1;2023-02-14 16:02:05.970 CET
2023-02-14 16:02:34.891 CET;1010123045150122;50,2;2023-02-14 16:02:39.581 CET
2023-02-14 16:02:43.361 CET;1010123045150130;50,1;2023-02-14 16:02:47.979 CET
2023-02-14 16:03:00.160 CET;1010123045150147;50,2;2023-02-14 16:03:04.769 CET
2023-02-14 16:03:08.579 CET;1010123045150155;50,1;2023-02-14 16:03:13.168 CET
2023-02-14 16:03:16.940 CET;1010123045150204;50,2;2023-02-14 16:03:21.578 CET
2023-02-14 16:03:25.339 CET;1010123045150212;50,1;2023-02-14 16:03:29.969 CET
2023-02-14 16:04:07.348 CET;1010123045150254;50,2;2023-02-14 16:04:11.977 CET
2023-02-14 16:04:15.809 CET;1010123045150302;50,1;2023-02-14 16:04:20.459 CET
2023-02-14 16:04:24.269 CET;1010123045150311;50,2;2023-02-14 16:04:28.858 CET
2023-02-14 16:04:32.628 CET;1010123045150319;50,1;2023-02-14 16:04:37.259 CET
2023-02-14 16:04:49.507 CET;1010123045150336;50,2;2023-02-14 16:04:54.137 CET
2023-02-14 16:04:57.927 CET;1010123045150344;50,1;2023-02-14 16:05:02.617 CET
2023-02-14 16:05:39.937 CET;1010123045150426;50,2;2023-02-14 16:05:44.617 CET
2023-02-14 16:05:48.367 CET;1010123045150435;50,1;2023-02-14 16:05:53.016 CET
2023-02-14 16:10:25.102 CET;1012223045150955;48,6;2023-02-14 16:10:29.691 CET
2023-02-14 16:10:34.042 CET;1010123045150542;48,5;2023-02-14 16:10:38.621 CET
2023-02-14 16:10:42.483 CET;1010123045150559;48,4;2023-02-14 16:10:47.101 CET
2023-02-14 16:10:50.822 CET;1010123045150608;48,3;2023-02-14 16:10:55.413 CET
2023-02-14 16:10:59.112 CET;1010123045150616;48,2;2023-02-14 16:11:03.822 CET
2023-02-14 16:11:07.663 CET;1010123045150958;48,1;2023-02-14 16:11:12.223 CET
2023-02-14 16:11:58.012 CET;1010123045151051;48,2;2023-02-14 16:12:02.621 CET
2023-02-14 16:12:39.220 CET;1010123045151107;48,5;2023-02-14 16:12:43.841 CET
2023-02-14 16:13:21.790 CET;1010123045151148;48,6;2023-02-14 16:13:26.369 CET
2023-02-14 16:13:30.180 CET;1010123045151156;48,5;2023-02-14 16:13:34.779 CET
2023-02-14 16:14:03.890 CET;1010123045151256;48,6;2023-02-14 16:14:08.529 CET
2023-02-14 16:14:20.789 CET;1010123045151312;48,7;2023-02-14 16:14:25.418 CET
2023-02-14 16:14:37.609 CET;1010123045151329;48,8;2023-02-14 16:14:42.219 CET
2023-02-14 16:15:02.769 CET;1010123045151353;48,9;2023-02-14 16:15:07.338 CET
2023-02-14 16:15:53.239 CET;1010123045151442;49;2023-02-14 16:15:57.828 CET
2023-02-14 16:16:18.368 CET;1010123045151506;49,1;2023-02-14 16:16:23.028 CET
2023-02-14 16:17:00.417 CET;1010123045151547;49,2;2023-02-14 16:17:05.026 CET
2023-02-14 16:17:59.296 CET;1010123045151646;49,3;2023-02-14 16:18:03.907 CET
2023-02-14 16:18:24.467 CET;1010123045151711;49,2;2023-02-14 16:18:29.026 CET
2023-02-14 16:19:23.296 CET;1010123045151810;49,3;2023-02-14 16:19:27.894 CET
2023-02-14 16:20:05.256 CET;1010123045151856;49,4;2023-02-14 16:20:09.904 CET
2023-02-14 16:21:12.775 CET;1010123045152001;49,3;2023-02-14 16:21:17.352 CET
2023-02-14 16:21:21.124 CET;1010123045152009;49,4;2023-02-14 16:21:25.753 CET
2023-02-14 16:23:02.032 CET;1010123045152149;49,5;2023-02-14 16:23:06.632 CET
2023-02-14 16:23:10.362 CET;1010123045152157;49,4;2023-02-14 16:23:15.032 CET
2023-02-14 16:23:18.812 CET;1010123045152205;49,5;2023-02-14 16:23:23.503 CET
2023-02-14 16:23:52.602 CET;1010123045152239;49,4;2023-02-14 16:23:57.181 CET
2023-02-14 16:24:09.372 CET;1010123045152256;49,5;2023-02-14 16:24:13.993 CET
2023-02-14 16:24:17.851 CET;1010123045152304;49,4;2023-02-14 16:24:22.480 CET
2023-02-14 16:24:26.242 CET;1010123045152313;49,5;2023-02-14 16:24:30.871 CET
2023-02-14 16:24:43.042 CET;1010123045152329;49,4;2023-02-14 16:24:47.671 CET
2023-02-14 16:24:51.381 CET;1010123045152338;49,5;2023-02-14 16:24:55.992 CET
2023-02-14 16:27:31.279 CET;1010123045152618;49,6;2023-02-14 16:27:35.920 CET
