,time,TraceabilityCode,PressForceValueRR,time.value
32410,2023-02-17 04:56:33.463,1010223048035600,31.2,2023-02-17 04:56:37.973
32411,2023-02-17 04:56:41.023,1010223048035608,31.7,2023-02-17 04:56:45.503
32412,2023-02-17 04:56:56.713,1010223048035623,31.4,2023-02-17 04:57:01.173
32413,2023-02-17 04:57:04.894,1010223048035632,32.2,2023-02-17 04:57:09.344
32414,2023-02-17 04:57:20.624,1010223048035647,31.7,2023-02-17 04:57:25.092
32415,2023-02-17 04:57:44.213,1010223048035711,31.4,2023-02-17 04:57:48.782
32416,2023-02-17 04:57:52.552,1010223048035719,32.0,2023-02-17 04:57:57.032
32417,2023-02-17 04:57:59.992,1010223048035727,31.4,2023-02-17 04:58:04.542
32418,2023-02-17 04:58:08.082,1010223048035735,32.2,2023-02-17 04:58:12.542
32419,2023-02-17 04:58:15.992,1010223048035742,31.4,2023-02-17 04:58:20.460
32420,2023-02-17 04:58:23.701,1010223048035751,31.7,2023-02-17 04:58:28.220
32421,2023-02-17 04:58:39.812,1010223048035806,30.9,2023-02-17 04:58:44.301
32422,2023-02-17 04:58:47.381,1010223048035814,31.4,2023-02-17 04:58:51.901
32423,2023-02-17 04:59:11.431,1010223048035838,31.2,2023-02-17 04:59:15.901
32424,2023-02-17 04:59:19.092,1010223048035846,31.7,2023-02-17 04:59:23.661
32425,2023-02-17 04:59:27.151,1010223048035854,32.0,2023-02-17 04:59:31.581
32426,2023-02-17 04:59:34.911,1010223048035902,31.7,2023-02-17 04:59:39.420
32427,2023-02-17 04:59:51.131,1010223048035917,32.0,2023-02-17 04:59:55.589
32428,2023-02-17 04:59:59.039,1010223048035926,32.2,2023-02-17 05:00:03.509
32429,2023-02-17 05:00:06.930,1010223048035933,31.7,2023-02-17 05:00:11.420
32430,2023-02-17 05:00:22.561,1010223048035949,31.4,2023-02-17 05:00:27.019
32431,2023-02-17 05:00:30.779,1010223048035957,31.7,2023-02-17 05:00:35.348
32432,2023-02-17 05:00:38.309,1010223048040005,30.9,2023-02-17 05:00:42.769
32433,2023-02-17 05:00:46.559,1010223048040013,31.4,2023-02-17 05:00:51.019
32434,2023-02-17 05:00:54.289,1010223048040021,30.9,2023-02-17 05:00:58.709
32435,2023-02-17 05:01:02.279,1010223048040029,31.4,2023-02-17 05:01:06.779
32436,2023-02-17 05:01:09.910,1010223048040037,31.7,2023-02-17 05:01:14.378
32437,2023-02-17 05:01:25.769,1010223048040052,32.2,2023-02-17 05:01:30.299
32438,2023-02-17 05:01:33.710,1010223048040100,30.9,2023-02-17 05:01:38.230
32439,2023-02-17 05:01:41.490,1010223048040108,31.4,2023-02-17 05:01:45.979
32440,2023-02-17 05:02:05.108,1010223048040132,32.2,2023-02-17 05:02:09.667
32441,2023-02-17 05:02:13.178,1010223048040140,32.0,2023-02-17 05:02:17.578
32442,2023-02-17 05:02:21.069,1010223048040148,31.4,2023-02-17 05:02:25.578
32443,2023-02-17 05:02:36.638,1010223048040203,32.0,2023-02-17 05:02:41.088
32444,2023-02-17 05:02:44.628,1010223048040211,32.2,2023-02-17 05:02:49.098
32445,2023-02-17 05:02:52.608,1010223048040219,31.4,2023-02-17 05:02:57.019
32446,2023-02-17 05:03:00.338,1010223048040227,32.0,2023-02-17 05:03:04.848
32447,2023-02-17 05:03:08.398,1010223048040235,31.7,2023-02-17 05:03:12.858
32448,2023-02-17 05:03:15.979,1010223048040243,32.5,2023-02-17 05:03:20.559
32449,2023-02-17 05:03:24.049,1010223048040251,31.7,2023-02-17 05:03:28.548
32450,2023-02-17 05:03:31.997,1010223048040258,31.2,2023-02-17 05:03:36.546
32451,2023-02-17 05:04:03.378,1010223048040330,31.4,2023-02-17 05:04:07.907
32452,2023-02-17 05:04:11.338,1010223048040338,31.7,2023-02-17 05:04:15.836
32453,2023-02-17 05:04:19.107,1010223048040346,32.2,2023-02-17 05:04:23.677
32454,2023-02-17 05:04:27.076,1010223048040354,31.7,2023-02-17 05:04:31.585
32455,2023-02-17 05:04:34.687,1010223048040402,32.2,2023-02-17 05:04:39.266
32456,2023-02-17 05:04:42.877,1010223048040409,32.0,2023-02-17 05:04:47.357
32457,2023-02-17 05:04:50.627,1010223048040417,31.7,2023-02-17 05:04:55.186
32458,2023-02-17 05:04:58.796,1010223048040425,32.0,2023-02-17 05:05:03.346
32459,2023-02-17 05:05:06.367,1010223048040433,31.4,2023-02-17 05:05:10.867
32460,2023-02-17 05:05:14.476,1010223048040441,31.2,2023-02-17 05:05:19.036
32461,2023-02-17 05:05:22.056,1010223048040449,31.7,2023-02-17 05:05:26.546
32462,2023-02-17 05:05:30.256,1010223048040457,31.2,2023-02-17 05:05:34.796
32463,2023-02-17 05:05:46.256,1010223048040513,30.9,2023-02-17 05:05:50.706
32464,2023-02-17 05:05:53.917,1010223048040520,31.7,2023-02-17 05:05:58.464
32465,2023-02-17 05:06:01.855,1010223048040528,30.9,2023-02-17 05:06:06.385
32466,2023-02-17 05:06:09.605,1010223048040536,31.4,2023-02-17 05:06:14.065
32467,2023-02-17 05:06:17.665,1010223048040544,31.2,2023-02-17 05:06:22.145
32468,2023-02-17 05:06:25.385,1010223048040552,31.4,2023-02-17 05:06:29.825
32469,2023-02-17 05:06:33.476,1010223048040600,32.0,2023-02-17 05:06:37.994
32470,2023-02-17 05:06:40.915,1010223048040608,31.7,2023-02-17 05:06:45.426
32471,2023-02-17 05:06:49.036,1010223048040616,32.2,2023-02-17 05:06:53.505
32472,2023-02-17 05:06:57.015,1010223048040624,31.4,2023-02-17 05:07:01.595
32473,2023-02-17 05:07:04.974,1010223048040632,31.7,2023-02-17 05:07:09.434
32474,2023-02-17 05:07:12.654,1010223048040640,32.0,2023-02-17 05:07:17.194
32475,2023-02-17 05:07:28.424,1010223048040655,32.2,2023-02-17 05:07:32.944
32476,2023-02-17 05:07:52.625,1010223048040719,31.4,2023-02-17 05:07:57.094
32477,2023-02-17 05:08:08.144,1010223048040735,32.0,2023-02-17 05:08:12.704
32478,2023-02-17 05:08:15.974,1010223048040743,31.4,2023-02-17 05:08:20.463
32479,2023-02-17 05:08:47.674,1010223048040814,31.2,2023-02-17 05:08:52.142
32480,2023-02-17 05:08:55.823,1010223048040822,31.4,2023-02-17 05:09:00.302
32481,2023-02-17 05:09:03.684,1010223048040830,31.7,2023-02-17 05:09:08.154
32482,2023-02-17 05:09:11.973,1010223048040838,31.2,2023-02-17 05:09:16.463
32483,2023-02-17 05:09:19.664,1010223048040846,32.2,2023-02-17 05:09:24.153
32484,2023-02-17 05:09:27.683,1010223048040854,31.4,2023-02-17 05:09:32.163
32485,2023-02-17 05:09:35.292,1010223048040902,31.7,2023-02-17 05:09:39.743
32486,2023-02-17 05:09:51.102,1010223048040918,31.2,2023-02-17 05:09:55.581
32487,2023-02-17 05:09:59.191,1010223048040926,32.2,2023-02-17 05:10:03.752
32488,2023-02-17 05:10:07.101,1010223048040934,31.7,2023-02-17 05:10:11.671
32489,2023-02-17 05:10:23.312,1010223048040950,31.4,2023-02-17 05:10:27.831
32490,2023-02-17 05:10:31.072,1010223048040958,30.9,2023-02-17 05:10:35.522
32491,2023-02-17 05:10:38.802,1010223048041006,32.0,2023-02-17 05:10:43.272
32492,2023-02-17 05:10:46.822,1010223048041014,31.7,2023-02-17 05:10:51.351
32493,2023-02-17 05:10:54.782,1010223048041021,31.2,2023-02-17 05:10:59.259
32494,2023-02-17 05:11:10.861,1010223048041037,31.4,2023-02-17 05:11:15.430
32495,2023-02-17 05:11:18.960,1010223048041046,31.7,2023-02-17 05:11:23.500
32496,2023-02-17 05:11:26.990,1010223048041054,32.2,2023-02-17 05:11:31.509
32497,2023-02-17 05:11:34.940,1010223048041102,31.4,2023-02-17 05:11:39.510
32498,2023-02-17 05:11:42.811,1010223048041110,31.7,2023-02-17 05:11:47.351
32499,2023-02-17 05:11:50.960,1010223048041118,32.5,2023-02-17 05:11:55.509
32500,2023-02-17 05:11:59.069,1010223048041126,32.0,2023-02-17 05:12:03.588
32501,2023-02-17 05:12:15.119,1010223048041142,32.2,2023-02-17 05:12:19.598
32502,2023-02-17 05:12:31.109,1010223048041158,31.4,2023-02-17 05:12:35.589
32503,2023-02-17 05:12:39.299,1010223048041206,32.0,2023-02-17 05:12:43.759
32504,2023-02-17 05:12:47.339,1010223048041214,31.4,2023-02-17 05:12:51.749
32505,2023-02-17 05:12:55.489,1010223048041222,31.7,2023-02-17 05:12:59.918
32506,2023-02-17 05:13:03.289,1010223048041230,31.2,2023-02-17 05:13:07.838
32507,2023-02-17 05:13:11.499,1010223048041238,31.4,2023-02-17 05:13:15.989
32508,2023-02-17 05:13:19.529,1010223048041246,31.7,2023-02-17 05:13:23.989
32509,2023-02-17 05:13:27.448,1010223048041254,30.9,2023-02-17 05:13:31.918
32510,2023-02-17 05:13:35.388,1010223048041302,31.7,2023-02-17 05:13:39.908
32511,2023-02-17 05:13:43.428,1010223048041310,31.4,2023-02-17 05:13:47.907
32512,2023-02-17 05:13:51.118,1010223048041318,31.2,2023-02-17 05:13:55.598
32513,2023-02-17 05:13:59.247,1010223048041326,32.2,2023-02-17 05:14:03.757
32514,2023-02-17 05:14:07.028,1010223048041334,32.0,2023-02-17 05:14:11.588
32515,2023-02-17 05:14:15.197,1010223048041342,32.2,2023-02-17 05:14:19.667
32516,2023-02-17 05:14:23.227,1010223048041350,31.4,2023-02-17 05:14:27.667
32517,2023-02-17 05:14:31.398,1010223048041358,31.7,2023-02-17 05:14:35.826
32518,2023-02-17 05:14:39.358,1010223048041406,31.4,2023-02-17 05:14:43.818
32519,2023-02-17 05:14:47.648,1010223048041414,32.2,2023-02-17 05:14:52.076
32520,2023-02-17 05:14:55.496,1010223048041422,31.4,2023-02-17 05:14:59.976
32521,2023-02-17 05:15:03.496,1010223048041430,31.7,2023-02-17 05:15:07.996
32522,2023-02-17 05:15:11.496,1010223048041438,31.4,2023-02-17 05:15:15.986
32523,2023-02-17 05:15:27.667,1010223048041454,31.2,2023-02-17 05:15:32.236
32524,2023-02-17 05:15:35.526,1010223048041502,32.0,2023-02-17 05:15:40.075
32525,2023-02-17 05:15:43.496,1010223048041510,31.4,2023-02-17 05:15:47.986
32526,2023-02-17 05:15:59.647,1010223048041526,31.2,2023-02-17 05:16:04.155
32527,2023-02-17 05:16:07.836,1010223048041534,30.9,2023-02-17 05:16:12.315
32528,2023-02-17 05:16:15.736,1010223048041542,32.0,2023-02-17 05:16:20.236
32529,2023-02-17 05:16:23.877,1010223048041550,31.4,2023-02-17 05:16:28.315
32530,2023-02-17 05:16:31.655,1010223048041558,31.2,2023-02-17 05:16:36.075
32531,2023-02-17 05:16:39.845,1010223048041606,31.7,2023-02-17 05:16:44.305
32532,2023-02-17 05:16:47.726,1010223048041614,32.0,2023-02-17 05:16:52.305
32533,2023-02-17 05:46:10.109,1010223048044439,64.5,2023-02-17 05:46:19.839
32534,2023-02-17 05:46:30.198,1010123048044448,64.2,2023-02-17 05:46:34.548
32535,2023-02-17 06:20:34.680,1010123048051609,65.0,2023-02-17 06:20:39.029
32536,2023-02-17 06:20:45.420,1010123048051619,65.3,2023-02-17 06:20:49.739
32537,2023-02-17 06:21:40.069,1010123048051628,64.8,2023-02-17 06:21:44.338
32538,2023-02-17 06:21:51.828,1010123048051638,65.3,2023-02-17 06:21:56.188
32539,2023-02-17 06:22:04.697,1010123048051648,65.6,2023-02-17 06:22:08.987
32540,2023-02-17 06:22:25.298,1010123048051657,65.0,2023-02-17 06:22:29.667
32541,2023-02-17 06:22:43.417,1010123048051932,64.8,2023-02-17 06:22:47.697
32542,2023-02-17 06:23:02.638,1010123048051945,65.0,2023-02-17 06:23:06.937
32543,2023-02-17 06:23:13.558,1010123048052058,65.3,2023-02-17 06:23:17.898
32544,2023-02-17 06:23:24.187,1010123048052109,65.0,2023-02-17 06:23:28.617
32545,2023-02-17 06:23:35.637,1010123048052119,65.3,2023-02-17 06:23:39.986
32546,2023-02-17 06:23:46.266,1010123048052224,65.6,2023-02-17 06:23:50.686
32547,2023-02-17 06:27:50.894,1010123048052243,64.8,2023-02-17 06:27:55.273
32548,2023-02-17 06:28:02.184,1010123048052258,65.3,2023-02-17 06:28:06.552
32549,2023-02-17 06:28:12.983,1010123048052317,65.6,2023-02-17 06:28:17.434
32550,2023-02-17 06:29:02.832,1010123048052358,66.1,2023-02-17 06:29:07.193
32551,2023-02-17 06:29:13.552,1010123048052752,65.6,2023-02-17 06:29:17.913
32552,2023-02-17 06:29:35.032,1010123048052833,65.3,2023-02-17 06:29:39.423
32553,2023-02-17 06:29:45.822,1010123048052844,64.8,2023-02-17 06:29:50.151
32554,2023-02-17 06:29:56.592,1010123048052854,65.6,2023-02-17 06:30:00.951
32555,2023-02-17 06:30:07.292,1010123048052905,65.0,2023-02-17 06:30:11.592
32556,2023-02-17 06:30:18.131,1010123048052916,65.6,2023-02-17 06:30:22.470
32557,2023-02-17 06:30:42.062,1010123048052926,65.0,2023-02-17 06:30:46.401
32558,2023-02-17 06:30:53.302,1010123048052937,65.3,2023-02-17 06:30:57.591
32559,2023-02-17 06:31:29.980,1010123048052948,65.6,2023-02-17 06:31:34.321
32560,2023-02-17 06:31:41.280,1010123048052959,65.8,2023-02-17 06:31:45.671
32561,2023-02-17 06:31:52.081,1010123048053009,66.1,2023-02-17 06:31:56.390
32562,2023-02-17 06:32:13.329,1010123048053031,65.8,2023-02-17 06:32:17.670
32563,2023-02-17 06:32:23.990,1010123048053042,66.1,2023-02-17 06:32:28.309
32564,2023-02-17 06:32:34.579,1010123048053052,65.6,2023-02-17 06:32:38.878
32565,2023-02-17 06:32:45.160,1010123048053115,65.3,2023-02-17 06:32:49.509
32566,2023-02-17 06:32:55.930,1010123048053126,65.6,2023-02-17 06:33:00.318
32567,2023-02-17 06:33:06.598,1010123048053203,65.8,2023-02-17 06:33:11.028
32568,2023-02-17 06:33:17.469,1010123048053214,65.3,2023-02-17 06:33:21.759
32569,2023-02-17 06:33:49.559,1010123048053247,65.6,2023-02-17 06:33:53.908
32570,2023-02-17 06:34:00.457,1010123048053258,65.3,2023-02-17 06:34:04.796
32571,2023-02-17 06:34:11.138,1010123048053309,64.8,2023-02-17 06:34:15.517
32572,2023-02-17 06:34:32.647,1010123048053330,65.3,2023-02-17 06:34:37.036
32573,2023-02-17 06:36:14.786,1010123048053351,65.6,2023-02-17 06:36:19.165
32574,2023-02-17 06:36:36.505,1010123048053413,65.8,2023-02-17 06:36:40.844
32575,2023-02-17 06:36:58.845,1010123048053435,66.4,2023-02-17 06:37:03.275
32576,2023-02-17 06:37:44.424,1010123048053456,65.8,2023-02-17 06:37:48.795
32577,2023-02-17 06:37:55.505,1010123048053507,66.1,2023-02-17 06:37:59.842
32578,2023-02-17 06:38:16.674,1010123048053648,65.8,2023-02-17 06:38:21.112
32579,2023-02-17 06:38:27.293,1010123048053659,66.1,2023-02-17 06:38:31.674
32580,2023-02-17 06:38:48.634,1010123048053721,65.6,2023-02-17 06:38:53.023
32581,2023-02-17 06:38:59.382,1010123048053732,65.3,2023-02-17 06:39:03.763
32582,2023-02-17 06:39:42.392,1010123048053839,65.6,2023-02-17 06:39:46.802
32583,2023-02-17 06:39:53.163,1010123048053850,65.8,2023-02-17 06:39:57.522
32584,2023-02-17 06:40:03.852,1010123048053901,65.6,2023-02-17 06:40:08.243
32585,2023-02-17 06:40:25.392,1010123048053923,65.0,2023-02-17 06:40:29.690
32586,2023-02-17 06:40:36.092,1010123048053933,65.6,2023-02-17 06:40:40.482
32587,2023-02-17 06:43:54.240,1010123048053955,65.0,2023-02-17 06:43:58.670
32588,2023-02-17 06:45:32.628,1010123048054006,65.3,2023-02-17 06:45:37.066
32589,2023-02-17 06:45:50.568,1010123048054017,66.1,2023-02-17 06:45:54.848
32590,2023-02-17 06:46:18.068,1010123048054027,65.3,2023-02-17 06:46:22.407
32591,2023-02-17 06:46:28.838,1010123048054038,66.1,2023-02-17 06:46:33.207
32592,2023-02-17 06:46:40.358,1010123048054049,65.6,2023-02-17 06:46:44.736
32593,2023-02-17 06:47:01.697,1010123048054110,65.0,2023-02-17 06:47:06.085
32594,2023-02-17 06:47:12.467,1010123048054610,65.6,2023-02-17 06:47:16.887
32595,2023-02-17 06:47:23.357,1010123048054622,65.0,2023-02-17 06:47:27.686
32596,2023-02-17 06:47:33.986,1010123048054632,65.3,2023-02-17 06:47:38.325
32597,2023-02-17 06:49:49.285,1010123048054642,65.6,2023-02-17 06:49:53.694
32598,2023-02-17 06:50:34.594,1010123048054714,65.8,2023-02-17 06:50:38.963
32599,2023-02-17 06:50:45.563,1010123048054725,66.1,2023-02-17 06:50:49.923
32600,2023-02-17 06:50:56.344,1010123048054736,65.6,2023-02-17 06:51:00.642
32601,2023-02-17 06:51:06.854,1010123048054747,66.1,2023-02-17 06:51:11.292
32602,2023-02-17 06:51:17.553,1010123048054757,65.8,2023-02-17 06:51:21.923
32603,2023-02-17 06:51:40.433,1010123048055023,66.1,2023-02-17 06:51:44.723
32604,2023-02-17 06:51:50.933,1010123048055033,65.6,2023-02-17 06:51:55.292
32605,2023-02-17 06:52:12.111,1010123048055108,65.8,2023-02-17 06:52:16.490
32606,2023-02-17 06:52:22.832,1010123048055119,65.3,2023-02-17 06:52:27.210
32607,2023-02-17 06:52:44.262,1010123048055140,64.8,2023-02-17 06:52:48.651
32608,2023-02-17 06:52:55.002,1010123048055151,65.0,2023-02-17 06:52:59.301
32609,2023-02-17 06:53:16.520,1010123048055214,65.3,2023-02-17 06:53:20.891
32610,2023-02-17 06:53:27.250,1010123048055225,65.0,2023-02-17 06:53:31.611
32611,2023-02-17 06:53:37.940,1010123048055235,65.3,2023-02-17 06:53:42.260
32612,2023-02-17 06:53:59.369,1010123048055257,65.6,2023-02-17 06:54:03.779
32613,2023-02-17 06:57:51.016,1010123048055308,65.0,2023-02-17 06:57:55.385
32614,2023-02-17 06:58:35.835,1010123048055329,65.6,2023-02-17 06:58:40.174
32615,2023-02-17 06:58:46.474,1010123048055340,66.9,2023-02-17 06:58:50.904
32616,2023-02-17 06:58:57.835,1010123048055351,66.6,2023-02-17 06:59:02.263
32617,2023-02-17 06:59:08.604,1010123048055401,66.1,2023-02-17 06:59:12.963
32618,2023-02-17 06:59:19.354,1010123048055753,65.6,2023-02-17 06:59:23.694
32619,2023-02-17 06:59:30.124,1010123048055828,65.0,2023-02-17 06:59:34.503
32620,2023-02-17 06:59:51.604,1010123048055849,65.8,2023-02-17 06:59:55.933
32621,2023-02-17 07:00:02.423,1010123048055900,65.3,2023-02-17 07:00:06.812
32622,2023-02-17 07:00:13.163,1010123048055910,65.6,2023-02-17 07:00:17.532
32623,2023-02-17 07:00:23.862,1010123048055921,65.3,2023-02-17 07:00:28.253
32624,2023-02-17 07:00:34.503,1010123048055932,64.8,2023-02-17 07:00:38.903
32625,2023-02-17 07:00:45.342,1010123048055943,65.6,2023-02-17 07:00:49.703
32626,2023-02-17 07:01:06.891,1010123048060004,65.3,2023-02-17 07:01:11.210
32627,2023-02-17 07:01:17.562,1010123048060015,65.6,2023-02-17 07:01:21.921
32628,2023-02-17 07:01:28.302,1010123048060026,65.8,2023-02-17 07:01:32.661
32629,2023-02-17 07:01:49.641,1010123048060047,65.3,2023-02-17 07:01:54.010
32630,2023-02-17 07:02:00.391,1010123048060058,65.6,2023-02-17 07:02:04.819
32631,2023-02-17 07:02:11.200,1010123048060109,65.0,2023-02-17 07:02:15.529
32632,2023-02-17 07:02:22.020,1010123048060119,65.8,2023-02-17 07:02:26.421
32633,2023-02-17 07:02:32.670,1010123048060130,65.3,2023-02-17 07:02:37.049
32634,2023-02-17 07:02:43.380,1010123048060141,65.6,2023-02-17 07:02:47.690
32635,2023-02-17 07:03:04.839,1010123048060203,65.8,2023-02-17 07:03:09.219
32636,2023-02-17 07:03:23.849,1010123048060213,65.6,2023-02-17 07:03:28.158
32637,2023-02-17 07:03:34.898,1010123048060224,65.8,2023-02-17 07:03:39.289
32638,2023-02-17 07:04:29.687,1010123048060256,65.3,2023-02-17 07:04:34.006
32639,2023-02-17 07:04:40.237,1010123048060307,65.8,2023-02-17 07:04:44.566
32640,2023-02-17 07:05:01.618,1010123048060328,66.1,2023-02-17 07:05:06.016
32641,2023-02-17 07:05:12.288,1010123048060339,65.6,2023-02-17 07:05:16.667
32642,2023-02-17 07:05:44.437,1010123048060441,65.8,2023-02-17 07:05:48.816
32643,2023-02-17 07:05:55.266,1010123048060452,65.3,2023-02-17 07:05:59.625
32644,2023-02-17 07:06:16.826,1010123048060514,65.6,2023-02-17 07:06:21.226
32645,2023-02-17 07:10:46.924,1010123048060608,65.3,2023-02-17 07:10:51.194
32646,2023-02-17 07:11:19.322,1010123048060640,65.6,2023-02-17 07:11:23.601
32647,2023-02-17 07:11:40.483,1010123048060702,65.0,2023-02-17 07:11:44.892
32648,2023-02-17 07:11:51.173,1010123048060712,65.3,2023-02-17 07:11:55.542
32649,2023-02-17 07:12:12.512,1010123048060734,65.0,2023-02-17 07:12:16.831
32650,2023-02-17 07:12:23.262,1010123048061121,65.6,2023-02-17 07:12:27.631
32651,2023-02-17 07:12:34.072,1010123048061131,65.8,2023-02-17 07:12:38.351
32652,2023-02-17 07:12:44.671,1010123048061142,65.3,2023-02-17 07:12:48.992
32653,2023-02-17 07:13:06.232,1010123048061204,65.6,2023-02-17 07:13:10.581
32654,2023-02-17 07:13:16.941,1010123048061215,65.8,2023-02-17 07:13:21.301
32655,2023-02-17 07:16:54.499,1010123048061236,64.8,2023-02-17 07:16:58.907
32656,2023-02-17 07:17:05.698,1010123048061247,65.0,2023-02-17 07:17:10.118
32657,2023-02-17 07:17:16.368,1010123048061257,65.8,2023-02-17 07:17:20.749
32658,2023-02-17 07:17:26.969,1010123048061308,65.3,2023-02-17 07:17:31.377
32659,2023-02-17 07:17:48.917,1010123048061330,65.8,2023-02-17 07:17:53.306
32660,2023-02-17 07:17:59.608,1010123048061340,65.3,2023-02-17 07:18:03.947
32661,2023-02-17 07:18:53.147,1010123048061750,66.1,2023-02-17 07:18:57.536
32662,2023-02-17 07:19:38.266,1010123048061801,65.3,2023-02-17 07:19:42.665
32663,2023-02-17 07:19:49.637,1010123048061812,65.8,2023-02-17 07:19:53.957
32664,2023-02-17 07:20:00.256,1010123048061822,66.1,2023-02-17 07:20:04.664
32665,2023-02-17 07:20:21.645,1010123048061844,66.4,2023-02-17 07:20:25.954
32666,2023-02-17 07:20:32.244,1010123048061855,66.1,2023-02-17 07:20:36.585
32667,2023-02-17 07:21:09.644,1010223048062026,65.3,2023-02-17 07:21:13.973
32668,2023-02-17 07:21:48.003,1010223048062046,66.1,2023-02-17 07:21:52.332
32669,2023-02-17 07:22:09.382,1010223048062105,65.6,2023-02-17 07:22:13.703
32670,2023-02-17 07:22:41.933,1010223048062124,65.8,2023-02-17 07:22:46.282
32671,2023-02-17 07:23:03.352,1010223048062144,65.3,2023-02-17 07:23:07.631
32672,2023-02-17 07:23:13.892,1010223048062154,66.1,2023-02-17 07:23:18.272
32673,2023-02-17 07:23:24.493,1010223048062210,65.6,2023-02-17 07:23:28.901
32674,2023-02-17 07:23:35.111,1010223048062221,65.8,2023-02-17 07:23:39.551
32675,2023-02-17 07:46:39.943,1010223048064544,33.0,2023-02-17 07:46:45.403
32676,2023-02-17 07:46:51.562,1010123048064551,33.6,2023-02-17 07:46:56.102
32677,2023-02-17 07:47:00.782,1010123048064559,33.3,2023-02-17 07:47:05.302
32678,2023-02-17 07:47:21.082,1010123048064613,33.0,2023-02-17 07:47:25.532
32679,2023-02-17 07:48:00.772,1010123048064658,33.6,2023-02-17 07:48:05.220
32680,2023-02-17 07:48:08.651,1010123048064706,33.0,2023-02-17 07:48:13.141
32681,2023-02-17 07:48:15.950,1010123048064718,32.8,2023-02-17 07:48:20.410
32682,2023-02-17 07:48:37.911,1010123048064747,33.0,2023-02-17 07:48:42.341
32683,2023-02-17 07:48:45.801,1010123048064759,32.8,2023-02-17 07:48:50.329
32684,2023-02-17 07:49:00.470,1010123048064819,33.0,2023-02-17 07:49:04.940
32685,2023-02-17 07:49:07.839,1010123048064827,33.3,2023-02-17 07:49:12.269
