,time,TraceabilityCode,TotalPressForceValue,time.value
35102,2023-02-17 03:11:05.309,1010123048021026,29.6,2023-02-17 03:11:09.737
35103,2023-02-17 03:11:12.668,1010123048021033,29.4,2023-02-17 03:11:17.178
35104,2023-02-17 03:11:20.507,1010123048021041,29.7,2023-02-17 03:11:25.036
35105,2023-02-17 03:11:35.028,1010123048021055,29.6,2023-02-17 03:11:39.596
35106,2023-02-17 03:11:42.407,1010123048021103,29.5,2023-02-17 03:11:46.877
35107,2023-02-17 03:11:49.808,1010123048021110,29.4,2023-02-17 03:11:54.227
35108,2023-02-17 03:11:57.088,1010123048021118,29.5,2023-02-17 03:12:01.516
35109,2023-02-17 03:12:04.487,1010123048021125,29.4,2023-02-17 03:12:08.937
35110,2023-02-17 03:12:19.388,1010123048021140,29.7,2023-02-17 03:12:23.838
35111,2023-02-17 03:12:26.648,1010123048021147,29.8,2023-02-17 03:12:31.197
35112,2023-02-17 03:12:34.227,1010123048021155,29.4,2023-02-17 03:12:38.717
35113,2023-02-17 03:12:42.068,1010123048021202,30.0,2023-02-17 03:12:46.558
35114,2023-02-17 03:12:49.398,1010123048021210,29.2,2023-02-17 03:12:53.907
35115,2023-02-17 03:12:56.786,1010123048021217,29.8,2023-02-17 03:13:01.355
35116,2023-02-17 03:13:04.137,1010123048021224,29.2,2023-02-17 03:13:08.625
35117,2023-02-17 03:13:11.707,1010123048021232,29.4,2023-02-17 03:13:16.155
35118,2023-02-17 03:13:19.076,1010123048021240,29.5,2023-02-17 03:13:23.516
35119,2023-02-17 03:13:26.647,1010123048021247,29.4,2023-02-17 03:13:31.107
35120,2023-02-17 03:13:34.046,1010123048021254,29.7,2023-02-17 03:13:38.556
35121,2023-02-17 03:13:41.397,1010123048021302,29.0,2023-02-17 03:13:45.836
35122,2023-02-17 03:13:48.877,1010123048021309,29.7,2023-02-17 03:13:53.434
35123,2023-02-17 03:13:56.165,1010123048021317,29.3,2023-02-17 03:14:00.635
35124,2023-02-17 03:14:03.746,1010123048021324,29.9,2023-02-17 03:14:08.236
35125,2023-02-17 03:14:11.135,1010123048021332,29.8,2023-02-17 03:14:15.585
35126,2023-02-17 03:14:18.546,1010123048021339,29.6,2023-02-17 03:14:22.956
35127,2023-02-17 03:14:25.926,1010123048021347,29.3,2023-02-17 03:14:30.385
35128,2023-02-17 03:14:33.355,1010123048021354,29.6,2023-02-17 03:14:37.905
35129,2023-02-17 03:14:48.286,1010123048021409,29.3,2023-02-17 03:14:52.704
35130,2023-02-17 03:14:55.605,1010123048021416,29.0,2023-02-17 03:15:00.085
35131,2023-02-17 03:15:02.915,1010123048021424,29.1,2023-02-17 03:15:07.355
35132,2023-02-17 03:15:10.415,1010123048021431,29.4,2023-02-17 03:15:14.966
35133,2023-02-17 03:15:17.845,1010123048021439,29.3,2023-02-17 03:15:22.303
35134,2023-02-17 03:15:25.223,1010123048021446,29.4,2023-02-17 03:15:29.753
35135,2023-02-17 03:15:32.803,1010123048021454,29.8,2023-02-17 03:15:37.273
35136,2023-02-17 03:15:47.464,1010123048021509,29.4,2023-02-17 03:15:51.914
35137,2023-02-17 03:15:54.924,1010123048021516,29.8,2023-02-17 03:15:59.444
35138,2023-02-17 03:16:02.255,1010123048021524,29.5,2023-02-17 03:16:06.713
35139,2023-02-17 03:16:09.765,1010123048021531,29.7,2023-02-17 03:16:14.244
35140,2023-02-17 03:16:17.154,1010123048021538,29.6,2023-02-17 03:16:21.604
35141,2023-02-17 03:16:24.714,1010123048021546,30.0,2023-02-17 03:16:29.204
35142,2023-02-17 03:16:32.065,1010123048021553,29.4,2023-02-17 03:16:36.543
35143,2023-02-17 03:16:39.484,1010123048021601,29.2,2023-02-17 03:16:43.994
35144,2023-02-17 03:16:47.045,1010123048021608,29.4,2023-02-17 03:16:51.523
35145,2023-02-17 03:16:54.414,1010123048021616,29.5,2023-02-17 03:16:58.884
35146,2023-02-17 03:17:01.944,1010123048021623,29.4,2023-02-17 03:17:06.413
35147,2023-02-17 03:17:09.364,1010123048021631,29.6,2023-02-17 03:17:13.923
35148,2023-02-17 03:17:16.793,1010123048021638,29.8,2023-02-17 03:17:21.282
35149,2023-02-17 03:17:24.334,1010123048021646,29.6,2023-02-17 03:17:28.874
35150,2023-02-17 03:17:39.203,1010123048021701,29.4,2023-02-17 03:17:43.753
35151,2023-02-17 03:17:46.654,1010123048021708,29.5,2023-02-17 03:17:51.122
35152,2023-02-17 03:18:01.403,1010123048021723,29.4,2023-02-17 03:18:05.923
35153,2023-02-17 03:18:08.953,1010123048021730,29.1,2023-02-17 03:18:13.512
35154,2023-02-17 03:18:16.423,1010123048021738,29.8,2023-02-17 03:18:20.882
35155,2023-02-17 03:18:23.822,1010123048021745,29.2,2023-02-17 03:18:28.243
35156,2023-02-17 03:18:31.203,1010123048021753,29.4,2023-02-17 03:18:35.681
35157,2023-02-17 03:18:38.653,1010123048021800,29.8,2023-02-17 03:18:43.201
35158,2023-02-17 03:18:53.542,1010123048021815,29.6,2023-02-17 03:18:58.072
35159,2023-02-17 03:19:00.923,1010123048021823,29.2,2023-02-17 03:19:05.441
35160,2023-02-17 03:19:08.423,1010123048021830,29.8,2023-02-17 03:19:12.971
35161,2023-02-17 03:19:23.201,1010123048021845,29.3,2023-02-17 03:19:27.760
35162,2023-02-17 03:19:30.671,1010123048021852,29.6,2023-02-17 03:19:35.191
35163,2023-02-17 03:19:45.601,1010123048021907,29.5,2023-02-17 03:19:50.161
35164,2023-02-17 03:19:53.131,1010123048021915,29.1,2023-02-17 03:19:57.671
35165,2023-02-17 03:20:00.482,1010123048021922,29.6,2023-02-17 03:20:05.040
35166,2023-02-17 03:20:07.871,1010123048021929,29.2,2023-02-17 03:20:12.321
35167,2023-02-17 03:20:15.252,1010123048021937,29.6,2023-02-17 03:20:19.671
35168,2023-02-17 03:20:22.611,1010123048021944,29.8,2023-02-17 03:20:27.121
35169,2023-02-17 03:20:37.431,1010123048021959,30.2,2023-02-17 03:20:42.010
35170,2023-02-17 03:20:44.982,1010123048022007,29.9,2023-02-17 03:20:49.450
35171,2023-02-17 03:20:52.500,1010123048022014,29.1,2023-02-17 03:20:57.039
35172,2023-02-17 03:20:59.831,1010123048022021,29.6,2023-02-17 03:21:04.319
35173,2023-02-17 03:21:07.311,1010123048022029,29.7,2023-02-17 03:21:11.839
35174,2023-02-17 03:21:14.750,1010123048022036,29.8,2023-02-17 03:21:19.200
35175,2023-02-17 03:21:22.161,1010123048022044,29.6,2023-02-17 03:21:26.720
35176,2023-02-17 03:21:29.720,1010123048022051,29.7,2023-02-17 03:21:34.240
35177,2023-02-17 03:21:37.101,1010123048022059,29.6,2023-02-17 03:21:41.611
35178,2023-02-17 03:21:44.391,1010123048022106,29.4,2023-02-17 03:21:48.890
35179,2023-02-17 03:21:59.359,1010123048022121,29.6,2023-02-17 03:22:03.930
35180,2023-02-17 03:22:14.269,1010123048022136,29.2,2023-02-17 03:22:18.809
35181,2023-02-17 03:22:21.589,1010123048022143,29.4,2023-02-17 03:22:26.170
35182,2023-02-17 03:22:36.380,1010123048022158,29.8,2023-02-17 03:22:40.970
35183,2023-02-17 03:22:43.759,1010123048022206,29.6,2023-02-17 03:22:48.240
35184,2023-02-17 03:22:51.309,1010123048022213,29.2,2023-02-17 03:22:55.849
35185,2023-02-17 03:22:58.730,1010123048022221,29.6,2023-02-17 03:23:03.299
35186,2023-02-17 03:23:06.029,1010123048022228,29.8,2023-02-17 03:23:10.569
35187,2023-02-17 03:23:13.519,1010123048022235,29.9,2023-02-17 03:23:18.009
35188,2023-02-17 03:23:20.908,1010123048022243,29.7,2023-02-17 03:23:25.368
35189,2023-02-17 03:23:28.408,1010123048022250,29.4,2023-02-17 03:23:32.959
35190,2023-02-17 03:23:35.898,1010123048022258,29.9,2023-02-17 03:23:40.319
35191,2023-02-17 03:23:43.358,1010123048022305,29.8,2023-02-17 03:23:47.848
35192,2023-02-17 03:23:50.729,1010123048022312,29.9,2023-02-17 03:23:55.198
35193,2023-02-17 03:23:58.088,1010123048022320,29.7,2023-02-17 03:24:02.558
35194,2023-02-17 03:24:05.608,1010123048022327,29.2,2023-02-17 03:24:10.078
35195,2023-02-17 03:24:13.188,1010123048022334,29.7,2023-02-17 03:24:17.757
35196,2023-02-17 03:24:20.509,1010123048022342,29.8,2023-02-17 03:24:25.046
35197,2023-02-17 03:24:28.017,1010123048022350,29.3,2023-02-17 03:24:32.486
35198,2023-02-17 03:24:35.657,1010123048022357,29.0,2023-02-17 03:24:40.167
35199,2023-02-17 03:24:43.058,1010123048022405,29.7,2023-02-17 03:24:47.526
35200,2023-02-17 03:24:57.808,1010123048022420,30.0,2023-02-17 03:25:02.326
35201,2023-02-17 03:25:05.266,1010123048022427,29.4,2023-02-17 03:25:09.776
35202,2023-02-17 03:25:12.747,1010123048022434,29.8,2023-02-17 03:25:17.197
35203,2023-02-17 03:25:20.207,1010123048022442,29.4,2023-02-17 03:25:24.726
35204,2023-02-17 03:25:27.677,1010123048022449,29.8,2023-02-17 03:25:32.246
35205,2023-02-17 03:25:35.056,1010123048022457,29.6,2023-02-17 03:25:39.526
35206,2023-02-17 03:25:42.417,1010123048022504,29.5,2023-02-17 03:25:46.887
35207,2023-02-17 03:25:49.857,1010123048022512,29.7,2023-02-17 03:25:54.404
35208,2023-02-17 03:25:57.226,1010123048022519,29.6,2023-02-17 03:26:01.684
35209,2023-02-17 03:26:04.536,1010123048022526,29.5,2023-02-17 03:26:09.045
35210,2023-02-17 03:26:12.095,1010123048022534,29.6,2023-02-17 03:26:16.565
35211,2023-02-17 03:26:19.375,1010123048022541,29.4,2023-02-17 03:26:23.924
35212,2023-02-17 03:26:27.045,1010123048022549,29.7,2023-02-17 03:26:31.604
35213,2023-02-17 03:26:49.305,1010123048022611,29.1,2023-02-17 03:26:53.844
35214,2023-02-17 03:26:56.755,1010123048022618,29.9,2023-02-17 03:27:01.293
35215,2023-02-17 03:27:04.134,1010123048022626,29.8,2023-02-17 03:27:08.644
35216,2023-02-17 03:27:11.644,1010123048022633,29.6,2023-02-17 03:27:16.084
35217,2023-02-17 03:27:18.974,1010123048022641,29.5,2023-02-17 03:27:23.443
35218,2023-02-17 03:27:26.404,1010123048022648,30.1,2023-02-17 03:27:30.882
35219,2023-02-17 03:27:33.874,1010123048022656,29.4,2023-02-17 03:27:38.322
35220,2023-02-17 03:27:41.354,1010123048022703,29.7,2023-02-17 03:27:45.924
35221,2023-02-17 03:27:56.102,1010123048022718,29.9,2023-02-17 03:28:00.572
35222,2023-02-17 03:28:11.082,1010123048022733,30.0,2023-02-17 03:28:15.611
35223,2023-02-17 03:28:18.552,1010123048022740,29.7,2023-02-17 03:28:23.131
35224,2023-02-17 03:28:25.971,1010123048022748,29.6,2023-02-17 03:28:30.401
35225,2023-02-17 03:28:33.461,1010123048022755,30.0,2023-02-17 03:28:37.930
35226,2023-02-17 03:28:40.782,1010123048022802,29.7,2023-02-17 03:28:45.280
35227,2023-02-17 03:28:48.232,1010123048022810,30.3,2023-02-17 03:28:52.812
35228,2023-02-17 03:28:55.762,1010123048022817,29.6,2023-02-17 03:29:00.332
35229,2023-02-17 03:29:03.201,1010123048022825,29.8,2023-02-17 03:29:07.691
35230,2023-02-17 03:29:10.701,1010123048022832,29.7,2023-02-17 03:29:15.211
35231,2023-02-17 03:29:18.201,1010123048022840,29.9,2023-02-17 03:29:22.730
35232,2023-02-17 03:29:25.500,1010123048022847,29.8,2023-02-17 03:29:30.000
35233,2023-02-17 03:29:40.430,1010123048022902,29.7,2023-02-17 03:29:44.890
35234,2023-02-17 03:29:47.940,1010123048022909,29.8,2023-02-17 03:29:52.410
35235,2023-02-17 03:29:55.480,1010123048022917,29.6,2023-02-17 03:30:00.000
35236,2023-02-17 03:30:02.839,1010123048022924,30.2,2023-02-17 03:30:07.289
35237,2023-02-17 03:30:10.269,1010123048022932,29.9,2023-02-17 03:30:14.809
35238,2023-02-17 03:30:17.559,1010123048022939,29.5,2023-02-17 03:30:22.078
35239,2023-02-17 03:30:24.908,1010123048022947,29.4,2023-02-17 03:30:29.358
35240,2023-02-17 03:30:32.509,1010123048022954,30.1,2023-02-17 03:30:36.957
35241,2023-02-17 03:30:39.969,1010123048023002,29.6,2023-02-17 03:30:44.398
35242,2023-02-17 03:30:54.658,1010123048023017,29.7,2023-02-17 03:30:59.209
35243,2023-02-17 03:31:02.328,1010123048023024,29.8,2023-02-17 03:31:06.888
35244,2023-02-17 03:31:09.779,1010123048023031,29.4,2023-02-17 03:31:14.239
35245,2023-02-17 03:31:17.069,1010123048023039,29.2,2023-02-17 03:31:21.528
35246,2023-02-17 03:31:24.568,1010123048023046,29.6,2023-02-17 03:31:29.048
35247,2023-02-17 03:31:31.957,1010123048023054,29.7,2023-02-17 03:31:36.417
35248,2023-02-17 03:31:46.927,1010123048023109,30.1,2023-02-17 03:31:51.385
35249,2023-02-17 03:31:54.326,1010123048023116,30.0,2023-02-17 03:31:58.825
35250,2023-02-17 03:32:01.746,1010123048023123,29.6,2023-02-17 03:32:06.246
35251,2023-02-17 03:32:09.137,1010123048023131,30.2,2023-02-17 03:32:13.596
35252,2023-02-17 03:32:16.576,1010123048023138,29.4,2023-02-17 03:32:21.125
35253,2023-02-17 03:32:24.026,1010123048023146,29.8,2023-02-17 03:32:28.496
35254,2023-02-17 03:32:31.345,1010123048023153,29.5,2023-02-17 03:32:35.835
35255,2023-02-17 03:32:38.936,1010123048023200,29.7,2023-02-17 03:32:43.365
35256,2023-02-17 03:32:53.775,1010123048023216,29.9,2023-02-17 03:32:58.325
35257,2023-02-17 03:33:01.154,1010123048023223,29.8,2023-02-17 03:33:05.684
35258,2023-02-17 03:33:08.605,1010123048023230,29.6,2023-02-17 03:33:13.124
35259,2023-02-17 03:33:15.934,1010123048023238,29.8,2023-02-17 03:33:20.473
35260,2023-02-17 03:33:23.494,1010123048023245,29.2,2023-02-17 03:33:28.003
35261,2023-02-17 03:33:30.875,1010123048023253,29.4,2023-02-17 03:33:35.364
35262,2023-02-17 03:33:38.154,1010123048023300,29.8,2023-02-17 03:33:42.644
35263,2023-02-17 03:33:45.625,1010123048023308,29.7,2023-02-17 03:33:50.085
35264,2023-02-17 03:34:00.624,1010123048023322,29.8,2023-02-17 03:34:05.134
35265,2023-02-17 03:34:07.963,1010123048023330,29.3,2023-02-17 03:34:12.493
35266,2023-02-17 03:34:15.394,1010123048023337,29.9,2023-02-17 03:34:19.852
35267,2023-02-17 03:34:22.862,1010123048023345,29.8,2023-02-17 03:34:27.362
35268,2023-02-17 03:34:37.523,1010123048023400,29.7,2023-02-17 03:34:42.013
35269,2023-02-17 03:34:45.013,1010123048023407,29.6,2023-02-17 03:34:49.453
35270,2023-02-17 03:34:59.782,1010123048023422,29.8,2023-02-17 03:35:04.332
35271,2023-02-17 03:35:19.611,1010223048023447,29.6,2023-02-17 03:35:24.092
35272,2023-02-17 03:35:27.572,1010223048023454,29.5,2023-02-17 03:35:32.101
35273,2023-02-17 03:35:35.161,1010223048023502,29.0,2023-02-17 03:35:39.691
35274,2023-02-17 03:35:42.471,1010223048023509,29.6,2023-02-17 03:35:46.970
35275,2023-02-17 03:35:49.871,1010223048023516,29.3,2023-02-17 03:35:54.411
35276,2023-02-17 03:35:57.290,1010223048023524,29.7,2023-02-17 03:36:01.750
35277,2023-02-17 03:36:04.621,1010223048023531,29.5,2023-02-17 03:36:09.121
35278,2023-02-17 03:36:12.131,1010223048023539,29.8,2023-02-17 03:36:16.640
35279,2023-02-17 03:36:19.540,1010223048023546,29.4,2023-02-17 03:36:24.081
35280,2023-02-17 03:36:27.611,1010223048023553,29.1,2023-02-17 03:36:32.091
35281,2023-02-17 03:36:35.020,1010223048023601,29.7,2023-02-17 03:36:39.520
35282,2023-02-17 03:36:42.571,1010223048023608,29.9,2023-02-17 03:36:47.131
35283,2023-02-17 03:36:57.440,1010223048023623,29.6,2023-02-17 03:37:01.930
35284,2023-02-17 03:37:04.829,1010223048023630,29.9,2023-02-17 03:37:09.289
35285,2023-02-17 03:37:12.160,1010223048023638,29.7,2023-02-17 03:37:16.729
35286,2023-02-17 03:37:19.529,1010223048023645,29.8,2023-02-17 03:37:24.098
35287,2023-02-17 03:37:34.430,1010223048023700,29.7,2023-02-17 03:37:38.888
35288,2023-02-17 03:37:41.799,1010223048023707,29.4,2023-02-17 03:37:46.319
35289,2023-02-17 03:37:49.230,1010223048023714,30.0,2023-02-17 03:37:53.688
35290,2023-02-17 03:37:56.588,1010223048023722,29.3,2023-02-17 03:38:01.049
35291,2023-02-17 03:38:04.019,1010223048023729,29.4,2023-02-17 03:38:08.477
35292,2023-02-17 03:38:18.838,1010223048023744,29.6,2023-02-17 03:38:23.358
35293,2023-02-17 03:38:26.288,1010223048023751,30.0,2023-02-17 03:38:30.726
35294,2023-02-17 03:38:33.778,1010223048023759,29.4,2023-02-17 03:38:38.247
35295,2023-02-17 03:38:48.657,1010223048023814,29.6,2023-02-17 03:38:53.207
35296,2023-02-17 03:38:56.078,1010223048023821,29.5,2023-02-17 03:39:00.638
35297,2023-02-17 03:39:10.838,1010223048023836,29.7,2023-02-17 03:39:15.286
35298,2023-02-17 03:39:18.267,1010223048023843,29.8,2023-02-17 03:39:22.806
35299,2023-02-17 03:39:25.657,1010223048023851,29.6,2023-02-17 03:39:30.167
35300,2023-02-17 03:39:33.137,1010223048023858,29.9,2023-02-17 03:39:37.687
35301,2023-02-17 03:39:40.667,1010223048023906,29.4,2023-02-17 03:39:45.127
35302,2023-02-17 03:39:48.066,1010223048023913,29.6,2023-02-17 03:39:52.496
35303,2023-02-17 03:40:02.937,1010223048023928,29.8,2023-02-17 03:40:07.456
35304,2023-02-17 03:40:10.296,1010223048023935,29.6,2023-02-17 03:40:14.746
35305,2023-02-17 03:40:17.677,1010223048023942,29.5,2023-02-17 03:40:22.176
35306,2023-02-17 03:40:25.895,1010223048023950,29.4,2023-02-17 03:40:30.335
35307,2023-02-17 03:40:40.805,1010223048024005,29.7,2023-02-17 03:40:45.365
35308,2023-02-17 03:40:48.276,1010223048024012,29.6,2023-02-17 03:40:52.724
35309,2023-02-17 03:41:03.615,1010223048024027,29.4,2023-02-17 03:41:08.095
35310,2023-02-17 03:41:10.936,1010223048024034,29.7,2023-02-17 03:41:15.375
35311,2023-02-17 03:41:18.496,1010223048024042,29.4,2023-02-17 03:41:22.974
35312,2023-02-17 03:41:25.875,1010223048024049,29.6,2023-02-17 03:41:30.334
35313,2023-02-17 03:41:33.424,1010223048024056,29.7,2023-02-17 03:41:37.844
35314,2023-02-17 03:41:40.714,1010223048024104,29.6,2023-02-17 03:41:45.213
35315,2023-02-17 03:41:48.214,1010223048024111,29.9,2023-02-17 03:41:52.654
35316,2023-02-17 03:41:55.453,1010223048024119,29.2,2023-02-17 03:41:59.923
35317,2023-02-17 03:42:02.983,1010223048024126,29.8,2023-02-17 03:42:07.443
35318,2023-02-17 03:42:10.364,1010223048024133,29.6,2023-02-17 03:42:14.884
35319,2023-02-17 03:42:17.924,1010223048024141,29.8,2023-02-17 03:42:22.493
35320,2023-02-17 03:42:25.273,1010223048024148,29.9,2023-02-17 03:42:29.763
35321,2023-02-17 03:42:40.063,1010223048024203,29.8,2023-02-17 03:42:44.563
35322,2023-02-17 03:42:47.543,1010223048024210,29.6,2023-02-17 03:42:52.012
35323,2023-02-17 03:42:54.933,1010223048024218,30.0,2023-02-17 03:42:59.451
35324,2023-02-17 03:43:02.332,1010223048024225,29.2,2023-02-17 03:43:06.812
35325,2023-02-17 03:43:09.822,1010223048024233,29.8,2023-02-17 03:43:14.332
35326,2023-02-17 03:43:24.572,1010223048024247,29.6,2023-02-17 03:43:29.132
35327,2023-02-17 03:43:31.983,1010223048024255,29.8,2023-02-17 03:43:36.492
35328,2023-02-17 03:43:39.322,1010223048024302,29.5,2023-02-17 03:43:43.762
35329,2023-02-17 03:45:19.411,1010223048024317,29.2,2023-02-17 03:45:24.500
35330,2023-02-17 03:45:27.299,1010223048024325,29.5,2023-02-17 03:45:31.849
35331,2023-02-17 03:45:34.670,1010223048024332,29.4,2023-02-17 03:45:39.130
35332,2023-02-17 03:45:41.990,1010223048024340,29.7,2023-02-17 03:45:46.408
35333,2023-02-17 03:45:49.160,1010223048024347,29.0,2023-02-17 03:45:53.688
35334,2023-02-17 03:45:56.500,1010223048024354,29.7,2023-02-17 03:46:00.970
35335,2023-02-17 03:46:03.769,1010223048024402,29.4,2023-02-17 03:46:08.259
35336,2023-02-17 03:46:11.269,1010223048024409,29.8,2023-02-17 03:46:15.779
35337,2023-02-17 03:46:18.599,1010223048024536,29.5,2023-02-17 03:46:23.128
35338,2023-02-17 03:46:25.858,1010223048024546,29.4,2023-02-17 03:46:30.338
35339,2023-02-17 03:46:33.448,1010223048024554,29.6,2023-02-17 03:46:37.928
35340,2023-02-17 03:46:40.888,1010223048024601,29.3,2023-02-17 03:46:45.459
35341,2023-02-17 03:46:48.219,1010223048024609,29.4,2023-02-17 03:46:52.729
35342,2023-02-17 03:47:03.039,1010223048024624,29.6,2023-02-17 03:47:07.539
35343,2023-02-17 03:47:10.678,1010223048024632,29.9,2023-02-17 03:47:15.209
35344,2023-02-17 03:47:17.989,1010223048024640,29.4,2023-02-17 03:47:22.407
35345,2023-02-17 03:47:25.358,1010223048024647,29.7,2023-02-17 03:47:29.858
35346,2023-02-17 03:47:32.798,1010223048024655,29.4,2023-02-17 03:47:37.217
35347,2023-02-17 03:47:40.108,1010223048024702,29.6,2023-02-17 03:47:44.648
35348,2023-02-17 03:47:47.467,1010223048024710,29.8,2023-02-17 03:47:51.927
35349,2023-02-17 03:47:54.967,1010223048024717,29.4,2023-02-17 03:47:59.457
35350,2023-02-17 03:48:02.447,1010223048024725,29.6,2023-02-17 03:48:06.897
35351,2023-02-17 03:48:09.848,1010223048024732,29.4,2023-02-17 03:48:14.326
35352,2023-02-17 03:48:17.237,1010223048024740,29.6,2023-02-17 03:48:21.766
35353,2023-02-17 03:48:24.617,1010223048024747,30.0,2023-02-17 03:48:29.135
35354,2023-02-17 03:48:39.407,1010223048024802,29.8,2023-02-17 03:48:43.936
35355,2023-02-17 03:48:46.826,1010223048024810,29.4,2023-02-17 03:48:51.296
35356,2023-02-17 03:48:54.204,1010223048024817,29.5,2023-02-17 03:48:58.724
35357,2023-02-17 03:49:01.706,1010223048024824,29.2,2023-02-17 03:49:06.186
35358,2023-02-17 03:49:16.605,1010223048024840,28.8,2023-02-17 03:49:21.144
35359,2023-02-17 03:49:24.065,1010223048024847,30.0,2023-02-17 03:49:28.585
35360,2023-02-17 03:49:38.776,1010223048024902,29.6,2023-02-17 03:49:43.214
35361,2023-02-17 03:49:46.165,1010223048024910,29.5,2023-02-17 03:49:50.664
35362,2023-02-17 03:49:53.644,1010223048024917,29.6,2023-02-17 03:49:58.095
35363,2023-02-17 03:50:00.964,1010223048024925,29.5,2023-02-17 03:50:05.454
35364,2023-02-17 03:50:08.265,1010223048024932,29.2,2023-02-17 03:50:12.743
35365,2023-02-17 03:50:15.775,1010223048024940,29.6,2023-02-17 03:50:20.255
35366,2023-02-17 03:50:30.555,1010223048024955,29.8,2023-02-17 03:50:35.045
35367,2023-02-17 03:50:38.134,1010223048025003,30.1,2023-02-17 03:50:42.575
35368,2023-02-17 03:50:45.375,1010223048025010,30.0,2023-02-17 03:50:49.934
35369,2023-02-17 03:51:00.364,1010223048025025,29.4,2023-02-17 03:51:04.812
35370,2023-02-17 03:51:07.884,1010223048025033,29.8,2023-02-17 03:51:12.342
35371,2023-02-17 03:51:15.424,1010223048025040,29.2,2023-02-17 03:51:19.934
35372,2023-02-17 03:51:22.644,1010223048025048,29.7,2023-02-17 03:51:27.124
35373,2023-02-17 03:51:29.973,1010223048025055,29.5,2023-02-17 03:51:34.483
35374,2023-02-17 03:51:37.384,1010223048025102,29.6,2023-02-17 03:51:41.862
35375,2023-02-17 03:51:44.803,1010223048025110,29.4,2023-02-17 03:51:49.302
35376,2023-02-17 03:51:52.173,1010223048025118,29.5,2023-02-17 03:51:56.651
35377,2023-02-17 03:51:59.602,1010223048025125,29.8,2023-02-17 03:52:04.181
35378,2023-02-17 03:52:06.953,1010223048025132,29.5,2023-02-17 03:52:11.453
35379,2023-02-17 03:52:14.322,1010223048025140,29.4,2023-02-17 03:52:18.903
35380,2023-02-17 03:52:22.141,1010223048025148,29.8,2023-02-17 03:52:26.581
35381,2023-02-17 03:52:29.542,1010223048025155,29.4,2023-02-17 03:52:34.020
35382,2023-02-17 03:52:36.871,1010223048025202,29.7,2023-02-17 03:52:41.460
35383,2023-02-17 03:52:44.351,1010223048025210,29.8,2023-02-17 03:52:48.811
35384,2023-02-17 03:52:51.601,1010223048025217,30.1,2023-02-17 03:52:56.180
35385,2023-02-17 03:52:58.992,1010223048025225,30.0,2023-02-17 03:53:03.451
35386,2023-02-17 03:53:06.461,1010223048025232,29.8,2023-02-17 03:53:10.901
35387,2023-02-17 03:53:13.851,1010223048025240,30.0,2023-02-17 03:53:18.411
35388,2023-02-17 03:53:29.171,1010223048025255,29.5,2023-02-17 03:53:33.700
35389,2023-02-17 03:53:36.641,1010223048025302,29.6,2023-02-17 03:53:41.141
35390,2023-02-17 03:53:43.960,1010223048025310,29.8,2023-02-17 03:53:48.410
35391,2023-02-17 03:53:51.391,1010223048025317,29.5,2023-02-17 03:53:55.859
35392,2023-02-17 03:53:58.720,1010223048025325,29.8,2023-02-17 03:54:03.210
35393,2023-02-17 03:54:06.030,1010223048025332,29.6,2023-02-17 03:54:10.490
35394,2023-02-17 03:54:14.010,1010223048025340,29.9,2023-02-17 03:54:18.509
35395,2023-02-17 03:54:21.440,1010223048025347,29.6,2023-02-17 03:54:25.938
35396,2023-02-17 03:54:28.940,1010223048025355,29.4,2023-02-17 03:54:33.378
35397,2023-02-17 03:54:36.950,1010223048025402,29.5,2023-02-17 03:54:41.460
35398,2023-02-17 03:54:44.569,1010223048025410,29.7,2023-02-17 03:54:49.059
35399,2023-02-17 03:54:51.859,1010223048025417,30.2,2023-02-17 03:54:56.418
35400,2023-02-17 03:54:59.299,1010223048025425,30.0,2023-02-17 03:55:03.769
35401,2023-02-17 03:55:06.569,1010223048025432,29.8,2023-02-17 03:55:11.138
35402,2023-02-17 03:55:21.908,1010223048025447,29.6,2023-02-17 03:55:26.417
35403,2023-02-17 03:55:29.319,1010223048025455,30.0,2023-02-17 03:55:33.858
35404,2023-02-17 03:55:36.688,1010223048025502,29.7,2023-02-17 03:55:41.138
35405,2023-02-17 03:55:43.938,1010223048025510,29.6,2023-02-17 03:55:48.417
35406,2023-02-17 03:56:06.798,1010223048025532,29.2,2023-02-17 03:56:11.217
35407,2023-02-17 03:56:14.608,1010223048025540,29.6,2023-02-17 03:56:19.138
35408,2023-02-17 03:56:21.997,1010223048025548,30.0,2023-02-17 03:56:26.497
35409,2023-02-17 03:56:29.417,1010223048025555,29.7,2023-02-17 03:56:33.846
35410,2023-02-17 03:56:37.177,1010223048025603,29.4,2023-02-17 03:56:41.628
35411,2023-02-17 03:56:44.667,1010223048025610,29.6,2023-02-17 03:56:49.138
35412,2023-02-17 03:56:51.947,1010223048025618,29.9,2023-02-17 03:56:56.417
35413,2023-02-17 03:56:59.316,1010223048025625,29.6,2023-02-17 03:57:03.846
35414,2023-02-17 03:57:06.776,1010223048025633,29.4,2023-02-17 03:57:11.305
35415,2023-02-17 03:57:14.836,1010223048025640,30.0,2023-02-17 03:57:19.377
35416,2023-02-17 03:57:22.107,1010223048025648,29.8,2023-02-17 03:57:26.657
35417,2023-02-17 03:57:29.496,1010223048025655,29.6,2023-02-17 03:57:33.947
35418,2023-02-17 03:57:37.486,1010223048025703,29.3,2023-02-17 03:57:41.956
