,time,TraceabilityCode,PressForceValueFR,time.value
36087,2023-02-28 02:36:51.573,1010123059013600,6.4,2023-02-28 02:36:56.654
36088,2023-02-28 02:37:16.382,1010123059013626,6.6,2023-02-28 02:37:21.441
36089,2023-02-28 02:37:50.413,1010123059013659,6.9,2023-02-28 02:37:55.451
36090,2023-02-28 02:37:58.273,1010123059013708,6.6,2023-02-28 02:38:03.371
36091,2023-02-28 02:38:23.681,1010123059013733,6.9,2023-02-28 02:38:28.802
36092,2023-02-28 02:38:32.153,1010123059013741,6.6,2023-02-28 02:38:37.211
36093,2023-02-28 02:38:40.572,1010123059013750,6.4,2023-02-28 02:38:45.681
36094,2023-02-28 02:38:49.042,1010123059013758,6.6,2023-02-28 02:38:54.092
36095,2023-02-28 02:39:14.131,1010123059013823,6.4,2023-02-28 02:39:19.220
36096,2023-02-28 02:39:22.562,1010123059013832,6.6,2023-02-28 02:39:27.611
36097,2023-02-28 02:40:42.430,1010223059014010,6.4,2023-02-28 02:40:47.530
36098,2023-02-28 02:40:51.190,1010223059014017,6.9,2023-02-28 02:40:56.240
36099,2023-02-28 02:40:59.141,1010223059014024,6.6,2023-02-28 02:41:04.171
36100,2023-02-28 02:41:07.171,1010223059014031,6.4,2023-02-28 02:41:12.170
36101,2023-02-28 02:41:23.369,1010223059014045,6.6,2023-02-28 02:41:28.400
36102,2023-02-28 02:41:47.490,1010223059014107,6.4,2023-02-28 02:41:52.500
36103,2023-02-28 02:42:04.380,1010223059014121,6.6,2023-02-28 02:42:09.459
36104,2023-02-28 02:42:28.428,1010223059014143,6.9,2023-02-28 02:42:33.528
36105,2023-02-28 02:42:36.828,1010223059014150,6.6,2023-02-28 02:42:41.938
36106,2023-02-28 02:42:44.948,1010223059014158,6.4,2023-02-28 02:42:50.088
36107,2023-02-28 02:42:53.559,1010223059014206,6.6,2023-02-28 02:42:58.568
36108,2023-02-28 02:43:02.039,1010223059014214,6.4,2023-02-28 02:43:07.138
36109,2023-02-28 02:43:10.427,1010223059014222,6.6,2023-02-28 02:43:15.447
36110,2023-02-28 02:44:17.627,1010223059014327,6.4,2023-02-28 02:44:22.726
36111,2023-02-28 02:44:25.486,1010223059014335,6.6,2023-02-28 02:44:30.667
36112,2023-02-28 02:44:42.405,1010223059014351,6.4,2023-02-28 02:44:47.444
36113,2023-02-28 02:44:59.345,1010223059014409,6.6,2023-02-28 02:45:04.496
36114,2023-02-28 02:45:41.234,1010223059014450,6.4,2023-02-28 02:45:46.253
36115,2023-02-28 02:45:58.384,1010223059014507,6.6,2023-02-28 02:46:03.535
36116,2023-02-28 02:46:48.364,1010223059014558,6.9,2023-02-28 02:46:53.372
36117,2023-02-28 02:46:57.154,1010223059014606,6.6,2023-02-28 02:47:02.173
36118,2023-02-28 02:47:22.523,1010223059014631,6.4,2023-02-28 02:47:27.612
36119,2023-02-28 02:47:39.243,1010223059014648,6.6,2023-02-28 02:47:44.332
36120,2023-02-28 02:48:29.382,1010223059014738,6.4,2023-02-28 02:48:34.502
36121,2023-02-28 02:48:46.463,1010223059014755,6.6,2023-02-28 02:48:51.542
36122,2023-02-28 02:49:28.371,1010223059014837,6.4,2023-02-28 02:49:33.451
36123,2023-02-28 02:49:36.881,1010223059014846,6.6,2023-02-28 02:49:41.940
36124,2023-02-28 02:49:53.631,1010223059014902,6.4,2023-02-28 02:49:58.732
36125,2023-02-28 02:50:10.401,1010223059014919,6.6,2023-02-28 02:50:15.440
36126,2023-02-28 02:50:35.611,1010223059014944,6.4,2023-02-28 02:50:40.740
36127,2023-02-28 02:50:43.950,1010223059014953,6.6,2023-02-28 02:50:48.980
36128,2023-02-28 02:51:26.061,1010223059015035,6.4,2023-02-28 02:51:31.141
36129,2023-02-28 02:51:34.460,1010223059015043,6.6,2023-02-28 02:51:39.539
36130,2023-02-28 02:51:42.859,1010223059015051,6.4,2023-02-28 02:51:47.938
36131,2023-02-28 02:51:59.640,1010223059015108,6.6,2023-02-28 02:52:04.658
36132,2023-02-28 02:52:16.490,1010223059015126,6.9,2023-02-28 02:52:21.609
36133,2023-02-28 02:52:24.359,1010223059015134,6.6,2023-02-28 02:52:29.369
36134,2023-02-28 02:52:41.688,1010223059015150,6.9,2023-02-28 02:52:46.737
36135,2023-02-28 02:52:49.979,1010223059015159,6.4,2023-02-28 02:52:55.059
36136,2023-02-28 02:53:06.898,1010223059015215,6.6,2023-02-28 02:53:12.019
36137,2023-02-28 02:53:57.548,1010223059015306,6.4,2023-02-28 02:54:02.578
36138,2023-02-28 02:54:05.507,1010223059015314,6.6,2023-02-28 02:54:10.506
36139,2023-02-28 02:54:31.108,1010223059015340,6.4,2023-02-28 02:54:36.177
36140,2023-02-28 02:54:39.497,1010223059015348,6.6,2023-02-28 02:54:44.576
36141,2023-02-28 02:54:56.487,1010223059015405,6.4,2023-02-28 02:55:01.617
36142,2023-02-28 02:55:04.808,1010223059015413,6.6,2023-02-28 02:55:09.857
36143,2023-02-28 02:55:30.226,1010223059015439,6.4,2023-02-28 02:55:35.306
36144,2023-02-28 02:55:38.647,1010223059015447,6.6,2023-02-28 02:55:43.697
36145,2023-02-28 02:55:55.546,1010223059015504,6.4,2023-02-28 02:56:00.667
36146,2023-02-28 02:56:03.736,1010223059015512,6.6,2023-02-28 02:56:08.736
36147,2023-02-28 02:56:46.026,1010223059015555,6.4,2023-02-28 02:56:51.155
36148,2023-02-28 02:56:54.575,1010223059015603,6.6,2023-02-28 02:56:59.625
36149,2023-02-28 02:57:11.466,1010223059015620,6.4,2023-02-28 02:57:16.506
36150,2023-02-28 02:57:19.926,1010223059015628,6.6,2023-02-28 02:57:25.065
36151,2023-02-28 02:57:36.676,1010223059015645,6.4,2023-02-28 02:57:41.694
36152,2023-02-28 02:57:45.134,1010223059015654,6.6,2023-02-28 02:57:50.174
36153,2023-02-28 02:57:53.535,1010223059015702,6.4,2023-02-28 02:57:58.584
36154,2023-02-28 02:58:01.934,1010223059015711,6.6,2023-02-28 02:58:07.053
36155,2023-02-28 02:58:35.644,1010223059015744,6.4,2023-02-28 02:58:40.664
36156,2023-02-28 02:58:52.634,1010223059015801,6.6,2023-02-28 02:58:57.795
36157,2023-02-28 02:59:00.964,1010223059015809,6.4,2023-02-28 02:59:06.023
36158,2023-02-28 02:59:09.453,1010223059015818,6.6,2023-02-28 02:59:14.503
36159,2023-02-28 02:59:17.844,1010223059015826,6.4,2023-02-28 02:59:22.973
36160,2023-02-28 02:59:34.573,1010223059015843,6.6,2023-02-28 02:59:39.703
36161,2023-02-28 02:59:42.973,1010223059015852,6.4,2023-02-28 02:59:48.102
36162,2023-02-28 02:59:51.463,1010223059015900,6.6,2023-02-28 02:59:56.582
36163,2023-02-28 02:59:59.533,1010223059015909,6.4,2023-02-28 03:00:04.664
36164,2023-02-28 03:00:07.953,1010223059015917,6.6,2023-02-28 03:00:13.063
36165,2023-02-28 03:00:50.203,1010223059015959,6.4,2023-02-28 03:00:55.221
36166,2023-02-28 03:00:58.693,1010223059020007,6.6,2023-02-28 03:01:03.711
36167,2023-02-28 03:01:06.973,1010223059020016,6.4,2023-02-28 03:01:12.111
36168,2023-02-28 03:01:15.423,1010223059020024,6.6,2023-02-28 03:01:20.513
36169,2023-02-28 03:01:24.042,1010223059020033,6.4,2023-02-28 03:01:29.142
36170,2023-02-28 03:01:40.701,1010223059020049,6.6,2023-02-28 03:01:45.790
36171,2023-02-28 03:02:06.072,1010223059020114,6.9,2023-02-28 03:02:11.221
36172,2023-02-28 03:02:14.401,1010223059020123,6.6,2023-02-28 03:02:19.471
36173,2023-02-28 03:02:39.730,1010223059020148,6.4,2023-02-28 03:02:44.839
36174,2023-02-28 03:03:21.900,1010223059020230,6.6,2023-02-28 03:03:26.990
36175,2023-02-28 03:03:30.480,1010223059020239,6.4,2023-02-28 03:03:35.539
36176,2023-02-28 03:03:55.619,1010223059020304,6.6,2023-02-28 03:04:00.680
36177,2023-02-28 03:04:45.928,1010223059020355,6.9,2023-02-28 03:04:50.987
36178,2023-02-28 03:04:54.348,1010223059020404,6.6,2023-02-28 03:04:59.467
36179,2023-02-28 03:05:19.257,1010223059020428,6.4,2023-02-28 03:05:24.257
36180,2023-02-28 03:05:27.868,1010223059020436,6.6,2023-02-28 03:05:32.907
36181,2023-02-28 03:07:00.377,1010223059020609,6.9,2023-02-28 03:07:05.476
36182,2023-02-28 03:07:08.786,1010223059020618,6.6,2023-02-28 03:07:13.796
36183,2023-02-28 03:07:33.996,1010223059020643,6.4,2023-02-28 03:07:39.155
36184,2023-02-28 03:07:42.476,1010223059020651,6.6,2023-02-28 03:07:47.555
36185,2023-02-28 03:07:51.065,1010223059020659,6.4,2023-02-28 03:07:56.115
36186,2023-02-28 03:07:59.125,1010223059020708,6.6,2023-02-28 03:08:04.186
36187,2023-02-28 03:08:16.214,1010223059020725,6.4,2023-02-28 03:08:21.234
36188,2023-02-28 03:08:33.125,1010223059020741,6.6,2023-02-28 03:08:38.194
36189,2023-02-28 03:09:15.197,1010223059020824,6.4,2023-02-28 03:09:20.206
36190,2023-02-28 03:09:23.246,1010223059020832,6.6,2023-02-28 03:09:28.355
36191,2023-02-28 03:09:48.723,1010223059020858,6.4,2023-02-28 03:09:53.862
36192,2023-02-28 03:09:57.134,1010223059020906,6.6,2023-02-28 03:10:02.194
36193,2023-02-28 03:10:05.553,1010223059020914,6.4,2023-02-28 03:10:10.594
36194,2023-02-28 03:10:39.122,1010223059020948,6.6,2023-02-28 03:10:44.193
36195,2023-02-28 03:10:55.872,1010223059021005,6.4,2023-02-28 03:11:00.983
36196,2023-02-28 03:11:04.342,1010223059021013,6.6,2023-02-28 03:11:09.381
36197,2023-02-28 03:11:12.892,1010223059021021,6.4,2023-02-28 03:11:18.032
36198,2023-02-28 03:11:29.792,1010223059021038,6.6,2023-02-28 03:11:34.832
36199,2023-02-28 03:11:38.163,1010223059021047,6.4,2023-02-28 03:11:43.232
36200,2023-02-28 03:12:03.503,1010223059021112,6.6,2023-02-28 03:12:08.522
36201,2023-02-28 03:12:20.471,1010223059021129,6.4,2023-02-28 03:12:25.551
36202,2023-02-28 03:12:37.141,1010223059021146,6.6,2023-02-28 03:12:42.201
36203,2023-02-28 03:12:53.772,1010223059021203,6.4,2023-02-28 03:12:58.832
36204,2023-02-28 03:13:02.351,1010223059021211,6.6,2023-02-28 03:13:07.482
36205,2023-02-28 03:13:19.321,1010223059021228,6.4,2023-02-28 03:13:24.351
36206,2023-02-28 03:13:27.651,1010223059021236,6.6,2023-02-28 03:13:32.750
36207,2023-02-28 03:13:43.980,1010223059021253,6.4,2023-02-28 03:13:49.079
36208,2023-02-28 03:13:52.821,1010223059021301,6.6,2023-02-28 03:13:57.960
36209,2023-02-28 03:14:26.450,1010223059021335,6.4,2023-02-28 03:14:31.551
36210,2023-02-28 03:14:43.220,1010223059021352,6.6,2023-02-28 03:14:48.198
36211,2023-02-28 03:15:25.230,1010223059021434,6.4,2023-02-28 03:15:30.358
36212,2023-02-28 03:15:33.640,1010223059021442,6.6,2023-02-28 03:15:38.767
36213,2023-02-28 03:16:07.289,1010223059021516,6.4,2023-02-28 03:16:12.358
36214,2023-02-28 03:16:32.188,1010223059021541,6.6,2023-02-28 03:16:37.319
36215,2023-02-28 03:16:40.759,1010223059021550,6.4,2023-02-28 03:16:45.729
36216,2023-02-28 03:16:49.069,1010223059021558,6.9,2023-02-28 03:16:54.118
36217,2023-02-28 03:16:57.438,1010223059021607,6.6,2023-02-28 03:17:02.519
36218,2023-02-28 03:17:14.368,1010223059021623,6.4,2023-02-28 03:17:19.398
36219,2023-02-28 03:17:22.348,1010223059021632,6.6,2023-02-28 03:17:27.407
36220,2023-02-28 03:17:31.217,1010223059021640,6.9,2023-02-28 03:17:36.266
36221,2023-02-28 03:17:39.717,1010223059021648,6.6,2023-02-28 03:17:44.767
36222,2023-02-28 03:18:21.747,1010223059021730,6.4,2023-02-28 03:18:26.838
36223,2023-02-28 03:18:55.147,1010223059021804,6.6,2023-02-28 03:19:00.276
36224,2023-02-28 03:19:12.147,1010223059021821,6.4,2023-02-28 03:19:17.157
36225,2023-02-28 03:23:20.743,1010223059021903,6.6,2023-02-28 03:23:25.763
36226,2023-02-28 03:23:38.253,1010223059021920,6.4,2023-02-28 03:23:43.332
36227,2023-02-28 03:23:54.862,1010223059021937,6.6,2023-02-28 03:23:59.882
36228,2023-02-28 03:24:02.943,1010223059021945,6.4,2023-02-28 03:24:08.052
36229,2023-02-28 03:24:45.242,1010223059022355,6.6,2023-02-28 03:24:50.361
36230,2023-02-28 03:24:53.671,1010223059022403,6.4,2023-02-28 03:24:58.762
36231,2023-02-28 03:25:02.092,1010223059022411,6.6,2023-02-28 03:25:07.171
36232,2023-02-28 03:25:10.471,1010223059022419,6.4,2023-02-28 03:25:15.571
36233,2023-02-28 03:26:00.371,1010223059022510,6.6,2023-02-28 03:26:05.480
36234,2023-02-28 03:26:17.631,1010223059022526,6.4,2023-02-28 03:26:22.770
36235,2023-02-28 03:26:34.540,1010223059022543,6.6,2023-02-28 03:26:39.648
36236,2023-02-28 03:26:42.819,1010223059022552,6.4,2023-02-28 03:26:47.888
36237,2023-02-28 03:27:08.049,1010223059022617,6.6,2023-02-28 03:27:13.177
36238,2023-02-28 03:27:16.549,1010223059022625,6.4,2023-02-28 03:27:21.657
36239,2023-02-28 03:27:33.108,1010223059022642,6.6,2023-02-28 03:27:38.207
36240,2023-02-28 03:27:50.108,1010223059022659,6.4,2023-02-28 03:27:55.167
36241,2023-02-28 03:27:58.559,1010223059022707,6.6,2023-02-28 03:28:03.569
36242,2023-02-28 03:28:23.858,1010223059022732,6.4,2023-02-28 03:28:29.007
36243,2023-02-28 03:29:14.326,1010223059022823,6.6,2023-02-28 03:29:19.407
36244,2023-02-28 03:29:22.506,1010223059022831,6.4,2023-02-28 03:29:27.647
36245,2023-02-28 03:29:31.006,1010223059022840,6.6,2023-02-28 03:29:36.046
36246,2023-02-28 03:29:39.486,1010223059022848,6.4,2023-02-28 03:29:44.605
36247,2023-02-28 03:29:56.405,1010223059022905,6.6,2023-02-28 03:30:01.486
36248,2023-02-28 03:30:04.726,1010223059022913,6.4,2023-02-28 03:30:09.795
36249,2023-02-28 03:30:21.526,1010223059022930,6.6,2023-02-28 03:30:26.615
36250,2023-02-28 03:30:29.936,1010223059022939,6.4,2023-02-28 03:30:35.095
36251,2023-02-28 03:30:46.684,1010223059022955,6.6,2023-02-28 03:30:51.805
36252,2023-02-28 03:30:55.154,1010223059023004,6.4,2023-02-28 03:31:00.204
36253,2023-02-28 03:31:03.535,1010223059023012,6.6,2023-02-28 03:31:08.615
36254,2023-02-28 03:31:11.884,1010223059023021,6.4,2023-02-28 03:31:17.005
36255,2023-02-28 03:32:19.273,1010223059023128,6.6,2023-02-28 03:32:24.283
36256,2023-02-28 03:32:35.944,1010223059023145,6.4,2023-02-28 03:32:41.013
36257,2023-02-28 03:32:44.193,1010223059023153,6.6,2023-02-28 03:32:49.242
36258,2023-02-28 03:32:52.693,1010223059023202,6.9,2023-02-28 03:32:57.812
36259,2023-02-28 03:33:01.263,1010223059023210,6.6,2023-02-28 03:33:06.292
36260,2023-02-28 03:33:09.351,1010223059023218,6.9,2023-02-28 03:33:14.451
36261,2023-02-28 03:33:26.361,1010223059023235,6.6,2023-02-28 03:33:31.490
36262,2023-02-28 03:33:51.082,1010223059023300,6.9,2023-02-28 03:33:56.131
36263,2023-02-28 03:34:08.302,1010223059023317,6.6,2023-02-28 03:34:13.410
36264,2023-02-28 03:34:33.690,1010223059023343,6.9,2023-02-28 03:34:38.690
36265,2023-02-28 03:35:32.269,1010223059023441,6.6,2023-02-28 03:35:37.259
36266,2023-02-28 03:35:40.638,1010223059023450,6.9,2023-02-28 03:35:45.737
36267,2023-02-28 03:35:49.157,1010223059023458,6.6,2023-02-28 03:35:54.298
36268,2023-02-28 03:35:57.239,1010223059023506,6.9,2023-02-28 03:36:02.368
36269,2023-02-28 03:36:05.898,1010223059023515,6.6,2023-02-28 03:36:11.028
36270,2023-02-28 03:36:14.368,1010223059023523,6.9,2023-02-28 03:36:19.497
36271,2023-02-28 03:36:22.408,1010223059023532,6.6,2023-02-28 03:36:27.417
36272,2023-02-28 03:36:31.198,1010223059023540,6.9,2023-02-28 03:36:36.207
36273,2023-02-28 03:36:47.848,1010223059023557,6.6,2023-02-28 03:36:52.848
36274,2023-02-28 03:36:56.267,1010223059023605,6.9,2023-02-28 03:37:01.407
36275,2023-02-28 03:37:21.417,1010223059023630,6.6,2023-02-28 03:37:26.457
36276,2023-02-28 03:37:29.868,1010223059023639,6.9,2023-02-28 03:37:34.937
36277,2023-02-28 03:38:11.917,1010223059023721,6.6,2023-02-28 03:38:16.937
36278,2023-02-28 03:38:20.026,1010223059023729,6.9,2023-02-28 03:38:25.096
36279,2023-02-28 03:38:37.137,1010223059023746,6.6,2023-02-28 03:38:42.216
36280,2023-02-28 03:38:45.365,1010223059023754,6.9,2023-02-28 03:38:50.375
36281,2023-02-28 03:39:02.385,1010223059023811,6.6,2023-02-28 03:39:07.496
36282,2023-02-28 03:39:10.795,1010223059023820,6.9,2023-02-28 03:39:15.813
36283,2023-02-28 03:39:27.474,1010223059023836,6.6,2023-02-28 03:39:32.614
36284,2023-02-28 03:39:44.375,1010223059023853,6.9,2023-02-28 03:39:49.414
36285,2023-02-28 03:40:01.105,1010223059023910,7.2,2023-02-28 03:40:06.214
36286,2023-02-28 03:40:09.604,1010223059023918,6.9,2023-02-28 03:40:14.694
36287,2023-02-28 03:41:08.614,1010223059024017,6.6,2023-02-28 03:41:13.721
36288,2023-02-28 03:41:17.072,1010223059024026,6.9,2023-02-28 03:41:22.131
36289,2023-02-28 03:41:34.163,1010223059024043,6.6,2023-02-28 03:41:39.252
36290,2023-02-28 03:41:59.263,1010223059024108,6.9,2023-02-28 03:42:04.302
36291,2023-02-28 03:42:07.733,1010223059024116,6.6,2023-02-28 03:42:12.851
36292,2023-02-28 03:42:41.470,1010223059024150,6.9,2023-02-28 03:42:46.460
36293,2023-02-28 03:43:23.341,1010223059024233,6.6,2023-02-28 03:43:28.460
36294,2023-02-28 03:43:40.059,1010223059024249,6.9,2023-02-28 03:43:45.180
36295,2023-02-28 03:43:48.529,1010223059024257,6.6,2023-02-28 03:43:53.650
36296,2023-02-28 03:44:05.319,1010223059024314,6.9,2023-02-28 03:44:10.448
36297,2023-02-28 03:44:30.519,1010223059024339,6.6,2023-02-28 03:44:35.579
36298,2023-02-28 03:44:47.249,1010223059024356,6.9,2023-02-28 03:44:52.298
36299,2023-02-28 03:45:04.128,1010223059024413,7.2,2023-02-28 03:45:09.267
36300,2023-02-28 03:45:12.487,1010223059024421,6.9,2023-02-28 03:45:17.497
36301,2023-02-28 03:45:29.328,1010223059024438,6.6,2023-02-28 03:45:34.457
36302,2023-02-28 03:45:45.747,1010223059024455,6.9,2023-02-28 03:45:50.786
36303,2023-02-28 03:47:18.496,1010223059024627,6.6,2023-02-28 03:47:23.575
36304,2023-02-28 03:47:35.296,1010223059024644,6.9,2023-02-28 03:47:40.375
36305,2023-02-28 03:47:43.796,1010223059024653,6.6,2023-02-28 03:47:48.865
36306,2023-02-28 03:47:52.164,1010223059024701,6.9,2023-02-28 03:47:57.265
36307,2023-02-28 03:48:25.785,1010223059024734,6.6,2023-02-28 03:48:30.773
36308,2023-02-28 03:48:34.045,1010223059024743,6.9,2023-02-28 03:48:39.184
36309,2023-02-28 03:48:50.864,1010223059024800,6.6,2023-02-28 03:48:55.892
36310,2023-02-28 03:48:59.334,1010223059024808,6.9,2023-02-28 03:49:04.372
36311,2023-02-28 03:49:07.273,1010223059024817,6.6,2023-02-28 03:49:12.293
36312,2023-02-28 03:49:16.213,1010223059024825,6.9,2023-02-28 03:49:21.253
36313,2023-02-28 03:49:32.953,1010223059024842,6.6,2023-02-28 03:49:37.983
36314,2023-02-28 03:49:49.632,1010223059024859,6.9,2023-02-28 03:49:54.773
36315,2023-02-28 03:49:58.082,1010223059024907,6.6,2023-02-28 03:50:03.102
36316,2023-02-28 03:50:06.013,1010223059024915,6.9,2023-02-28 03:50:11.022
36317,2023-02-28 03:50:14.943,1010223059024924,6.6,2023-02-28 03:50:20.062
36318,2023-02-28 03:50:40.141,1010223059024949,6.9,2023-02-28 03:50:45.260
36319,2023-02-28 03:51:22.401,1010123059025044,6.6,2023-02-28 03:51:27.500
36320,2023-02-28 03:51:30.482,1010123059025051,6.9,2023-02-28 03:51:35.582
36321,2023-02-28 03:51:39.201,1010123059025058,6.6,2023-02-28 03:51:44.302
36322,2023-02-28 03:51:47.572,1010123059025105,6.9,2023-02-28 03:51:52.700
36323,2023-02-28 03:51:56.012,1010123059025113,6.6,2023-02-28 03:52:01.111
36324,2023-02-28 03:52:12.881,1010123059025127,6.9,2023-02-28 03:52:17.901
36325,2023-02-28 03:55:18.007,1010123059025237,6.6,2023-02-28 03:55:23.017
36326,2023-02-28 03:55:34.489,1010123059025254,6.9,2023-02-28 03:55:39.497
36327,2023-02-28 03:55:51.197,1010123059025438,6.6,2023-02-28 03:55:56.306
36328,2023-02-28 03:55:59.638,1010123059025453,6.9,2023-02-28 03:56:04.786
36329,2023-02-28 03:56:08.148,1010123059025504,6.6,2023-02-28 03:56:13.177
36330,2023-02-28 03:56:16.528,1010123059025525,6.9,2023-02-28 03:56:21.568
36331,2023-02-28 03:56:25.028,1010123059025535,6.6,2023-02-28 03:56:30.148
36332,2023-02-28 03:56:33.427,1010123059025543,6.9,2023-02-28 03:56:38.457
36333,2023-02-28 03:56:41.897,1010123059025551,7.2,2023-02-28 03:56:47.026
36334,2023-02-28 03:56:50.286,1010123059025559,6.9,2023-02-28 03:56:55.427
36335,2023-02-28 03:56:58.726,1010123059025607,6.6,2023-02-28 03:57:03.756
36336,2023-02-28 03:57:15.335,1010123059025624,6.9,2023-02-28 03:57:20.375
36337,2023-02-28 03:57:31.895,1010123059025641,6.6,2023-02-28 03:57:36.944
36338,2023-02-28 03:57:48.845,1010123059025658,6.9,2023-02-28 03:57:53.905
36339,2023-02-28 03:57:57.446,1010123059025706,6.6,2023-02-28 03:58:02.466
36340,2023-02-28 03:58:22.724,1010123059025731,6.9,2023-02-28 03:58:27.813
36341,2023-02-28 03:58:39.545,1010123059025748,6.6,2023-02-28 03:58:44.614
36342,2023-02-28 03:58:56.315,1010123059025805,6.9,2023-02-28 03:59:01.424
36343,2023-02-28 03:59:04.644,1010123059025813,6.6,2023-02-28 03:59:09.755
36344,2023-02-28 03:59:29.823,1010123059025839,6.9,2023-02-28 03:59:34.944
36345,2023-02-28 03:59:38.273,1010123059025847,6.6,2023-02-28 03:59:43.434
36346,2023-02-28 03:59:46.713,1010123059025855,6.9,2023-02-28 03:59:51.832
36347,2023-02-28 03:59:55.124,1010123059025904,6.6,2023-02-28 04:00:00.223
36348,2023-02-28 04:00:03.543,1010123059025912,6.9,2023-02-28 04:00:08.634
36349,2023-02-28 04:01:10.842,1010123059030020,6.6,2023-02-28 04:01:15.982
36350,2023-02-28 04:01:19.131,1010123059030028,6.9,2023-02-28 04:01:24.230
36351,2023-02-28 04:01:52.982,1010123059030101,6.4,2023-02-28 04:01:58.061
36352,2023-02-28 04:02:01.282,1010123059030110,6.6,2023-02-28 04:02:06.301
36353,2023-02-28 04:02:09.711,1010123059030118,6.9,2023-02-28 04:02:14.792
36354,2023-02-28 04:02:26.641,1010123059030135,6.6,2023-02-28 04:02:31.671
36355,2023-02-28 04:02:34.582,1010123059030144,6.9,2023-02-28 04:02:39.592
36356,2023-02-28 04:02:43.141,1010123059030152,6.6,2023-02-28 04:02:48.230
36357,2023-02-28 04:03:00.040,1010123059030209,6.9,2023-02-28 04:03:05.109
36358,2023-02-28 04:03:08.460,1010123059030217,6.6,2023-02-28 04:03:13.591
36359,2023-02-28 04:03:17.131,1010123059030226,6.9,2023-02-28 04:03:22.151
36360,2023-02-28 04:03:42.170,1010123059030251,6.6,2023-02-28 04:03:47.269
36361,2023-02-28 04:03:50.400,1010123059030259,6.9,2023-02-28 04:03:55.430
36362,2023-02-28 04:03:58.839,1010123059030307,6.6,2023-02-28 04:04:03.910
36363,2023-02-28 04:04:07.190,1010123059030316,6.9,2023-02-28 04:04:12.240
36364,2023-02-28 04:04:15.500,1010123059030325,6.6,2023-02-28 04:04:20.549
36365,2023-02-28 04:04:40.660,1010123059030350,6.9,2023-02-28 04:04:45.670
36366,2023-02-28 04:04:49.099,1010123059030358,6.6,2023-02-28 04:04:54.148
36367,2023-02-28 04:04:57.539,1010123059030407,6.9,2023-02-28 04:05:02.559
36368,2023-02-28 04:05:22.969,1010123059030431,6.6,2023-02-28 04:05:27.997
