index,accident_id,ST_CASE,VE_FORMS,Make,Model,BODY_TYP,MOD_YEAR,IMPACT1,DEFORMED,,M_HARM,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,DR_DRINK
822,2016040547,40547,5,63,401,14,2006,98,9,,54,6,1,0,0,3,3,63,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,99,9,9,2,1,0,0,99,99,99,9,3,0
823,2016040548,40548,1,37,705,83,2003,12,2,,1,0,0,0,0,0,0,74,210,99,99,99,99,99,99,9999,99,9999,4,24,0,0,0,1,2,35,3,6,5,11,0,0,14,13,99,1,4,0
824,2016040549,40549,1,49,499,19,1999,12,9,,19,6,1,0,0,3,3,63,105,0,1,0,1,0,3,2015,3,2015,9,99,99,99,99,1,2,99,1,9,9,99,0,0,1,13,99,9,4,0
825,2016040550,40550,1,12,422,15,2000,0,6,,1,1,1,0,0,2,0,66,230,0,7,0,0,0,1,2012,11,2012,4,0,0,0,0,1,2,55,1,1,2,1,0,0,1,6,7,5,2,1
826,2016040551,40551,2,49,40,4,1990,62,6,,12,6,1,0,0,3,0,65,200,0,0,0,1,0,10,2015,10,2015,0,39,0,0,0,1,2,55,1,1,2,1,20,3,1,17,99,1,1,0
827,2016040551,40551,2,84,884,66,2007,12,6,,12,6,1,6,0,3,0,72,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,55,1,1,2,1,0,0,1,66,16,1,1,0
828,2016040552,40552,2,35,472,30,1998,9,6,,12,6,1,0,0,3,0,64,137,0,0,0,0,0,0,0,0,0,9,39,0,0,0,1,2,0,1,1,8,1,20,3,10,16,99,1,1,0
829,2016040552,40552,2,12,402,14,2011,12,6,,12,6,1,0,0,3,0,69,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,35,1,1,8,1,0,0,1,65,99,9,3,0
830,2016040553,40553,1,12,481,31,2001,12,2,,8,6,1,0,0,3,3,65,160,0,0,0,0,0,0,0,0,0,9,99,99,99,99,2,3,35,1,1,2,1,0,0,1,80,1,1,1,0
831,2016040554,40554,1,72,706,80,2007,12,6,,33,6,1,2,0,3,3,78,300,0,9,2,1,0,12,2011,3,2016,3,39,0,0,0,1,2,35,1,1,2,1,20,3,1,14,99,9,4,1
832,2016040555,40555,1,72,706,80,2008,81,6,,31,6,1,0,0,3,0,69,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3,1,2,1,0,0,14,13,99,9,4,0
833,2016040556,40556,1,20,880,67,2001,12,2,,8,6,1,0,0,3,0,72,186,0,0,0,1,0,10,2011,10,2011,0,0,0,0,0,1,2,65,1,1,2,2,0,0,1,80,98,1,3,0
834,2016040557,40557,2,7,482,31,2014,12,6,,12,6,7,0,0,2,2,68,130,0,0,0,0,0,0,0,0,0,4,28,33,73,0,1,2,65,1,3,2,1,0,0,6,10,99,9,2,1
835,2016040557,40557,2,35,39,4,1996,12,6,,12,6,1,0,0,3,0,67,250,0,0,0,1,0,9,2014,9,2014,0,0,0,0,0,1,2,65,1,3,2,1,0,0,1,62,99,9,3,0
836,2016040558,40558,1,72,706,80,2003,98,6,,38,6,1,6,0,3,0,70,145,0,0,0,0,0,0,0,0,0,9,99,99,99,99,3,4,65,1,1,2,1,0,0,99,13,99,9,4,1
837,2016040559,40559,1,41,51,4,2008,0,6,,1,0,0,0,0,0,0,61,162,98,0,0,0,0,0,0,0,0,4,58,0,0,0,1,2,65,1,1,2,1,0,0,1,13,99,9,4,1
838,2016040560,40560,1,20,481,31,2011,98,2,,8,0,0,0,0,0,0,999,999,99,99,99,99,99,99,9999,99,9999,4,99,99,99,99,3,4,55,1,1,2,1,0,0,1,80,99,9,1,0
839,2016040561,40561,2,12,481,31,2013,12,6,,12,6,1,0,0,3,0,70,220,0,0,0,0,0,0,0,0,0,3,39,91,37,0,2,4,45,1,1,2,1,3,3,1,17,1,1,1,1
840,2016040561,40561,2,49,49,6,2009,62,6,,12,6,1,0,0,3,0,63,118,0,0,0,0,1,3,2016,3,2016,0,0,0,0,0,1,4,45,1,1,2,1,3,3,1,66,99,9,3,0
841,2016040562,40562,4,20,471,30,2000,12,6,,12,6,1,0,0,3,3,64,128,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,4,45,1,1,2,1,3,3,1,17,99,9,1,0
842,2016040562,40562,4,30,46,4,2013,63,6,,12,6,1,0,0,3,3,67,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,45,1,1,2,1,3,3,1,66,99,9,3,0
843,2016040562,40562,4,20,24,6,2011,98,6,,12,6,1,0,0,3,0,71,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,1,1,2,1,3,3,5,66,1,1,1,0
844,2016040562,40562,4,48,34,6,2001,98,6,,12,6,1,0,0,3,0,68,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,1,1,2,1,3,3,5,50,1,1,1,0
845,2016040563,40563,3,12,24,6,2008,82,6,,12,6,1,0,0,3,0,67,155,0,1,0,1,0,1,2013,1,2013,4,39,0,0,0,1,5,40,1,1,2,1,3,3,1,11,99,9,2,0
846,2016040563,40563,3,35,47,4,2015,9,6,,12,6,1,0,0,3,3,63,135,0,0,0,1,1,10,2011,10,2012,0,0,0,0,0,1,5,35,1,1,2,1,3,3,1,66,99,9,3,0
847,2016040563,40563,3,48,401,14,2016,9,2,,12,6,1,0,0,3,0,71,160,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,5,40,1,1,2,1,3,3,2,60,1,1,1,0
848,2016040564,40564,2,35,443,20,2000,62,6,,12,6,1,0,0,3,0,62,115,0,2,1,0,0,11,2012,10,2013,0,39,0,0,0,2,5,45,1,1,8,1,3,3,11,15,99,9,3,0
849,2016040564,40564,2,7,472,31,2007,12,6,,12,6,1,0,0,3,0,69,165,0,1,0,0,0,3,2014,3,2014,0,0,0,0,0,2,6,45,1,1,8,1,3,3,1,67,6,1,3,0
850,2016040565,40565,1,49,422,15,2003,12,6,,8,6,1,0,0,3,0,62,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,1,1,2,1,0,0,1,80,16,2,1,0
851,2016040566,40566,1,98,998,95,2016,0,0,,5,6,1,0,0,3,3,67,220,0,1,0,1,1,8,2012,7,2014,0,0,0,0,0,1,5,25,1,1,8,1,0,0,1,98,99,9,1,0
852,2016040567,40567,2,18,7,4,2003,82,6,,12,6,1,0,0,3,0,71,270,0,0,0,0,0,0,0,0,0,0,38,89,0,0,2,4,45,1,1,2,1,3,3,11,15,99,1,1,0
853,2016040567,40567,2,38,401,14,1999,12,4,,12,6,1,0,0,3,0,69,169,0,1,0,1,0,4,2014,10,2014,0,0,0,0,0,2,4,45,1,1,2,1,3,3,1,62,99,1,1,0
854,2016040568,40568,1,7,880,67,1998,0,6,,1,6,1,0,0,3,0,68,279,0,3,0,7,0,10,2011,6,2016,4,0,0,0,0,6,1,55,1,1,2,1,0,0,1,9,99,9,4,1
855,2016040569,40569,1,37,31,2,2013,12,4,,8,6,1,0,0,3,0,70,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,3,1,2,1,28,3,14,80,1,1,1,0
856,2016040570,40570,1,37,402,14,2016,12,6,,1,6,1,0,0,3,0,70,150,0,0,0,0,0,0,0,0,0,9,99,99,99,99,2,2,65,1,1,2,1,0,0,1,13,99,9,4,0
857,2016040571,40571,1,23,421,15,2004,0,6,,1,1,1,0,0,2,0,67,200,0,1,0,1,2,7,2014,9,2016,3,58,0,0,0,1,2,55,3,1,8,1,0,0,14,6,6,4,4,0
858,2016040572,40572,2,55,36,4,2014,81,6,,12,6,1,0,0,3,3,59,96,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,7,45,1,1,8,1,3,3,11,15,99,9,1,0
859,2016040572,40572,2,12,481,31,2001,12,6,,12,6,1,0,0,3,0,71,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,45,1,1,8,1,3,3,1,62,99,9,3,0
860,2016040573,40573,1,42,42,4,1999,12,6,,42,6,1,6,0,3,0,71,215,0,5,0,1,1,11,2012,4,2015,0,0,0,0,0,5,3,30,3,1,8,1,0,0,14,13,99,9,4,0
861,2016040574,40574,1,19,421,15,2004,12,2,,8,6,1,0,0,3,3,74,240,0,0,0,1,0,3,2012,3,2012,0,0,0,0,0,5,5,40,1,1,8,1,0,0,1,80,99,9,1,0
862,2016040575,40575,2,49,482,31,2010,12,6,,1,6,1,0,0,3,0,73,185,0,0,0,0,1,1,2014,1,2014,3,0,0,0,0,2,3,65,1,1,2,1,0,0,1,51,99,9,1,1
863,2016040575,40575,2,63,402,14,2016,6,6,,12,6,1,0,0,3,0,66,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,65,1,1,2,1,0,0,1,53,1,1,1,0
864,2016040576,40576,1,72,706,80,2014,0,6,,30,6,1,0,0,3,0,68,200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,45,3,6,2,1,0,0,14,13,99,9,4,1
865,2016040577,40577,1,49,40,4,1998,0,6,,1,6,1,0,0,3,0,71,196,0,5,2,0,0,7,2012,7,2014,0,0,0,0,0,1,2,65,3,1,2,1,0,0,14,13,99,9,4,1
866,2016040578,40578,3,72,706,80,2006,82,6,,12,6,1,0,0,3,3,71,230,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,45,3,3,2,1,0,0,15,11,99,1,2,1
867,2016040578,40578,3,20,37,4,2008,63,6,,12,6,1,0,0,3,0,66,180,0,0,0,1,0,3,2016,3,2016,0,89,0,0,0,5,5,45,3,3,2,1,0,0,14,60,1,1,1,0
868,2016040578,40578,3,22,441,20,2003,6,4,,12,6,1,0,0,3,0,61,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,3,3,2,1,0,0,14,61,99,1,1,0
869,2016040579,40579,1,58,37,2,2004,98,6,,1,6,1,0,0,3,0,69,220,0,0,0,0,0,0,0,0,0,4,91,0,0,0,3,2,75,2,6,2,1,0,0,14,12,1,1,4,0
870,2016040580,40580,1,42,43,4,2009,98,8,,8,6,1,0,0,3,0,72,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,1,1,2,1,0,0,1,80,1,1,1,0
871,2016040581,40581,3,20,401,14,2005,98,6,,12,6,1,0,0,3,0,73,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,45,1,1,2,1,3,3,11,15,99,9,1,0
872,2016040581,40581,3,72,706,80,2007,12,6,,12,6,1,0,0,3,0,72,270,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,6,45,1,1,2,1,3,3,1,62,99,9,3,1
873,2016040581,40581,3,98,709,80,2000,12,6,,12,6,1,0,0,3,0,72,260,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,6,45,1,1,2,1,3,3,1,62,99,9,3,0
874,2016040582,40582,2,63,32,4,2008,81,6,,12,6,1,0,0,3,3,63,250,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,2,55,1,1,2,1,0,0,1,54,7,9,6,0
875,2016040582,40582,2,87,884,66,2008,12,6,,12,6,1,6,0,3,3,999,999,0,0,0,1,2,4,2012,8,2014,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,16,9,3,0
876,2016040583,40583,1,24,1,4,1998,9,2,,8,6,1,0,0,3,0,66,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,40,1,1,8,1,0,0,1,80,99,1,1,0
877,2016040584,40584,1,72,706,80,1999,98,6,,33,6,1,0,0,2,3,71,175,0,2,0,1,2,7,2012,7,2015,0,0,0,0,0,1,2,25,1,1,8,1,0,0,1,13,99,9,4,0
878,2016040585,40585,3,20,39,4,2006,14,0,,8,6,1,0,0,3,0,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,65,1,1,2,1,0,0,1,80,99,9,3,0
879,2016040585,40585,3,49,40,4,1998,14,0,,8,6,1,0,0,3,3,66,180,0,0,0,3,0,11,2011,5,2012,0,0,0,0,0,3,4,65,1,1,2,1,0,0,1,80,99,9,3,0
880,2016040585,40585,3,85,881,66,2014,98,0,,8,6,1,6,1,3,3,69,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,65,1,1,2,1,0,0,1,80,99,9,3,0
881,2016040586,40586,1,99,499,39,9999,98,9,,15,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,9,9,99,1,9,9,99,0,0,1,80,99,9,2,0
882,2016040587,40587,1,37,32,4,2002,98,9,,8,6,1,0,0,3,0,63,140,1,0,0,0,2,9,2013,12,2013,0,0,0,0,0,9,9,99,9,9,9,99,0,0,99,80,99,9,3,0
883,2016040588,40588,3,53,706,80,2005,12,6,,12,6,1,0,0,3,0,69,186,1,0,0,4,0,6,2015,6,2016,4,27,0,0,0,3,6,65,1,1,2,1,0,0,15,10,11,9,2,0
884,2016040588,40588,3,7,482,31,2002,6,2,,12,6,1,0,0,3,0,75,240,0,0,0,1,2,3,2012,10,2013,0,0,0,0,0,3,6,65,1,1,2,1,0,0,15,53,8,1,2,0
885,2016040588,40588,3,41,421,15,2014,6,2,,12,6,1,0,0,3,0,64,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,1,1,2,1,0,0,2,53,16,1,1,0
886,2016040589,40589,2,6,441,20,2006,12,4,,12,6,1,0,0,3,0,71,275,0,0,0,2,1,11,2012,4,2016,4,0,0,0,0,1,6,35,1,1,8,2,0,0,1,51,99,9,1,0
887,2016040589,40589,2,12,471,30,2010,6,6,,12,6,1,0,0,3,3,69,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,35,1,1,8,2,0,0,1,53,99,1,1,0
888,2016040590,40590,1,20,461,29,2014,12,2,,8,6,1,0,0,3,3,71,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,45,1,1,2,1,0,0,15,80,1,1,1,0
889,2016040591,40591,1,6,43,4,2010,62,6,,8,6,1,0,0,3,0,63,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,40,1,1,2,1,0,0,1,80,99,9,3,0
890,2016040592,40592,1,63,32,4,2004,12,6,,1,6,1,0,0,3,3,68,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,2,5,2,1,0,0,14,12,99,1,4,0
891,2016040593,40593,1,20,421,15,2000,0,6,,1,6,1,0,0,3,0,69,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,8,1,0,0,1,13,7,9,4,0
892,2016040594,40594,1,12,481,31,1988,0,6,,1,0,0,0,0,0,0,67,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,13,6,4,4,1
893,2016040595,40595,2,12,37,4,2012,62,6,,1,6,1,0,0,3,0,66,260,0,0,0,2,0,8,2013,8,2014,0,99,99,99,99,2,2,75,1,6,2,1,0,0,1,12,1,1,4,0
894,2016040595,40595,2,85,881,66,2012,61,4,,12,6,1,6,0,3,3,69,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75,1,6,2,1,0,0,1,60,1,1,1,0
895,2016040596,40596,1,24,7,17,2003,0,6,,1,6,1,0,0,3,0,67,143,0,0,0,0,1,4,2014,4,2014,0,38,0,0,0,4,1,45,1,1,2,1,0,0,1,9,99,9,4,0
896,2016040597,40597,1,35,471,30,1990,12,6,,8,6,1,0,0,3,0,71,280,0,0,0,1,0,8,2013,8,2013,0,99,99,99,99,3,3,55,1,1,2,1,0,0,1,80,99,1,4,1
897,2016040598,40598,3,7,880,67,2001,12,6,,12,0,0,0,0,0,0,61,185,0,0,0,0,0,0,0,0,0,0,51,0,0,0,2,2,75,1,1,2,2,0,0,1,54,99,1,1,0
