,time,TraceabilityCode,CushionWaterTemperature,time.value
47306,2023-02-17 23:33:09.674,1010223048223236,31.7,2023-02-17 23:33:16.994
47307,2023-02-17 23:33:28.714,1010223048223255,31.6,2023-02-17 23:33:35.963
47308,2023-02-17 23:33:57.244,1010223048223324,31.4,2023-02-17 23:34:04.614
47309,2023-02-17 23:34:16.223,1010223048223343,31.3,2023-02-17 23:34:23.573
47310,2023-02-17 23:35:03.894,1010223048223430,31.2,2023-02-17 23:35:11.163
47311,2023-02-17 23:36:56.272,1010223048223556,31.3,2023-02-17 23:37:03.631
47312,2023-02-17 23:37:05.961,1010223048223605,31.4,2023-02-17 23:37:13.260
47313,2023-02-17 23:37:15.461,1010223048223615,31.5,2023-02-17 23:37:22.780
47314,2023-02-17 23:37:25.092,1010223048223624,31.6,2023-02-17 23:37:32.381
47315,2023-02-17 23:37:34.482,1010223048223702,31.8,2023-02-17 23:37:41.891
47316,2023-02-17 23:37:53.520,1010223048223720,32.0,2023-02-17 23:38:00.861
47317,2023-02-17 23:38:03.071,1010223048223729,32.2,2023-02-17 23:38:10.469
47318,2023-02-17 23:38:12.619,1010223048223739,32.3,2023-02-17 23:38:19.898
47319,2023-02-17 23:38:22.210,1010223048223748,32.4,2023-02-17 23:38:29.578
47320,2023-02-17 23:38:41.250,1010223048223807,32.5,2023-02-17 23:38:48.539
47321,2023-02-17 23:38:50.750,1010223048223817,32.7,2023-02-17 23:38:58.049
47322,2023-02-17 23:39:00.289,1010223048223827,32.8,2023-02-17 23:39:07.578
47323,2023-02-17 23:39:09.848,1010223048223836,32.9,2023-02-17 23:39:17.128
47324,2023-02-17 23:39:28.908,1010223048223855,33.0,2023-02-17 23:39:36.207
47325,2023-02-17 23:39:38.509,1010223048223905,33.2,2023-02-17 23:39:45.888
47326,2023-02-17 23:39:57.628,1010223048223923,33.3,2023-02-17 23:40:04.927
47327,2023-02-17 23:40:16.828,1010223048223943,33.5,2023-02-17 23:40:24.217
47328,2023-02-17 23:40:35.907,1010223048224002,33.6,2023-02-17 23:40:43.247
47329,2023-02-17 23:40:54.917,1010223048224021,33.8,2023-02-17 23:41:02.298
47330,2023-02-17 23:41:23.607,1010223048224050,33.9,2023-02-17 23:41:30.857
47331,2023-02-17 23:41:52.086,1010223048224119,34.0,2023-02-17 23:41:59.415
47332,2023-02-17 23:42:39.655,1010223048224206,34.1,2023-02-17 23:42:47.016
47333,2023-02-17 23:43:36.875,1010223048224303,34.0,2023-02-17 23:43:44.134
47334,2023-02-17 23:44:05.295,1010223048224332,33.9,2023-02-17 23:44:12.614
47335,2023-02-17 23:44:14.674,1010223048224341,33.8,2023-02-17 23:44:21.974
47336,2023-02-17 23:44:33.694,1010223048224400,33.6,2023-02-17 23:44:41.015
47337,2023-02-17 23:44:43.125,1010223048224409,33.4,2023-02-17 23:44:50.535
47338,2023-02-17 23:45:02.345,1010223048224429,33.2,2023-02-17 23:45:09.663
47339,2023-02-17 23:45:11.773,1010223048224438,33.0,2023-02-17 23:45:19.092
47340,2023-02-17 23:45:30.854,1010223048224457,32.8,2023-02-17 23:45:38.132
47341,2023-02-17 23:45:40.404,1010223048224507,32.7,2023-02-17 23:45:47.663
47342,2023-02-17 23:45:49.874,1010223048224516,32.6,2023-02-17 23:45:57.174
47343,2023-02-17 23:45:59.323,1010223048224526,32.5,2023-02-17 23:46:06.612
47344,2023-02-17 23:46:08.631,1010223048224535,32.4,2023-02-17 23:46:15.982
47345,2023-02-17 23:46:18.201,1010223048224545,32.3,2023-02-17 23:46:25.492
47346,2023-02-17 23:46:27.671,1010223048224554,32.2,2023-02-17 23:46:35.052
47347,2023-02-17 23:46:46.792,1010223048224613,32.1,2023-02-17 23:46:54.132
47348,2023-02-17 23:46:56.243,1010223048224623,32.0,2023-02-17 23:47:03.572
47349,2023-02-17 23:47:15.483,1010223048224641,31.9,2023-02-17 23:47:22.862
47350,2023-02-17 23:47:44.032,1010223048224710,31.8,2023-02-17 23:47:51.341
47351,2023-02-17 23:48:12.421,1010223048224739,31.7,2023-02-17 23:48:19.661
47352,2023-02-17 23:48:31.401,1010223048224758,31.6,2023-02-17 23:48:38.700
47353,2023-02-17 23:50:03.740,1010223048224931,31.7,2023-02-17 23:50:11.098
47354,2023-02-17 23:50:41.740,1010223048225008,31.8,2023-02-17 23:50:49.099
47355,2023-02-17 23:50:51.329,1010223048225018,31.9,2023-02-17 23:50:58.709
47356,2023-02-17 23:51:00.880,1010223048225027,32.0,2023-02-17 23:51:08.220
47357,2023-02-17 23:51:10.529,1010223048225037,32.1,2023-02-17 23:51:17.828
47358,2023-02-17 23:51:19.950,1010223048225046,32.3,2023-02-17 23:51:27.269
47359,2023-02-17 23:51:38.848,1010223048225105,32.5,2023-02-17 23:51:46.227
47360,2023-02-17 23:51:58.078,1010223048225124,32.7,2023-02-17 23:52:05.348
47361,2023-02-17 23:52:07.608,1010223048225134,32.8,2023-02-17 23:52:14.868
47362,2023-02-17 23:52:17.069,1010223048225144,32.9,2023-02-17 23:52:24.388
47363,2023-02-17 23:52:26.598,1010223048225153,33.1,2023-02-17 23:52:33.908
47364,2023-02-17 23:52:45.687,1010223048225212,33.2,2023-02-17 23:52:52.937
47365,2023-02-17 23:52:55.217,1010223048225221,33.4,2023-02-17 23:53:02.548
47366,2023-02-17 23:53:14.298,1010223048225240,33.5,2023-02-17 23:53:21.586
47367,2023-02-17 23:53:23.717,1010223048225250,33.6,2023-02-17 23:53:31.016
47368,2023-02-17 23:53:33.257,1010223048225259,33.8,2023-02-17 23:53:40.628
47369,2023-02-17 23:53:52.217,1010223048225319,33.9,2023-02-17 23:53:59.588
47370,2023-02-17 23:54:01.697,1010223048225328,34.0,2023-02-17 23:54:09.096
47371,2023-02-17 23:54:20.776,1010223048225347,34.1,2023-02-17 23:54:28.157
47372,2023-02-17 23:54:49.387,1010223048225416,34.3,2023-02-17 23:54:56.786
47373,2023-02-17 23:55:27.575,1010223048225454,34.4,2023-02-17 23:55:34.904
47374,2023-02-17 23:56:05.585,1010223048225532,34.5,2023-02-17 23:56:12.865
47375,2023-02-17 23:56:53.434,1010223048225620,34.4,2023-02-17 23:57:00.704
47376,2023-02-17 23:57:12.463,1010223048225639,34.3,2023-02-17 23:57:19.862
47377,2023-02-17 23:57:22.164,1010223048225648,34.2,2023-02-17 23:57:29.423
47378,2023-02-17 23:57:31.584,1010223048225658,34.0,2023-02-17 23:57:38.872
47379,2023-02-17 23:57:41.094,1010223048225707,33.9,2023-02-17 23:57:48.473
47380,2023-02-17 23:57:50.703,1010223048225717,33.8,2023-02-17 23:57:58.033
47381,2023-02-17 23:58:00.194,1010223048225726,33.6,2023-02-17 23:58:07.434
47382,2023-02-17 23:58:09.683,1010223048225736,33.5,2023-02-17 23:58:16.953
47383,2023-02-17 23:58:19.183,1010223048225745,33.4,2023-02-17 23:58:26.473
47384,2023-02-17 23:58:28.723,1010223048225755,33.2,2023-02-17 23:58:35.983
47385,2023-02-17 23:58:38.243,1010223048225805,33.1,2023-02-17 23:58:45.513
47386,2023-02-17 23:58:57.183,1010223048225824,33.0,2023-02-17 23:59:04.463
47387,2023-02-17 23:59:06.782,1010223048225833,32.8,2023-02-17 23:59:14.081
47388,2023-02-17 23:59:16.201,1010223048225843,32.7,2023-02-17 23:59:23.591
47389,2023-02-17 23:59:35.242,1010223048225902,32.6,2023-02-17 23:59:42.581
47390,2023-02-17 23:59:44.921,1010223048225911,32.5,2023-02-17 23:59:52.230
47391,2023-02-17 23:59:54.351,1010223048225921,32.4,2023-02-18 00:00:01.670
47392,2023-02-18 00:00:13.430,1010223048225940,32.3,2023-02-18 00:00:20.790
47393,2023-02-18 00:00:32.551,1010223048225959,32.2,2023-02-18 00:00:39.900
47394,2023-02-18 00:01:01.609,1010223048230027,32.1,2023-02-18 00:01:08.880
47395,2023-02-18 00:01:11.039,1010223048230037,32.0,2023-02-18 00:01:18.438
47396,2023-02-18 00:01:49.188,1010223048230115,31.9,2023-02-18 00:01:56.467
47397,2023-02-18 00:02:27.489,1010223048230154,32.0,2023-02-18 00:02:34.799
47398,2023-02-18 00:02:36.969,1010223048230203,31.9,2023-02-18 00:02:44.217
47399,2023-02-18 00:03:05.517,1010223048230232,32.0,2023-02-18 00:03:12.915
47400,2023-02-18 00:03:15.096,1010223048230241,31.9,2023-02-18 00:03:22.385
47401,2023-02-18 00:03:33.967,1010223048230300,32.0,2023-02-18 00:03:41.276
47402,2023-02-18 00:03:43.596,1010223048230310,31.9,2023-02-18 00:03:50.956
47403,2023-02-18 00:04:02.667,1010223048230329,32.0,2023-02-18 00:04:09.904
47404,2023-02-18 00:04:40.966,1010223048230407,32.1,2023-02-18 00:04:48.315
47405,2023-02-18 00:04:50.555,1010223048230417,32.2,2023-02-18 00:04:57.915
47406,2023-02-18 00:05:09.704,1010223048230436,32.3,2023-02-18 00:05:16.993
47407,2023-02-18 00:05:19.224,1010223048230445,32.5,2023-02-18 00:05:26.553
47408,2023-02-18 00:05:28.595,1010223048230455,32.6,2023-02-18 00:05:35.904
47409,2023-02-18 00:05:38.234,1010223048230504,32.7,2023-02-18 00:05:45.523
47410,2023-02-18 00:05:47.734,1010223048230514,32.9,2023-02-18 00:05:55.033
47411,2023-02-18 00:05:57.285,1010223048230524,33.0,2023-02-18 00:06:04.553
47412,2023-02-18 00:06:06.684,1010223048230533,33.1,2023-02-18 00:06:14.112
47413,2023-02-18 00:06:16.313,1010223048230543,33.3,2023-02-18 00:06:23.592
47414,2023-02-18 00:06:35.444,1010223048230602,33.5,2023-02-18 00:06:42.713
47415,2023-02-18 00:06:44.832,1010223048230611,33.6,2023-02-18 00:06:52.153
47416,2023-02-18 00:06:54.473,1010223048230627,33.7,2023-02-18 00:07:01.753
47417,2023-02-18 00:10:19.709,1010223048231002,34.6,2023-02-18 00:10:28.388
47418,2023-02-18 00:10:30.418,1010123048231010,34.5,2023-02-18 00:10:37.769
47419,2023-02-18 00:10:39.838,1010123048231017,34.4,2023-02-18 00:10:47.198
47420,2023-02-18 00:10:49.539,1010123048231024,34.3,2023-02-18 00:10:56.888
47421,2023-02-18 00:10:59.098,1010123048231031,34.2,2023-02-18 00:11:06.448
47422,2023-02-18 00:11:08.789,1010123048231038,34.0,2023-02-18 00:11:16.157
47423,2023-02-18 00:11:18.358,1010123048231045,33.9,2023-02-18 00:11:25.726
47424,2023-02-18 00:11:27.868,1010123048231054,33.8,2023-02-18 00:11:35.197
47425,2023-02-18 00:11:37.417,1010123048231103,33.6,2023-02-18 00:11:44.747
47426,2023-02-18 00:14:19.535,1010123048231113,32.0,2023-02-18 00:14:28.805
47427,2023-02-18 00:14:50.243,1010123048231142,31.9,2023-02-18 00:14:57.592
47428,2023-02-18 00:15:09.303,1010123048231433,31.8,2023-02-18 00:15:16.673
47429,2023-02-18 00:15:18.854,1010123048231445,31.7,2023-02-18 00:15:26.313
47430,2023-02-18 00:16:16.372,1010123048231543,31.6,2023-02-18 00:16:23.713
47431,2023-02-18 00:16:25.903,1010123048231552,31.7,2023-02-18 00:16:33.292
47432,2023-02-18 00:16:35.382,1010123048231602,31.6,2023-02-18 00:16:42.711
47433,2023-02-18 00:17:03.913,1010123048231630,31.7,2023-02-18 00:17:11.200
47434,2023-02-18 00:17:51.492,1010123048231718,31.8,2023-02-18 00:17:58.801
47435,2023-02-18 00:18:01.022,1010123048231727,31.7,2023-02-18 00:18:08.371
47436,2023-02-18 00:18:20.022,1010123048231746,31.8,2023-02-18 00:18:27.361
47437,2023-02-18 00:18:29.492,1010123048231756,31.9,2023-02-18 00:18:36.891
47438,2023-02-18 00:18:39.062,1010123048231806,32.0,2023-02-18 00:18:46.401
47439,2023-02-18 00:18:48.581,1010123048231815,32.1,2023-02-18 00:18:55.970
47440,2023-02-18 00:18:58.250,1010123048231825,32.2,2023-02-18 00:19:05.530
47441,2023-02-18 00:19:07.641,1010123048231834,32.4,2023-02-18 00:19:15.040
47442,2023-02-18 00:19:17.161,1010123048231843,32.5,2023-02-18 00:19:24.509
47443,2023-02-18 00:19:26.700,1010123048231853,32.6,2023-02-18 00:19:34.000
47444,2023-02-18 00:19:36.200,1010123048231903,32.8,2023-02-18 00:19:43.519
47445,2023-02-18 00:19:45.829,1010123048231912,33.0,2023-02-18 00:19:53.128
47446,2023-02-18 00:19:55.420,1010123048231922,33.1,2023-02-18 00:20:02.809
47447,2023-02-18 00:20:05.000,1010123048231931,33.2,2023-02-18 00:20:12.410
47448,2023-02-18 00:20:14.619,1010123048231941,33.3,2023-02-18 00:20:21.920
47449,2023-02-18 00:20:24.210,1010123048231950,33.4,2023-02-18 00:20:31.519
47450,2023-02-18 00:20:33.750,1010123048232000,33.6,2023-02-18 00:20:41.049
47451,2023-02-18 00:20:52.799,1010123048232019,33.7,2023-02-18 00:21:00.089
47452,2023-02-18 00:21:02.269,1010123048232029,33.8,2023-02-18 00:21:09.529
47453,2023-02-18 00:21:11.809,1010123048232038,33.9,2023-02-18 00:21:19.118
47454,2023-02-18 00:21:21.289,1010123048232048,34.0,2023-02-18 00:21:28.569
47455,2023-02-18 00:21:40.378,1010123048232107,34.2,2023-02-18 00:21:47.618
47456,2023-02-18 00:22:08.888,1010123048232135,34.3,2023-02-18 00:22:16.168
47457,2023-02-18 00:22:27.918,1010123048232154,34.4,2023-02-18 00:22:35.237
47458,2023-02-18 00:22:37.289,1010123048232204,34.3,2023-02-18 00:22:44.638
47459,2023-02-18 00:22:46.977,1010123048232213,34.4,2023-02-18 00:22:54.288
47460,2023-02-18 00:22:56.588,1010123048232223,34.5,2023-02-18 00:23:03.848
47461,2023-02-18 00:23:05.917,1010123048232232,34.4,2023-02-18 00:23:13.226
47462,2023-02-18 00:24:12.637,1010123048232339,34.3,2023-02-18 00:24:19.966
47463,2023-02-18 00:24:31.786,1010123048232358,34.2,2023-02-18 00:24:39.056
47464,2023-02-18 00:24:41.326,1010123048232407,34.1,2023-02-18 00:24:48.686
47465,2023-02-18 00:24:50.877,1010123048232417,33.9,2023-02-18 00:24:58.256
47466,2023-02-18 00:25:09.986,1010123048232436,33.7,2023-02-18 00:25:17.375
47467,2023-02-18 00:25:19.565,1010123048232446,33.5,2023-02-18 00:25:26.885
47468,2023-02-18 00:25:38.696,1010123048232505,33.3,2023-02-18 00:25:46.006
47469,2023-02-18 00:25:48.236,1010123048232515,33.2,2023-02-18 00:25:55.615
47470,2023-02-18 00:25:57.815,1010123048232524,33.1,2023-02-18 00:26:05.125
47471,2023-02-18 00:26:07.196,1010123048232534,33.0,2023-02-18 00:26:14.483
47472,2023-02-18 00:26:16.694,1010123048232543,32.8,2023-02-18 00:26:24.013
47473,2023-02-18 00:26:35.734,1010123048232602,32.7,2023-02-18 00:26:43.043
47474,2023-02-18 00:26:45.204,1010123048232612,32.6,2023-02-18 00:26:52.535
47475,2023-02-18 00:27:04.244,1010123048232631,32.5,2023-02-18 00:27:11.523
47476,2023-02-18 00:27:13.815,1010123048232640,32.4,2023-02-18 00:27:21.164
47477,2023-02-18 00:27:23.365,1010123048232650,32.3,2023-02-18 00:27:30.654
47478,2023-02-18 00:27:42.434,1010123048232709,32.2,2023-02-18 00:27:49.684
47479,2023-02-18 00:28:01.374,1010123048232728,32.1,2023-02-18 00:28:08.663
47480,2023-02-18 00:28:20.644,1010123048232747,32.0,2023-02-18 00:28:27.933
47481,2023-02-18 00:28:49.003,1010123048232815,31.9,2023-02-18 00:28:56.332
47482,2023-02-18 00:29:17.503,1010123048232844,32.0,2023-02-18 00:29:24.891
47483,2023-02-18 00:29:27.052,1010123048232854,31.8,2023-02-18 00:29:34.342
47484,2023-02-18 00:29:55.703,1010123048232922,31.9,2023-02-18 00:30:02.963
47485,2023-02-18 00:30:04.993,1010123048232932,31.8,2023-02-18 00:30:12.322
47486,2023-02-18 00:30:14.552,1010123048232941,31.9,2023-02-18 00:30:21.930
47487,2023-02-18 00:30:24.062,1010123048232951,31.8,2023-02-18 00:30:31.450
47488,2023-02-18 00:30:43.082,1010123048233010,31.9,2023-02-18 00:30:50.411
47489,2023-02-18 00:31:31.131,1010123048233057,32.0,2023-02-18 00:31:38.421
47490,2023-02-18 00:31:50.150,1010123048233116,32.1,2023-02-18 00:31:57.460
47491,2023-02-18 00:31:59.680,1010123048233126,32.3,2023-02-18 00:32:06.969
47492,2023-02-18 00:32:09.160,1010123048233136,32.4,2023-02-18 00:32:16.499
47493,2023-02-18 00:32:18.740,1010123048233145,32.6,2023-02-18 00:32:26.019
47494,2023-02-18 00:32:28.200,1010123048233155,32.8,2023-02-18 00:32:35.539
47495,2023-02-18 00:32:47.168,1010123048233214,33.0,2023-02-18 00:32:54.497
47496,2023-02-18 00:32:56.698,1010123048233223,33.1,2023-02-18 00:33:04.128
47497,2023-02-18 00:34:52.697,1010123048233233,34.2,2023-02-18 00:35:01.846
47498,2023-02-18 00:35:03.867,1010123048233242,34.3,2023-02-18 00:35:11.286
47499,2023-02-18 00:35:23.157,1010123048233301,34.4,2023-02-18 00:35:30.546
47500,2023-02-18 00:36:01.526,1010123048233527,34.5,2023-02-18 00:36:08.875
47501,2023-02-18 00:36:11.125,1010123048233537,34.6,2023-02-18 00:36:18.415
47502,2023-02-18 00:37:08.676,1010123048233635,34.7,2023-02-18 00:37:16.025
47503,2023-02-18 00:37:18.244,1010123048233644,34.6,2023-02-18 00:37:25.575
47504,2023-02-18 00:37:27.785,1010123048233654,34.7,2023-02-18 00:37:35.104
47505,2023-02-18 00:37:37.234,1010123048233703,34.6,2023-02-18 00:37:44.565
47506,2023-02-18 00:37:56.365,1010123048233723,34.4,2023-02-18 00:38:03.765
47507,2023-02-18 00:38:15.365,1010123048233742,34.2,2023-02-18 00:38:22.775
47508,2023-02-18 00:38:24.785,1010123048233751,34.0,2023-02-18 00:38:32.243
47509,2023-02-18 00:38:34.484,1010123048233801,33.9,2023-02-18 00:38:41.783
47510,2023-02-18 00:38:44.073,1010123048233810,33.7,2023-02-18 00:38:51.404
47511,2023-02-18 00:38:53.453,1010123048233820,33.6,2023-02-18 00:39:00.803
47512,2023-02-18 00:39:03.003,1010123048233829,33.4,2023-02-18 00:39:10.332
47513,2023-02-18 00:39:12.453,1010123048233839,33.3,2023-02-18 00:39:19.813
47514,2023-02-18 00:39:21.973,1010123048233848,33.2,2023-02-18 00:39:29.444
47515,2023-02-18 00:39:31.713,1010123048233858,33.0,2023-02-18 00:39:39.053
47516,2023-02-18 00:39:50.844,1010123048233917,32.9,2023-02-18 00:39:58.243
47517,2023-02-18 00:40:00.533,1010123048233926,32.8,2023-02-18 00:40:07.852
47518,2023-02-18 00:40:10.033,1010123048233936,32.7,2023-02-18 00:40:17.401
47519,2023-02-18 00:42:23.532,1010123048233946,32.0,2023-02-18 00:42:30.901
47520,2023-02-18 00:44:39.519,1010123048233955,31.9,2023-02-18 00:44:46.908
47521,2023-02-18 00:45:20.789,1010123048234238,32.0,2023-02-18 00:45:28.108
47522,2023-02-18 00:45:58.767,1010123048234525,32.1,2023-02-18 00:46:06.148
47523,2023-02-18 00:46:08.328,1010123048234535,32.2,2023-02-18 00:46:15.687
47524,2023-02-18 00:46:17.917,1010123048234544,32.3,2023-02-18 00:46:25.217
47525,2023-02-18 00:46:27.467,1010123048234554,32.4,2023-02-18 00:46:34.778
47526,2023-02-18 00:46:37.068,1010123048234603,32.6,2023-02-18 00:46:44.417
47527,2023-02-18 00:46:46.576,1010123048234613,32.7,2023-02-18 00:46:53.947
47528,2023-02-18 00:46:55.986,1010123048234622,32.8,2023-02-18 00:47:03.345
47529,2023-02-18 00:47:05.697,1010123048234632,32.9,2023-02-18 00:47:13.137
47530,2023-02-18 00:47:15.476,1010123048234641,33.0,2023-02-18 00:47:22.826
47531,2023-02-18 00:47:25.107,1010123048234651,33.1,2023-02-18 00:47:32.387
47532,2023-02-18 00:47:34.596,1010123048234701,33.2,2023-02-18 00:47:41.924
47533,2023-02-18 00:47:44.115,1010123048234710,33.4,2023-02-18 00:47:51.384
47534,2023-02-18 00:47:53.585,1010123048234720,33.5,2023-02-18 00:48:01.025
47535,2023-02-18 00:48:03.186,1010123048234729,33.7,2023-02-18 00:48:10.565
47536,2023-02-18 00:48:22.434,1010123048234749,33.8,2023-02-18 00:48:29.825
47537,2023-02-18 00:48:32.095,1010123048234758,33.9,2023-02-18 00:48:39.454
47538,2023-02-18 00:48:51.144,1010123048234817,34.0,2023-02-18 00:48:58.505
47539,2023-02-18 00:49:00.684,1010123048234827,34.1,2023-02-18 00:49:08.063
47540,2023-02-18 00:49:29.404,1010123048234856,34.3,2023-02-18 00:49:36.803
47541,2023-02-18 00:49:58.084,1010123048234924,34.4,2023-02-18 00:50:05.523
47542,2023-02-18 00:52:25.601,1010123048235012,33.5,2023-02-18 00:52:33.052
47543,2023-02-18 00:55:54.029,1010123048235022,31.8,2023-02-18 00:56:01.407
47544,2023-02-18 00:56:15.519,1010123048235224,31.7,2023-02-18 00:56:22.967
47545,2023-02-18 00:56:25.408,1010123048235231,31.6,2023-02-18 00:56:32.757
47546,2023-02-18 00:56:54.128,1010123048235619,31.5,2023-02-18 00:57:01.398
47547,2023-02-18 00:58:48.167,1010123048235814,31.6,2023-02-18 00:58:55.566
47548,2023-02-18 00:58:57.857,1010123048235824,31.7,2023-02-18 00:59:05.197
47549,2023-02-18 00:59:16.816,1010123048235843,31.8,2023-02-18 00:59:24.197
47550,2023-02-18 00:59:26.447,1010123048235853,32.0,2023-02-18 00:59:33.756
47551,2023-02-18 00:59:35.857,1010123048235902,32.1,2023-02-18 00:59:43.216
47552,2023-02-18 00:59:45.486,1010123048235912,32.2,2023-02-18 00:59:52.744
47553,2023-02-18 00:59:55.055,1010123048235921,32.4,2023-02-18 01:00:02.345
47554,2023-02-18 01:00:04.405,1010123048235931,32.5,2023-02-18 01:00:11.755
47555,2023-02-18 01:00:13.996,1010123048235940,32.6,2023-02-18 01:00:21.305
47556,2023-02-18 01:00:23.546,1010123048235950,32.8,2023-02-18 01:00:30.835
47557,2023-02-18 01:00:33.036,1010123049000000,32.9,2023-02-18 01:00:40.355
47558,2023-02-18 01:00:42.484,1010123049000009,33.0,2023-02-18 01:00:49.793
47559,2023-02-18 01:00:51.904,1010123049000018,33.2,2023-02-18 01:00:59.315
47560,2023-02-18 01:01:11.045,1010123049000038,33.3,2023-02-18 01:01:18.355
47561,2023-02-18 01:01:20.654,1010123049000047,33.4,2023-02-18 01:01:27.954
47562,2023-02-18 01:01:30.194,1010123049000057,33.5,2023-02-18 01:01:37.484
47563,2023-02-18 01:01:39.704,1010123049000106,33.6,2023-02-18 01:01:47.114
47564,2023-02-18 01:01:49.204,1010123049000116,33.7,2023-02-18 01:01:56.515
47565,2023-02-18 01:01:58.785,1010123049000125,33.8,2023-02-18 01:02:06.043
47566,2023-02-18 01:02:08.325,1010123049000135,34.0,2023-02-18 01:02:15.644
47567,2023-02-18 01:02:17.823,1010123049000144,33.9,2023-02-18 01:02:25.073
47568,2023-02-18 01:02:27.263,1010123049000154,34.0,2023-02-18 01:02:34.644
47569,2023-02-18 01:02:36.904,1010123049000203,34.1,2023-02-18 01:02:44.282
47570,2023-02-18 01:02:46.404,1010123049000213,34.2,2023-02-18 01:02:53.723
47571,2023-02-18 01:03:05.374,1010123049000232,34.3,2023-02-18 01:03:12.674
47572,2023-02-18 01:03:14.694,1010123049000241,34.2,2023-02-18 01:03:22.072
47573,2023-02-18 01:03:24.334,1010123049000251,34.3,2023-02-18 01:03:31.644
47574,2023-02-18 01:04:11.743,1010123049000339,34.4,2023-02-18 01:04:19.082
47575,2023-02-18 01:04:30.903,1010123049000357,34.3,2023-02-18 01:04:38.352
47576,2023-02-18 01:04:40.622,1010123049000407,34.4,2023-02-18 01:04:47.891
47577,2023-02-18 01:04:50.121,1010123049000416,34.3,2023-02-18 01:04:57.430
47578,2023-02-18 01:05:09.171,1010123049000435,34.1,2023-02-18 01:05:16.441
47579,2023-02-18 01:05:18.732,1010123049000445,34.0,2023-02-18 01:05:26.081
47580,2023-02-18 01:05:28.121,1010123049000455,33.9,2023-02-18 01:05:35.542
47581,2023-02-18 01:05:37.891,1010123049000504,33.8,2023-02-18 01:05:45.161
