time;PressForceValueRL
2023-02-03 05:02:09.917 CET;24,5
2023-02-03 05:02:36.887 CET;24,2
2023-02-03 05:03:21.607 CET;24
2023-02-03 05:03:30.326 CET;24,5
2023-02-03 05:03:39.436 CET;24,2
2023-02-03 05:06:15.813 CET;24
2023-02-03 05:06:24.792 CET;23,7
2023-02-03 05:06:42.803 CET;24
2023-02-03 05:07:09.921 CET;24,5
2023-02-03 05:07:18.792 CET;24,2
2023-02-03 05:08:03.431 CET;24
2023-02-03 05:08:12.562 CET;23,7
2023-02-03 05:08:21.602 CET;24,2
2023-02-03 05:09:15.290 CET;24
2023-02-03 05:09:51.131 CET;24,2
2023-02-03 05:10:00.091 CET;24
2023-02-03 05:10:09.290 CET;24,5
2023-02-03 05:10:18.009 CET;24,2
2023-02-03 05:10:35.779 CET;24
2023-02-03 05:10:44.880 CET;24,2
2023-02-03 05:10:53.920 CET;24
2023-02-03 05:11:20.729 CET;24,2
2023-02-03 05:11:29.769 CET;24,5
2023-02-03 05:11:38.650 CET;24,2
2023-02-03 05:11:56.898 CET;24,5
2023-02-03 05:12:05.769 CET;24,2
2023-02-03 05:12:50.888 CET;24,5
2023-02-03 05:13:08.809 CET;24,2
2023-02-03 05:13:26.799 CET;24,5
2023-02-03 05:13:35.687 CET;24,2
2023-02-03 05:13:44.736 CET;24,5
2023-02-03 05:13:53.697 CET;24,2
2023-02-03 05:14:11.608 CET;24
2023-02-03 05:14:29.687 CET;23,7
2023-02-03 05:14:38.657 CET;24
2023-02-03 05:14:47.778 CET;24,2
2023-02-03 05:14:56.737 CET;24,5
2023-02-03 05:15:14.486 CET;24,2
2023-02-03 05:15:50.565 CET;24
2023-02-03 05:16:26.566 CET;23,7
2023-02-03 05:17:11.285 CET;24,2
2023-02-03 05:17:20.255 CET;24
2023-02-03 05:17:38.255 CET;24,5
2023-02-03 05:18:14.095 CET;24,2
2023-02-03 05:18:49.694 CET;24
2023-02-03 05:18:58.815 CET;24,2
2023-02-03 05:19:25.703 CET;24
2023-02-03 05:19:52.493 CET;24,2
2023-02-03 05:20:19.461 CET;24
2023-02-03 05:20:28.503 CET;24,5
2023-02-03 05:20:37.391 CET;24,8
2023-02-03 05:21:13.132 CET;24,5
2023-02-03 05:21:31.223 CET;24,2
2023-02-03 05:21:49.052 CET;24
2023-02-03 05:22:15.940 CET;24,2
2023-02-03 05:22:33.861 CET;24,5
2023-02-03 05:22:42.821 CET;24,2
2023-02-03 05:23:09.770 CET;24,5
2023-02-03 05:23:18.980 CET;24,2
2023-02-03 05:23:36.911 CET;24
2023-02-03 05:23:46.010 CET;24,2
2023-02-03 05:24:03.789 CET;24
2023-02-03 05:24:12.979 CET;24,2
2023-02-03 05:24:58.088 CET;24
2023-02-03 05:25:06.898 CET;24,2
2023-02-03 05:25:15.868 CET;24
2023-02-03 05:25:42.907 CET;24,2
2023-02-03 05:26:18.747 CET;24,8
2023-02-03 05:26:27.617 CET;24,5
2023-02-03 05:26:45.296 CET;24,2
2023-02-03 05:26:54.335 CET;24,5
2023-02-03 05:27:03.226 CET;24,2
2023-02-03 05:27:30.107 CET;24,5
2023-02-03 05:27:47.865 CET;24,2
2023-02-03 05:28:06.023 CET;24
2023-02-03 05:28:15.134 CET;24,2
2023-02-03 05:28:23.703 CET;24,5
2023-02-03 05:28:59.614 CET;24,2
2023-02-03 05:29:35.223 CET;24
2023-02-03 05:29:53.223 CET;24,2
2023-02-03 05:30:19.862 CET;24
2023-02-03 05:30:28.993 CET;24,2
2023-02-03 05:30:46.983 CET;24
2023-02-03 05:31:04.592 CET;24,5
2023-02-03 05:31:13.552 CET;24,2
2023-02-03 05:31:49.701 CET;24,5
2023-02-03 05:32:07.471 CET;24,2
2023-02-03 05:32:16.512 CET;24,8
2023-02-03 05:32:34.581 CET;24,5
2023-02-03 05:32:43.391 CET;24,2
2023-02-03 05:33:37.071 CET;24
2023-02-03 05:33:45.950 CET;23,7
2023-02-03 05:33:55.081 CET;24
2023-02-03 05:34:04.111 CET;24,2
2023-02-03 05:34:12.980 CET;24,5
2023-02-03 05:34:21.710 CET;24,2
2023-02-03 05:34:30.670 CET;24,5
2023-02-03 05:34:48.668 CET;24,2
2023-02-03 05:35:06.430 CET;24,5
2023-02-03 05:35:15.390 CET;24,2
2023-02-03 05:35:33.398 CET;24
2023-02-03 05:36:09.227 CET;23,7
2023-02-03 05:36:35.957 CET;24,2
2023-02-03 05:36:54.029 CET;24,5
2023-02-03 05:37:02.838 CET;24,2
2023-02-03 05:37:11.709 CET;24,5
2023-02-03 05:37:20.908 CET;24,2
2023-02-03 05:37:30.198 CET;24,5
2023-02-03 05:37:38.838 CET;24,2
2023-02-03 05:37:56.747 CET;24
2023-02-03 05:38:05.558 CET;24,2
2023-02-03 05:38:41.466 CET;24
2023-02-03 05:38:59.236 CET;23,7
2023-02-03 05:39:08.026 CET;24
2023-02-03 05:39:17.076 CET;23,7
2023-02-03 05:39:34.986 CET;24,2
2023-02-03 05:40:38.036 CET;24
2023-02-03 05:40:46.986 CET;24,8
2023-02-03 05:40:55.966 CET;24,5
2023-02-03 05:41:13.714 CET;24,2
2023-02-03 05:41:49.323 CET;24
2023-02-03 05:42:07.233 CET;23,7
2023-02-03 05:42:16.273 CET;24,5
2023-02-03 05:42:25.322 CET;24,2
2023-02-03 05:42:43.072 CET;24,8
2023-02-03 05:43:00.923 CET;24,5
2023-02-03 05:43:27.723 CET;24,2
2023-02-03 05:43:36.513 CET;24,5
2023-02-03 05:43:54.602 CET;24,2
2023-02-03 05:44:03.391 CET;24,5
2023-02-03 05:44:12.611 CET;24,2
2023-02-03 05:44:30.191 CET;24
2023-02-03 05:44:39.150 CET;24,5
2023-02-03 05:44:48.361 CET;24,2
2023-02-03 05:45:15.240 CET;24,5
2023-02-03 05:45:24.111 CET;24,2
2023-02-03 05:45:41.880 CET;24
2023-02-03 05:46:17.869 CET;24,5
2023-02-03 05:46:35.878 CET;24,2
2023-02-03 05:46:54.039 CET;24,5
2023-02-03 05:47:02.997 CET;24,2
2023-02-03 05:47:20.517 CET;24
2023-02-03 05:47:29.388 CET;24,5
2023-02-03 05:47:47.546 CET;24,2
2023-02-03 05:48:32.687 CET;24,8
2023-02-03 05:48:41.556 CET;24,5
2023-02-03 05:49:17.395 CET;24,2
2023-02-03 05:49:44.125 CET;24
2023-02-03 05:49:52.994 CET;24,2
2023-02-03 05:50:02.206 CET;24,5
2023-02-03 05:50:19.963 CET;24,2
2023-02-03 05:50:38.122 CET;24
2023-02-03 05:51:05.003 CET;24,2
2023-02-03 05:51:13.963 CET;24
2023-02-03 05:51:23.003 CET;24,2
2023-02-03 05:51:58.602 CET;24
2023-02-03 05:52:25.631 CET;24,2
2023-02-03 05:52:43.401 CET;24
2023-02-03 05:52:52.361 CET;23,7
2023-02-03 05:53:19.250 CET;24
2023-02-03 05:53:28.361 CET;23,7
2023-02-03 05:53:37.170 CET;24
2023-02-03 05:54:04.448 CET;24,2
2023-02-03 05:54:13.148 CET;24,5
2023-02-03 05:54:40.200 CET;24,2
2023-02-03 05:54:58.049 CET;24
2023-02-03 05:55:25.009 CET;23,7
2023-02-03 05:55:34.128 CET;24
2023-02-03 05:55:51.818 CET;24,2
2023-02-03 05:56:09.887 CET;24
2023-02-03 05:56:36.767 CET;24,2
2023-02-03 05:57:12.686 CET;24,5
2023-02-03 05:57:39.565 CET;24,2
2023-02-03 05:57:57.734 CET;24
2023-02-03 05:58:15.654 CET;24,2
2023-02-03 05:58:42.765 CET;24
2023-02-03 05:58:51.483 CET;24,2
2023-02-03 05:59:09.654 CET;24
2023-02-03 05:59:18.773 CET;24,2
2023-02-03 06:00:14.372 CET;24
2023-02-03 06:00:32.043 CET;24,2
2023-02-03 06:00:41.243 CET;24
2023-02-03 06:00:59.003 CET;23,7
2023-02-03 06:01:07.961 CET;24
2023-02-03 06:02:01.561 CET;23,7
2023-02-03 06:02:10.440 CET;24
2023-02-03 06:02:19.571 CET;24,2
2023-02-03 06:02:46.369 CET;24,5
2023-02-03 06:03:22.198 CET;24,2
2023-02-03 06:03:40.220 CET;24,5
2023-02-03 06:03:57.898 CET;24,2
2023-02-03 06:04:33.726 CET;24
2023-02-03 06:05:00.776 CET;24,2
2023-02-03 06:05:54.286 CET;24
2023-02-03 06:06:30.056 CET;24,2
2023-02-03 06:06:39.005 CET;24,5
2023-02-03 06:06:47.964 CET;24,2
2023-02-03 06:07:05.894 CET;24,5
2023-02-03 06:07:14.845 CET;24,2
2023-02-03 06:07:32.934 CET;24
2023-02-03 06:07:41.815 CET;24,2
2023-02-03 06:08:35.575 CET;24,8
2023-02-03 06:08:44.533 CET;24,5
2023-02-03 06:09:02.295 CET;24,2
2023-02-03 06:09:20.132 CET;24
2023-02-03 06:09:37.963 CET;24,2
2023-02-03 06:10:13.894 CET;24
2023-02-03 06:10:23.094 CET;24,5
2023-02-03 06:10:41.013 CET;24,2
2023-02-03 06:10:58.622 CET;24
2023-02-03 06:11:16.622 CET;24,2
2023-02-03 06:11:25.483 CET;24
2023-02-03 06:11:34.371 CET;24,2
2023-02-03 06:11:52.221 CET;24
2023-02-03 06:12:10.061 CET;24,5
2023-02-03 06:12:36.931 CET;24,2
2023-02-03 06:12:54.930 CET;24,5
2023-02-03 06:13:03.819 CET;24,2
2023-02-03 06:13:30.619 CET;24,5
2023-02-03 06:13:39.581 CET;24,2
2023-02-03 06:13:48.700 CET;24,5
2023-02-03 06:14:24.470 CET;24,2
2023-02-03 06:14:42.299 CET;24
2023-02-03 06:14:51.348 CET;24,2
2023-02-03 06:15:09.259 CET;24
2023-02-03 06:15:44.937 CET;24,2
2023-02-03 06:16:38.858 CET;24,5
2023-02-03 06:16:47.667 CET;24,2
2023-02-03 06:16:56.778 CET;24,5
2023-02-03 06:17:05.747 CET;24,2
2023-02-03 06:17:23.588 CET;24
2023-02-03 06:17:32.318 CET;24,5
2023-02-03 06:17:41.266 CET;24,2
2023-02-03 06:17:59.417 CET;24
2023-02-03 06:18:17.336 CET;23,7
2023-02-03 06:18:26.066 CET;24,2
2023-02-03 06:18:35.186 CET;24
2023-02-03 06:18:52.936 CET;24,2
2023-02-03 06:19:01.825 CET;24,5
2023-02-03 06:19:19.897 CET;24,2
2023-02-03 06:19:37.904 CET;24
2023-02-03 06:19:46.865 CET;24,5
2023-02-03 06:19:55.734 CET;24,2
2023-02-03 06:20:13.756 CET;24
2023-02-03 06:20:40.786 CET;24,2
2023-02-03 06:20:58.615 CET;24
2023-02-03 06:21:16.855 CET;23,7
2023-02-03 06:21:25.654 CET;24,2
2023-02-03 06:21:34.553 CET;24
2023-02-03 06:21:43.424 CET;24,2
2023-02-03 06:22:10.062 CET;24
2023-02-03 06:22:28.233 CET;24,2
2023-02-03 06:22:45.993 CET;24,5
2023-02-03 06:22:54.862 CET;24,2
2023-02-03 06:23:21.602 CET;24
2023-02-03 06:23:30.701 CET;24,2
2023-02-03 06:23:48.621 CET;24
2023-02-03 06:24:06.381 CET;24,2
2023-02-03 06:24:24.461 CET;24,5
2023-02-03 06:24:33.181 CET;24,2
2023-02-03 06:25:18.059 CET;24
2023-02-03 06:25:35.908 CET;24,5
2023-02-03 06:25:44.868 CET;24,8
2023-02-03 06:26:02.878 CET;24,5
2023-02-03 06:26:11.740 CET;24,2
2023-02-03 06:26:38.549 CET;24
2023-02-03 06:26:47.269 CET;24,2
2023-02-03 06:27:32.388 CET;24,5
2023-02-03 06:27:50.058 CET;24,2
2023-02-03 06:27:59.038 CET;24,5
2023-02-03 06:28:16.947 CET;24,2
2023-02-03 06:28:34.877 CET;24
2023-02-03 06:28:52.937 CET;23,7
2023-02-03 06:29:01.746 CET;24
2023-02-03 06:29:10.855 CET;23,7
2023-02-03 06:29:28.796 CET;24
2023-02-03 06:29:37.586 CET;23,7
2023-02-03 06:29:46.546 CET;24
2023-02-03 06:30:13.595 CET;24,2
2023-02-03 06:30:40.625 CET;24,5
2023-02-03 06:30:49.595 CET;24,8
2023-02-03 06:30:58.714 CET;24,5
2023-02-03 06:31:16.634 CET;24,2
2023-02-03 06:31:34.553 CET;24
2023-02-03 06:31:52.305 CET;23,7
2023-02-03 06:32:01.434 CET;24,2
2023-02-03 06:32:10.474 CET;24
2023-02-03 06:33:13.194 CET;24,2
2023-02-03 06:34:06.871 CET;24,5
2023-02-03 06:34:15.762 CET;24,2
2023-02-03 06:34:51.582 CET;24
2023-02-03 06:35:27.683 CET;24,2
2023-02-03 06:35:36.641 CET;24,5
2023-02-03 06:35:45.671 CET;24,2
2023-02-03 06:36:03.601 CET;24,5
2023-02-03 06:36:12.631 CET;24,2
2023-02-03 06:36:39.349 CET;24
2023-02-03 06:36:57.119 CET;23,7
2023-02-03 06:37:06.079 CET;24,2
2023-02-03 06:37:15.200 CET;24
2023-02-03 06:37:42.151 CET;23,7
2023-02-03 06:37:50.960 CET;24
2023-02-03 06:38:17.918 CET;24,2
2023-02-03 06:38:26.799 CET;24
2023-02-03 06:38:53.588 CET;24,5
2023-02-03 06:39:02.638 CET;24,2
2023-02-03 06:39:56.088 CET;24
2023-02-03 06:40:32.078 CET;24,2
2023-02-03 06:40:41.118 CET;24
2023-02-03 06:41:16.878 CET;24,2
2023-02-03 06:41:52.716 CET;24,5
2023-02-03 06:42:10.476 CET;24,2
2023-02-03 06:42:28.407 CET;24
2023-02-03 06:42:46.404 CET;23,7
2023-02-03 06:43:04.476 CET;24
2023-02-03 06:43:22.305 CET;23,7
2023-02-03 06:43:40.404 CET;24,2
2023-02-03 06:43:49.344 CET;24
2023-02-03 06:43:58.323 CET;24,2
2023-02-03 06:44:52.323 CET;24
2023-02-03 06:45:28.161 CET;24,2
2023-02-03 06:45:46.003 CET;24
2023-02-03 06:46:03.842 CET;23,7
2023-02-03 06:46:30.811 CET;24,2
2023-02-03 06:46:39.510 CET;24
2023-02-03 06:46:57.611 CET;24,2
2023-02-03 06:47:15.440 CET;24
2023-02-03 06:47:33.279 CET;24,2
2023-02-03 06:48:00.490 CET;24
2023-02-03 06:48:08.980 CET;24,2
2023-02-03 06:48:26.890 CET;24
2023-02-03 06:48:36.009 CET;24,2
2023-02-03 06:48:54.009 CET;24
2023-02-03 06:49:02.880 CET;23,7
2023-02-03 06:49:11.849 CET;24
2023-02-03 06:49:38.729 CET;24,2
2023-02-03 06:49:47.529 CET;24,5
2023-02-03 06:50:05.517 CET;24,2
2023-02-03 06:50:23.529 CET;24,5
2023-02-03 06:50:32.499 CET;24,2
2023-02-03 06:50:41.447 CET;24,5
2023-02-03 06:51:26.486 CET;24,2
2023-02-03 06:51:53.446 CET;24
2023-02-03 06:52:56.404 CET;24,2
2023-02-03 06:53:14.404 CET;24
2023-02-03 06:53:32.253 CET;24,2
2023-02-03 06:53:52.983 CET;24
2023-02-03 06:54:01.934 CET;24,2
2023-02-03 06:54:10.973 CET;24
2023-02-03 06:54:19.854 CET;24,2
2023-02-03 06:54:28.723 CET;24
2023-02-03 06:54:37.763 CET;24,2
2023-02-03 06:54:55.532 CET;24
2023-02-03 06:55:04.654 CET;24,2
2023-02-03 06:55:40.322 CET;24
2023-02-03 06:55:49.292 CET;24,2
2023-02-03 06:56:07.290 CET;24
2023-02-03 06:56:16.411 CET;24,2
2023-02-03 06:56:43.290 CET;24,5
2023-02-03 06:56:52.250 CET;24,2
2023-02-03 06:57:10.250 CET;24
2023-02-03 06:57:28.171 CET;23,7
2023-02-03 06:57:37.279 CET;24,2
2023-02-03 06:57:55.210 CET;24
2023-02-03 06:58:04.009 CET;24,2
2023-02-03 06:58:22.088 CET;24
2023-02-03 06:58:30.809 CET;24,2
2023-02-03 06:58:48.809 CET;24
2023-02-03 06:58:57.848 CET;24,2
2023-02-03 06:59:06.819 CET;24,5
2023-02-03 06:59:24.809 CET;24,2
2023-02-03 06:59:42.736 CET;24
2023-02-03 06:59:51.608 CET;24,2
2023-02-03 07:00:00.657 CET;24
2023-02-03 07:00:09.457 CET;24,2
2023-02-03 07:00:18.476 CET;24
2023-02-03 07:01:03.377 CET;24,2
2023-02-03 07:01:21.286 CET;24
2023-02-03 07:01:30.174 CET;24,2
2023-02-03 07:01:39.226 CET;24
2023-02-03 07:01:57.145 CET;23,7
2023-02-03 07:02:32.974 CET;24
2023-02-03 07:02:42.174 CET;24,2
2023-02-03 07:03:09.124 CET;24
2023-02-03 07:03:26.973 CET;23,7
2023-02-03 07:03:35.943 CET;24,5
2023-02-03 07:03:44.903 CET;24,2
2023-02-03 07:04:02.963 CET;24,5
2023-02-03 07:04:12.013 CET;24,2
2023-02-03 07:04:57.141 CET;24
2023-02-03 07:05:23.931 CET;23,7
2023-02-03 07:05:41.930 CET;24
2023-02-03 07:05:50.650 CET;23,7
2023-02-03 07:06:08.579 CET;24
2023-02-03 07:06:26.579 CET;24,8
2023-02-03 07:06:44.569 CET;24,5
2023-02-03 07:07:02.430 CET;24,8
2023-02-03 07:07:11.298 CET;24,5
2023-02-03 07:07:29.368 CET;24,2
2023-02-03 07:07:47.059 CET;24
2023-02-03 07:08:40.816 CET;23,7
2023-02-03 07:08:49.848 CET;24,2
2023-02-03 07:09:16.805 CET;24
2023-02-03 07:09:25.707 CET;24,5
2023-02-03 07:09:34.657 CET;24,2
2023-02-03 07:10:19.625 CET;24
2023-02-03 07:10:28.655 CET;24,5
2023-02-03 07:10:37.625 CET;24,2
2023-02-03 07:10:55.533 CET;24
2023-02-03 07:11:22.584 CET;23,7
2023-02-03 07:11:40.582 CET;24
2023-02-03 07:11:58.572 CET;23,7
2023-02-03 07:12:07.292 CET;24
2023-02-03 07:12:16.342 CET;24,5
2023-02-03 07:12:25.292 CET;24,2
2023-02-03 07:12:43.463 CET;24,5
2023-02-03 07:13:01.141 CET;24,2
2023-02-03 07:13:19.301 CET;24
2023-02-03 07:13:37.371 CET;23,7
2023-02-03 07:13:46.181 CET;24
2023-02-03 07:14:04.262 CET;23,7
2023-02-03 07:14:31.369 CET;24
2023-02-03 07:14:58.259 CET;24,2
2023-02-03 07:15:52.099 CET;24
2023-02-03 07:16:09.947 CET;24,2
2023-02-03 07:16:27.868 CET;24
2023-02-03 07:16:45.778 CET;23,7
2023-02-03 07:16:54.578 CET;24
2023-02-03 07:17:12.667 CET;23,7
2023-02-03 07:17:21.766 CET;24,2
2023-02-03 07:17:30.747 CET;24
2023-02-03 07:18:06.665 CET;23,7
2023-02-03 07:18:15.375 CET;24,5
2023-02-03 07:18:42.506 CET;24,2
2023-02-03 07:19:00.184 CET;24
2023-02-03 07:19:36.253 CET;23,7
2023-02-03 07:20:03.233 CET;24
2023-02-03 07:20:12.023 CET;23,7
2023-02-03 07:20:20.894 CET;24
2023-02-03 07:20:29.953 CET;23,7
2023-02-03 07:20:39.072 CET;24,5
2023-02-03 07:20:47.864 CET;24,2
2023-02-03 07:21:05.953 CET;24,5
2023-02-03 07:21:23.861 CET;24,2
2023-02-03 07:22:08.831 CET;24
2023-02-03 07:22:17.621 CET;24,2
2023-02-03 07:22:26.581 CET;24
2023-02-03 07:24:31.319 CET;23,4
2023-02-03 07:24:54.588 CET;23,7
2023-02-03 07:25:02.588 CET;24,2
2023-02-03 07:25:35.868 CET;24
2023-02-03 07:26:09.937 CET;23,7
2023-02-03 07:26:52.915 CET;23,4
2023-02-03 07:27:01.625 CET;23,7
2023-02-03 07:27:10.585 CET;23,4
2023-02-03 07:27:19.464 CET;23,7
2023-02-03 07:27:37.375 CET;24
2023-02-03 07:27:48.105 CET;23,7
2023-02-03 07:28:07.384 CET;24
2023-02-03 07:28:16.275 CET;23,7
2023-02-03 07:28:25.624 CET;24,2
2023-02-03 07:28:37.714 CET;24
2023-02-03 07:29:43.392 CET;23,7
2023-02-03 07:30:32.752 CET;23,4
2023-02-03 07:30:50.592 CET;23,7
2023-02-03 07:31:17.391 CET;23,4
2023-02-03 07:31:26.592 CET;23,7
2023-02-03 07:31:44.911 CET;24
2023-02-03 07:31:57.322 CET;23,7
2023-02-03 07:32:06.101 CET;24
2023-02-03 07:32:40.990 CET;23,7
2023-02-03 07:32:49.871 CET;24,2
2023-02-03 07:32:58.831 CET;24
2023-02-03 07:33:16.920 CET;23,7
2023-02-03 07:33:36.990 CET;23,4
2023-02-03 07:34:12.658 CET;23,7
2023-02-03 07:34:52.039 CET;24
2023-02-03 07:35:13.069 CET;24,2
2023-02-03 07:35:22.838 CET;24
2023-02-03 07:36:06.668 CET;23,7
2023-02-03 07:36:28.267 CET;24
2023-02-03 07:36:37.076 CET;23,7
2023-02-03 07:36:54.996 CET;23,4
2023-02-03 07:37:04.187 CET;23,7
2023-02-03 07:37:22.118 CET;23,4
2023-02-03 07:37:30.987 CET;24
2023-02-03 07:37:39.957 CET;23,7
2023-02-03 07:37:58.026 CET;23,4
2023-02-03 07:38:06.996 CET;24
2023-02-03 07:38:16.117 CET;23,7
2023-02-03 07:38:34.046 CET;24
2023-02-03 07:39:00.835 CET;23,7
2023-02-03 07:39:18.835 CET;24
2023-02-03 07:39:27.716 CET;24,2
2023-02-03 07:39:36.676 CET;24
2023-02-03 07:39:54.674 CET;23,7
2023-02-03 07:44:47.019 CET;23,2
2023-02-03 07:45:02.279 CET;23,7
2023-02-03 07:45:09.970 CET;23,4
2023-02-03 07:45:33.799 CET;24
2023-02-03 07:45:42.448 CET;23,7
2023-02-03 07:46:24.917 CET;23,4
2023-02-03 07:46:42.118 CET;23,2
2023-02-03 07:46:51.078 CET;23,7
2023-02-03 07:46:59.799 CET;23,4
2023-02-03 07:47:17.326 CET;23,2
2023-02-03 07:47:26.266 CET;23,4
2023-02-03 07:47:35.397 CET;23,7
2023-02-03 07:47:53.637 CET;24
2023-02-03 07:48:11.726 CET;23,7
2023-02-03 07:48:47.486 CET;24
2023-02-03 07:49:05.325 CET;23,7
2023-02-03 07:49:23.246 CET;23,4
2023-02-03 07:49:59.407 CET;23,7
2023-02-03 07:50:26.206 CET;23,4
2023-02-03 07:50:35.325 CET;23,7
2023-02-03 07:50:53.154 CET;23,4
2023-02-03 07:51:02.115 CET;23,7
2023-02-03 07:51:11.015 CET;24
2023-02-03 07:51:29.095 CET;23,7
2023-02-03 07:51:37.884 CET;24
2023-02-03 07:51:47.023 CET;23,7
2023-02-03 07:52:04.924 CET;23,4
2023-02-03 07:52:13.894 CET;24,2
2023-02-03 07:52:22.755 CET;24
2023-02-03 07:52:40.604 CET;23,7
2023-02-03 07:52:58.283 CET;23,4
2023-02-03 07:53:25.094 CET;23,7
2023-02-03 07:53:52.042 CET;23,4
2023-02-03 07:54:00.933 CET;23,7
2023-02-03 07:54:36.773 CET;23,4
2023-02-03 07:54:45.733 CET;23,7
2023-02-03 07:55:23.312 CET;23,4
2023-02-03 07:55:32.371 CET;23,7
2023-02-03 07:55:41.331 CET;23,4
2023-02-03 07:55:50.200 CET;23,7
2023-02-03 07:56:26.131 CET;24
2023-02-03 07:56:34.930 CET;23,7
2023-02-03 07:57:01.809 CET;23,4
2023-02-03 08:01:14.296 CET;23,2
2023-02-03 08:01:23.016 CET;23,4
2023-02-03 08:01:49.657 CET;23,2
2023-02-03 08:02:07.576 CET;23,7
2023-02-03 08:02:16.786 CET;23,4
2023-02-03 08:02:43.496 CET;23,7
2023-02-03 08:08:45.230 CET;23,2
2023-02-03 08:09:38.450 CET;23,4
2023-02-03 08:09:47.250 CET;23,7
2023-02-03 08:09:56.381 CET;23,4
2023-02-03 08:11:25.750 CET;23,7
2023-02-03 08:11:43.989 CET;24
2023-02-03 08:11:52.948 CET;23,7
2023-02-03 08:12:19.740 CET;24
2023-02-03 08:12:37.739 CET;23,7
2023-02-03 08:12:55.579 CET;23,4
2023-02-03 08:13:04.630 CET;23,7
2023-02-03 08:14:16.227 CET;24
2023-02-03 08:14:34.237 CET;23,7
2023-02-03 08:16:03.744 CET;23,4
2023-02-03 08:16:21.426 CET;23,7
2023-02-03 08:16:30.555 CET;23,4
2023-02-03 08:16:39.584 CET;23,7
2023-02-03 08:16:48.624 CET;24
2023-02-03 08:16:57.594 CET;23,7
2023-02-03 08:17:15.513 CET;23,4
2023-02-03 08:17:24.463 CET;24
2023-02-03 08:18:09.111 CET;23,7
2023-02-03 08:18:27.201 CET;23,4
2023-02-03 08:18:36.003 CET;24
2023-02-03 08:18:45.191 CET;23,7
2023-02-03 08:19:29.742 CET;23,4
2023-02-03 08:19:38.871 CET;23,7
2023-02-03 08:20:06.071 CET;24
2023-02-03 08:20:23.921 CET;23,7
2023-02-03 08:20:33.032 CET;24,2
2023-02-03 08:20:41.901 CET;24
2023-02-03 08:21:08.480 CET;23,7
2023-02-03 08:21:26.401 CET;23,4
2023-02-03 08:21:44.309 CET;23,7
2023-02-03 08:21:53.589 CET;23,4
2023-02-03 08:22:02.390 CET;23,7
2023-02-03 08:22:11.519 CET;23,4
2023-02-03 08:22:20.309 CET;23,7
2023-02-03 08:22:38.160 CET;24
2023-02-03 08:22:56.229 CET;23,7
2023-02-03 08:23:14.069 CET;23,4
2023-02-03 08:23:23.039 CET;23,7
2023-02-03 08:23:32.148 CET;24
2023-02-03 08:23:41.108 CET;23,7
2023-02-03 08:24:07.999 CET;23,4
2023-02-03 08:24:16.798 CET;23,2
2023-02-03 08:24:34.878 CET;23,4
2023-02-03 08:25:01.506 CET;24
2023-02-03 08:25:28.477 CET;23,7
2023-02-03 08:25:55.447 CET;24
2023-02-03 08:26:04.387 CET;23,7
2023-02-03 08:26:13.276 CET;24
2023-02-03 08:26:22.305 CET;23,7
2023-02-03 08:26:40.157 CET;23,4
2023-02-03 08:26:58.006 CET;24
2023-02-03 08:27:06.957 CET;23,7
2023-02-03 08:27:24.805 CET;23,4
2023-02-03 08:27:42.875 CET;23,7
2023-02-03 08:27:51.766 CET;24
2023-02-03 08:28:18.796 CET;23,7
2023-02-03 08:28:36.706 CET;24
2023-02-03 08:28:54.714 CET;23,7
2023-02-03 08:29:21.595 CET;24
2023-02-03 08:29:39.424 CET;23,7
2023-02-03 08:30:06.414 CET;23,4
2023-02-03 08:30:15.282 CET;23,7
2023-02-03 08:31:09.111 CET;24
2023-02-03 08:31:35.842 CET;23,7
2023-02-03 08:32:02.642 CET;24
2023-02-03 08:32:11.443 CET;23,7
2023-02-03 08:32:38.401 CET;24
2023-02-03 08:32:47.371 CET;23,7
2023-02-03 08:33:23.282 CET;23,4
2023-02-03 08:33:50.400 CET;23,7
2023-02-03 08:33:59.049 CET;24
2023-02-03 08:34:08.160 CET;23,7
2023-02-03 08:34:17.280 CET;24
2023-02-03 08:34:35.210 CET;23,7
2023-02-03 08:34:44.158 CET;24
2023-02-03 08:35:19.848 CET;23,7
2023-02-03 08:35:37.828 CET;23,4
2023-02-03 08:35:55.687 CET;23,7
2023-02-03 08:36:04.808 CET;23,4
2023-02-03 08:36:31.528 CET;23,7
2023-02-03 08:36:40.556 CET;23,4
2023-02-03 08:36:49.526 CET;23,7
2023-02-03 08:36:58.407 CET;24
2023-02-03 08:37:07.286 CET;23,7
2023-02-03 08:37:43.207 CET;23,4
2023-02-03 08:37:52.246 CET;23,7
2023-02-03 08:38:01.127 CET;23,4
2023-02-03 08:38:54.805 CET;23,7
2023-02-03 08:39:21.684 CET;23,4
2023-02-03 08:39:30.894 CET;23,7
2023-02-03 08:39:48.724 CET;24,2
2023-02-03 08:39:57.525 CET;24
2023-02-03 08:40:15.365 CET;23,7
2023-02-03 08:40:33.374 CET;23,4
2023-02-03 08:40:42.413 CET;23,7
2023-02-03 08:41:36.084 CET;23,4
2023-02-03 08:41:54.171 CET;23,7
2023-02-03 08:46:33.680 CET;23,2
2023-02-03 08:46:42.630 CET;23,7
2023-02-03 08:47:00.219 CET;23,4
2023-02-03 08:48:11.657 CET;23,7
2023-02-03 08:48:20.766 CET;23,4
2023-02-03 08:48:38.538 CET;23,7
