time;PressForceValueFL
2023-01-03 07:35:50.479 CET;14,6
2023-01-03 07:35:59.588 CET;14,4
2023-01-03 07:36:08.398 CET;14,1
2023-01-03 07:36:17.598 CET;14,4
2023-01-03 07:36:26.318 CET;13,8
2023-01-03 07:36:35.278 CET;14,1
2023-01-03 07:37:02.167 CET;14,4
2023-01-03 07:37:20.157 CET;14,1
2023-01-03 07:37:55.746 CET;13,8
2023-01-03 07:38:04.555 CET;13,6
2023-01-03 07:38:13.835 CET;14,1
2023-01-03 07:38:22.716 CET;14,4
2023-01-03 07:38:31.515 CET;13,8
2023-01-03 07:38:40.714 CET;14,1
2023-01-03 07:38:49.426 CET;13,8
2023-01-03 07:38:58.325 CET;14,1
2023-01-03 07:39:07.513 CET;14,4
2023-01-03 07:39:34.404 CET;14,1
2023-01-03 07:40:01.604 CET;14,4
2023-01-03 07:40:10.483 CET;13,8
2023-01-03 07:40:37.753 CET;14,4
2023-01-03 07:40:55.673 CET;13,8
2023-01-03 07:41:04.334 CET;14,1
2023-01-03 07:41:22.473 CET;14,4
2023-01-03 07:41:31.354 CET;14,6
2023-01-03 07:41:40.062 CET;14,1
2023-01-03 07:41:57.913 CET;14,4
2023-01-03 07:42:07.042 CET;14,1
2023-01-03 07:42:24.953 CET;14,4
2023-01-03 07:42:33.923 CET;14,1
2023-01-03 07:42:42.881 CET;14,4
2023-01-03 07:43:01.042 CET;13,8
2023-01-03 07:43:10.081 CET;14,4
2023-01-03 07:43:18.881 CET;13,8
2023-01-03 07:43:36.730 CET;14,1
2023-01-03 07:43:45.680 CET;13,8
2023-01-03 07:43:54.561 CET;13,6
2023-01-03 07:44:03.760 CET;14,1
2023-01-03 07:44:30.641 CET;14,4
2023-01-03 07:44:57.530 CET;14,1
2023-01-03 07:45:06.489 CET;14,6
2023-01-03 07:45:15.438 CET;14,1
2023-01-03 07:45:33.359 CET;14,4
2023-01-03 07:45:42.398 CET;14,1
2023-01-03 07:45:51.279 CET;14,4
2023-01-03 07:46:00.000 CET;13,8
2023-01-03 07:46:09.289 CET;14,1
2023-01-03 07:46:18.167 CET;13,8
2023-01-03 07:46:35.928 CET;14,1
2023-01-03 07:46:44.809 CET;13,8
2023-01-03 07:46:54.009 CET;14,4
2023-01-03 07:47:11.687 CET;14,1
2023-01-03 07:47:47.836 CET;14,4
2023-01-03 07:48:05.526 CET;13,6
2023-01-03 07:48:14.657 CET;14,1
2023-01-03 07:48:32.415 CET;14,4
2023-01-03 07:48:48.085 CET;13,8
2023-01-03 07:49:24.165 CET;14,1
2023-01-03 07:49:42.003 CET;13,8
2023-01-03 07:49:51.043 CET;14,4
2023-01-03 07:49:59.914 CET;14,1
2023-01-03 07:50:08.894 CET;13,8
2023-01-03 07:50:17.595 CET;14,6
2023-01-03 07:50:26.805 CET;14,4
2023-01-03 07:50:35.773 CET;14,1
2023-01-03 07:50:44.573 CET;14,6
2023-01-03 07:51:02.414 CET;14,4
2023-01-03 07:51:11.622 CET;14,1
2023-01-03 07:51:20.562 CET;14,4
2023-01-03 07:51:29.691 CET;14,1
2023-01-03 07:51:56.413 CET;14,4
2023-01-03 07:52:05.211 CET;13,8
2023-01-03 07:52:23.051 CET;14,4
2023-01-03 07:52:32.010 CET;14,1
2023-01-03 07:53:07.769 CET;14,4
2023-01-03 07:53:17.049 CET;14,1
2023-01-03 07:53:44.020 CET;14,4
2023-01-03 07:53:52.890 CET;13,8
2023-01-03 07:54:10.809 CET;14,4
2023-01-03 07:54:19.690 CET;14,6
2023-01-03 07:54:28.729 CET;14,1
2023-01-03 07:54:37.779 CET;13,8
2023-01-03 07:54:55.769 CET;14,1
2023-01-03 07:55:04.660 CET;13,8
2023-01-03 07:55:22.499 CET;14,1
2023-01-03 07:55:31.608 CET;13,8
2023-01-03 07:55:58.417 CET;14,1
2023-01-03 07:56:16.086 CET;13,8
2023-01-03 07:56:24.976 CET;14,1
2023-01-03 07:57:01.137 CET;14,4
2023-01-03 07:57:18.657 CET;13,8
2023-01-03 07:57:36.967 CET;13,6
2023-01-03 07:57:45.766 CET;14,4
2023-01-03 07:57:54.898 CET;14,1
2023-01-03 07:58:03.536 CET;13,8
2023-01-03 07:58:12.736 CET;14,4
2023-01-03 07:58:21.447 CET;14,6
2023-01-03 07:58:30.556 CET;14,1
2023-01-03 07:58:48.486 CET;14,4
2023-01-03 07:58:57.296 CET;14,6
2023-01-03 07:59:06.415 CET;13,8
2023-01-03 07:59:15.375 CET;14,1
2023-01-03 07:59:24.246 CET;14,6
2023-01-03 07:59:33.226 CET;14,4
2023-01-03 07:59:42.345 CET;13,8
2023-01-03 07:59:51.375 CET;14,1
2023-01-03 08:00:09.374 CET;13,8
2023-01-03 08:00:27.453 CET;13,6
2023-01-03 08:00:36.332 CET;13,8
2023-01-03 08:00:45.213 CET;14,1
2023-01-03 08:01:03.052 CET;14,4
2023-01-03 08:01:12.161 CET;14,6
2023-01-03 08:01:20.971 CET;13,8
2023-01-03 08:01:38.891 CET;14,1
2023-01-03 08:01:48.010 CET;14,4
2023-01-03 08:01:56.821 CET;13,8
2023-01-03 08:02:05.621 CET;14,1
2023-01-03 08:02:14.651 CET;14,4
2023-01-03 08:02:23.381 CET;14,1
2023-01-03 08:02:32.101 CET;14,4
2023-01-03 08:02:41.289 CET;13,8
2023-01-03 08:02:50.489 CET;14,1
2023-01-03 08:03:08.418 CET;13,8
2023-01-03 08:03:17.378 CET;14,1
2023-01-03 08:03:44.249 CET;13,8
2023-01-03 08:03:53.299 CET;14,4
2023-01-03 08:04:02.009 CET;13,8
2023-01-03 08:04:11.207 CET;14,1
2023-01-03 08:04:20.177 CET;13,8
2023-01-03 08:04:29.046 CET;14,4
2023-01-03 08:04:38.016 CET;13,8
2023-01-03 08:04:56.016 CET;14,4
2023-01-03 08:05:14.176 CET;14,1
2023-01-03 08:05:22.895 CET;14,4
2023-01-03 08:05:40.976 CET;14,1
2023-01-03 08:05:58.897 CET;14,4
2023-01-03 08:06:07.936 CET;14,1
2023-01-03 08:06:52.976 CET;14,4
2023-01-03 08:07:02.016 CET;14,1
2023-01-03 08:07:10.963 CET;14,4
2023-01-03 08:07:29.144 CET;14,6
2023-01-03 08:07:47.053 CET;14,1
2023-01-03 08:08:13.854 CET;13,8
2023-01-03 08:08:22.733 CET;14,4
2023-01-03 08:08:31.864 CET;14,1
2023-01-03 08:08:49.773 CET;13,8
2023-01-03 08:09:07.691 CET;14,1
2023-01-03 08:09:16.651 CET;13,8
2023-01-03 08:09:25.532 CET;14,1
2023-01-03 08:09:34.582 CET;14,4
2023-01-03 08:09:52.250 CET;14,1
2023-01-03 08:10:01.381 CET;14,6
2023-01-03 08:10:10.342 CET;14,1
2023-01-03 08:10:19.141 CET;14,6
2023-01-03 08:10:28.342 CET;14,1
2023-01-03 08:11:13.220 CET;14,6
2023-01-03 08:11:22.099 CET;14,1
2023-01-03 08:11:30.888 CET;13,8
2023-01-03 08:11:39.930 CET;14,4
2023-01-03 08:11:48.809 CET;14,1
2023-01-03 08:12:24.888 CET;14,4
2023-01-03 08:13:18.417 CET;14,1
2023-01-03 08:13:27.546 CET;14,4
2023-01-03 08:13:36.506 CET;14,1
2023-01-03 08:14:14.016 CET;14,4
2023-01-03 08:14:31.937 CET;14,1
2023-01-03 08:14:40.815 CET;13,8
2023-01-03 08:14:59.065 CET;14,1
2023-01-03 08:15:07.936 CET;14,4
2023-01-03 08:15:25.696 CET;13,8
2023-01-03 08:15:34.665 CET;14,1
2023-01-03 08:15:43.624 CET;14,4
2023-01-03 08:15:52.344 CET;14,1
2023-01-03 08:16:01.213 CET;14,4
2023-01-03 08:16:19.224 CET;14,6
2023-01-03 08:16:28.335 CET;14,1
2023-01-03 08:16:37.303 CET;14,6
2023-01-03 08:16:46.344 CET;13,6
2023-01-03 08:17:03.944 CET;14,1
2023-01-03 08:17:13.062 CET;14,4
2023-01-03 08:17:21.864 CET;13,8
2023-01-03 08:17:30.983 CET;14,1
2023-01-03 08:17:40.181 CET;13,8
2023-01-03 08:17:58.012 CET;14,4
2023-01-03 08:18:06.982 CET;13,8
2023-01-03 08:18:15.950 CET;14,1
2023-01-03 08:18:24.822 CET;14,4
2023-01-03 08:18:33.861 CET;14,1
2023-01-03 08:19:09.631 CET;14,4
2023-01-03 08:19:45.460 CET;14,1
2023-01-03 08:20:03.470 CET;13,8
2023-01-03 08:20:21.380 CET;14,1
2023-01-03 08:20:57.230 CET;14,4
2023-01-03 08:21:05.948 CET;13,8
2023-01-03 08:21:15.229 CET;14,1
2023-01-03 08:21:33.309 CET;14,4
2023-01-03 08:21:42.028 CET;14,1
2023-01-03 08:21:51.217 CET;14,4
2023-01-03 08:22:00.197 CET;14,1
2023-01-03 08:22:18.107 CET;14,4
2023-01-03 08:22:36.026 CET;13,8
2023-01-03 08:22:44.816 CET;14,4
2023-01-03 08:22:53.707 CET;14,1
2023-01-03 08:23:02.336 CET;13,8
2023-01-03 08:23:11.296 CET;14,1
2023-01-03 08:23:20.266 CET;14,4
2023-01-03 08:23:28.976 CET;14,1
2023-01-03 08:23:56.105 CET;14,4
2023-01-03 08:24:14.035 CET;13,8
2023-01-03 08:24:22.984 CET;14,4
2023-01-03 08:24:58.746 CET;14,1
2023-01-03 08:25:16.505 CET;13,3
2023-01-03 08:25:25.394 CET;14,6
2023-01-03 08:25:34.345 CET;14,4
2023-01-03 08:25:43.394 CET;13,8
2023-01-03 08:25:52.255 CET;14,1
2023-01-03 08:26:01.553 CET;14,4
2023-01-03 08:26:10.505 CET;14,1
2023-01-03 08:27:04.362 CET;14,4
2023-01-03 08:27:22.424 CET;14,1
2023-01-03 08:27:31.394 CET;14,4
2023-01-03 08:27:40.433 CET;14,6
2023-01-03 08:27:49.153 CET;13,8
2023-01-03 08:27:58.032 CET;14,1
2023-01-03 08:28:07.223 CET;14,4
2023-01-03 08:28:15.953 CET;13,6
2023-01-03 08:28:25.151 CET;14,1
2023-01-03 08:28:43.161 CET;14,4
2023-01-03 08:28:52.111 CET;14,1
2023-01-03 08:29:09.951 CET;14,6
2023-01-03 08:29:18.990 CET;14,4
2023-01-03 08:29:36.829 CET;14,1
2023-01-03 08:29:45.710 CET;14,4
2023-01-03 08:30:03.551 CET;14,6
2023-01-03 08:30:12.510 CET;14,4
2023-01-03 08:30:30.440 CET;14,1
2023-01-03 08:30:39.549 CET;14,4
2023-01-03 08:30:48.599 CET;14,6
2023-01-03 08:30:57.319 CET;14,1
2023-01-03 08:31:06.507 CET;13,8
2023-01-03 08:31:15.378 CET;14,1
2023-01-03 08:31:33.078 CET;13,8
2023-01-03 08:31:50.977 CET;14,1
2023-01-03 08:32:09.148 CET;14,4
2023-01-03 08:32:27.148 CET;14,1
2023-01-03 08:32:35.947 CET;13,8
2023-01-03 08:32:45.066 CET;14,1
2023-01-03 08:32:53.877 CET;14,6
2023-01-03 08:33:02.667 CET;14,1
2023-01-03 08:33:20.585 CET;13,8
2023-01-03 08:33:38.436 CET;14,1
2023-01-03 08:33:56.186 CET;14,4
2023-01-03 08:34:05.395 CET;14,1
2023-01-03 08:34:14.355 CET;14,4
2023-01-03 08:34:23.394 CET;14,1
2023-01-03 08:34:32.184 CET;14,4
2023-01-03 08:35:34.434 CET;14,1
2023-01-03 08:35:43.483 CET;14,4
2023-01-03 08:35:52.273 CET;13,8
2023-01-03 08:36:01.392 CET;14,4
2023-01-03 08:36:10.283 CET;14,1
2023-01-03 08:36:46.421 CET;13,8
2023-01-03 08:37:04.351 CET;14,1
2023-01-03 08:37:13.332 CET;13,8
2023-01-03 08:37:22.203 CET;14,4
2023-01-03 08:37:49.401 CET;13,8
2023-01-03 08:37:58.361 CET;14,4
2023-01-03 08:38:07.311 CET;14,6
2023-01-03 08:38:16.201 CET;14,4
2023-01-03 08:38:25.232 CET;14,1
2023-01-03 08:38:51.881 CET;14,4
2023-01-03 08:39:18.760 CET;14,1
2023-01-03 08:39:27.720 CET;14,4
2023-01-03 08:42:07.308 CET;13,8
2023-01-03 08:42:15.368 CET;14,1
2023-01-03 08:42:23.048 CET;13,8
2023-01-03 08:42:46.566 CET;14,4
2023-01-03 08:42:54.888 CET;13,8
2023-01-03 08:43:12.007 CET;14,1
2023-01-03 08:43:28.977 CET;14,4
2023-01-03 08:43:37.367 CET;14,1
2023-01-03 08:43:54.486 CET;13,8
2023-01-03 08:44:03.036 CET;14,1
2023-01-03 08:44:28.655 CET;14,6
2023-01-03 08:44:37.125 CET;14,1
2023-01-03 08:44:45.845 CET;13,6
2023-01-03 08:44:54.805 CET;13,8
2023-01-03 08:45:03.365 CET;14,4
2023-01-03 08:45:12.315 CET;14,1
2023-01-03 08:45:30.345 CET;14,4
2023-01-03 08:45:38.914 CET;13,6
2023-01-03 08:45:47.803 CET;14,4
2023-01-03 08:45:56.914 CET;14,1
2023-01-03 08:46:05.874 CET;14,4
2023-01-03 08:46:14.842 CET;14,1
2023-01-03 08:46:32.763 CET;14,4
2023-01-03 08:46:41.723 CET;14,1
2023-01-03 08:46:50.683 CET;13,6
2023-01-03 08:46:59.802 CET;14,4
2023-01-03 08:47:08.523 CET;14,1
2023-01-03 08:47:17.713 CET;13,6
2023-01-03 08:47:26.513 CET;14,4
2023-01-03 08:47:35.482 CET;13,8
2023-01-03 08:47:44.431 CET;14,1
2023-01-03 08:48:02.520 CET;13,8
2023-01-03 08:48:11.561 CET;13,6
2023-01-03 08:48:20.522 CET;14,1
2023-01-03 08:48:38.440 CET;14,4
2023-01-03 08:48:47.160 CET;14,1
2023-01-03 08:49:14.611 CET;13,8
2023-01-03 08:49:32.680 CET;14,6
2023-01-03 08:49:41.490 CET;14,4
2023-01-03 08:49:50.759 CET;14,1
2023-01-03 08:50:35.239 CET;13,8
2023-01-03 08:50:44.217 CET;14,1
2023-01-03 08:50:53.158 CET;14,4
2023-01-03 08:51:02.118 CET;14,1
2023-01-03 08:51:11.236 CET;14,4
2023-01-03 08:51:20.368 CET;14,1
2023-01-03 08:51:29.006 CET;14,4
2023-01-03 08:51:37.897 CET;14,6
2023-01-03 08:51:46.846 CET;13,8
2023-01-03 08:51:55.888 CET;14,1
2023-01-03 08:52:04.848 CET;14,4
2023-01-03 08:52:13.736 CET;14,6
2023-01-03 08:52:22.766 CET;14,1
2023-01-03 08:52:49.645 CET;14,6
2023-01-03 08:52:58.605 CET;14,1
2023-01-03 08:53:07.815 CET;14,4
2023-01-03 08:53:16.766 CET;13,8
2023-01-03 08:53:25.565 CET;14,4
2023-01-03 08:53:34.686 CET;14,1
2023-01-03 08:53:43.645 CET;13,8
2023-01-03 08:53:52.444 CET;14,4
2023-01-03 08:54:10.293 CET;14,9
2023-01-03 08:54:19.494 CET;14,1
2023-01-03 08:54:28.444 CET;14,4
2023-01-03 08:54:37.493 CET;14,1
2023-01-03 08:54:46.374 CET;14,9
2023-01-03 08:54:55.332 CET;14,1
2023-01-03 08:55:22.213 CET;14,9
2023-01-03 08:55:31.243 CET;14,6
2023-01-03 08:55:40.453 CET;14,4
2023-01-03 08:55:49.163 CET;14,1
2023-01-03 08:55:58.203 CET;13,8
2023-01-03 08:56:15.961 CET;14,4
2023-01-03 08:56:25.173 CET;14,1
2023-01-03 08:56:52.121 CET;14,4
2023-01-03 08:57:01.012 CET;13,8
2023-01-03 08:57:09.982 CET;14,4
2023-01-03 08:57:19.012 CET;14,6
2023-01-03 08:57:27.891 CET;14,4
2023-01-03 08:57:54.690 CET;14,1
2023-01-03 08:58:21.740 CET;14,4
2023-01-03 08:58:57.490 CET;14,1
2023-01-03 08:59:06.529 CET;14,4
2023-01-03 08:59:15.490 CET;14,1
2023-01-03 08:59:24.368 CET;14,4
2023-01-03 08:59:42.138 CET;14,1
2023-01-03 09:00:17.977 CET;14,4
2023-01-03 09:01:20.697 CET;14,1
2023-01-03 09:02:23.477 CET;14,4
2023-01-03 09:02:32.457 CET;14,1
2023-01-03 09:02:41.575 CET;14,4
2023-01-03 09:03:08.546 CET;14,1
2023-01-03 09:03:35.096 CET;14,4
2023-01-03 09:03:44.055 CET;14,1
2023-01-03 09:04:10.855 CET;13,8
2023-01-03 09:04:19.805 CET;14,4
2023-01-03 09:04:46.694 CET;13,8
2023-01-03 09:05:04.614 CET;14,1
2023-01-03 09:05:13.503 CET;14,6
2023-01-03 09:05:22.614 CET;14,4
2023-01-03 09:05:31.493 CET;14,1
2023-01-03 09:05:58.384 CET;13,8
2023-01-03 09:06:07.334 CET;14,4
2023-01-03 09:06:16.292 CET;14,1
2023-01-03 09:06:25.332 CET;14,6
2023-01-03 09:06:34.371 CET;14,4
2023-01-03 09:06:43.173 CET;14,1
2023-01-03 09:06:52.463 CET;14,4
2023-01-03 09:07:10.211 CET;14,1
2023-01-03 09:07:28.290 CET;14,9
2023-01-03 09:07:37.092 CET;14,1
2023-01-03 09:07:55.180 CET;14,4
2023-01-03 09:09:55.479 CET;14,1
2023-01-03 09:10:04.299 CET;14,4
2023-01-03 09:10:30.309 CET;14,1
2023-01-03 09:10:48.138 CET;14,4
2023-01-03 09:10:57.098 CET;14,1
2023-01-03 09:11:23.816 CET;14,4
2023-01-03 09:11:32.776 CET;13,8
2023-01-03 09:11:59.566 CET;14,1
2023-01-03 09:12:08.615 CET;14,4
2023-01-03 09:12:17.335 CET;14,6
2023-01-03 09:12:26.546 CET;14,4
2023-01-03 09:12:53.424 CET;14,1
2023-01-03 09:13:02.464 CET;14,4
2023-01-03 09:14:53.302 CET;14,1
2023-01-03 09:15:10.861 CET;13,8
2023-01-03 09:15:19.733 CET;14,4
2023-01-03 09:15:37.743 CET;14,1
2023-01-03 09:16:22.371 CET;14,4
2023-01-03 09:16:31.272 CET;14,1
2023-01-03 09:16:49.411 CET;14,4
2023-01-03 09:16:58.460 CET;14,1
2023-01-03 09:17:07.581 CET;14,4
2023-01-03 09:17:16.391 CET;14,1
2023-01-03 09:17:34.301 CET;13,8
2023-01-03 09:17:43.339 CET;14,1
2023-01-03 09:17:52.150 CET;14,4
2023-01-03 09:18:10.219 CET;13,8
2023-01-03 09:18:19.348 CET;14,1
2023-01-03 09:18:45.989 CET;13,8
2023-01-03 09:19:13.017 CET;14,4
2023-01-03 09:19:21.739 CET;14,1
2023-01-03 09:19:57.897 CET;14,4
2023-01-03 09:20:24.217 CET;14,1
2023-01-03 09:20:42.378 CET;14,4
2023-01-03 09:20:51.338 CET;14,1
2023-01-03 09:21:18.296 CET;14,4
2023-01-03 09:21:27.187 CET;14,1
2023-01-03 09:21:45.096 CET;13,8
2023-01-03 09:21:54.066 CET;14,1
2023-01-03 09:22:11.917 CET;14,6
2023-01-03 09:22:20.867 CET;14,4
2023-01-03 09:22:29.667 CET;13,8
2023-01-03 09:22:38.865 CET;14,1
2023-01-03 09:22:56.704 CET;14,4
2023-01-03 09:23:05.496 CET;14,1
2023-01-03 09:23:23.434 CET;13,6
2023-01-03 09:23:32.625 CET;14,4
2023-01-03 09:23:59.184 CET;14,1
2023-01-03 09:24:07.984 CET;13,8
2023-01-03 09:24:17.102 CET;14,1
2023-01-03 09:24:25.983 CET;14,4
2023-01-03 09:24:43.983 CET;14,1
2023-01-03 09:24:52.943 CET;13,8
2023-01-03 09:25:01.914 CET;14,4
2023-01-03 09:25:19.502 CET;14,1
2023-01-03 09:25:46.463 CET;14,6
2023-01-03 09:25:55.433 CET;14,4
2023-01-03 09:26:04.302 CET;14,1
2023-01-03 09:26:30.950 CET;14,4
2023-01-03 09:26:40.141 CET;14,1
2023-01-03 09:26:49.111 CET;14,6
2023-01-03 09:26:58.151 CET;14,1
2023-01-03 09:27:25.029 CET;14,6
2023-01-03 09:27:33.831 CET;14,4
2023-01-03 09:27:42.710 CET;14,1
2023-01-03 09:27:51.900 CET;14,6
2023-01-03 09:28:00.630 CET;13,8
2023-01-03 09:28:09.599 CET;14,4
2023-01-03 09:28:36.390 CET;14,6
2023-01-03 09:28:45.428 CET;14,4
2023-01-03 09:28:54.388 CET;14,1
2023-01-03 09:29:03.348 CET;13,8
2023-01-03 09:29:12.229 CET;14,4
2023-01-03 09:29:21.198 CET;14,1
2023-01-03 09:29:30.239 CET;13,8
2023-01-03 09:29:39.118 CET;14,1
2023-01-03 09:29:48.147 CET;14,4
2023-01-03 09:29:56.957 CET;14,1
2023-01-03 09:30:05.997 CET;14,4
2023-01-03 09:30:23.677 CET;13,8
2023-01-03 09:30:32.558 CET;14,6
2023-01-03 09:30:41.506 CET;14,1
2023-01-03 09:30:50.627 CET;14,4
2023-01-03 09:30:59.516 CET;14,1
2023-01-03 09:31:17.345 CET;14,4
2023-01-03 09:31:26.075 CET;14,1
2023-01-03 09:31:35.355 CET;14,4
2023-01-03 09:31:44.226 CET;14,1
2023-01-03 09:31:53.266 CET;14,4
2023-01-03 09:32:01.915 CET;14,1
2023-01-03 09:32:11.114 CET;13,8
2023-01-03 09:32:19.983 CET;14,4
2023-01-03 09:32:28.874 CET;13,8
2023-01-03 09:32:37.844 CET;14,1
2023-01-03 09:32:46.953 CET;14,4
2023-01-03 09:32:55.914 CET;14,1
2023-01-03 09:33:04.713 CET;14,4
2023-01-03 09:33:13.673 CET;13,8
2023-01-03 09:33:22.632 CET;14,4
2023-01-03 09:33:31.823 CET;14,6
2023-01-03 09:33:40.703 CET;14,1
2023-01-03 09:33:49.753 CET;14,6
2023-01-03 09:33:58.642 CET;14,4
2023-01-03 09:34:07.352 CET;14,9
2023-01-03 09:34:15.993 CET;14,1
2023-01-03 09:34:52.243 CET;14,6
2023-01-03 09:35:01.431 CET;14,4
2023-01-03 09:35:19.361 CET;14,1
2023-01-03 09:35:28.401 CET;13,8
2023-01-03 09:35:37.272 CET;14,4
2023-01-03 09:35:55.272 CET;13,8
2023-01-03 09:36:04.161 CET;14,1
2023-01-03 09:36:22.002 CET;14,6
2023-01-03 09:36:31.032 CET;14,4
2023-01-03 09:36:40.242 CET;14,6
2023-01-03 09:36:49.191 CET;14,1
2023-01-03 09:36:58.141 CET;14,6
2023-01-03 09:37:06.881 CET;14,1
2023-01-03 09:37:15.750 CET;13,8
2023-01-03 09:37:24.799 CET;14,1
2023-01-03 09:37:33.831 CET;14,4
2023-01-03 09:37:42.641 CET;14,1
2023-01-03 09:38:09.680 CET;13,6
2023-01-03 09:38:18.470 CET;13,8
2023-01-03 09:38:27.519 CET;14,1
2023-01-03 09:38:36.479 CET;14,6
2023-01-03 09:38:45.358 CET;14,1
2023-01-03 09:38:54.319 CET;14,4
2023-01-03 09:39:12.158 CET;14,1
2023-01-03 09:39:21.187 CET;14,4
2023-01-03 09:39:30.068 CET;14,6
2023-01-03 09:39:38.957 CET;14,1
2023-01-03 09:39:47.917 CET;14,4
2023-01-03 09:39:56.788 CET;14,1
2023-01-03 09:40:05.757 CET;14,4
2023-01-03 09:40:14.887 CET;14,1
2023-01-03 09:40:50.875 CET;14,4
2023-01-03 09:40:59.835 CET;14,1
2023-01-03 09:41:17.676 CET;13,8
2023-01-03 09:41:35.676 CET;14,1
2023-01-03 09:41:44.635 CET;13,8
2023-01-03 09:41:53.355 CET;14,1
2023-01-03 09:42:11.526 CET;13,8
2023-01-03 09:42:20.486 CET;14,4
2023-01-03 09:42:37.986 CET;14,1
2023-01-03 09:42:47.283 CET;14,4
2023-01-03 09:42:56.084 CET;14,6
2023-01-03 09:43:05.203 CET;14,4
2023-01-03 09:43:13.994 CET;14,1
2023-01-03 09:46:26.690 CET;13,6
2023-01-03 09:46:35.371 CET;14,1
2023-01-03 09:46:44.250 CET;13,8
2023-01-03 09:47:11.450 CET;14,1
2023-01-03 09:47:20.319 CET;13,8
2023-01-03 09:47:38.249 CET;14,1
2023-01-03 09:48:22.808 CET;14,6
2023-01-03 09:48:31.999 CET;14,1
2023-01-03 09:48:40.717 CET;13,8
2023-01-03 09:48:49.687 CET;14,4
2023-01-03 09:48:58.796 CET;14,1
2023-01-03 09:49:16.477 CET;13,8
2023-01-03 09:49:43.365 CET;13,6
2023-01-03 09:49:52.405 CET;13,8
2023-01-03 09:50:01.355 CET;14,4
2023-01-03 09:50:10.316 CET;13,8
2023-01-03 09:50:19.607 CET;14,1
2023-01-03 09:50:28.387 CET;13,8
2023-01-03 09:50:37.276 CET;14,4
2023-01-03 09:50:46.394 CET;13,8
2023-01-03 09:50:55.194 CET;14,1
2023-01-03 09:51:04.255 CET;13,8
2023-01-03 09:51:22.003 CET;14,4
2023-01-03 09:51:31.194 CET;13,8
2023-01-03 09:51:40.253 CET;14,1
2023-01-03 09:51:49.043 CET;14,6
2023-01-03 09:52:06.805 CET;14,1
2023-01-03 09:52:15.924 CET;13,8
2023-01-03 09:52:25.045 CET;14,1
2023-01-03 09:52:51.924 CET;14,4
2023-01-03 09:53:00.713 CET;14,1
2023-01-03 09:53:18.641 CET;14,4
2023-01-03 09:53:27.361 CET;14,6
2023-01-03 09:53:36.562 CET;14,4
2023-01-03 09:53:45.611 CET;14,1
2023-01-03 09:54:21.532 CET;13,8
2023-01-03 09:54:30.401 CET;14,1
2023-01-03 09:54:39.440 CET;14,4
2023-01-03 09:54:48.240 CET;14,1
2023-01-03 09:54:57.051 CET;14,4
2023-01-03 09:55:15.211 CET;14,1
2023-01-03 09:55:24.082 CET;14,4
2023-01-03 09:55:33.121 CET;14,1
2023-01-03 09:55:42.000 CET;14,4
2023-01-03 09:55:59.849 CET;13,8
2023-01-03 09:56:08.809 CET;14,1
2023-01-03 09:56:17.920 CET;14,4
2023-01-03 09:56:26.710 CET;13,8
2023-01-03 09:56:35.940 CET;14,4
2023-01-03 09:56:44.640 CET;13,6
2023-01-03 09:56:53.839 CET;14,4
2023-01-03 09:57:11.529 CET;13,8
2023-01-03 09:57:20.739 CET;14,1
2023-01-03 09:57:29.609 CET;13,8
2023-01-03 09:57:38.650 CET;14,1
2023-01-03 09:57:47.368 CET;13,8
2023-01-03 09:57:56.329 CET;14,1
2023-01-03 09:58:05.209 CET;13,8
2023-01-03 09:58:32.177 CET;14,4
2023-01-03 09:58:41.298 CET;14,1
2023-01-03 09:58:50.247 CET;14,4
2023-01-03 09:59:08.167 CET;14,1
2023-01-03 09:59:17.207 CET;14,4
2023-01-03 09:59:26.487 CET;14,1
2023-01-03 09:59:53.296 CET;14,6
2023-01-03 10:00:02.256 CET;13,8
2023-01-03 10:00:11.226 CET;14,4
2023-01-03 10:00:19.845 CET;13,8
2023-01-03 10:00:28.885 CET;14,1
2023-01-03 10:00:37.927 CET;14,4
2023-01-03 10:00:56.005 CET;13,8
2023-01-03 10:01:04.964 CET;14,6
2023-01-03 10:01:13.845 CET;14,1
2023-01-03 10:01:22.805 CET;13,8
2023-01-03 10:01:31.765 CET;14,4
2023-01-03 10:01:40.565 CET;13,8
2023-01-03 10:01:49.765 CET;14,4
2023-01-03 10:01:58.724 CET;14,1
2023-01-03 10:02:16.654 CET;14,4
2023-01-03 10:02:34.573 CET;14,1
2023-01-03 10:03:10.983 CET;14,4
2023-01-03 10:03:19.924 CET;13,8
2023-01-03 10:03:28.973 CET;14,1
2023-01-03 10:03:46.891 CET;14,4
2023-01-03 10:04:13.680 CET;14,1
2023-01-03 10:04:22.721 CET;14,4
2023-01-03 10:04:58.492 CET;14,6
2023-01-03 10:05:16.581 CET;14,1
2023-01-03 10:05:43.540 CET;14,4
2023-01-03 10:05:52.571 CET;14,1
2023-01-03 10:06:01.450 CET;14,4
2023-01-03 10:06:10.410 CET;14,1
2023-01-03 10:06:28.170 CET;14,4
2023-01-03 10:06:37.299 CET;14,6
2023-01-03 10:06:55.210 CET;14,1
2023-01-03 10:07:13.138 CET;13,8
2023-01-03 10:07:21.937 CET;14,1
2023-01-03 10:07:30.888 CET;14,4
2023-01-03 10:07:57.937 CET;14,1
2023-01-03 10:08:06.976 CET;14,4
2023-01-03 10:08:15.857 CET;14,1
