time;ClutchBrakeWaterTemperature
2023-01-02 17:28:14.206 CET;30,8
2023-01-02 17:28:41.167 CET;30,9
2023-01-02 17:29:08.035 CET;31
2023-01-02 17:29:25.964 CET;31,1
2023-01-02 17:29:57.885 CET;31,2
2023-01-02 17:30:25.003 CET;31,3
2023-01-02 17:31:10.454 CET;31,4
2023-01-02 17:31:55.493 CET;31,3
2023-01-02 17:32:22.453 CET;31,2
2023-01-02 17:32:31.403 CET;31,1
2023-01-02 17:32:49.582 CET;31
2023-01-02 17:32:58.691 CET;30,9
2023-01-02 17:33:16.611 CET;30,8
2023-01-02 17:33:43.732 CET;30,7
2023-01-02 17:34:01.721 CET;30,6
2023-01-02 17:34:37.970 CET;30,4
2023-01-02 17:34:47.000 CET;30,5
2023-01-02 17:34:56.052 CET;30,4
2023-01-02 17:35:05.089 CET;30,3
2023-01-02 17:35:23.170 CET;30,2
2023-01-02 17:35:41.178 CET;30,1
2023-01-02 17:36:08.299 CET;30
2023-01-02 17:36:17.418 CET;29,9
2023-01-02 17:36:26.450 CET;30
2023-01-02 17:36:35.407 CET;29,9
2023-01-02 17:36:44.528 CET;29,8
2023-01-02 17:37:02.709 CET;29,9
2023-01-02 17:37:11.739 CET;29,8
2023-01-02 17:37:20.769 CET;29,7
2023-01-02 17:37:38.858 CET;29,6
2023-01-02 17:38:23.898 CET;29,5
2023-01-02 17:39:00.056 CET;29,4
2023-01-02 17:42:44.960 CET;28,9
2023-01-02 17:43:03.351 CET;28,8
2023-01-02 17:43:39.421 CET;28,7
2023-01-02 17:43:57.421 CET;28,6
2023-01-02 17:46:37.219 CET;28,3
2023-01-02 17:46:46.157 CET;28,2
2023-01-02 17:47:04.078 CET;28,1
2023-01-02 17:47:22.069 CET;28,2
2023-01-02 17:47:30.947 CET;28
2023-01-02 17:47:39.897 CET;28,1
2023-01-02 17:47:48.867 CET;27,9
2023-01-02 17:47:57.897 CET;28
2023-01-02 17:48:06.868 CET;27,9
2023-01-02 17:48:15.818 CET;28
2023-01-02 17:50:52.474 CET;28,4
2023-01-02 17:51:01.434 CET;28,5
2023-01-02 17:51:37.352 CET;28,6
2023-01-02 17:52:31.183 CET;28,7
2023-01-02 17:52:49.263 CET;28,8
2023-01-02 17:53:34.151 CET;28,9
2023-01-02 17:54:10.220 CET;29
2023-01-02 17:54:28.309 CET;29,1
2023-01-02 17:55:19.759 CET;29,2
2023-01-02 17:55:56.227 CET;29,3
2023-01-02 17:57:35.667 CET;29,4
2023-01-02 17:57:53.665 CET;29,5
2023-01-02 17:58:02.776 CET;29,4
2023-01-02 17:58:20.796 CET;29,5
2023-01-02 17:58:29.825 CET;29,4
2023-01-02 17:58:57.035 CET;29,5
2023-01-02 17:59:24.055 CET;29,6
2023-01-02 18:00:45.273 CET;29,7
2023-01-02 18:01:22.542 CET;29,8
2023-01-02 18:01:31.513 CET;29,9
2023-01-02 18:01:44.194 CET;29,8
2023-01-02 18:02:11.032 CET;29,9
2023-01-02 18:02:20.002 CET;29,8
2023-01-02 18:02:37.983 CET;29,9
2023-01-02 18:03:13.990 CET;30
2023-01-02 18:03:22.950 CET;29,9
2023-01-02 18:03:31.911 CET;30
2023-01-02 18:04:07.762 CET;30,1
2023-01-02 18:05:01.910 CET;30,2
2023-01-02 18:05:37.910 CET;30,3
2023-01-02 18:06:51.148 CET;30,5
2023-01-02 18:06:59.999 CET;30,4
2023-01-02 18:07:32.877 CET;30,5
2023-01-02 18:08:17.756 CET;30,6
2023-01-02 18:08:26.796 CET;30,7
2023-01-02 18:08:35.756 CET;30,6
2023-01-02 18:09:29.674 CET;30,7
2023-01-02 18:09:38.724 CET;30,6
2023-01-02 18:09:47.684 CET;30,7
2023-01-02 18:10:05.755 CET;30,8
2023-01-02 18:11:35.513 CET;30,9
2023-01-02 18:12:29.282 CET;31
2023-01-02 18:13:05.111 CET;31,1
2023-01-02 18:14:25.910 CET;31,2
2023-01-02 18:14:43.828 CET;31,3
2023-01-02 18:15:55.608 CET;31,4
2023-01-02 18:16:41.598 CET;31,5
2023-01-02 18:16:50.556 CET;31,4
2023-01-02 18:16:59.447 CET;31,5
2023-01-02 18:17:09.867 CET;31,4
2023-01-02 18:17:28.477 CET;31,3
2023-01-02 18:17:46.407 CET;31,1
2023-01-02 18:18:04.316 CET;31
2023-01-02 18:18:13.355 CET;30,9
2023-01-02 18:18:31.276 CET;30,8
2023-01-02 18:18:58.405 CET;30,7
2023-01-02 18:19:07.444 CET;30,6
2023-01-02 18:19:25.355 CET;30,7
2023-01-02 18:19:34.325 CET;30,5
2023-01-02 18:19:52.246 CET;30,4
2023-01-02 18:20:10.164 CET;30,3
2023-01-02 18:20:37.013 CET;30,2
2023-01-02 18:20:54.974 CET;30,1
2023-01-02 18:21:04.003 CET;30,2
2023-01-02 18:21:13.084 CET;30,1
2023-01-02 18:21:22.082 CET;30
2023-01-02 18:21:31.073 CET;29,9
2023-01-02 18:21:40.082 CET;30
2023-01-02 18:21:49.052 CET;29,9
2023-01-02 18:21:58.012 CET;29,8
2023-01-02 18:22:07.052 CET;29,9
2023-01-02 18:22:16.221 CET;29,8
2023-01-02 18:22:34.332 CET;29,7
2023-01-02 18:23:01.371 CET;29,6
2023-01-02 18:23:37.280 CET;29,5
2023-01-02 18:23:55.289 CET;29,6
2023-01-02 18:24:04.250 CET;29,4
2023-01-02 18:26:46.167 CET;29,3
2023-01-02 18:26:55.197 CET;29,4
2023-01-02 18:27:04.246 CET;29,3
2023-01-02 18:28:25.125 CET;29,2
2023-01-02 18:29:01.043 CET;29,1
2023-01-02 18:30:04.013 CET;29
2023-01-02 18:30:39.844 CET;28,9
2023-01-02 18:33:14.980 CET;28,6
2023-01-02 18:33:51.220 CET;28,7
2023-01-02 18:34:09.299 CET;28,8
2023-01-02 18:34:36.509 CET;28,9
2023-01-02 18:34:45.609 CET;28,8
2023-01-02 18:37:13.786 CET;29,4
2023-01-02 18:37:22.838 CET;29,3
2023-01-02 18:37:49.936 CET;29,4
2023-01-02 18:38:25.776 CET;29,5
2023-01-02 18:39:01.615 CET;29,6
2023-01-02 18:39:46.664 CET;29,7
2023-01-02 18:40:13.614 CET;29,8
2023-01-02 18:40:49.614 CET;29,9
2023-01-02 18:41:16.572 CET;30
2023-01-02 18:41:25.532 CET;29,9
2023-01-02 18:41:34.490 CET;30
2023-01-02 18:41:52.460 CET;30,2
2023-01-02 18:42:01.381 CET;30,1
2023-01-02 18:42:46.260 CET;30,2
2023-01-02 18:43:13.299 CET;30,3
2023-01-02 18:44:16.109 CET;30,4
2023-01-02 18:44:25.059 CET;30,5
2023-01-02 18:44:34.019 CET;30,4
2023-01-02 18:45:10.098 CET;30,6
2023-01-02 18:45:19.058 CET;30,5
2023-01-02 18:45:45.948 CET;30,6
2023-01-02 18:46:48.276 CET;30,7
2023-01-02 18:47:06.665 CET;30,8
2023-01-02 18:48:19.187 CET;30,9
2023-01-02 18:49:13.395 CET;31
2023-01-02 18:49:49.384 CET;31,1
2023-01-02 18:50:43.302 CET;31,2
2023-01-02 18:50:52.503 CET;31,3
2023-01-02 18:51:01.543 CET;31,2
2023-01-02 18:51:10.512 CET;31,3
2023-01-02 18:52:40.480 CET;31,2
2023-01-02 18:52:49.460 CET;31,1
2023-01-02 18:53:07.460 CET;31
2023-01-02 18:53:16.430 CET;30,9
2023-01-02 18:53:34.430 CET;30,8
2023-01-02 18:53:52.351 CET;30,7
2023-01-02 18:54:01.311 CET;30,6
2023-01-02 18:54:28.338 CET;30,5
2023-01-02 18:54:46.358 CET;30,4
2023-01-02 18:55:04.348 CET;30,3
2023-01-02 18:55:31.318 CET;30,2
2023-01-02 18:55:40.267 CET;30,1
2023-01-02 18:56:05.058 CET;30
2023-01-02 18:56:14.056 CET;29,9
2023-01-02 18:56:32.108 CET;29,8
2023-01-02 18:56:59.157 CET;29,7
2023-01-02 18:57:17.066 CET;29,6
2023-01-02 18:57:35.155 CET;29,5
2023-01-02 18:57:53.155 CET;29,4
2023-01-02 18:58:20.035 CET;29,3
2023-01-02 18:58:28.904 CET;29,4
2023-01-02 18:58:37.864 CET;29,3
2023-01-02 18:58:46.884 CET;29,2
2023-01-02 18:59:04.832 CET;29,1
2023-01-02 18:59:49.874 CET;29
2023-01-02 19:00:07.874 CET;28,9
2023-01-02 19:00:43.792 CET;28,8
2023-01-02 19:01:55.782 CET;28,7
2023-01-02 19:02:22.752 CET;28,6
2023-01-02 19:03:34.520 CET;28,5
2023-01-02 19:04:01.561 CET;28,4
2023-01-02 19:04:46.438 CET;28,3
2023-01-02 19:05:31.318 CET;28,4
2023-01-02 19:05:49.247 CET;28,6
2023-01-02 19:06:25.256 CET;28,7
2023-01-02 19:06:34.288 CET;28,8
2023-01-02 19:06:43.236 CET;28,9
2023-01-02 19:06:52.107 CET;28,8
2023-01-02 19:07:28.036 CET;28,9
2023-01-02 19:08:04.246 CET;29
2023-01-02 19:08:13.315 CET;29,1
2023-01-02 19:08:22.365 CET;29
2023-01-02 19:08:31.315 CET;29,1
2023-01-02 19:09:07.244 CET;29,2
2023-01-02 19:09:25.335 CET;29,3
2023-01-02 19:10:26.882 CET;29,4
2023-01-02 19:10:54.282 CET;29,6
2023-01-02 19:11:12.361 CET;29,5
2023-01-02 19:11:30.280 CET;29,6
2023-01-02 19:12:51.400 CET;29,7
2023-01-02 19:13:09.559 CET;29,8
2023-01-02 19:13:18.529 CET;29,7
2023-01-02 19:13:45.719 CET;29,8
2023-01-02 19:14:58.118 CET;29,9
2023-01-02 19:15:43.316 CET;30
2023-01-02 19:15:52.276 CET;30,1
2023-01-02 19:16:37.335 CET;30,2
2023-01-02 19:16:46.365 CET;30,3
2023-01-02 19:17:31.726 CET;30,5
2023-01-02 19:17:40.936 CET;30,4
2023-01-02 19:18:08.125 CET;30,5
2023-01-02 19:18:26.196 CET;30,6
2023-01-02 19:19:20.285 CET;30,7
2023-01-02 19:19:38.364 CET;30,8
2023-01-02 19:20:32.753 CET;30,9
2023-01-02 19:20:41.724 CET;31
2023-01-02 19:20:50.775 CET;30,9
2023-01-02 19:21:17.884 CET;31
2023-01-02 19:21:44.844 CET;31,1
2023-01-02 19:22:03.003 CET;31,2
2023-01-02 19:22:11.973 CET;31,1
2023-01-02 19:22:46.055 CET;31,2
2023-01-02 19:23:21.894 CET;31,3
2023-01-02 19:25:14.385 CET;31,4
2023-01-02 19:25:41.186 CET;31,5
2023-01-02 19:26:35.426 CET;31,6
2023-01-02 19:27:02.295 CET;31,5
2023-01-02 19:27:20.384 CET;31,4
2023-01-02 19:27:38.375 CET;31,3
2023-01-02 19:27:56.374 CET;31,2
2023-01-02 19:28:05.345 CET;31,1
2023-01-02 19:28:23.253 CET;31
2023-01-02 19:28:41.184 CET;30,9
2023-01-02 19:28:59.033 CET;30,8
2023-01-02 19:29:25.913 CET;30,9
2023-01-02 19:29:34.844 CET;30,7
2023-01-02 19:29:52.861 CET;30,6
2023-01-02 19:30:19.582 CET;30,5
2023-01-02 19:30:28.621 CET;30,4
2023-01-02 19:30:46.561 CET;30,3
2023-01-02 19:32:16.950 CET;29,9
2023-01-02 19:32:44.720 CET;29,8
2023-01-02 19:33:11.680 CET;29,7
2023-01-02 19:33:29.829 CET;29,6
2023-01-02 19:33:56.940 CET;29,7
2023-01-02 19:34:05.990 CET;29,5
2023-01-02 19:34:15.099 CET;29,4
2023-01-02 19:35:09.187 CET;29,3
2023-01-02 19:36:21.197 CET;29,2
2023-01-02 19:37:29.915 CET;29,1
2023-01-02 19:38:24.464 CET;29
2023-01-02 19:38:42.543 CET;28,9
2023-01-02 19:39:27.753 CET;28,8
2023-01-02 19:40:31.183 CET;28,7
2023-01-02 19:40:58.391 CET;28,6
2023-01-02 19:41:52.242 CET;28,5
2023-01-02 19:42:19.361 CET;28,4
2023-01-02 19:46:54.895 CET;28,8
2023-01-02 19:47:49.345 CET;28,9
2023-01-02 19:48:34.553 CET;29
2023-01-02 19:48:52.713 CET;29,1
2023-01-02 19:49:42.012 CET;29,2
2023-01-02 19:50:00.322 CET;29,3
2023-01-02 19:50:36.561 CET;29,4
2023-01-02 19:51:30.789 CET;29,5
2023-01-02 19:51:39.911 CET;29,6
2023-01-02 19:51:48.960 CET;29,5
2023-01-02 19:52:06.959 CET;29,6
2023-01-02 19:52:52.168 CET;29,7
2023-01-02 19:53:19.427 CET;29,8
2023-01-02 19:54:20.319 CET;29,9
2023-01-02 19:54:38.237 CET;30
2023-01-02 19:54:47.197 CET;29,9
2023-01-02 19:55:23.107 CET;30
2023-01-02 19:55:32.148 CET;30,1
2023-01-02 19:55:41.046 CET;30
2023-01-02 19:55:59.036 CET;30,1
2023-01-02 19:57:19.926 CET;30,2
2023-01-02 19:57:55.684 CET;30,3
2023-01-02 19:59:07.441 CET;30,4
2023-01-02 20:00:01.361 CET;30,5
2023-01-02 20:00:37.371 CET;30,6
2023-01-02 20:01:40.161 CET;30,7
2023-01-02 20:01:58.161 CET;30,8
2023-01-02 20:02:07.128 CET;30,7
2023-01-02 20:02:16.088 CET;30,8
2023-01-02 20:02:34.009 CET;30,9
2023-01-02 20:02:43.118 CET;30,8
2023-01-02 20:03:01.128 CET;30,9
2023-01-02 20:04:08.367 CET;31,1
2023-01-02 20:04:17.378 CET;31
2023-01-02 20:04:26.328 CET;31,1
2023-01-02 20:04:35.217 CET;31
2023-01-02 20:05:08.147 CET;31,1
2023-01-02 20:06:02.724 CET;31,2
2023-01-02 20:06:20.724 CET;31,3
2023-01-02 20:07:32.894 CET;31,4
2023-01-02 20:07:41.924 CET;31,3
2023-01-02 20:08:09.043 CET;31,4
2023-01-02 20:08:18.084 CET;31,2
2023-01-02 20:08:36.082 CET;31
2023-01-02 20:08:45.043 CET;30,9
2023-01-02 20:09:03.213 CET;30,8
2023-01-02 20:09:21.292 CET;30,7
2023-01-02 20:09:30.332 CET;30,6
2023-01-02 20:09:48.332 CET;30,5
2023-01-02 20:09:57.372 CET;30,4
2023-01-02 20:10:15.372 CET;30,3
2023-01-02 20:10:51.611 CET;30,1
2023-01-02 20:11:18.811 CET;30
2023-01-02 20:11:27.770 CET;29,9
2023-01-02 20:11:54.821 CET;29,8
2023-01-02 20:12:21.779 CET;29,7
2023-01-02 20:12:48.740 CET;29,6
2023-01-02 20:13:15.788 CET;29,5
2023-01-02 20:13:33.848 CET;29,4
2023-01-02 20:14:18.737 CET;29,3
2023-01-02 20:15:13.046 CET;29,2
2023-01-02 20:15:49.224 CET;29,1
2023-01-02 20:20:29.470 CET;28,5
2023-01-02 20:23:58.828 CET;27,7
2023-01-02 21:09:26.871 CET;28,6
2023-01-02 21:09:51.049 CET;28,7
2023-01-02 21:27:29.911 CET;28,6
2023-01-02 21:27:52.092 CET;28,5
2023-01-02 21:32:18.056 CET;27,7
2023-01-02 21:32:38.325 CET;27,6
2023-01-02 21:33:14.174 CET;27,5
2023-01-02 21:33:23.125 CET;27,4
2023-01-02 21:34:06.805 CET;27,3
2023-01-02 21:35:04.964 CET;27,4
2023-01-02 21:35:13.755 CET;27,5
2023-01-02 21:35:22.644 CET;27,4
2023-01-02 21:36:57.082 CET;28,2
2023-01-02 21:37:35.703 CET;28,3
2023-01-02 21:38:02.161 CET;28,2
2023-01-02 21:38:28.880 CET;28,1
2023-01-02 21:40:36.687 CET;28,5
2023-01-02 21:40:45.608 CET;28,6
2023-01-02 21:41:21.058 CET;28,7
2023-01-02 21:43:44.293 CET;29,1
2023-01-02 21:43:53.634 CET;29
2023-01-02 21:44:02.334 CET;29,1
2023-01-02 21:50:59.417 CET;29,9
2023-01-02 21:51:08.828 CET;30
2023-01-02 21:55:08.453 CET;30,4
2023-01-02 21:55:35.384 CET;30,5
2023-01-02 21:56:19.862 CET;30,4
2023-01-02 21:56:37.542 CET;30,3
2023-01-02 21:56:55.461 CET;30,2
2023-01-02 21:57:13.141 CET;30,1
2023-01-02 22:02:13.904 CET;28,7
2023-01-02 22:02:22.845 CET;28,6
2023-01-02 22:04:00.043 CET;28,4
2023-01-02 22:04:09.243 CET;28,3
2023-01-02 22:04:45.782 CET;28,2
2023-01-02 22:05:13.302 CET;28,1
2023-01-02 22:06:26.671 CET;28,2
2023-01-02 22:06:35.941 CET;28,1
2023-01-02 22:06:45.153 CET;28
2023-01-02 22:06:54.033 CET;28,1
2023-01-02 22:07:03.394 CET;28
2023-01-02 22:07:40.194 CET;27,9
2023-01-02 22:09:03.244 CET;27,8
2023-01-02 22:10:16.766 CET;27,9
2023-01-02 22:10:44.286 CET;28
2023-01-02 22:11:02.756 CET;28,1
2023-01-02 22:11:39.806 CET;28,2
2023-01-02 22:13:56.953 CET;28,5
2023-01-02 22:14:05.644 CET;28,6
2023-01-02 22:15:34.352 CET;28,7
2023-01-02 22:16:01.003 CET;28,8
2023-01-02 22:17:01.762 CET;28,9
2023-01-02 22:17:28.371 CET;29
2023-01-02 22:17:46.211 CET;29,1
2023-01-02 22:18:56.970 CET;29,2
2023-01-02 22:19:14.688 CET;29,3
2023-01-02 22:20:16.687 CET;29,4
2023-01-02 22:21:01.096 CET;29,5
2023-01-02 22:21:19.098 CET;29,6
2023-01-02 22:21:27.957 CET;29,5
2023-01-02 22:21:36.757 CET;29,6
2023-01-02 22:22:20.927 CET;29,7
2023-01-02 22:22:47.486 CET;29,8
2023-01-02 22:23:05.256 CET;29,9
2023-01-02 22:23:14.375 CET;29,8
2023-01-02 22:23:32.696 CET;29,9
2023-01-02 22:24:09.424 CET;30
2023-01-02 22:24:18.783 CET;29,9
2023-01-02 22:24:27.802 CET;30
2023-01-02 22:24:37.253 CET;30,1
2023-01-02 22:24:46.203 CET;30
2023-01-02 22:24:55.493 CET;30,1
2023-01-02 22:25:50.861 CET;30,2
2023-01-02 22:26:18.621 CET;30,3
2023-01-02 22:27:04.611 CET;30,4
2023-01-02 22:28:09.170 CET;30,5
2023-01-02 22:28:18.499 CET;30,6
2023-01-02 22:28:27.579 CET;30,5
2023-01-02 22:28:36.690 CET;30,6
2023-01-02 22:29:32.138 CET;30,7
2023-01-02 22:29:41.338 CET;30,6
2023-01-02 22:29:59.578 CET;30,7
2023-01-02 22:31:01.107 CET;30,9
2023-01-02 22:31:18.696 CET;30,8
2023-01-02 22:32:29.703 CET;30,9
2023-01-02 22:34:10.614 CET;31
2023-01-02 22:34:19.743 CET;31,1
2023-01-02 22:34:29.263 CET;31
2023-01-02 22:34:56.822 CET;31,1
2023-01-02 22:35:33.632 CET;31
2023-01-02 22:35:52.101 CET;30,9
2023-01-02 22:36:19.831 CET;30,7
2023-01-02 22:36:29.020 CET;30,6
2023-01-02 22:36:47.461 CET;30,5
2023-01-02 22:36:56.792 CET;30,4
2023-01-02 22:37:15.190 CET;30,3
2023-01-02 22:37:42.671 CET;30,2
2023-01-02 22:37:51.661 CET;30,1
2023-01-02 22:38:19.341 CET;30
2023-01-02 22:38:28.631 CET;29,9
2023-01-02 22:38:37.819 CET;30
2023-01-02 22:38:46.869 CET;29,8
2023-01-02 22:39:06.940 CET;29,9
2023-01-02 22:39:15.829 CET;29,7
2023-01-02 22:39:24.619 CET;29,6
2023-01-02 22:39:51.308 CET;29,5
2023-01-02 22:40:18.937 CET;29,4
2023-01-02 22:40:37.187 CET;29,3
2023-01-02 22:41:05.098 CET;29,2
2023-01-02 22:41:23.598 CET;29,1
2023-01-02 22:43:49.474 CET;28,8
2023-01-02 22:44:03.844 CET;28,7
2023-01-02 22:44:12.615 CET;28,6
2023-01-02 22:47:57.760 CET;27,9
2023-01-02 22:48:30.811 CET;27,8
2023-01-02 22:51:19.937 CET;28,2
2023-01-02 22:51:47.996 CET;28,3
2023-01-02 22:53:17.473 CET;28,6
2023-01-02 22:54:48.671 CET;28,9
2023-01-02 22:56:15.140 CET;29,1
2023-01-02 22:56:24.490 CET;29,2
2023-01-02 22:56:33.220 CET;29,3
2023-01-02 22:56:42.061 CET;29,2
2023-01-02 22:56:59.670 CET;29,3
2023-01-02 22:58:25.408 CET;29,4
2023-01-02 22:58:51.917 CET;29,5
2023-01-02 22:59:00.707 CET;29,6
2023-01-02 22:59:09.677 CET;29,5
2023-01-02 22:59:18.467 CET;29,6
2023-01-02 23:00:18.766 CET;29,7
2023-01-02 23:00:46.516 CET;29,8
2023-01-02 23:01:39.746 CET;29,9
2023-01-02 23:01:57.515 CET;30
2023-01-02 23:02:06.466 CET;29,9
2023-01-02 23:02:24.154 CET;30
2023-01-02 23:02:59.694 CET;30,1
2023-01-02 23:03:35.203 CET;30,2
2023-01-02 23:04:01.914 CET;30,3
2023-01-02 23:04:37.362 CET;30,4
2023-01-02 23:04:55.601 CET;30,5
2023-01-02 23:05:04.693 CET;30,4
2023-01-02 23:05:14.003 CET;30,5
2023-01-02 23:05:22.950 CET;30,6
2023-01-02 23:05:59.849 CET;30,7
2023-01-02 23:06:09.289 CET;30,6
2023-01-02 23:06:36.811 CET;30,8
2023-01-02 23:06:46.078 CET;30,7
2023-01-02 23:07:04.559 CET;30,8
2023-01-02 23:07:59.917 CET;30,9
2023-01-02 23:08:45.927 CET;31
2023-01-02 23:09:50.487 CET;30,9
2023-01-02 23:13:43.966 CET;29,3
2023-01-02 23:17:17.743 CET;27,6
2023-01-02 23:35:55.477 CET;29,4
2023-01-02 23:49:08.019 CET;29,7
2023-01-02 23:49:38.178 CET;29,6
2023-01-02 23:52:14.427 CET;28,9
2023-01-02 23:54:36.503 CET;28,4
2023-01-02 23:55:36.851 CET;28,3
2023-01-02 23:58:13.720 CET;28,1
2023-01-02 23:59:05.578 CET;28
2023-01-02 23:59:39.648 CET;27,9
2023-01-03 00:01:04.496 CET;27,8
2023-01-03 00:04:23.701 CET;28,3
2023-01-03 00:04:33.611 CET;28,2
2023-01-03 00:04:44.691 CET;28,3
2023-01-03 00:05:41.490 CET;28,4
2023-01-03 00:06:28.769 CET;28,5
2023-01-03 00:11:09.355 CET;29,1
2023-01-03 00:14:12.061 CET;29
2023-01-03 00:15:08.380 CET;29,1
2023-01-03 00:15:42.519 CET;29,2
2023-01-03 00:15:50.947 CET;29,3
2023-01-03 00:16:24.858 CET;29,4
2023-01-03 00:16:50.298 CET;29,5
2023-01-03 00:17:07.266 CET;29,6
2023-01-03 00:17:32.897 CET;29,7
2023-01-03 00:17:49.897 CET;29,8
2023-01-03 00:18:15.546 CET;29,9
2023-01-03 00:21:04.651 CET;30,4
2023-01-03 00:21:55.510 CET;30,5
2023-01-03 00:22:03.970 CET;30,4
2023-01-03 00:22:46.312 CET;30,5
2023-01-03 00:23:20.390 CET;30,6
2023-01-03 00:23:54.309 CET;30,7
2023-01-03 00:24:28.227 CET;30,8
2023-01-03 00:25:10.698 CET;30,9
2023-01-03 00:25:53.187 CET;31
2023-01-03 00:26:18.736 CET;31,1
2023-01-03 00:26:44.546 CET;31
2023-01-03 00:27:01.585 CET;30,9
2023-01-03 00:27:27.177 CET;30,8
2023-01-03 00:27:52.545 CET;30,7
2023-01-03 00:28:01.036 CET;30,6
2023-01-03 00:28:26.714 CET;30,5
2023-01-03 00:28:43.674 CET;30,4
2023-01-03 00:28:52.226 CET;30,3
2023-01-03 00:29:17.664 CET;30,2
2023-01-03 00:29:26.233 CET;30,1
2023-01-03 00:35:46.309 CET;28,6
2023-01-03 00:36:03.368 CET;28,5
2023-01-03 00:36:37.276 CET;28,4
2023-01-03 00:37:11.197 CET;28,5
2023-01-03 00:37:19.667 CET;28,4
2023-01-03 00:38:36.075 CET;28,5
2023-01-03 00:38:44.555 CET;28,4
2023-01-03 00:39:35.595 CET;28,5
2023-01-03 00:39:43.996 CET;28,4
2023-01-03 00:40:49.525 CET;28,5
2023-01-03 00:41:39.194 CET;28,9
2023-01-03 00:41:47.684 CET;28,8
2023-01-03 00:42:21.673 CET;28,9
2023-01-03 00:42:55.522 CET;29
2023-01-03 00:43:12.471 CET;29,1
2023-01-03 00:43:46.322 CET;29,2
2023-01-03 00:44:03.433 CET;29,3
2023-01-03 00:44:12.002 CET;29,4
2023-01-03 00:44:20.411 CET;29,3
2023-01-03 00:44:37.441 CET;29,4
2023-01-03 00:45:02.881 CET;29,6
2023-01-03 00:45:11.351 CET;29,5
2023-01-03 00:45:19.759 CET;29,6
2023-01-03 00:45:53.680 CET;29,7
2023-01-03 00:46:19.289 CET;29,8
2023-01-03 00:46:44.880 CET;29,9
2023-01-03 00:47:01.848 CET;30
2023-01-03 00:47:10.319 CET;29,9
2023-01-03 00:47:18.729 CET;30
2023-01-03 00:47:44.088 CET;30,1
2023-01-03 00:47:52.559 CET;30,2
2023-01-03 00:48:00.959 CET;30,1
2023-01-03 00:48:34.888 CET;30,2
2023-01-03 00:48:43.437 CET;30,3
2023-01-03 00:48:51.997 CET;30,2
2023-01-03 00:49:00.477 CET;30,3
2023-01-03 00:49:34.578 CET;30,4
2023-01-03 00:50:17.127 CET;30,5
2023-01-03 00:50:42.655 CET;30,6
2023-01-03 00:50:59.687 CET;30,7
2023-01-03 00:51:08.165 CET;30,6
2023-01-03 00:51:33.835 CET;30,7
2023-01-03 00:51:50.934 CET;30,8
2023-01-03 00:52:42.003 CET;30,9
2023-01-03 00:53:24.403 CET;31
2023-01-03 00:53:49.611 CET;31,1
2023-01-03 00:54:32.071 CET;31,2
2023-01-03 00:54:40.571 CET;31,3
2023-01-03 00:55:31.530 CET;31,4
2023-01-03 00:56:25.460 CET;31,5
2023-01-03 00:57:17.999 CET;31,6
2023-01-03 00:57:43.528 CET;31,5
2023-01-03 00:57:52.006 CET;31,4
2023-01-03 00:58:17.447 CET;31,3
2023-01-03 00:58:26.016 CET;31,2
2023-01-03 00:58:34.486 CET;31,1
2023-01-03 00:58:51.456 CET;31
2023-01-03 00:59:08.405 CET;30,9
2023-01-03 00:59:25.536 CET;30,8
2023-01-03 00:59:33.927 CET;30,9
2023-01-03 00:59:42.415 CET;30,8
2023-01-03 00:59:51.055 CET;30,7
2023-01-03 01:00:08.016 CET;30,6
2023-01-03 01:00:33.615 CET;30,5
2023-01-03 01:00:42.085 CET;30,4
2023-01-03 01:01:07.696 CET;30,3
2023-01-03 01:01:41.773 CET;30,2
2023-01-03 01:01:58.894 CET;30,1
2023-01-03 01:02:24.494 CET;30
2023-01-03 01:02:41.374 CET;29,9
2023-01-03 01:03:15.223 CET;29,8
2023-01-03 01:04:14.732 CET;29,7
2023-01-03 01:04:40.173 CET;29,6
2023-01-03 01:05:05.530 CET;29,7
2023-01-03 01:05:13.940 CET;29,6
2023-01-03 01:05:39.532 CET;29,5
2023-01-03 01:05:48.111 CET;29,6
2023-01-03 01:05:56.700 CET;29,5
2023-01-03 01:06:39.301 CET;29,4
2023-01-03 01:09:50.885 CET;29,1
2023-01-03 01:10:05.576 CET;29
2023-01-03 01:10:14.665 CET;28,9
2023-01-03 01:10:43.176 CET;28,8
2023-01-03 01:11:17.226 CET;28,7
2023-01-03 01:11:34.184 CET;28,6
2023-01-03 01:12:25.375 CET;28,5
2023-01-03 01:12:42.265 CET;28,6
2023-01-03 01:12:50.864 CET;28,5
2023-01-03 01:12:59.303 CET;28,4
2023-01-03 01:13:58.664 CET;28,5
2023-01-03 01:14:07.142 CET;28,4
2023-01-03 01:14:49.624 CET;28,5
2023-01-03 01:14:58.063 CET;28,7
2023-01-03 01:15:06.493 CET;28,6
2023-01-03 01:15:23.542 CET;28,7
2023-01-03 01:15:32.102 CET;28,8
2023-01-03 01:16:06.112 CET;28,9
2023-01-03 01:16:31.461 CET;29
2023-01-03 01:16:48.512 CET;29,1
2023-01-03 01:17:22.510 CET;29,2
2023-01-03 01:17:30.901 CET;29,3
2023-01-03 01:18:04.980 CET;29,5
2023-01-03 01:18:13.460 CET;29,4
2023-01-03 01:18:30.339 CET;29,5
2023-01-03 01:18:47.311 CET;29,6
2023-01-03 01:19:21.219 CET;29,7
