time;PressForceValueRR
2023-01-02 14:15:01.168 CET;20,8
2023-01-02 14:15:10.378 CET;20,5
2023-01-02 14:15:37.500 CET;20,2
2023-01-02 14:15:46.450 CET;20,5
2023-01-02 14:16:04.538 CET;20,2
2023-01-02 14:16:13.578 CET;20,5
2023-01-02 14:16:31.497 CET;21
2023-01-02 14:18:42.355 CET;21,3
2023-01-02 14:18:55.746 CET;22,1
2023-01-02 14:19:05.345 CET;20
2023-01-02 14:19:14.456 CET;20,5
2023-01-02 14:19:23.565 CET;19,4
2023-01-02 14:19:41.414 CET;20
2023-01-02 14:20:26.382 CET;20,2
2023-01-02 14:20:35.344 CET;20
2023-01-02 14:20:44.303 CET;19,2
2023-01-02 14:20:53.332 CET;19,4
2023-01-02 14:21:11.423 CET;19,7
2023-01-02 14:21:20.381 CET;20,5
2023-01-02 14:21:29.332 CET;20
2023-01-02 14:21:38.381 CET;20,8
2023-01-02 14:21:47.342 CET;21
2023-01-02 14:21:56.381 CET;21,6
2023-01-02 14:22:06.461 CET;21,3
2023-01-02 14:22:15.180 CET;20,2
2023-01-02 14:22:24.301 CET;21
2023-01-02 14:22:37.032 CET;20,2
2023-01-02 14:22:45.911 CET;20,5
2023-01-02 14:23:00.750 CET;22,1
2023-01-02 14:23:10.311 CET;20,5
2023-01-02 14:23:47.980 CET;20,2
2023-01-02 14:24:27.808 CET;20,8
2023-01-02 14:24:59.668 CET;20,5
2023-01-02 14:25:47.588 CET;20,8
2023-01-02 14:26:37.835 CET;21
2023-01-02 14:26:47.256 CET;21,3
2023-01-02 14:26:56.145 CET;20,8
2023-01-02 14:27:05.107 CET;20,2
2023-01-02 14:27:32.135 CET;19,7
2023-01-02 14:27:41.026 CET;20
2023-01-02 14:27:49.986 CET;19,7
2023-01-02 14:27:59.105 CET;20,2
2023-01-02 14:28:08.075 CET;19,7
2023-01-02 14:28:25.894 CET;20,2
2023-01-02 14:28:34.946 CET;19,4
2023-01-02 14:28:43.904 CET;19,7
2023-01-02 14:28:52.954 CET;20
2023-01-02 14:29:19.753 CET;20,2
2023-01-02 14:29:28.785 CET;20,5
2023-01-02 14:29:37.674 CET;19,2
2023-01-02 14:29:46.954 CET;21
2023-01-02 14:29:55.835 CET;19,7
2023-01-02 14:30:04.703 CET;20
2023-01-02 14:30:22.625 CET;20,2
2023-01-02 14:30:31.673 CET;20,5
2023-01-02 14:31:54.302 CET;20,2
2023-01-02 14:32:03.181 CET;20,5
2023-01-02 14:32:21.273 CET;20
2023-01-02 14:32:30.230 CET;20,5
2023-01-02 14:32:47.992 CET;20,8
2023-01-02 14:33:14.950 CET;21,3
2023-01-02 14:33:23.831 CET;20,5
2023-01-02 14:33:32.710 CET;20,8
2023-01-02 14:33:41.671 CET;20,5
2023-01-02 14:34:08.710 CET;20
2023-01-02 14:34:17.680 CET;20,8
2023-01-02 14:34:26.628 CET;20,5
2023-01-02 14:34:44.549 CET;20,2
2023-01-02 14:34:53.500 CET;20,5
2023-01-02 14:35:02.378 CET;20,8
2023-01-02 14:35:29.507 CET;21
2023-01-02 14:35:38.558 CET;20,8
2023-01-02 14:35:48.798 CET;21
2023-01-02 14:36:20.627 CET;20
2023-01-02 14:36:29.588 CET;20,5
2023-01-02 14:36:44.967 CET;20,8
2023-01-02 14:37:00.357 CET;20,2
2023-01-02 14:37:18.467 CET;20,5
2023-01-02 14:37:32.065 CET;20
2023-01-02 14:37:50.065 CET;20,8
2023-01-02 14:38:03.825 CET;22,4
2023-01-02 14:38:13.345 CET;20
2023-01-02 14:38:22.234 CET;19,4
2023-01-02 14:38:31.434 CET;20,5
2023-01-02 14:38:40.224 CET;20,8
2023-01-02 14:38:58.144 CET;20,5
2023-01-02 14:39:07.194 CET;20
2023-01-02 14:39:16.223 CET;20,8
2023-01-02 14:39:25.193 CET;20,5
2023-01-02 14:39:34.313 CET;20,2
2023-01-02 14:39:43.042 CET;20
2023-01-02 14:39:51.983 CET;18,4
2023-01-02 14:40:01.112 CET;19,7
2023-01-02 14:40:10.163 CET;20,5
2023-01-02 14:43:51.918 CET;19,2
2023-01-02 14:44:00.948 CET;20,8
2023-01-02 14:44:09.769 CET;20,5
2023-01-02 14:44:18.878 CET;19,4
2023-01-02 14:44:27.836 CET;20
2023-01-02 14:44:36.877 CET;19,4
2023-01-02 14:44:45.756 CET;19,7
2023-01-02 14:44:54.786 CET;19,4
2023-01-02 14:45:03.687 CET;19,7
2023-01-02 14:45:12.707 CET;20,2
2023-01-02 14:45:21.677 CET;20,5
2023-01-02 14:45:30.637 CET;20
2023-01-02 14:45:39.607 CET;19,7
2023-01-02 14:45:48.476 CET;20
2023-01-02 14:45:57.436 CET;20,2
2023-01-02 14:46:06.476 CET;19,7
2023-01-02 14:46:15.427 CET;20
2023-01-02 14:46:33.516 CET;19,7
2023-01-02 14:46:42.476 CET;19,2
2023-01-02 14:46:51.426 CET;19,4
2023-01-02 14:47:00.405 CET;20
2023-01-02 14:47:09.355 CET;19,2
2023-01-02 14:47:18.315 CET;19,4
2023-01-02 14:47:27.275 CET;20
2023-01-02 14:47:36.315 CET;19,7
2023-01-02 14:47:45.355 CET;19,4
2023-01-02 14:47:54.474 CET;20,2
2023-01-02 14:48:03.444 CET;20
2023-01-02 14:48:12.384 CET;20,8
2023-01-02 14:48:21.364 CET;20,2
2023-01-02 14:48:30.394 CET;19,7
2023-01-02 14:48:39.275 CET;20,2
2023-01-02 14:48:48.315 CET;20
2023-01-02 14:48:57.273 CET;20,2
2023-01-02 14:49:06.303 CET;19,7
2023-01-02 14:49:33.443 CET;20,5
2023-01-02 14:49:42.562 CET;19,7
2023-01-02 14:49:51.513 CET;20
2023-01-02 14:50:00.553 CET;19,2
2023-01-02 14:50:09.444 CET;18,9
2023-01-02 14:50:18.323 CET;19,7
2023-01-02 14:50:27.203 CET;19,4
2023-01-02 14:50:36.322 CET;19,2
2023-01-02 14:50:45.433 CET;20,2
2023-01-02 14:50:54.471 CET;19,4
2023-01-02 14:51:03.443 CET;19,7
2023-01-02 14:51:12.562 CET;19,4
2023-01-02 14:51:21.602 CET;20,5
2023-01-02 14:51:30.403 CET;20,2
2023-01-02 14:51:39.453 CET;19,4
2023-01-02 14:51:57.520 CET;20
2023-01-02 14:52:06.482 CET;19,4
2023-01-02 14:52:15.522 CET;20
2023-01-02 14:52:24.480 CET;19,7
2023-01-02 14:52:33.611 CET;20
2023-01-02 14:52:42.473 CET;20,2
2023-01-02 14:52:51.443 CET;19,4
2023-01-02 14:53:00.404 CET;20,2
2023-01-02 14:53:09.444 CET;20,5
2023-01-02 14:53:18.164 CET;19,7
2023-01-02 14:53:27.206 CET;20,2
2023-01-02 14:53:36.165 CET;20
2023-01-02 14:53:45.286 CET;19,4
2023-01-02 14:53:54.246 CET;19,7
2023-01-02 14:54:03.207 CET;20,5
2023-01-02 14:54:12.316 CET;20
2023-01-02 14:54:21.207 CET;20,8
2023-01-02 14:54:30.259 CET;19,7
2023-01-02 14:54:39.299 CET;20
2023-01-02 14:54:57.141 CET;20,2
2023-01-02 14:55:06.260 CET;20
2023-01-02 14:55:24.180 CET;20,5
2023-01-02 14:55:33.052 CET;19,7
2023-01-02 14:55:42.023 CET;20,5
2023-01-02 14:55:50.903 CET;19,2
2023-01-02 14:56:00.025 CET;20
2023-01-02 14:56:09.065 CET;20,5
2023-01-02 14:58:06.960 CET;21,8
2023-01-02 14:58:16.611 CET;21
2023-01-02 14:58:27.160 CET;20,5
2023-01-02 14:58:36.190 CET;20,2
2023-01-02 14:58:45.230 CET;20
2023-01-02 14:58:54.109 CET;20,5
2023-01-02 14:59:03.069 CET;20,2
2023-01-02 14:59:21.309 CET;20,8
2023-01-02 14:59:30.267 CET;19,4
2023-01-02 14:59:39.148 CET;20
2023-01-02 14:59:48.267 CET;19,7
2023-01-02 14:59:57.138 CET;20
2023-01-02 15:00:06.178 CET;20,2
2023-01-02 15:00:14.997 CET;19,7
2023-01-02 15:00:24.108 CET;20,2
2023-01-02 15:00:32.999 CET;20
2023-01-02 15:00:41.959 CET;19,4
2023-01-02 15:00:50.908 CET;20
2023-01-02 15:01:17.798 CET;20,2
2023-01-02 15:01:26.917 CET;20,5
2023-01-02 15:01:35.947 CET;20
2023-01-02 15:01:44.838 CET;20,2
2023-01-02 15:01:53.798 CET;20,5
2023-01-02 15:02:02.915 CET;20,8
2023-01-02 15:02:11.635 CET;20,2
2023-01-02 15:02:20.746 CET;20,5
2023-01-02 15:02:29.717 CET;20
2023-01-02 15:02:38.826 CET;20,2
2023-01-02 15:02:47.947 CET;18,9
2023-01-02 15:02:56.914 CET;20,5
2023-01-02 15:03:05.865 CET;20,8
2023-01-02 15:03:14.825 CET;20
2023-01-02 15:03:23.795 CET;20,2
2023-01-02 15:03:41.954 CET;20
2023-01-02 15:03:50.835 CET;21
2023-01-02 15:03:59.865 CET;20
2023-01-02 15:04:08.755 CET;20,8
2023-01-02 15:04:17.704 CET;21
2023-01-02 15:04:26.834 CET;20,8
2023-01-02 15:04:44.595 CET;20,2
2023-01-02 15:04:53.713 CET;20,5
2023-01-02 15:05:02.832 CET;19,7
2023-01-02 15:05:11.713 CET;20,5
2023-01-02 15:05:29.552 CET;19,2
2023-01-02 15:05:38.592 CET;20
2023-01-02 15:05:47.552 CET;20,2
2023-01-02 15:05:56.512 CET;20
2023-01-02 15:06:05.552 CET;19,2
2023-01-02 15:06:14.601 CET;20,5
2023-01-02 15:06:23.463 CET;19,7
2023-01-02 15:06:32.351 CET;20,5
2023-01-02 15:06:41.401 CET;20,2
2023-01-02 15:06:50.351 CET;21
2023-01-02 15:06:59.312 CET;20
2023-01-02 15:07:08.430 CET;20,5
2023-01-02 15:07:26.440 CET;20,2
2023-01-02 15:07:35.480 CET;20,8
2023-01-02 15:07:44.351 CET;20
2023-01-02 15:07:53.311 CET;18,6
2023-01-02 15:08:02.440 CET;20,2
2023-01-02 15:08:11.549 CET;20
2023-01-02 15:08:20.450 CET;20,5
2023-01-02 15:08:29.400 CET;20,8
2023-01-02 15:08:38.440 CET;20,2
2023-01-02 15:08:47.309 CET;20
2023-01-02 15:08:56.519 CET;20,2
2023-01-02 15:09:23.390 CET;20,5
2023-01-02 15:09:32.358 CET;20,2
2023-01-02 15:09:41.398 CET;20
2023-01-02 15:09:50.289 CET;20,5
2023-01-02 15:09:59.237 CET;20,8
2023-01-02 15:10:08.038 CET;20
2023-01-02 15:10:17.237 CET;20,5
2023-01-02 15:10:26.207 CET;20,2
2023-01-02 15:10:35.157 CET;20
2023-01-02 15:10:53.236 CET;20,2
2023-01-02 15:11:02.605 CET;21,3
2023-01-02 15:11:11.707 CET;20,5
2023-01-02 15:11:20.686 CET;20,2
2023-01-02 15:11:29.637 CET;20,5
2023-01-02 15:11:38.585 CET;20
2023-01-02 15:11:47.645 CET;20,5
2023-01-02 15:11:56.516 CET;20,8
2023-01-02 15:12:14.595 CET;21
2023-01-02 15:12:23.655 CET;20,8
2023-01-02 15:12:32.605 CET;21,3
2023-01-02 15:12:44.275 CET;22,1
2023-01-02 15:17:16.069 CET;20,5
2023-01-02 15:18:10.918 CET;20,8
2023-01-02 15:18:19.719 CET;21
2023-01-02 15:18:28.918 CET;20,8
2023-01-02 15:18:37.888 CET;20,5
2023-01-02 15:18:46.917 CET;20,2
2023-01-02 15:18:55.969 CET;20,5
2023-01-02 15:19:23.078 CET;20,8
2023-01-02 15:19:32.117 CET;20,5
2023-01-02 15:19:41.236 CET;21
2023-01-02 15:19:50.526 CET;20,8
2023-01-02 15:20:35.556 CET;21
2023-01-02 15:20:53.556 CET;20,8
2023-01-02 15:21:02.756 CET;20,5
2023-01-02 15:21:11.625 CET;20,8
2023-01-02 15:21:29.726 CET;20,5
2023-01-02 15:21:38.607 CET;21
2023-01-02 15:21:47.576 CET;20,8
2023-01-02 15:22:05.815 CET;20
2023-01-02 15:22:14.684 CET;20,8
2023-01-02 15:22:23.726 CET;20,5
2023-01-02 15:22:41.875 CET;21
2023-01-02 15:22:50.924 CET;20,8
2023-01-02 15:23:00.043 CET;21
2023-01-02 15:23:09.085 CET;21,3
2023-01-02 15:23:18.273 CET;21
2023-01-02 15:23:36.194 CET;20,8
2023-01-02 15:23:45.164 CET;20,5
2023-01-02 15:23:54.204 CET;21
2023-01-02 15:24:03.323 CET;20,8
2023-01-02 15:24:12.303 CET;20,5
2023-01-02 15:24:39.483 CET;21
2023-01-02 15:24:48.532 CET;20,5
2023-01-02 15:24:57.651 CET;20,8
2023-01-02 15:25:06.601 CET;21
2023-01-02 15:25:15.562 CET;20,8
2023-01-02 15:25:33.562 CET;21,3
2023-01-02 15:25:51.732 CET;21
2023-01-02 15:26:00.611 CET;20,8
2023-01-02 15:26:09.730 CET;21,8
2023-01-02 15:26:18.680 CET;20,8
2023-01-02 15:26:27.809 CET;21
2023-01-02 15:26:36.849 CET;20,8
2023-01-02 15:26:45.809 CET;21
2023-01-02 15:26:55.009 CET;20,2
2023-01-02 15:27:03.970 CET;20,5
2023-01-02 15:27:12.930 CET;20,8
2023-01-02 15:27:22.140 CET;20,5
2023-01-02 15:27:31.168 CET;20,8
2023-01-02 15:27:49.328 CET;20,2
2023-01-02 15:27:58.219 CET;20,8
2023-01-02 15:28:16.460 CET;21
2023-01-02 15:28:25.579 CET;20,5
2023-01-02 15:28:34.688 CET;20,8
2023-01-02 15:28:43.569 CET;21,3
2023-01-02 15:28:52.697 CET;20,8
2023-01-02 15:29:01.799 CET;21
2023-01-02 15:29:10.769 CET;21,3
2023-01-02 15:29:19.809 CET;20,8
2023-01-02 15:29:37.806 CET;20,5
2023-01-02 15:29:46.927 CET;21,3
2023-01-02 15:29:55.967 CET;20,5
2023-01-02 15:30:14.117 CET;20,2
2023-01-02 15:30:32.046 CET;20,5
2023-01-02 15:30:41.006 CET;21
2023-01-02 15:30:50.056 CET;20,8
2023-01-02 15:30:59.255 CET;21
2023-01-02 15:31:08.134 CET;20,8
2023-01-02 15:31:17.095 CET;21,6
2023-01-02 15:31:26.134 CET;20,8
2023-01-02 15:31:35.256 CET;21
2023-01-02 15:33:02.944 CET;20,5
2023-01-02 15:33:12.134 CET;21,3
2023-01-02 15:33:21.174 CET;20,2
2023-01-02 15:33:30.213 CET;20,5
2023-01-02 15:33:38.782 CET;20,8
2023-01-02 15:33:48.052 CET;20,2
2023-01-02 15:34:14.852 CET;20,8
2023-01-02 15:34:23.892 CET;20
2023-01-02 15:34:32.691 CET;20,5
2023-01-02 15:34:41.732 CET;20,8
2023-01-02 15:34:50.691 CET;20,2
2023-01-02 15:34:59.502 CET;20,5
2023-01-02 15:35:08.453 CET;20,8
2023-01-02 15:35:17.492 CET;21
2023-01-02 15:35:35.252 CET;20,8
2023-01-02 15:35:44.532 CET;21,6
2023-01-02 15:35:53.490 CET;21
2023-01-02 15:36:02.532 CET;20,8
2023-01-02 15:36:11.661 CET;21,3
2023-01-02 15:36:20.701 CET;20,8
2023-01-02 15:36:29.822 CET;21
2023-01-02 15:36:38.861 CET;20,8
2023-01-02 15:36:47.901 CET;21
2023-01-02 15:36:57.089 CET;20,8
2023-01-02 15:37:05.980 CET;21
2023-01-02 15:37:14.930 CET;20,5
2023-01-02 15:37:24.220 CET;20,2
2023-01-02 15:37:33.101 CET;20,8
2023-01-02 15:37:42.141 CET;21
2023-01-02 15:37:51.250 CET;20,8
2023-01-02 15:38:00.369 CET;21
2023-01-02 15:38:09.259 CET;20,5
2023-01-02 15:38:18.299 CET;21,3
2023-01-02 15:38:27.418 CET;21
2023-01-02 15:38:36.378 CET;21,3
2023-01-02 15:38:45.420 CET;20,8
2023-01-02 15:38:54.539 CET;21,3
2023-01-02 15:39:03.487 CET;21
2023-01-02 15:39:12.618 CET;20,8
2023-01-02 15:39:21.578 CET;20,5
2023-01-02 15:39:30.776 CET;20,8
2023-01-02 15:39:39.737 CET;20,5
2023-01-02 15:39:48.697 CET;21
2023-01-02 15:39:57.737 CET;20,5
2023-01-02 15:40:06.857 CET;21
2023-01-02 15:40:15.818 CET;20,8
2023-01-02 15:40:24.858 CET;20,5
2023-01-02 15:40:33.976 CET;20,8
2023-01-02 15:40:42.857 CET;21
2023-01-02 15:41:00.927 CET;20,8
2023-01-02 15:41:09.907 CET;21
2023-01-02 15:41:36.934 CET;20,8
2023-01-02 15:42:03.665 CET;20,5
2023-01-02 15:42:12.694 CET;20,8
2023-01-02 15:42:48.855 CET;20,5
2023-01-02 15:43:07.023 CET;21
2023-01-02 15:43:16.062 CET;20,8
2023-01-02 15:47:29.358 CET;21,6
2023-01-02 15:47:39.098 CET;20,8
2023-01-02 15:48:24.938 CET;20,2
2023-01-02 15:48:33.987 CET;20
2023-01-02 15:48:43.038 CET;20,2
2023-01-02 15:48:51.986 CET;20,5
2023-01-02 15:49:00.957 CET;20,2
2023-01-02 15:49:10.066 CET;20
2023-01-02 15:49:19.026 CET;19,7
2023-01-02 15:49:27.986 CET;20,8
2023-01-02 15:49:36.786 CET;20
2023-01-02 15:49:54.776 CET;20,5
2023-01-02 15:50:03.655 CET;19,7
2023-01-02 15:50:12.786 CET;19,4
2023-01-02 15:50:21.825 CET;20,2
2023-01-02 15:50:39.905 CET;20
2023-01-02 15:50:48.865 CET;20,2
2023-01-02 15:50:57.904 CET;20
2023-01-02 15:51:33.904 CET;19,4
2023-01-02 15:51:42.864 CET;20
2023-01-02 15:51:51.834 CET;20,2
2023-01-02 15:52:00.783 CET;20,5
2023-01-02 15:52:09.673 CET;21
2023-01-02 15:52:27.743 CET;20,2
2023-01-02 15:52:45.822 CET;19,2
2023-01-02 15:52:54.773 CET;20,8
2023-01-02 15:53:03.582 CET;20,2
2023-01-02 15:53:21.661 CET;20,5
2023-01-02 15:53:30.703 CET;20
2023-01-02 15:53:39.663 CET;20,2
2023-01-02 15:53:48.703 CET;20,8
2023-01-02 15:53:57.663 CET;20
2023-01-02 15:54:06.701 CET;20,8
2023-01-02 15:54:15.653 CET;20,5
2023-01-02 15:54:24.631 CET;20
2023-01-02 15:54:33.512 CET;20,5
2023-01-02 15:54:42.542 CET;20
2023-01-02 15:54:51.431 CET;20,5
2023-01-02 15:55:00.381 CET;20,2
2023-01-02 15:55:18.381 CET;19,7
2023-01-02 15:55:36.230 CET;20
2023-01-02 15:55:45.109 CET;19,7
2023-01-02 15:55:54.230 CET;20
2023-01-02 15:56:03.180 CET;19,7
2023-01-02 15:56:12.311 CET;20,2
2023-01-02 15:56:21.280 CET;19,7
2023-01-02 15:56:30.299 CET;20,5
2023-01-02 15:56:48.230 CET;20
2023-01-02 15:56:57.190 CET;20,8
2023-01-02 15:57:06.148 CET;20,2
2023-01-02 15:57:15.118 CET;20
2023-01-02 15:57:24.069 CET;21
2023-01-02 15:57:32.950 CET;20,8
2023-01-02 15:57:41.990 CET;21
2023-01-02 15:57:50.950 CET;19,7
2023-01-02 15:57:59.907 CET;20
2023-01-02 15:58:08.947 CET;20,2
2023-01-02 15:58:17.979 CET;19,7
2023-01-02 15:58:26.868 CET;20,8
2023-01-02 15:58:35.828 CET;20
2023-01-02 15:58:44.947 CET;20,8
2023-01-02 15:58:53.818 CET;20,5
2023-01-02 15:59:02.868 CET;20
2023-01-02 15:59:11.826 CET;20,2
2023-01-02 15:59:20.707 CET;19,2
2023-01-02 15:59:29.826 CET;20
2023-01-02 15:59:38.717 CET;19,7
2023-01-02 15:59:47.756 CET;20,2
2023-01-02 15:59:56.707 CET;20,5
2023-01-02 16:00:05.746 CET;20,8
2023-01-02 16:00:14.867 CET;21
2023-01-02 16:00:23.667 CET;20,8
2023-01-02 16:00:41.674 CET;20,2
2023-01-02 16:00:50.625 CET;20
2023-01-02 16:00:59.585 CET;20,2
2023-01-02 16:01:08.545 CET;19,4
2023-01-02 16:01:17.516 CET;20,8
2023-01-02 16:01:26.236 CET;20
2023-01-02 16:01:35.283 CET;19,7
2023-01-02 16:01:44.073 CET;20,8
2023-01-02 16:01:53.263 CET;20
2023-01-02 16:02:02.384 CET;20,5
2023-01-02 16:02:11.125 CET;19,4
2023-01-02 16:02:20.234 CET;19,7
2023-01-02 16:02:29.342 CET;21
2023-01-02 16:02:38.313 CET;20,5
2023-01-02 16:02:47.273 CET;20,2
2023-01-02 16:03:05.191 CET;20,5
2023-01-02 16:03:14.153 CET;20,2
2023-01-02 16:03:23.181 CET;20
2023-01-02 16:03:32.072 CET;20,2
2023-01-02 16:03:50.153 CET;20
2023-01-02 16:04:44.871 CET;20,5
2023-01-02 16:05:02.720 CET;20,2
2023-01-02 16:05:38.720 CET;20,5
2023-01-02 16:05:47.599 CET;20,8
2023-01-02 16:06:05.359 CET;21
2023-01-02 16:06:14.638 CET;20,8
2023-01-02 16:06:23.678 CET;20,5
2023-01-02 16:06:32.318 CET;21
2023-01-02 16:06:41.427 CET;21,3
2023-01-02 16:06:50.477 CET;21
2023-01-02 16:07:08.318 CET;20,8
2023-01-02 16:07:17.118 CET;20,5
2023-01-02 16:07:26.318 CET;21
2023-01-02 16:07:34.947 CET;20,2
2023-01-02 16:07:43.997 CET;20,8
2023-01-02 16:07:52.947 CET;21
2023-01-02 16:08:12.878 CET;20,8
2023-01-02 16:12:49.921 CET;20,5
2023-01-02 16:13:08.470 CET;20,8
2023-01-02 16:13:17.430 CET;20,5
2023-01-02 16:13:26.331 CET;21
2023-01-02 16:13:37.040 CET;20,8
2023-01-02 16:18:49.746 CET;19,7
2023-01-02 16:18:58.815 CET;20,2
2023-01-02 16:19:07.996 CET;20,8
2023-01-02 16:19:36.065 CET;20,5
2023-01-02 16:20:07.456 CET;20,2
2023-01-02 16:20:23.255 CET;20,5
2023-01-02 16:21:06.313 CET;20
2023-01-02 16:21:15.114 CET;19,4
2023-01-02 16:21:24.164 CET;20,2
2023-01-02 16:21:33.273 CET;20,5
2023-01-02 16:21:42.094 CET;19,4
2023-01-02 16:21:51.283 CET;20,2
2023-01-02 16:22:00.323 CET;20
2023-01-02 16:22:09.444 CET;20,8
2023-01-02 16:22:18.243 CET;20,5
2023-01-02 16:22:27.213 CET;20,2
2023-01-02 16:23:21.280 CET;20
2023-01-02 16:24:06.401 CET;19,4
2023-01-02 16:24:15.361 CET;19,7
2023-01-02 16:24:42.171 CET;20,8
2023-01-02 16:24:51.131 CET;20,2
2023-01-02 16:25:00.160 CET;21
2023-01-02 16:25:09.198 CET;20,5
2023-01-02 16:25:18.250 CET;20,2
2023-01-02 16:25:27.118 CET;20,5
2023-01-02 16:26:51.197 CET;20,8
2023-01-02 16:27:00.326 CET;21
2023-01-02 16:28:00.815 CET;20
2023-01-02 16:28:09.857 CET;20,8
2023-01-02 16:28:18.486 CET;20,2
2023-01-02 16:28:27.697 CET;20,5
2023-01-02 16:28:36.486 CET;20
2023-01-02 16:28:45.686 CET;20,5
2023-01-02 16:29:03.526 CET;19,2
2023-01-02 16:29:12.405 CET;19,7
2023-01-02 16:29:30.484 CET;20
2023-01-02 16:30:11.604 CET;20,8
2023-01-02 16:30:20.884 CET;20,5
2023-01-02 16:30:38.734 CET;20,8
2023-01-02 16:30:56.573 CET;21
2023-01-02 16:31:05.694 CET;20,5
2023-01-02 16:31:14.414 CET;20,8
2023-01-02 16:31:41.282 CET;20,5
2023-01-02 16:31:59.063 CET;20,8
2023-01-02 16:32:07.943 CET;20,5
2023-01-02 16:32:25.852 CET;20,2
2023-01-02 16:32:34.891 CET;21
2023-01-02 16:32:43.851 CET;20,8
2023-01-02 16:33:01.523 CET;21
2023-01-02 16:33:10.572 CET;20,8
2023-01-02 16:33:19.693 CET;21
2023-01-02 16:33:46.661 CET;21,6
2023-01-02 16:33:55.700 CET;20,8
2023-01-02 16:34:13.772 CET;20,5
2023-01-02 16:34:22.720 CET;21
2023-01-02 16:34:58.819 CET;20,8
2023-01-02 16:35:08.009 CET;21
2023-01-02 16:35:54.230 CET;21,3
2023-01-02 16:36:03.078 CET;20,2
2023-01-02 16:36:20.977 CET;20,8
2023-01-02 16:36:48.009 CET;20
2023-01-02 16:36:56.888 CET;20,5
2023-01-02 16:37:05.937 CET;20
2023-01-02 16:37:14.976 CET;21
2023-01-02 16:37:23.937 CET;20,2
2023-01-02 16:37:32.898 CET;20,5
2023-01-02 16:37:41.947 CET;20
2023-01-02 16:37:51.066 CET;20,5
2023-01-02 16:37:59.786 CET;20,2
2023-01-02 16:38:35.855 CET;20
2023-01-02 16:38:44.895 CET;19,7
2023-01-02 16:38:54.095 CET;21
2023-01-02 16:39:02.905 CET;20,5
2023-01-02 16:39:11.875 CET;21
2023-01-02 16:40:01.234 CET;20,2
2023-01-02 16:40:10.345 CET;20,5
2023-01-02 16:40:19.224 CET;20,2
2023-01-02 16:40:28.184 CET;20,5
2023-01-02 16:41:26.092 CET;20
2023-01-02 16:41:35.131 CET;21
2023-01-02 16:43:48.000 CET;20,5
2023-01-02 16:50:12.443 CET;20,2
2023-01-02 16:50:21.783 CET;21
2023-01-02 16:50:30.743 CET;20,2
2023-01-02 16:50:40.023 CET;20
2023-01-02 16:50:48.914 CET;20,5
2023-01-02 16:51:15.783 CET;20,8
2023-01-02 16:51:51.631 CET;21
2023-01-02 16:52:09.622 CET;20,5
2023-01-02 16:53:03.440 CET;20,8
2023-01-02 16:53:12.841 CET;20,5
2023-01-02 16:53:30.750 CET;20,8
2023-01-02 16:53:39.621 CET;20,2
2023-01-02 16:53:48.581 CET;20,5
2023-01-02 16:53:57.480 CET;20,8
2023-01-02 16:54:06.500 CET;20,5
2023-01-02 16:54:15.540 CET;21
2023-01-02 16:54:24.351 CET;20,5
2023-01-02 16:54:42.430 CET;20,8
2023-01-02 16:54:51.240 CET;20,5
2023-01-02 16:55:00.029 CET;21
2023-01-02 16:55:17.960 CET;20,8
2023-01-02 16:55:35.779 CET;21,6
2023-01-02 16:55:44.819 CET;21
2023-01-02 16:55:53.868 CET;20,8
2023-01-02 16:56:02.826 CET;21
2023-01-02 16:56:11.937 CET;20,5
2023-01-02 16:56:30.026 CET;20,8
2023-01-02 16:57:06.266 CET;21
2023-01-02 16:57:15.226 CET;21,3
2023-01-02 16:57:24.345 CET;21
2023-01-02 16:57:33.315 CET;21,6
2023-01-02 16:57:42.335 CET;21
2023-01-02 16:58:09.464 CET;21,8
2023-01-02 16:58:18.516 CET;21,3
2023-01-02 16:58:27.546 CET;21
2023-01-02 16:58:36.595 CET;21,3
2023-01-02 16:58:45.236 CET;20,8
2023-01-02 16:58:54.026 CET;20,2
2023-01-02 16:59:12.115 CET;21
2023-01-02 16:59:21.553 CET;20,5
2023-01-02 16:59:30.663 CET;20,8
2023-01-02 16:59:39.792 CET;21
2023-01-02 16:59:57.713 CET;20,5
2023-01-02 17:00:06.834 CET;21
2023-01-02 17:20:55.526 CET;21,6
2023-01-02 17:21:15.974 CET;20,2
2023-01-02 17:21:33.984 CET;20,5
2023-01-02 17:21:43.105 CET;20,2
2023-01-02 17:22:01.023 CET;19,7
2023-01-02 17:22:09.983 CET;20,2
2023-01-02 17:22:19.023 CET;20
2023-01-02 17:22:27.973 CET;20,2
2023-01-02 17:22:36.943 CET;20
2023-01-02 17:22:45.891 CET;20,2
2023-01-02 17:22:54.852 CET;20
2023-01-02 17:23:03.812 CET;19,4
2023-01-02 17:23:21.892 CET;19,7
2023-01-02 17:23:57.730 CET;20,2
2023-01-02 17:24:06.770 CET;19,7
2023-01-02 17:24:15.811 CET;20,5
2023-01-02 17:24:24.851 CET;21
2023-01-02 17:24:33.660 CET;20,5
2023-01-02 17:24:51.819 CET;20,2
2023-01-02 17:25:09.740 CET;21
2023-01-02 17:25:22.720 CET;22,1
2023-01-02 17:25:32.460 CET;21
2023-01-02 17:26:26.039 CET;20
2023-01-02 17:26:44.068 CET;20,5
2023-01-02 17:26:53.098 CET;19,7
2023-01-02 17:27:02.058 CET;20,5
