time;TotalPressForceValue
2023-01-03 07:47:20.477 CET;18
2023-01-03 07:47:29.357 CET;18,4
2023-01-03 07:47:38.395 CET;17,4
2023-01-03 07:47:47.286 CET;18,5
2023-01-03 07:47:56.246 CET;17,5
2023-01-03 07:48:05.206 CET;17,4
2023-01-03 07:48:14.145 CET;18,4
2023-01-03 07:48:29.805 CET;18,3
2023-01-03 07:48:38.986 CET;17,9
2023-01-03 07:48:47.845 CET;18,4
2023-01-03 07:48:56.795 CET;17,6
2023-01-03 07:49:05.756 CET;18,2
2023-01-03 07:49:14.716 CET;18,6
2023-01-03 07:49:23.686 CET;18
2023-01-03 07:49:32.635 CET;19
2023-01-03 07:49:41.604 CET;18,4
2023-01-03 07:49:50.553 CET;18,7
2023-01-03 07:49:59.434 CET;18,4
2023-01-03 07:50:08.474 CET;17,6
2023-01-03 07:50:17.354 CET;18,3
2023-01-03 07:50:26.233 CET;18,6
2023-01-03 07:50:35.283 CET;17,9
2023-01-03 07:50:44.164 CET;18,8
2023-01-03 07:50:53.213 CET;18
2023-01-03 07:51:02.253 CET;17,8
2023-01-03 07:51:11.351 CET;18
2023-01-03 07:51:20.072 CET;18,2
2023-01-03 07:51:29.042 CET;17,8
2023-01-03 07:51:38.082 CET;18,2
2023-01-03 07:51:46.961 CET;18,9
2023-01-03 07:51:55.923 CET;17,8
2023-01-03 07:52:04.720 CET;18,6
2023-01-03 07:52:13.680 CET;18,5
2023-01-03 07:52:22.720 CET;18
2023-01-03 07:52:31.601 CET;18,4
2023-01-03 07:52:40.631 CET;17,6
2023-01-03 07:52:49.520 CET;18,2
2023-01-03 07:53:07.519 CET;18,8
2023-01-03 07:53:16.559 CET;17,8
2023-01-03 07:53:34.569 CET;18,2
2023-01-03 07:53:43.591 CET;17,2
2023-01-03 07:53:52.559 CET;17,4
2023-01-03 07:54:01.351 CET;18,5
2023-01-03 07:54:10.398 CET;18,1
2023-01-03 07:54:19.368 CET;18,3
2023-01-03 07:54:28.319 CET;18,7
2023-01-03 07:54:37.358 CET;17,6
2023-01-03 07:54:46.239 CET;18,6
2023-01-03 07:54:55.118 CET;18,2
2023-01-03 07:55:04.168 CET;18
2023-01-03 07:55:13.128 CET;18,8
2023-01-03 07:55:30.798 CET;18,6
2023-01-03 07:55:40.009 CET;18,2
2023-01-03 07:55:48.888 CET;18,7
2023-01-03 07:55:57.838 CET;17,5
2023-01-03 07:56:06.717 CET;18,4
2023-01-03 07:56:15.766 CET;18
2023-01-03 07:56:24.726 CET;18,3
2023-01-03 07:56:33.836 CET;18,6
2023-01-03 07:56:42.796 CET;17,3
2023-01-03 07:56:51.607 CET;18,4
2023-01-03 07:57:00.397 CET;18,3
2023-01-03 07:57:18.568 CET;17,8
2023-01-03 07:57:27.528 CET;18,5
2023-01-03 07:57:36.566 CET;17,4
2023-01-03 07:57:45.286 CET;19
2023-01-03 07:57:54.407 CET;18,1
2023-01-03 07:58:03.207 CET;19
2023-01-03 07:58:12.246 CET;17,9
2023-01-03 07:58:21.207 CET;17,8
2023-01-03 07:58:30.167 CET;18,2
2023-01-03 07:58:39.036 CET;18,3
2023-01-03 07:58:48.085 CET;18
2023-01-03 07:58:57.055 CET;17,6
2023-01-03 07:59:06.006 CET;17,4
2023-01-03 07:59:14.875 CET;18,6
2023-01-03 07:59:24.006 CET;18,5
2023-01-03 07:59:32.974 CET;17,5
2023-01-03 07:59:41.924 CET;18,4
2023-01-03 07:59:51.053 CET;18,5
2023-01-03 08:00:00.095 CET;18,2
2023-01-03 08:00:09.053 CET;17,8
2023-01-03 08:00:18.003 CET;18,5
2023-01-03 08:00:26.882 CET;18,4
2023-01-03 08:00:35.772 CET;18,3
2023-01-03 08:00:44.723 CET;17,9
2023-01-03 08:00:53.701 CET;18,3
2023-01-03 08:01:02.721 CET;17,8
2023-01-03 08:01:11.601 CET;18,4
2023-01-03 08:01:20.490 CET;18,8
2023-01-03 08:01:29.431 CET;18,6
2023-01-03 08:01:38.561 CET;17,5
2023-01-03 08:01:47.292 CET;18,2
2023-01-03 08:01:56.240 CET;18,5
2023-01-03 08:02:05.121 CET;18,6
2023-01-03 08:02:13.851 CET;18,4
2023-01-03 08:02:22.970 CET;18,3
2023-01-03 08:02:32.091 CET;18,4
2023-01-03 08:02:41.138 CET;18,1
2023-01-03 08:02:50.088 CET;18,2
2023-01-03 08:03:16.880 CET;18,1
2023-01-03 08:03:25.928 CET;18,3
2023-01-03 08:03:34.969 CET;17,9
2023-01-03 08:03:43.767 CET;18,7
2023-01-03 08:03:52.898 CET;18,6
2023-01-03 08:04:01.848 CET;18,2
2023-01-03 08:04:10.717 CET;18,6
2023-01-03 08:04:19.756 CET;18,1
2023-01-03 08:04:28.647 CET;18,4
2023-01-03 08:04:37.697 CET;17,7
2023-01-03 08:04:46.796 CET;18,3
2023-01-03 08:04:55.766 CET;17,6
2023-01-03 08:05:04.647 CET;18,7
2023-01-03 08:05:13.686 CET;18
2023-01-03 08:05:22.657 CET;18,2
2023-01-03 08:05:31.526 CET;18,6
2023-01-03 08:05:40.576 CET;18,1
2023-01-03 08:05:49.536 CET;18
2023-01-03 08:05:58.407 CET;18,8
2023-01-03 08:06:16.645 CET;18,2
2023-01-03 08:06:25.684 CET;18
2023-01-03 08:06:34.645 CET;18,6
2023-01-03 08:06:43.766 CET;17,8
2023-01-03 08:06:52.665 CET;18,2
2023-01-03 08:07:01.766 CET;17,8
2023-01-03 08:07:10.724 CET;18,5
2023-01-03 08:07:19.694 CET;18,1
2023-01-03 08:07:28.724 CET;17,3
2023-01-03 08:07:37.533 CET;18,7
2023-01-03 08:07:46.483 CET;17,8
2023-01-03 08:07:55.533 CET;18,2
2023-01-03 08:08:04.483 CET;18,5
2023-01-03 08:08:13.453 CET;17,8
2023-01-03 08:08:22.332 CET;18,1
2023-01-03 08:08:31.374 CET;18,2
2023-01-03 08:08:40.332 CET;18,1
2023-01-03 08:08:49.292 CET;18,5
2023-01-03 08:08:58.252 CET;17,8
2023-01-03 08:09:07.211 CET;18,4
2023-01-03 08:09:16.181 CET;18,1
2023-01-03 08:09:25.052 CET;18,7
2023-01-03 08:09:34.012 CET;18
2023-01-03 08:09:52.020 CET;17,9
2023-01-03 08:10:00.891 CET;18,8
2023-01-03 08:10:09.921 CET;17,4
2023-01-03 08:10:18.891 CET;18,4
2023-01-03 08:10:27.861 CET;18
2023-01-03 08:10:36.811 CET;18,4
2023-01-03 08:10:45.780 CET;17,7
2023-01-03 08:10:54.811 CET;17,3
2023-01-03 08:11:03.680 CET;18,9
2023-01-03 08:11:12.569 CET;18,8
2023-01-03 08:11:21.609 CET;18,4
2023-01-03 08:11:30.569 CET;18,8
2023-01-03 08:11:39.529 CET;17,8
2023-01-03 08:11:48.489 CET;18
2023-01-03 08:11:57.369 CET;18,5
2023-01-03 08:12:15.448 CET;18,7
2023-01-03 08:12:24.408 CET;17,7
2023-01-03 08:12:33.219 CET;18,9
2023-01-03 08:12:42.249 CET;18,1
2023-01-03 08:12:51.219 CET;17,4
2023-01-03 08:13:00.098 CET;18,4
2023-01-03 08:13:09.127 CET;18,3
2023-01-03 08:13:18.096 CET;18,7
2023-01-03 08:13:37.367 CET;17,8
2023-01-03 08:13:46.017 CET;18,7
2023-01-03 08:13:55.147 CET;18,4
2023-01-03 08:14:04.157 CET;18,2
2023-01-03 08:14:13.127 CET;18,1
2023-01-03 08:14:21.947 CET;18,3
2023-01-03 08:14:31.137 CET;18,4
2023-01-03 08:14:40.105 CET;18,2
2023-01-03 08:14:49.055 CET;18,4
2023-01-03 08:15:24.655 CET;18,2
2023-01-03 08:15:33.456 CET;17,9
2023-01-03 08:15:42.334 CET;18,6
2023-01-03 08:15:51.374 CET;18,3
2023-01-03 08:16:00.414 CET;18,5
2023-01-03 08:16:09.453 CET;18,2
2023-01-03 08:16:18.334 CET;18,5
2023-01-03 08:16:27.384 CET;18,1
2023-01-03 08:16:36.323 CET;18
2023-01-03 08:16:45.042 CET;18,2
2023-01-03 08:16:54.163 CET;18,3
2023-01-03 08:17:03.052 CET;18,6
2023-01-03 08:17:12.092 CET;18,4
2023-01-03 08:17:21.282 CET;18,8
2023-01-03 08:17:30.102 CET;18,2
2023-01-03 08:17:47.941 CET;18,8
2023-01-03 08:17:56.971 CET;18,2
2023-01-03 08:18:05.930 CET;18,5
2023-01-03 08:18:14.971 CET;18,1
2023-01-03 08:18:23.851 CET;18,6
2023-01-03 08:18:32.960 CET;18,2
2023-01-03 08:18:41.700 CET;18,4
2023-01-03 08:18:50.730 CET;18,6
2023-01-03 08:18:59.611 CET;18,3
2023-01-03 08:19:08.579 CET;18,6
2023-01-03 08:19:17.611 CET;18,4
2023-01-03 08:19:35.621 CET;18,1
2023-01-03 08:19:44.410 CET;18,3
2023-01-03 08:19:53.460 CET;18,4
2023-01-03 08:20:02.410 CET;18,5
2023-01-03 08:20:11.368 CET;18,4
2023-01-03 08:20:20.259 CET;18,3
2023-01-03 08:20:29.299 CET;18,5
2023-01-03 08:20:38.259 CET;18,6
2023-01-03 08:20:47.140 CET;18,4
2023-01-03 08:20:56.259 CET;18,3
2023-01-03 08:21:05.209 CET;18,4
2023-01-03 08:21:14.338 CET;18,3
2023-01-03 08:21:23.209 CET;18,4
2023-01-03 08:21:32.259 CET;18,2
2023-01-03 08:22:08.177 CET;18,5
2023-01-03 08:22:17.137 CET;18
2023-01-03 08:22:26.016 CET;18,1
2023-01-03 08:22:35.306 CET;17,9
2023-01-03 08:22:44.095 CET;18,5
2023-01-03 08:22:52.976 CET;18,6
2023-01-03 08:23:01.855 CET;18,1
2023-01-03 08:23:10.736 CET;18,6
2023-01-03 08:23:19.627 CET;18,4
2023-01-03 08:23:28.746 CET;18,8
2023-01-03 08:23:37.785 CET;18
2023-01-03 08:23:46.665 CET;18,2
2023-01-03 08:23:55.625 CET;17,8
2023-01-03 08:24:04.664 CET;17,7
2023-01-03 08:24:13.536 CET;18,8
2023-01-03 08:24:22.496 CET;17,5
2023-01-03 08:24:31.375 CET;18,5
2023-01-03 08:24:40.335 CET;17,8
2023-01-03 08:24:49.385 CET;17,5
2023-01-03 08:24:58.246 CET;18,6
2023-01-03 08:25:07.213 CET;17,8
2023-01-03 08:25:34.115 CET;18,1
2023-01-03 08:25:52.105 CET;18,3
2023-01-03 08:26:01.065 CET;18
2023-01-03 08:26:09.864 CET;19
2023-01-03 08:26:18.904 CET;17,9
2023-01-03 08:26:27.865 CET;18,1
2023-01-03 08:26:36.983 CET;18,6
2023-01-03 08:26:46.023 CET;18,2
2023-01-03 08:26:54.983 CET;18,5
2023-01-03 08:27:04.102 CET;17,8
2023-01-03 08:27:12.904 CET;18,6
2023-01-03 08:27:21.953 CET;17,4
2023-01-03 08:27:30.904 CET;18,8
2023-01-03 08:28:06.752 CET;18,4
2023-01-03 08:28:15.782 CET;17,6
2023-01-03 08:28:24.743 CET;18,6
2023-01-03 08:28:33.792 CET;18
2023-01-03 08:28:42.821 CET;18,2
2023-01-03 08:28:51.710 CET;18
2023-01-03 08:29:00.651 CET;17,7
2023-01-03 08:29:09.621 CET;18,6
2023-01-03 08:29:18.502 CET;18,8
2023-01-03 08:29:27.461 CET;17,7
2023-01-03 08:29:36.341 CET;18,7
2023-01-03 08:29:45.299 CET;17,7
2023-01-03 08:29:54.091 CET;18,7
2023-01-03 08:30:03.299 CET;18,4
2023-01-03 08:30:21.151 CET;18
2023-01-03 08:30:30.180 CET;17,9
2023-01-03 08:30:39.059 CET;18,8
2023-01-03 08:30:48.109 CET;18,2
2023-01-03 08:30:56.980 CET;18,7
2023-01-03 08:31:06.019 CET;17,4
2023-01-03 08:31:14.747 CET;19,1
2023-01-03 08:31:23.788 CET;17,8
2023-01-03 08:31:32.668 CET;18,5
2023-01-03 08:31:41.788 CET;18,3
2023-01-03 08:31:50.747 CET;18
2023-01-03 08:31:59.628 CET;19
2023-01-03 08:32:08.737 CET;18,4
2023-01-03 08:32:17.627 CET;18,9
2023-01-03 08:32:26.667 CET;17,8
2023-01-03 08:32:35.467 CET;18,7
2023-01-03 08:32:44.346 CET;18,6
2023-01-03 08:32:53.226 CET;18,8
2023-01-03 08:33:02.276 CET;18
2023-01-03 08:33:11.226 CET;18,4
2023-01-03 08:33:20.105 CET;18,8
2023-01-03 08:33:29.065 CET;17,8
2023-01-03 08:33:38.036 CET;18
2023-01-03 08:33:47.065 CET;18,3
2023-01-03 08:33:56.105 CET;17,9
2023-01-03 08:34:04.907 CET;19
2023-01-03 08:34:13.865 CET;18,2
2023-01-03 08:34:22.595 CET;18,7
2023-01-03 08:34:31.795 CET;18,4
2023-01-03 08:34:40.503 CET;18,6
2023-01-03 08:34:49.384 CET;18,8
2023-01-03 08:34:58.273 CET;18,6
2023-01-03 08:35:07.384 CET;18,4
2023-01-03 08:35:16.194 CET;18,7
2023-01-03 08:35:25.154 CET;17,4
2023-01-03 08:35:34.025 CET;18,6
2023-01-03 08:35:42.973 CET;17,9
2023-01-03 08:35:51.874 CET;18,7
2023-01-03 08:36:01.062 CET;18,6
2023-01-03 08:36:10.114 CET;18,1
2023-01-03 08:36:19.142 CET;17,6
2023-01-03 08:36:28.033 CET;18,6
2023-01-03 08:36:36.993 CET;18
2023-01-03 08:36:46.101 CET;18,8
2023-01-03 08:36:54.982 CET;18,6
2023-01-03 08:37:03.953 CET;18,2
2023-01-03 08:37:12.903 CET;17,9
2023-01-03 08:37:22.112 CET;18,9
2023-01-03 08:37:31.072 CET;18,5
2023-01-03 08:37:48.990 CET;18,2
2023-01-03 08:37:57.871 CET;18,8
2023-01-03 08:38:06.832 CET;17,9
2023-01-03 08:38:15.710 CET;18,4
2023-01-03 08:38:24.510 CET;18,6
2023-01-03 08:38:33.551 CET;17,9
2023-01-03 08:38:42.430 CET;18,2
2023-01-03 08:38:51.400 CET;17,8
2023-01-03 08:39:00.430 CET;17,9
2023-01-03 08:39:09.390 CET;18
2023-01-03 08:39:18.280 CET;18,8
2023-01-03 08:39:27.230 CET;18,5
2023-01-03 08:39:36.270 CET;18,2
2023-01-03 08:42:05.648 CET;18
2023-01-03 08:42:15.798 CET;18,4
2023-01-03 08:42:33.957 CET;18,2
2023-01-03 08:42:50.276 CET;18,3
2023-01-03 08:42:58.357 CET;18,2
2023-01-03 08:43:23.568 CET;18,4
2023-01-03 08:43:41.546 CET;18,3
2023-01-03 08:43:50.676 CET;18,6
2023-01-03 08:43:59.706 CET;18,1
2023-01-03 08:44:08.605 CET;18,6
2023-01-03 08:44:17.555 CET;18,3
2023-01-03 08:44:26.585 CET;18,6
2023-01-03 08:44:44.595 CET;18,4
2023-01-03 08:44:53.545 CET;18,6
2023-01-03 08:45:20.674 CET;18,7
2023-01-03 08:45:29.474 CET;19,1
2023-01-03 08:45:38.594 CET;18,4
2023-01-03 08:45:56.424 CET;18,2
2023-01-03 08:46:05.315 CET;18,9
2023-01-03 08:46:14.352 CET;18
2023-01-03 08:46:23.394 CET;18,1
2023-01-03 08:46:32.352 CET;18,3
2023-01-03 08:46:41.392 CET;17,9
2023-01-03 08:46:50.193 CET;18,8
2023-01-03 08:46:59.322 CET;18,1
2023-01-03 08:47:08.112 CET;18,8
2023-01-03 08:47:17.082 CET;18,3
2023-01-03 08:47:26.112 CET;17,9
2023-01-03 08:47:35.232 CET;18,1
2023-01-03 08:47:53.161 CET;18,2
2023-01-03 08:48:11.240 CET;17,8
2023-01-03 08:48:20.040 CET;18,8
2023-01-03 08:48:38.039 CET;18,2
2023-01-03 08:48:56.200 CET;18,4
2023-01-03 08:49:05.160 CET;18,2
2023-01-03 08:49:14.290 CET;18,1
2023-01-03 08:49:23.151 CET;18,6
2023-01-03 08:49:32.361 CET;18,3
2023-01-03 08:49:41.249 CET;18,4
2023-01-03 08:49:50.279 CET;18,3
2023-01-03 08:49:59.079 CET;18,8
2023-01-03 08:50:07.959 CET;18,6
2023-01-03 08:50:16.838 CET;19
2023-01-03 08:50:25.880 CET;18,3
2023-01-03 08:50:34.918 CET;18,2
2023-01-03 08:50:43.717 CET;18,9
2023-01-03 08:50:52.767 CET;17,7
2023-01-03 08:51:01.558 CET;19,1
2023-01-03 08:51:10.677 CET;18,8
2023-01-03 08:51:28.596 CET;18,2
2023-01-03 08:51:37.558 CET;17,6
2023-01-03 08:51:55.398 CET;18,6
2023-01-03 08:52:04.517 CET;18,1
2023-01-03 08:52:13.236 CET;18,8
2023-01-03 08:52:22.437 CET;18,6
2023-01-03 08:52:31.387 CET;17,8
2023-01-03 08:52:40.355 CET;18
2023-01-03 08:52:49.395 CET;18,5
2023-01-03 08:52:58.516 CET;18,3
2023-01-03 08:53:07.325 CET;19
2023-01-03 08:53:16.276 CET;18,2
2023-01-03 08:53:25.246 CET;18,6
2023-01-03 08:53:34.194 CET;18
2023-01-03 08:53:43.236 CET;17,9
2023-01-03 08:53:52.035 CET;19
2023-01-03 08:54:00.994 CET;18,2
2023-01-03 08:54:10.115 CET;17,8
2023-01-03 08:54:19.075 CET;18,6
2023-01-03 08:54:28.045 CET;18,4
2023-01-03 08:54:36.914 CET;18,6
2023-01-03 08:54:45.872 CET;17,9
2023-01-03 08:54:54.842 CET;19
2023-01-03 08:55:03.792 CET;17,9
2023-01-03 08:55:12.983 CET;18,6
2023-01-03 08:55:22.033 CET;17,9
2023-01-03 08:55:30.923 CET;18,4
2023-01-03 08:55:48.842 CET;18,6
2023-01-03 08:55:57.642 CET;19
2023-01-03 08:56:06.842 CET;18,3
2023-01-03 08:56:15.802 CET;17,9
2023-01-03 08:56:24.683 CET;18,8
2023-01-03 08:56:33.711 CET;18,2
2023-01-03 08:57:00.750 CET;18
2023-01-03 08:57:09.562 CET;18,5
2023-01-03 08:57:18.512 CET;17,7
2023-01-03 08:57:27.391 CET;18,2
2023-01-03 08:57:36.282 CET;18,8
2023-01-03 08:57:45.400 CET;18,2
2023-01-03 08:57:54.359 CET;18,7
2023-01-03 08:58:03.329 CET;18
2023-01-03 08:58:12.109 CET;18,9
2023-01-03 08:58:21.150 CET;18,5
2023-01-03 08:58:39.079 CET;18,1
2023-01-03 08:58:48.130 CET;18
2023-01-03 08:58:57.079 CET;18,5
2023-01-03 08:59:06.039 CET;18,9
2023-01-03 08:59:15.000 CET;18,2
2023-01-03 08:59:23.890 CET;19
2023-01-03 08:59:32.928 CET;18,2
2023-01-03 08:59:41.888 CET;18,4
2023-01-03 08:59:50.838 CET;18,1
2023-01-03 08:59:59.717 CET;18,8
2023-01-03 09:00:08.688 CET;18
2023-01-03 09:00:17.727 CET;17,8
2023-01-03 09:00:26.598 CET;18,3
2023-01-03 09:00:35.648 CET;18,1
2023-01-03 09:00:44.517 CET;19
2023-01-03 09:00:53.569 CET;18,2
2023-01-03 09:01:02.448 CET;18,4
2023-01-03 09:01:11.318 CET;18,6
2023-01-03 09:01:20.278 CET;18
2023-01-03 09:01:38.128 CET;18,8
2023-01-03 09:01:47.088 CET;18,9
2023-01-03 09:01:56.048 CET;18,5
2023-01-03 09:02:05.167 CET;18,3
2023-01-03 09:02:14.127 CET;18,4
2023-01-03 09:02:23.167 CET;18,2
2023-01-03 09:02:41.085 CET;18,4
2023-01-03 09:02:50.046 CET;18
2023-01-03 09:02:58.926 CET;19
2023-01-03 09:03:07.796 CET;18,6
2023-01-03 09:03:16.687 CET;18,8
2023-01-03 09:03:25.647 CET;18,6
2023-01-03 09:03:34.607 CET;18,8
2023-01-03 09:03:52.535 CET;17,8
2023-01-03 09:04:01.484 CET;18,7
2023-01-03 09:04:10.535 CET;18
2023-01-03 09:04:19.325 CET;19,3
2023-01-03 09:04:28.365 CET;18
2023-01-03 09:04:37.244 CET;18,8
2023-01-03 09:04:46.283 CET;17,7
2023-01-03 09:04:55.174 CET;19,3
2023-01-03 09:05:04.204 CET;18,2
2023-01-03 09:05:13.163 CET;18,3
2023-01-03 09:05:22.203 CET;18
2023-01-03 09:05:31.094 CET;18,6
2023-01-03 09:05:40.052 CET;18,4
2023-01-03 09:05:49.092 CET;17,6
2023-01-03 09:05:58.053 CET;17,9
2023-01-03 09:06:16.042 CET;18,3
2023-01-03 09:06:24.931 CET;18,4
2023-01-03 09:06:34.042 CET;18,6
2023-01-03 09:06:43.082 CET;18,3
2023-01-03 09:07:00.842 CET;19
2023-01-03 09:07:09.891 CET;17,8
2023-01-03 09:07:18.772 CET;18,8
2023-01-03 09:07:27.811 CET;18,4
2023-01-03 09:07:36.762 CET;18,2
2023-01-03 09:07:45.730 CET;18,4
2023-01-03 09:07:54.779 CET;18,1
2023-01-03 09:08:35.299 CET;18,5
2023-01-03 09:08:44.138 CET;18,6
2023-01-03 09:09:36.999 CET;18,4
2023-01-03 09:09:45.979 CET;18,7
2023-01-03 09:09:55.088 CET;17,8
2023-01-03 09:10:11.868 CET;18,4
2023-01-03 09:10:20.828 CET;18
2023-01-03 09:10:29.809 CET;18,2
2023-01-03 09:10:38.687 CET;19
2023-01-03 09:10:47.497 CET;18,6
2023-01-03 09:10:56.467 CET;18,1
2023-01-03 09:11:05.497 CET;18
2023-01-03 09:11:14.367 CET;18,6
2023-01-03 09:11:23.407 CET;18,1
2023-01-03 09:11:41.346 CET;18,4
2023-01-03 09:11:50.306 CET;18,3
2023-01-03 09:11:59.086 CET;19
2023-01-03 09:12:08.135 CET;18,2
2023-01-03 09:12:17.075 CET;18
2023-01-03 09:12:26.305 CET;18,6
2023-01-03 09:12:35.165 CET;18,8
2023-01-03 09:12:44.046 CET;18,4
2023-01-03 09:13:39.875 CET;18,5
2023-01-03 09:13:48.835 CET;18,2
2023-01-03 09:14:43.812 CET;18,9
2023-01-03 09:14:52.542 CET;19
2023-01-03 09:15:01.413 CET;18,8
2023-01-03 09:15:10.453 CET;18,3
2023-01-03 09:15:19.413 CET;18,5
2023-01-03 09:15:28.372 CET;17,9
2023-01-03 09:15:37.242 CET;18,7
2023-01-03 09:15:46.210 CET;18,8
2023-01-03 09:15:55.091 CET;19,1
2023-01-03 09:16:04.051 CET;17,9
2023-01-03 09:16:12.931 CET;18,8
2023-01-03 09:16:21.982 CET;18
2023-01-03 09:16:31.022 CET;18,4
2023-01-03 09:16:40.040 CET;17,8
2023-01-03 09:16:49.171 CET;18,2
2023-01-03 09:16:58.130 CET;17,9
2023-01-03 09:17:07.171 CET;18
2023-01-03 09:17:16.051 CET;18,7
2023-01-03 09:17:25.019 CET;17,5
2023-01-03 09:17:33.880 CET;18,6
2023-01-03 09:17:42.688 CET;18,7
2023-01-03 09:17:51.890 CET;18,9
2023-01-03 09:18:00.940 CET;18,3
2023-01-03 09:18:09.898 CET;18,8
2023-01-03 09:18:27.739 CET;19,2
2023-01-03 09:18:36.698 CET;18,2
2023-01-03 09:18:45.658 CET;18
2023-01-03 09:18:54.678 CET;18,3
2023-01-03 09:19:03.408 CET;19,2
2023-01-03 09:19:12.438 CET;18,3
2023-01-03 09:19:21.497 CET;18,2
2023-01-03 09:19:30.368 CET;19
2023-01-03 09:19:39.497 CET;18,8
2023-01-03 09:19:48.207 CET;19
2023-01-03 09:19:57.257 CET;17,9
2023-01-03 09:20:05.976 CET;18,8
2023-01-03 09:20:24.138 CET;17,8
2023-01-03 09:20:33.026 CET;18,4
2023-01-03 09:20:41.987 CET;18,5
2023-01-03 09:20:51.108 CET;18,7
2023-01-03 09:21:00.058 CET;18
2023-01-03 09:21:08.936 CET;18,5
2023-01-03 09:21:17.806 CET;18,8
2023-01-03 09:21:26.786 CET;18,4
2023-01-03 09:21:35.736 CET;18,3
2023-01-03 09:21:44.707 CET;18,6
2023-01-03 09:21:53.576 CET;19,2
2023-01-03 09:22:02.447 CET;18,9
2023-01-03 09:22:11.426 CET;18,2
2023-01-03 09:22:20.536 CET;18,5
2023-01-03 09:22:29.506 CET;18,2
2023-01-03 09:22:38.375 CET;18,8
2023-01-03 09:22:47.256 CET;18,6
2023-01-03 09:22:56.224 CET;17,9
2023-01-03 09:23:05.186 CET;18,7
2023-01-03 09:23:14.214 CET;18,2
2023-01-03 09:23:23.105 CET;19,1
2023-01-03 09:23:31.994 CET;18,2
2023-01-03 09:23:40.865 CET;18,4
2023-01-03 09:23:58.694 CET;18,1
2023-01-03 09:24:07.664 CET;18,4
2023-01-03 09:24:16.703 CET;18,3
2023-01-03 09:24:25.653 CET;18,2
2023-01-03 09:24:43.582 CET;19
2023-01-03 09:24:52.453 CET;18,4
2023-01-03 09:25:01.173 CET;18,6
2023-01-03 09:25:19.173 CET;19
2023-01-03 09:25:37.022 CET;17,7
2023-01-03 09:25:45.971 CET;17,8
2023-01-03 09:25:54.941 CET;19,2
2023-01-03 09:26:03.901 CET;18
2023-01-03 09:26:12.782 CET;18,8
2023-01-03 09:26:21.821 CET;18,6
2023-01-03 09:26:39.742 CET;18,5
2023-01-03 09:26:48.861 CET;18,6
2023-01-03 09:26:57.750 CET;18,5
2023-01-03 09:27:06.700 CET;17,6
2023-01-03 09:27:15.500 CET;19
2023-01-03 09:27:24.460 CET;18,4
2023-01-03 09:27:33.569 CET;18,6
2023-01-03 09:27:42.378 CET;18,8
2023-01-03 09:27:51.269 CET;18,6
2023-01-03 09:28:00.299 CET;18
2023-01-03 09:28:09.180 CET;18,5
2023-01-03 09:28:18.138 CET;18,2
2023-01-03 09:28:27.190 CET;18,6
2023-01-03 09:28:36.069 CET;18,1
2023-01-03 09:28:44.938 CET;19
2023-01-03 09:28:53.908 CET;18,6
2023-01-03 09:29:02.938 CET;18,5
2023-01-03 09:29:11.908 CET;18,2
2023-01-03 09:29:20.789 CET;18,4
2023-01-03 09:29:29.828 CET;18,2
2023-01-03 09:29:38.617 CET;19,2
2023-01-03 09:29:47.588 CET;18,2
2023-01-03 09:29:56.477 CET;19,2
2023-01-03 09:30:05.338 CET;19
2023-01-03 09:30:14.217 CET;19,2
2023-01-03 09:30:23.187 CET;19
2023-01-03 09:30:32.207 CET;17,8
2023-01-03 09:30:41.096 CET;18,9
2023-01-03 09:30:50.137 CET;17,8
2023-01-03 09:30:58.947 CET;18,7
2023-01-03 09:31:07.826 CET;19
2023-01-03 09:31:25.904 CET;18,8
2023-01-03 09:31:34.865 CET;17,8
2023-01-03 09:31:43.746 CET;19
2023-01-03 09:31:52.786 CET;18,4
2023-01-03 09:32:01.665 CET;18,6
2023-01-03 09:32:19.503 CET;18,7
2023-01-03 09:32:28.543 CET;18,4
2023-01-03 09:32:37.594 CET;18,3
2023-01-03 09:32:46.464 CET;19,3
2023-01-03 09:32:55.265 CET;18,9
2023-01-03 09:33:04.384 CET;18,3
2023-01-03 09:33:13.423 CET;18,2
2023-01-03 09:33:22.302 CET;18,7
2023-01-03 09:33:31.342 CET;18
2023-01-03 09:33:49.023 CET;18,8
2023-01-03 09:33:57.753 CET;19,2
2023-01-03 09:34:06.953 CET;18,2
2023-01-03 09:34:15.823 CET;18,4
2023-01-03 09:34:24.792 CET;18,3
2023-01-03 09:34:33.823 CET;18,6
2023-01-03 09:34:43.032 CET;18,8
2023-01-03 09:34:51.832 CET;19,1
2023-01-03 09:35:00.941 CET;18,4
2023-01-03 09:35:09.982 CET;18,2
2023-01-03 09:35:18.872 CET;19
2023-01-03 09:35:27.913 CET;18
2023-01-03 09:35:36.931 CET;18,2
2023-01-03 09:35:45.911 CET;18,5
2023-01-03 09:35:54.790 CET;18,3
2023-01-03 09:36:03.671 CET;19
2023-01-03 09:36:12.782 CET;18,8
2023-01-03 09:36:21.832 CET;18,2
2023-01-03 09:36:30.782 CET;18,7
2023-01-03 09:36:39.831 CET;18
2023-01-03 09:36:48.552 CET;19,1
2023-01-03 09:36:57.512 CET;17,8
2023-01-03 09:37:06.381 CET;19
2023-01-03 09:37:15.430 CET;18,6
2023-01-03 09:37:24.301 CET;19
2023-01-03 09:37:33.260 CET;18,1
2023-01-03 09:37:42.230 CET;18,2
